location,type,quantile,value,target_end_date,forecast_date,target
AT,quantile,0.9,304,2022-05-21,2022-05-09,2 wk ahead inc death
AT,quantile,0.95,333,2022-05-21,2022-05-09,2 wk ahead inc death
AT,quantile,0.975,360,2022-05-21,2022-05-09,2 wk ahead inc death
AT,quantile,0.99,387,2022-05-21,2022-05-09,2 wk ahead inc death
AT,point,NA,51429,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.01,6321,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.025,10933,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.05,18669,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.1,25905,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.15,32152,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.2,36478,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.25,40007,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.3,42854,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.35,45290,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.4,47526,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.45,49524,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.5,51429,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.55,53525,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.6,55828,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.65,58285,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.7,60830,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.75,63416,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.8,67053,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.85,72076,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.9,79392,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.95,96878,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.975,118494,2022-05-28,2022-05-09,3 wk ahead inc case
AT,quantile,0.99,137783,2022-05-28,2022-05-09,3 wk ahead inc case
AT,point,NA,221,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.01,58,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.025,74,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.05,94,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.1,116,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.15,136,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.2,150,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.25,163,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.3,174,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.35,185,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.4,197,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.45,209,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.5,221,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.55,230,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.6,243,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.65,255,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.7,269,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.75,287,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.8,305,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.85,328,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.9,357,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.95,397,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.975,435,2022-05-28,2022-05-09,3 wk ahead inc death
AT,quantile,0.99,476,2022-05-28,2022-05-09,3 wk ahead inc death
AT,point,NA,52028,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.01,815,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.025,4048,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.05,10672,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.1,19287,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.15,26127,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.2,31178,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.25,35170,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.3,39026,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.35,42875,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.4,46173,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.45,49130,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.5,52028,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.55,55210,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.6,58512,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.65,61976,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.7,66379,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.75,70437,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.8,76124,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.85,83630,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.9,95355,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.95,121528,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.975,146080,2022-06-04,2022-05-09,4 wk ahead inc case
AT,quantile,0.99,174665,2022-06-04,2022-05-09,4 wk ahead inc case
AT,point,NA,217,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.01,35,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.025,50,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.05,72,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.1,96,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.15,115,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.2,133,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.25,148,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.3,162,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.35,176,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.4,190,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.45,204,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.5,217,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.55,234,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.6,248,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.65,264,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.7,280,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.75,302,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.8,327,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.85,356,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.9,391,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.95,446,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.975,500,2022-06-04,2022-05-09,4 wk ahead inc death
AT,quantile,0.99,556,2022-06-04,2022-05-09,4 wk ahead inc death
BE,point,NA,28077,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.01,8482,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.025,13693,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.05,16417,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.1,21253,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.15,22562,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.2,24490,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.25,24962,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.3,25998,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.35,26816,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.4,27082,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.45,27532,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.5,28077,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.55,28839,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.6,29252,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.65,29585,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.7,30574,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.75,32309,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.8,33214,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.85,33987,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.9,38845,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.95,42691,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.975,44368,2022-05-14,2022-05-09,1 wk ahead inc case
BE,quantile,0.99,50074,2022-05-14,2022-05-09,1 wk ahead inc case
BE,point,NA,105,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.01,26,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.025,35,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.05,50,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.1,66,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.15,77,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.2,79,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.25,86,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.3,88,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.35,90,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.4,98,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.45,103,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.5,105,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.55,108,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.6,111,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.65,118,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.7,122,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.75,125,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.8,134,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.85,141,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.9,145,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.95,162,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.975,171,2022-05-14,2022-05-09,1 wk ahead inc death
BE,quantile,0.99,265,2022-05-14,2022-05-09,1 wk ahead inc death
BE,point,NA,757,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.01,147,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.025,350,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.05,425,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.1,488,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.15,528,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.2,569,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.25,604,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.3,634,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.35,669,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.4,698,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.45,728,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.5,757,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.55,789,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.6,825,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.65,862,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.7,905,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.75,947,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.8,997,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.85,1059,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.9,1136,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.95,1271,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.975,1406,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,quantile,0.99,1549,2022-05-14,2022-05-09,1 wk ahead inc hosp
BE,point,NA,26588,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.01,2353,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.025,4562,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.05,8490,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.1,12448,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.15,16092,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.2,18644,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.25,20427,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.3,21972,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.35,23228,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.4,24477,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.45,25573,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.5,26588,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.55,27589,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.6,29053,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.65,30417,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.7,32151,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.75,34375,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.8,36584,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.85,40120,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.9,44572,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.95,51511,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.975,58444,2022-05-21,2022-05-09,2 wk ahead inc case
BE,quantile,0.99,66872,2022-05-21,2022-05-09,2 wk ahead inc case
BE,point,NA,100,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.01,6,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.025,15,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.05,24,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.1,39,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.15,50,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.2,59,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.25,68,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.3,74,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.35,81,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.4,88,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.45,94,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.5,100,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.55,107,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.6,114,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.65,121,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.7,129,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.75,137,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.8,147,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.85,159,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.9,179,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.95,219,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.975,320,2022-05-21,2022-05-09,2 wk ahead inc death
BE,quantile,0.99,445,2022-05-21,2022-05-09,2 wk ahead inc death
BE,point,NA,713,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.01,36,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.025,168,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.05,269,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.1,350,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.15,416,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.2,460,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.25,508,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.3,547,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.35,590,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.4,633,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.45,675,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.5,713,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.55,758,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.6,808,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.65,858,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.7,909,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.75,975,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.8,1047,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.85,1121,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.9,1241,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.95,1443,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.975,1607,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,quantile,0.99,1782,2022-05-21,2022-05-09,2 wk ahead inc hosp
BE,point,NA,26403,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.01,236,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.025,1529,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.05,3724,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.1,7669,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.15,11048,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.2,14131,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.25,16553,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.3,18830,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.35,20761,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.4,22702,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.45,24610,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.5,26403,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.55,28167,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.6,30085,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.65,32245,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.7,34716,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.75,37565,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.8,41178,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.85,45844,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.9,52097,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.95,60951,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.975,70838,2022-05-28,2022-05-09,3 wk ahead inc case
BE,quantile,0.99,82676,2022-05-28,2022-05-09,3 wk ahead inc case
BE,point,NA,97,2022-05-28,2022-05-09,3 wk ahead inc death
