location,type,quantile,value,target_end_date,forecast_date,target
AT,quantile,0.25,14,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.3,16,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.35,17,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.4,18,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.45,19,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.5,21,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.55,22,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.6,23,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.65,24,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.7,26,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.75,29,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.8,31,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.85,33,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.9,35,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.95,38,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.975,42,2022-06-18,2022-06-13,1 wk ahead inc death
AT,quantile,0.99,49,2022-06-18,2022-06-13,1 wk ahead inc death
AT,point,NA,48549,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.01,10128,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.025,18574,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.05,24940,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.1,31044,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.15,35910,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.2,38392,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.25,40584,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.3,42288,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.35,44014,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.4,45684,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.45,47172,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.5,48549,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.55,49977,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.6,51670,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.65,53216,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.7,54971,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.75,56967,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.8,59381,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.85,62763,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.9,67195,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.95,77326,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.975,93584,2022-06-25,2022-06-13,2 wk ahead inc case
AT,quantile,0.99,116619,2022-06-25,2022-06-13,2 wk ahead inc case
AT,point,NA,14,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.01,0,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.025,0,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.05,0,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.1,2,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.15,3,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.2,4,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.25,6,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.3,7,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.35,9,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.4,11,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.45,12,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.5,14,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.55,16,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.6,19,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.65,21,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.7,24,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.75,27,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.8,30,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.85,34,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.9,40,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.95,49,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.975,57,2022-06-25,2022-06-13,2 wk ahead inc death
AT,quantile,0.99,67,2022-06-25,2022-06-13,2 wk ahead inc death
AT,point,NA,58663,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.01,6319,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.025,12954,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.05,21469,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.1,30762,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.15,36956,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.2,41171,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.25,44918,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.3,47946,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.35,50631,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.4,53302,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.45,56039,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.5,58663,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.55,61732,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.6,64539,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.65,67292,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.7,70642,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.75,74278,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.8,78537,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.85,85004,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.9,93940,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.95,112394,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.975,137411,2022-07-02,2022-06-13,3 wk ahead inc case
AT,quantile,0.99,163844,2022-07-02,2022-06-13,3 wk ahead inc case
AT,point,NA,8,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.01,0,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.025,0,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.05,0,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.1,0,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.15,0,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.2,0,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.25,1,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.3,2,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.35,3,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.4,5,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.45,6,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.5,8,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.55,11,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.6,13,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.65,16,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.7,20,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.75,24,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.8,29,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.85,36,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.9,45,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.95,58,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.975,72,2022-07-02,2022-06-13,3 wk ahead inc death
AT,quantile,0.99,88,2022-07-02,2022-06-13,3 wk ahead inc death
AT,point,NA,64064,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.01,1177,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.025,5605,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.05,13424,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.1,24221,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.15,31901,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.2,37624,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.25,42922,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.3,47351,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.35,51975,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.4,56026,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.45,60070,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.5,64064,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.55,68354,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.6,72546,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.65,77183,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.7,82172,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.75,87668,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.8,95534,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.85,105801,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.9,121180,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.95,146531,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.975,184466,2022-07-09,2022-06-13,4 wk ahead inc case
AT,quantile,0.99,222335,2022-07-09,2022-06-13,4 wk ahead inc case
AT,point,NA,6,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.01,0,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.025,0,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.05,0,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.1,0,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.15,0,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.2,0,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.25,0,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.3,0,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.35,1,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.4,2,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.45,4,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.5,6,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.55,9,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.6,12,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.65,15,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.7,20,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.75,26,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.8,33,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.85,42,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.9,56,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.95,77,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.975,98,2022-07-09,2022-06-13,4 wk ahead inc death
AT,quantile,0.99,126,2022-07-09,2022-06-13,4 wk ahead inc death
BE,point,NA,11726,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.01,1086,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.025,3290,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.05,4738,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.1,6845,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.15,8260,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.2,9479,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.25,9751,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.3,10413,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.35,11075,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.4,11273,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.45,11502,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.5,11726,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.55,12197,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.6,12333,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.65,12689,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.7,12935,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.75,13840,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.8,14947,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.85,15674,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.9,18169,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.95,21699,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.975,22897,2022-06-18,2022-06-13,1 wk ahead inc case
BE,quantile,0.99,27180,2022-06-18,2022-06-13,1 wk ahead inc case
BE,point,NA,48,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.01,2,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.025,11,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.05,16,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.1,22,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.15,28,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.2,29,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.25,35,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.3,38,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.35,41,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.4,43,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.45,45,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.5,48,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.55,51,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.6,54,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.65,57,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.7,59,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.75,64,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.8,68,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.85,71,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.9,74,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.95,83,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.975,89,2022-06-18,2022-06-13,1 wk ahead inc death
BE,quantile,0.99,125,2022-06-18,2022-06-13,1 wk ahead inc death
BE,point,NA,339,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.01,10,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.025,104,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.05,139,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.1,173,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.15,197,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.2,217,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.25,236,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.3,256,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.35,277,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.4,298,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.45,320,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.5,339,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.55,363,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.6,386,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.65,408,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.7,434,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.75,468,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.8,504,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.85,549,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.9,602,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.95,703,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.975,809,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,quantile,0.99,927,2022-06-18,2022-06-13,1 wk ahead inc hosp
BE,point,NA,12142,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.01,0,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.025,401,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.05,1627,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.1,3724,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.15,5382,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.2,6759,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.25,7938,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.3,8907,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.35,9899,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.4,10737,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.45,11471,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.5,12142,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.55,12807,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.6,13667,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.65,14535,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.7,15671,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.75,17076,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.8,18805,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.85,21094,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.9,24449,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.95,29637,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.975,34674,2022-06-25,2022-06-13,2 wk ahead inc case
BE,quantile,0.99,38697,2022-06-25,2022-06-13,2 wk ahead inc case
BE,point,NA,49,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.01,0,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.025,1,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.05,5,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.1,12,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.15,17,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.2,22,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.25,27,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.3,31,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.35,36,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.4,40,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.45,44,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.5,49,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.55,53,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.6,58,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.65,63,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.7,68,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.75,75,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.8,82,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.85,90,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.9,102,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.95,121,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.975,157,2022-06-25,2022-06-13,2 wk ahead inc death
BE,quantile,0.99,262,2022-06-25,2022-06-13,2 wk ahead inc death
BE,point,NA,391,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.01,0,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.025,38,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.05,95,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.1,142,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.15,178,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.2,209,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.25,240,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.3,268,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.35,299,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.4,329,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.45,360,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.5,391,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.55,422,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.6,459,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.65,498,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.7,540,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.75,585,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.8,644,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.85,715,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.9,816,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.95,978,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.975,1140,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,quantile,0.99,1330,2022-06-25,2022-06-13,2 wk ahead inc hosp
BE,point,NA,12247,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.01,0,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.025,0,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.05,162,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.1,1472,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.15,3040,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.2,4723,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.25,6163,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.3,7566,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.35,8778,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.4,9941,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.45,11010,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.5,12247,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.55,13500,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.6,14873,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.65,16341,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.7,18281,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.75,20247,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.8,22824,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.85,25839,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.9,30352,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.95,38118,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.975,44169,2022-07-02,2022-06-13,3 wk ahead inc case
BE,quantile,0.99,52012,2022-07-02,2022-06-13,3 wk ahead inc case
BE,point,NA,41,2022-07-02,2022-06-13,3 wk ahead inc death
