location,forecast_date,target_end_date,target,quantile,value,type
BG,2024-08-05,2024-08-24,3 wk ahead inc death,0.9500,0,quantile
BG,2024-08-05,2024-08-24,3 wk ahead inc death,0.0250,0,quantile
BG,2024-08-05,2024-08-24,3 wk ahead inc death,0.9750,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.0100,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.9900,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.5000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.4500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.5500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.4000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.6000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.3500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.6500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.3000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.7000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.2500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.7500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.2000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.8000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.1500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.8500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.1000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.9000,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.0500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.9500,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.0250,0,quantile
BG,2024-08-05,2024-08-31,4 wk ahead inc death,0.9750,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.0100,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.9900,2,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.5000,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.4500,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.5500,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.4000,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.6000,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.3500,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.6500,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.3000,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.7000,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.2500,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.7500,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.2000,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.8000,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.1500,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.8500,1,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.1000,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.9000,1,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.0500,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.9500,1,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.0250,0,quantile
CZ,2024-08-05,2024-08-10,1 wk ahead inc death,0.9750,1,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.0100,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.9900,2,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.5000,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.4500,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.5500,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.4000,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.6000,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.3500,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.6500,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.3000,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.7000,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.2500,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.7500,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.2000,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.8000,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.1500,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.8500,1,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.1000,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.9000,1,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.0500,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.9500,1,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.0250,0,quantile
CZ,2024-08-05,2024-08-17,2 wk ahead inc death,0.9750,1,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.0100,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.9900,2,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.5000,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.4500,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.5500,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.4000,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.6000,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.3500,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.6500,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.3000,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.7000,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.2500,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.7500,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.2000,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.8000,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.1500,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.8500,1,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.1000,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.9000,1,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.0500,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.9500,1,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.0250,0,quantile
CZ,2024-08-05,2024-08-24,3 wk ahead inc death,0.9750,1,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.0100,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.9900,2,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.5000,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.4500,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.5500,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.4000,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.6000,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.3500,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.6500,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.3000,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.7000,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.2500,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.7500,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.2000,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.8000,1,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.1500,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.8500,1,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.1000,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.9000,1,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.0500,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.9500,1,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.0250,0,quantile
CZ,2024-08-05,2024-08-31,4 wk ahead inc death,0.9750,2,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.0100,30,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.9900,105,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.5000,58,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.4500,56,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.5500,60,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.4000,54,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.6000,63,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.3500,51,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.6500,63,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.3000,50,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.7000,68,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.2500,47,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.7500,71,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.2000,45,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.8000,74,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.1500,43,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.8500,75,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.1000,40,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.9000,84,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.0500,36,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.9500,92,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.0250,33,quantile
GR,2024-08-05,2024-08-10,1 wk ahead inc death,0.9750,97,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.0100,36,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.9900,117,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.5000,66,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.4500,63,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.5500,67,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.4000,60,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.6000,70,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.3500,59,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.6500,74,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.3000,56,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.7000,76,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.2500,55,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.7500,80,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.2000,52,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.8000,83,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.1500,48,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.8500,88,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.1000,45,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.9000,93,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.0500,41,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.9500,107,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.0250,37,quantile
GR,2024-08-05,2024-08-17,2 wk ahead inc death,0.9750,116,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.0100,38,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.9900,145,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.5000,73,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.4500,71,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.5500,76,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.4000,69,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.6000,80,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.3500,67,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.6500,82,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.3000,62,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.7000,84,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.2500,61,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.7500,88,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.2000,58,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.8000,91,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.1500,55,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.8500,99,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.1000,51,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.9000,103,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.0500,46,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.9500,115,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.0250,41,quantile
GR,2024-08-05,2024-08-24,3 wk ahead inc death,0.9750,127,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.0100,39,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.9900,156,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.5000,80,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.4500,75,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.5500,82,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.4000,74,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.6000,87,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.3500,72,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.6500,89,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.3000,69,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.7000,93,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.2500,67,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.7500,97,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.2000,63,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.8000,102,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.1500,60,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.8500,107,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.1000,54,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.9000,118,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.0500,52,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.9500,123,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.0250,45,quantile
GR,2024-08-05,2024-08-31,4 wk ahead inc death,0.9750,142,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.0100,2,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.9900,27,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.5000,8,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.4500,8,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.5500,9,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.4000,7,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.6000,9,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.3500,7,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.6500,10,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.3000,6,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.7000,11,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.2500,6,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.7500,12,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.2000,5,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.8000,13,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.1500,5,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.8500,14,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.1000,4,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.9000,16,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.0500,3,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.9500,19,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.0250,2,quantile
IE,2024-08-05,2024-08-10,1 wk ahead inc death,0.9750,22,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.0100,2,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.9900,27,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.5000,9,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.4500,8,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.5500,9,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.4000,8,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.6000,10,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.3500,7,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.6500,10,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.3000,6,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.7000,11,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.2500,6,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.7500,12,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.2000,5,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.8000,13,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.1500,5,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.8500,15,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.1000,4,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.9000,16,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.0500,3,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.9500,20,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.0250,2,quantile
IE,2024-08-05,2024-08-17,2 wk ahead inc death,0.9750,23,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.0100,2,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.9900,29,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.5000,9,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.4500,9,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.5500,10,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.4000,8,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.6000,10,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.3500,7,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.6500,11,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.3000,7,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.7000,11,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.2500,6,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.7500,12,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.2000,5,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.8000,14,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.1500,5,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.8500,16,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.1000,4,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.9000,17,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.0500,3,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.9500,22,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.0250,3,quantile
IE,2024-08-05,2024-08-24,3 wk ahead inc death,0.9750,25,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.0100,2,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.9900,27,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.5000,9,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.4500,9,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.5500,10,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.4000,8,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.6000,11,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.3500,8,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.6500,11,quantile
IE,2024-08-05,2024-08-31,4 wk ahead inc death,0.3000,7,quantile
