location,forecast_date,target_end_date,target,quantile,value,type
BG,2024-06-10,2024-06-22,2 wk ahead inc death,0.1000,0,quantile
BG,2024-06-10,2024-06-22,2 wk ahead inc death,0.9000,4,quantile
BG,2024-06-10,2024-06-22,2 wk ahead inc death,0.0500,0,quantile
BG,2024-06-10,2024-06-22,2 wk ahead inc death,0.9500,7,quantile
BG,2024-06-10,2024-06-22,2 wk ahead inc death,0.0250,0,quantile
BG,2024-06-10,2024-06-22,2 wk ahead inc death,0.9750,12,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.0100,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.9900,18,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.5000,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.4500,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.5500,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.4000,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.6000,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.3500,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.6500,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.3000,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.7000,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.2500,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.7500,1,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.2000,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.8000,2,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.1500,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.8500,2,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.1000,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.9000,5,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.0500,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.9500,6,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.0250,0,quantile
BG,2024-06-10,2024-06-29,3 wk ahead inc death,0.9750,9,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.0100,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.9900,21,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.5000,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.4500,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.5500,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.4000,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.6000,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.3500,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.6500,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.3000,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.7000,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.2500,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.7500,1,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.2000,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.8000,1,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.1500,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.8500,2,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.1000,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.9000,4,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.0500,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.9500,7,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.0250,0,quantile
BG,2024-06-10,2024-07-06,4 wk ahead inc death,0.9750,11,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.0100,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.9900,24,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.5000,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.4500,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.5500,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.4000,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.6000,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.3500,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.6500,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.3000,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.7000,1,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.2500,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.7500,1,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.2000,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.8000,2,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.1500,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.8500,3,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.1000,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.9000,4,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.0500,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.9500,8,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.0250,0,quantile
CZ,2024-06-10,2024-06-15,1 wk ahead inc death,0.9750,11,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.0100,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.9900,22,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.5000,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.4500,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.5500,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.4000,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.6000,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.3500,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.6500,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.3000,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.7000,1,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.2500,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.7500,1,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.2000,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.8000,2,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.1500,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.8500,3,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.1000,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.9000,5,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.0500,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.9500,7,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.0250,0,quantile
CZ,2024-06-10,2024-06-22,2 wk ahead inc death,0.9750,13,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.0100,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.9900,16,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.5000,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.4500,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.5500,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.4000,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.6000,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.3500,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.6500,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.3000,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.7000,1,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.2500,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.7500,1,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.2000,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.8000,2,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.1500,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.8500,3,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.1000,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.9000,4,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.0500,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.9500,7,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.0250,0,quantile
CZ,2024-06-10,2024-06-29,3 wk ahead inc death,0.9750,11,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.0100,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.9900,16,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.5000,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.4500,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.5500,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.4000,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.6000,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.3500,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.6500,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.3000,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.7000,1,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.2500,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.7500,1,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.2000,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.8000,2,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.1500,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.8500,2,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.1000,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.9000,4,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.0500,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.9500,8,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.0250,0,quantile
CZ,2024-06-10,2024-07-06,4 wk ahead inc death,0.9750,11,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.0100,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.9900,10,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.5000,1,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.4500,1,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.5500,1,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.4000,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.6000,1,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.3500,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.6500,1,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.3000,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.7000,2,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.2500,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.7500,2,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.2000,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.8000,3,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.1500,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.8500,4,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.1000,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.9000,5,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.0500,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.9500,7,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.0250,0,quantile
GR,2024-06-10,2024-06-15,1 wk ahead inc death,0.9750,8,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.0100,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.9900,9,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.5000,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.4500,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.5500,1,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.4000,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.6000,1,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.3500,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.6500,1,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.3000,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.7000,2,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.2500,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.7500,2,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.2000,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.8000,2,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.1500,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.8500,3,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.1000,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.9000,4,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.0500,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.9500,6,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.0250,0,quantile
GR,2024-06-10,2024-06-22,2 wk ahead inc death,0.9750,8,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.0100,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.9900,11,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.5000,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.4500,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.5500,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.4000,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.6000,1,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.3500,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.6500,1,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.3000,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.7000,1,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.2500,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.7500,2,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.2000,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.8000,2,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.1500,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.8500,2,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.1000,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.9000,3,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.0500,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.9500,5,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.0250,0,quantile
GR,2024-06-10,2024-06-29,3 wk ahead inc death,0.9750,7,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.0100,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.9900,9,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.5000,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.4500,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.5500,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.4000,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.6000,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.3500,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.6500,1,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.3000,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.7000,1,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.2500,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.7500,1,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.2000,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.8000,2,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.1500,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.8500,2,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.1000,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.9000,3,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.0500,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.9500,5,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.0250,0,quantile
GR,2024-06-10,2024-07-06,4 wk ahead inc death,0.9750,6,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.0100,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.9900,37,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.5000,1,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.4500,1,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.5500,2,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.4000,1,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.6000,3,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.3500,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.6500,3,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.3000,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.7000,4,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.2500,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.7500,5,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.2000,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.8000,6,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.1500,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.8500,7,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.1000,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.9000,11,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.0500,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.9500,19,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.0250,0,quantile
IE,2024-06-10,2024-06-15,1 wk ahead inc death,0.9750,25,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.0100,0,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.9900,43,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.5000,1,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.4500,1,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.5500,2,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.4000,1,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.6000,3,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.3500,1,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.6500,3,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.3000,0,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.7000,4,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.2500,0,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.7500,5,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.2000,0,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.8000,6,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.1500,0,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.8500,7,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.1000,0,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.9000,10,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.0500,0,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.9500,16,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.0250,0,quantile
IE,2024-06-10,2024-06-22,2 wk ahead inc death,0.9750,25,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.0100,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.9900,40,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.5000,1,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.4500,1,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.5500,2,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.4000,1,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.6000,2,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.3500,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.6500,3,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.3000,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.7000,4,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.2500,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.7500,4,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.2000,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.8000,6,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.1500,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.8500,8,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.1000,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.9000,11,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.0500,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.9500,17,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.0250,0,quantile
IE,2024-06-10,2024-06-29,3 wk ahead inc death,0.9750,21,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.0100,0,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.9900,35,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.5000,1,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.4500,1,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.5500,2,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.4000,1,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.6000,2,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.3500,0,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.6500,3,quantile
IE,2024-06-10,2024-07-06,4 wk ahead inc death,0.3000,0,quantile
