location,forecast_date,target_end_date,target,quantile,value,type
HR,2024-04-29,2024-05-04,1 wk ahead inc death,0.1500,0,quantile
HR,2024-04-29,2024-05-04,1 wk ahead inc death,0.8500,6,quantile
HR,2024-04-29,2024-05-04,1 wk ahead inc death,0.1000,0,quantile
HR,2024-04-29,2024-05-04,1 wk ahead inc death,0.9000,9,quantile
HR,2024-04-29,2024-05-04,1 wk ahead inc death,0.0500,0,quantile
HR,2024-04-29,2024-05-04,1 wk ahead inc death,0.9500,16,quantile
HR,2024-04-29,2024-05-04,1 wk ahead inc death,0.0250,0,quantile
HR,2024-04-29,2024-05-04,1 wk ahead inc death,0.9750,34,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.0100,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.9900,49,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.5000,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.4500,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.5500,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.4000,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.6000,1,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.3500,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.6500,1,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.3000,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.7000,2,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.2500,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.7500,3,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.2000,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.8000,4,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.1500,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.8500,6,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.1000,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.9000,9,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.0500,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.9500,21,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.0250,0,quantile
HR,2024-04-29,2024-05-11,2 wk ahead inc death,0.9750,32,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.0100,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.9900,54,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.5000,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.4500,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.5500,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.4000,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.6000,1,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.3500,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.6500,1,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.3000,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.7000,2,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.2500,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.7500,3,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.2000,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.8000,3,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.1500,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.8500,6,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.1000,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.9000,8,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.0500,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.9500,17,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.0250,0,quantile
HR,2024-04-29,2024-05-18,3 wk ahead inc death,0.9750,29,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.0100,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.9900,51,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.5000,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.4500,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.5500,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.4000,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.6000,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.3500,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.6500,1,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.3000,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.7000,1,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.2500,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.7500,2,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.2000,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.8000,3,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.1500,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.8500,5,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.1000,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.9000,9,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.0500,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.9500,17,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.0250,0,quantile
HR,2024-04-29,2024-05-25,4 wk ahead inc death,0.9750,20,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.0100,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.9900,314,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.5000,1,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.4500,1,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.5500,2,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.4000,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.6000,3,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.3500,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.6500,5,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.3000,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.7000,6,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.2500,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.7500,10,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.2000,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.8000,11,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.1500,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.8500,22,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.1000,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.9000,30,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.0500,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.9500,68,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.0250,0,quantile
CZ,2024-04-29,2024-05-04,1 wk ahead inc death,0.9750,152,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.0100,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.9900,266,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.5000,1,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.4500,1,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.5500,2,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.4000,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.6000,3,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.3500,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.6500,5,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.3000,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.7000,6,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.2500,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.7500,9,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.2000,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.8000,13,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.1500,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.8500,19,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.1000,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.9000,38,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.0500,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.9500,86,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.0250,0,quantile
CZ,2024-04-29,2024-05-11,2 wk ahead inc death,0.9750,154,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.0100,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.9900,212,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.5000,1,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.4500,1,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.5500,3,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.4000,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.6000,3,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.3500,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.6500,4,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.3000,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.7000,6,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.2500,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.7500,12,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.2000,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.8000,12,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.1500,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.8500,20,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.1000,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.9000,31,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.0500,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.9500,51,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.0250,0,quantile
CZ,2024-04-29,2024-05-18,3 wk ahead inc death,0.9750,141,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.0100,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.9900,242,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.5000,1,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.4500,1,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.5500,3,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.4000,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.6000,3,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.3500,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.6500,4,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.3000,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.7000,6,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.2500,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.7500,8,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.2000,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.8000,15,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.1500,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.8500,17,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.1000,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.9000,34,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.0500,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.9500,51,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.0250,0,quantile
CZ,2024-04-29,2024-05-25,4 wk ahead inc death,0.9750,136,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.0100,0,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.9900,164,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.5000,4,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.4500,3,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.5500,5,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.4000,2,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.6000,8,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.3500,2,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.6500,8,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.3000,1,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.7000,11,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.2500,0,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.7500,13,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.2000,0,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.8000,19,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.1500,0,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.8500,25,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.1000,0,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.9000,37,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.0500,0,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.9500,71,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.0250,0,quantile
DK,2024-04-29,2024-05-04,1 wk ahead inc death,0.9750,91,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.0100,0,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.9900,182,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.5000,4,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.4500,3,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.5500,6,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.4000,2,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.6000,7,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.3500,1,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.6500,8,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.3000,1,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.7000,11,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.2500,0,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.7500,12,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.2000,0,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.8000,18,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.1500,0,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.8500,27,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.1000,0,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.9000,32,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.0500,0,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.9500,59,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.0250,0,quantile
DK,2024-04-29,2024-05-11,2 wk ahead inc death,0.9750,94,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.0100,0,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.9900,163,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.5000,4,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.4500,3,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.5500,5,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.4000,2,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.6000,6,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.3500,1,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.6500,9,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.3000,1,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.7000,10,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.2500,1,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.7500,13,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.2000,0,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.8000,17,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.1500,0,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.8500,25,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.1000,0,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.9000,36,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.0500,0,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.9500,63,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.0250,0,quantile
DK,2024-04-29,2024-05-18,3 wk ahead inc death,0.9750,115,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.0100,0,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.9900,144,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.5000,4,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.4500,3,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.5500,5,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.4000,2,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.6000,6,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.3500,1,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.6500,8,quantile
DK,2024-04-29,2024-05-25,4 wk ahead inc death,0.3000,1,quantile
