model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiNow2,inc case,3,Overall,0.57,0.58,0.38,0.83,0.14,151,31,NA
LANL-GrowthRate,inc case,5,Overall,NA,NA,0.21,0.79,0.62,154,32,NA
USC-SIkJalpha,inc case,5,Overall,NA,NA,0.19,0.21,0.61,154,32,NA
BIOCOMSC-Gompertz,inc death,2,Overall,0.62,NA,0.56,0.95,NA,119,28,NA
EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.59,0.95,0.39,155,31,NA
EuroCOVIDhub-ensemble,inc death,2,Overall,0.33,0.36,0.57,0.95,0.28,155,31,NA
IEM_Health-CovidProject,inc death,2,Overall,0.7,0.69,0.4,0.84,0.39,153,31,NA
ILM-EKF,inc death,2,Overall,0.37,0.41,0.75,0.97,0.15,154,31,NA
MUNI-ARIMA,inc death,2,Overall,0.58,0.56,0.53,0.96,0.28,155,31,NA
RobertWalraven-ESG,inc death,2,Overall,0.39,0.42,0.7,0.93,0.1,155,31,NA
UMass-MechBayes,inc death,2,Overall,0.42,0.43,0.46,0.94,0.25,155,31,NA
UMass-SemiMech,inc death,2,Overall,0.46,0.47,0.49,0.9,0.3,155,31,NA
USC-SIkJalpha,inc death,2,Overall,0.42,0.54,0.28,0.34,0.33,155,31,NA
USyd-OneModelMan,inc death,2,Overall,0.46,NA,NA,NA,NA,155,31,NA
epiforecasts-EpiExpert,inc death,2,Overall,0.51,0.5,0.23,0.74,0.32,35,16,NA
epiforecasts-EpiNow2,inc death,2,Overall,0.42,0.46,0.52,0.9,0.09,139,31,NA
BIOCOMSC-Gompertz,inc death,1,Overall,0.87,NA,0.46,0.89,NA,120,29,NA
EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.48,0.99,0.34,155,31,NA
EuroCOVIDhub-ensemble,inc death,1,Overall,0.53,0.5,0.66,0.96,0.17,155,31,NA
IEM_Health-CovidProject,inc death,1,Overall,0.74,0.66,0.54,0.86,0.26,152,31,NA
ILM-EKF,inc death,1,Overall,0.55,0.6,0.83,0.99,0.09,154,31,NA
MUNI-ARIMA,inc death,1,Overall,0.69,0.64,0.54,0.92,0.18,155,31,NA
RobertWalraven-ESG,inc death,1,Overall,0.58,0.58,0.7,0.94,0.04,155,31,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.74,NA,NA,NA,NA,155,31,NA
UMass-MechBayes,inc death,1,Overall,0.69,0.64,0.52,0.9,0.17,155,31,NA
UMass-SemiMech,inc death,1,Overall,0.74,0.67,0.52,0.89,0.14,155,31,NA
USC-SIkJalpha,inc death,1,Overall,0.7,0.82,0.31,0.33,0.27,155,31,NA
USyd-OneModelMan,inc death,1,Overall,0.69,NA,NA,NA,NA,155,31,NA
epiforecasts-EpiNow2,inc death,1,Overall,0.76,0.68,0.53,0.94,0,137,31,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.52,0.85,0.49,155,31,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.34,0.32,0.4,0.83,0.53,155,31,NA
IEM_Health-CovidProject,inc death,4,Overall,0.9,0.85,0.19,0.6,0.74,155,31,NA
ILM-EKF,inc death,4,Overall,0.31,0.31,0.52,0.95,0.33,154,31,NA
LANL-GrowthRate,inc death,4,Overall,0.23,0.23,0.3,0.7,0.39,155,31,NA
RobertWalraven-ESG,inc death,4,Overall,0.39,0.42,0.66,0.87,0.22,155,31,NA
UMass-MechBayes,inc death,4,Overall,0.27,0.3,0.44,0.86,0.32,155,31,NA
UMass-SemiMech,inc death,4,Overall,0.39,0.43,0.33,0.81,0.47,155,31,NA
USC-SIkJalpha,inc death,4,Overall,0.34,0.41,0.22,0.32,0.54,155,31,NA
USyd-OneModelMan,inc death,4,Overall,0.5,NA,NA,NA,NA,155,31,NA
epiforecasts-EpiExpert,inc death,4,Overall,0.44,0.39,0.17,0.6,0.62,58,18,NA
epiforecasts-EpiNow2,inc death,4,Overall,0.39,0.39,0.44,0.91,0.29,154,31,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.52,0.89,0.45,155,31,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.29,0.31,0.51,0.89,0.39,155,31,NA
IEM_Health-CovidProject,inc death,3,Overall,0.75,0.73,0.32,0.75,0.56,154,31,NA
ILM-EKF,inc death,3,Overall,0.3,0.32,0.65,0.97,0.23,154,31,NA
MUNI-ARIMA,inc death,3,Overall,0.46,0.5,0.54,0.95,0.29,124,31,NA
RobertWalraven-ESG,inc death,3,Overall,0.35,0.37,0.69,0.9,0.16,155,31,NA
UMass-MechBayes,inc death,3,Overall,0.32,0.34,0.38,0.9,0.27,155,31,NA
UMass-SemiMech,inc death,3,Overall,0.37,0.45,0.37,0.85,0.34,155,31,NA
USC-SIkJalpha,inc death,3,Overall,0.36,0.45,0.25,0.33,0.48,155,31,NA
USyd-OneModelMan,inc death,3,Overall,0.36,NA,NA,NA,NA,155,31,NA
epiforecasts-EpiExpert,inc death,3,Overall,0.46,0.42,0.34,0.68,0.57,44,17,NA
epiforecasts-EpiNow2,inc death,3,Overall,0.36,0.39,0.48,0.89,0.21,145,31,NA
LANL-GrowthRate,inc death,5,Overall,NA,NA,0.26,0.71,0.56,156,32,NA
USC-SIkJalpha,inc death,5,Overall,NA,NA,0.21,0.29,0.62,156,32,NA
BIOCOMSC-Gompertz,inc case,2,AT,0.12,NA,1,1,NA,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.4,1,0.58,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.24,0.26,0.8,1,0.44,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.55,0.58,0.2,0.8,0.64,5,1,Austria
ILM-EKF,inc case,2,AT,0.24,0.26,0.8,1,0.12,5,1,Austria
MUNI-ARIMA,inc case,2,AT,0.13,0.3,1,1,0.14,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.33,0.43,0.8,1,0.25,5,1,Austria
UMass-SemiMech,inc case,2,AT,0.51,0.51,0.2,1,0.72,5,1,Austria
USC-SIkJalpha,inc case,2,AT,0.38,0.54,0.2,0.2,0.88,5,1,Austria
UVA-Ensemble,inc case,2,AT,1.43,NA,0.8,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,0.23,0.26,0.4,0.8,-0.14,5,1,Austria
BIOCOMSC-Gompertz,inc case,1,AT,0.26,NA,0.8,1,NA,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.4,1,0.56,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.31,0.32,0.6,1,0.38,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.48,0.46,0.4,0.8,0.56,5,1,Austria
ILM-EKF,inc case,1,AT,0.25,0.3,0.8,1,0.04,5,1,Austria
MUNI-ARIMA,inc case,1,AT,0.26,0.3,0.6,1,0.26,5,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.61,0.63,0.8,1,0.38,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.36,NA,NA,NA,NA,5,1,Austria
UMass-SemiMech,inc case,1,AT,0.62,0.58,0.4,1,0.6,5,1,Austria
USC-SIkJalpha,inc case,1,AT,0.56,0.66,0,0.2,0.94,5,1,Austria
UVA-Ensemble,inc case,1,AT,1.31,NA,0.8,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,0.43,0.44,0.2,0.4,-0.07,5,1,Austria
EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.2,1,0.74,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,0.46,0.49,0.4,0.6,0.72,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,0.79,0.94,0,0,1,5,1,Austria
ILM-EKF,inc case,4,AT,0.36,0.33,0.4,1,0.46,5,1,Austria
LANL-GrowthRate,inc case,4,AT,0.49,0.51,0.4,0.6,0.74,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.22,0.53,0.6,1,0.15,5,1,Austria
UMass-SemiMech,inc case,4,AT,0.51,0.51,0.2,0.8,0.76,5,1,Austria
USC-SIkJalpha,inc case,4,AT,0.47,0.64,0.2,0.2,0.88,5,1,Austria
UVA-Ensemble,inc case,4,AT,0.91,NA,0.4,0.6,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,0.35,0.38,0.2,0.6,0.13,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.4,1,0.68,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.38,0.39,0.4,0.8,0.58,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,0.65,0.73,0.2,0.4,0.88,5,1,Austria
ILM-EKF,inc case,3,AT,0.33,0.3,0.6,1,0.3,5,1,Austria
MUNI-ARIMA,inc case,3,AT,0.11,0.47,1,1,0.15,4,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.27,0.44,0.6,1,0.2,5,1,Austria
UMass-SemiMech,inc case,3,AT,0.58,0.58,0.2,0.6,0.77,5,1,Austria
USC-SIkJalpha,inc case,3,AT,0.44,0.57,0,0,1,5,1,Austria
UVA-Ensemble,inc case,3,AT,0.92,NA,0.6,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,0.31,0.34,0.2,0.4,0.02,5,1,Austria
LANL-GrowthRate,inc case,5,AT,NA,NA,0,0.4,0.96,5,1,Austria
USC-SIkJalpha,inc case,5,AT,NA,NA,0,0,1,5,1,Austria
BIOCOMSC-Gompertz,inc death,2,AT,0.62,NA,0.6,1,NA,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.4,1,0.58,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.33,0.33,0.6,1,0.3,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.69,0.77,0.2,1,0.68,5,1,Austria
ILM-EKF,inc death,2,AT,0.35,0.48,0.8,1,0.28,5,1,Austria
MUNI-ARIMA,inc death,2,AT,0.47,0.54,0.8,1,0.38,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.4,0.38,0.6,1,0.2,5,1,Austria
UMass-MechBayes,inc death,2,AT,0.18,0.2,0.4,1,-0.04,5,1,Austria
UMass-SemiMech,inc death,2,AT,0.27,0.25,0.6,1,0.2,5,1,Austria
USC-SIkJalpha,inc death,2,AT,0.45,0.69,0.2,0.2,0.36,5,1,Austria
USyd-OneModelMan,inc death,2,AT,0.21,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.25,0.25,0.4,1,0.02,5,1,Austria
BIOCOMSC-Gompertz,inc death,1,AT,0.91,NA,0.4,0.8,NA,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.4,1,0.38,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.47,0.44,0.8,1,0.16,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.8,0.79,0.4,1,0.36,5,1,Austria
ILM-EKF,inc death,1,AT,0.59,0.79,0.8,1,0.12,5,1,Austria
MUNI-ARIMA,inc death,1,AT,0.87,0.77,0.6,1,0.07,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.62,0.61,0.6,1,0.08,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.63,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,0.34,0.37,0.6,1,-0.09,5,1,Austria
UMass-SemiMech,inc death,1,AT,0.35,0.42,0.4,1,-0.15,5,1,Austria
USC-SIkJalpha,inc death,1,AT,0.63,0.89,0.2,0.2,0.32,5,1,Austria
USyd-OneModelMan,inc death,1,AT,0.51,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.38,0.39,0.6,1,-0.1,5,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.2,1,0.7,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.35,0.41,0.2,0.8,0.65,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,0.76,0.91,0,0.2,0.97,5,1,Austria
ILM-EKF,inc death,4,AT,0.38,0.41,0.2,1,0.56,5,1,Austria
LANL-GrowthRate,inc death,4,AT,0.27,0.36,0.4,0.6,0.31,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.25,0.27,0.4,1,0.4,5,1,Austria
UMass-MechBayes,inc death,4,AT,0.13,0.15,0.4,1,0.14,5,1,Austria
UMass-SemiMech,inc death,4,AT,0.34,0.38,0.2,1,0.65,5,1,Austria
USC-SIkJalpha,inc death,4,AT,0.43,0.72,0.2,0.2,0.74,5,1,Austria
USyd-OneModelMan,inc death,4,AT,0.54,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,0.27,0.31,0.6,0.8,0.23,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.2,1,0.62,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.31,0.34,0.4,1,0.55,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.71,0.84,0.2,0.6,0.76,5,1,Austria
ILM-EKF,inc death,3,AT,0.42,0.4,0.4,1,0.36,5,1,Austria
MUNI-ARIMA,inc death,3,AT,0.43,0.64,0.75,1,0.35,4,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.27,0.27,0.6,1,0.32,5,1,Austria
UMass-MechBayes,inc death,3,AT,0.19,0.18,0.2,1,0.08,5,1,Austria
UMass-SemiMech,inc death,3,AT,0.31,0.32,0.4,1,0.46,5,1,Austria
USC-SIkJalpha,inc death,3,AT,0.45,0.72,0,0,1,5,1,Austria
USyd-OneModelMan,inc death,3,AT,0.28,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,0.25,0.27,0.4,1,0.27,5,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0,0.4,0.64,5,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0.2,0.2,0.84,5,1,Austria
BIOCOMSC-Gompertz,inc case,2,BE,0.63,NA,0.8,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.2,1,0.7,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,0.61,0.66,0.4,1,0.54,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,0.74,0.68,0,1,0.72,5,1,Belgium
ILM-EKF,inc case,2,BE,0.44,0.53,0.4,1,0.51,5,1,Belgium
MUNI-ARIMA,inc case,2,BE,0.98,1.02,0.4,1,0.5,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,0.78,0.83,0.4,1,0.76,5,1,Belgium
UMass-SemiMech,inc case,2,BE,1,1.02,0.2,1,0.45,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,0.55,0.72,0,0.2,0.96,5,1,Belgium
UVA-Ensemble,inc case,2,BE,0.99,NA,0.4,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,0.52,0.6,0.4,0.8,0.52,5,1,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,0.84,NA,0.4,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0,1,0.48,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,0.88,0.76,0,1,0.48,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,0.72,0.68,0.4,1,0.45,5,1,Belgium
ILM-EKF,inc case,1,BE,0.63,0.56,0.4,1,0.42,5,1,Belgium
MUNI-ARIMA,inc case,1,BE,1.31,1.16,0,1,0.48,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.29,1.24,0.2,0.8,0.63,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,0.24,NA,NA,NA,NA,5,1,Belgium
UMass-SemiMech,inc case,1,BE,1.21,1.1,0.2,1,0.42,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,0.73,0.89,0,0.2,0.54,5,1,Belgium
UVA-Ensemble,inc case,1,BE,1.83,NA,0,0.8,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,0.77,0.68,0.4,0.8,0.4,5,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0,1,0.66,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,0.6,0.65,0.4,0.8,0.68,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,0.97,1.06,0,0.6,0.89,5,1,Belgium
ILM-EKF,inc case,4,BE,0.47,0.58,0.8,1,0.51,5,1,Belgium
LANL-GrowthRate,inc case,4,BE,0.59,0.59,0.4,1,0.67,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.52,0.71,0.2,1,0.85,5,1,Belgium
UMass-SemiMech,inc case,4,BE,0.71,0.85,0.6,0.8,0.42,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,0.58,0.76,0.2,0.2,0.88,5,1,Belgium
UVA-Ensemble,inc case,4,BE,0.95,NA,0,0.6,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,0.36,0.5,0.8,0.8,0.4,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.2,1,0.66,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,0.59,0.67,0.4,1,0.58,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,0.88,0.87,0,0.8,0.84,5,1,Belgium
ILM-EKF,inc case,3,BE,0.42,0.56,0.6,1,0.47,5,1,Belgium
MUNI-ARIMA,inc case,3,BE,1.13,1.04,0.5,1,0.6,4,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.63,0.73,0.2,1,0.8,5,1,Belgium
UMass-SemiMech,inc case,3,BE,0.83,0.98,0.2,0.8,0.38,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,0.54,0.8,0,0,1,5,1,Belgium
UVA-Ensemble,inc case,3,BE,0.72,NA,0.6,0.6,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,0.42,0.52,0.6,1,0.45,5,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0.2,0.8,0.73,5,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0.2,0.4,0.8,5,1,Belgium
BIOCOMSC-Gompertz,inc death,2,BE,0.58,NA,1,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.8,1,0.42,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.45,0.44,0.6,1,0.47,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,0.58,0.59,0.6,0.8,0.47,5,1,Belgium
ILM-EKF,inc death,2,BE,0.68,0.55,0.6,1,0.48,5,1,Belgium
MUNI-ARIMA,inc death,2,BE,0.42,0.5,0.8,1,0.16,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,0.37,0.34,0.8,1,0.12,5,1,Belgium
UMass-MechBayes,inc death,2,BE,0.28,0.26,0.8,1,0.16,5,1,Belgium
UMass-SemiMech,inc death,2,BE,0.54,0.48,0.6,1,0.47,5,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.69,0.84,0.2,0.2,0.9,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,0.53,NA,NA,NA,NA,5,1,Belgium
BIOCOMSC-Gompertz,inc death,1,BE,1.1,NA,0.2,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.8,1,0.4,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.56,0.39,0.8,1,0.2,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,0.64,0.43,0.6,1,0.34,5,1,Belgium
ILM-EKF,inc death,1,BE,0.54,0.73,1,1,0.22,5,1,Belgium
MUNI-ARIMA,inc death,1,BE,0.46,0.45,0.8,1,-0.02,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,0.48,0.44,1,1,0.02,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,0.48,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,0.38,0.28,0.8,1,-0.1,5,1,Belgium
UMass-SemiMech,inc death,1,BE,0.54,0.36,0.6,1,0.04,5,1,Belgium
USC-SIkJalpha,inc death,1,BE,0.85,0.72,0.4,0.4,0.6,5,1,Belgium
USyd-OneModelMan,inc death,1,BE,0.87,NA,NA,NA,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.42,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.51,0.49,0.2,1,0.76,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,0.87,0.92,0,0.4,0.97,5,1,Belgium
ILM-EKF,inc death,4,BE,0.58,0.55,0,1,0.74,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,0.56,0.66,0.2,0.4,0.74,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.16,0.23,1,1,0.22,5,1,Belgium
UMass-MechBayes,inc death,4,BE,0.1,0.18,1,1,0.06,5,1,Belgium
UMass-SemiMech,inc death,4,BE,0.68,0.64,0.2,1,0.6,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.69,0.91,0,0,1,5,1,Belgium
USyd-OneModelMan,inc death,4,BE,0.53,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,0.58,0.56,0,1,0.82,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.8,1,0.44,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.48,0.48,0.6,0.8,0.56,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,0.7,0.71,0.2,0.6,0.74,5,1,Belgium
ILM-EKF,inc death,3,BE,0.58,0.53,0.4,1,0.58,5,1,Belgium
MUNI-ARIMA,inc death,3,BE,0.42,0.54,0.75,1,0.2,4,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.22,0.28,0.8,1,0.14,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.24,0.26,0.6,1,0.12,5,1,Belgium
UMass-SemiMech,inc death,3,BE,0.67,0.61,0,1,0.47,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.74,0.98,0,0,1,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.51,NA,NA,NA,NA,5,1,Belgium
LANL-GrowthRate,inc death,5,BE,NA,NA,0,0.4,0.96,5,1,Belgium
USC-SIkJalpha,inc death,5,BE,NA,NA,0,0,1,5,1,Belgium
BIOCOMSC-Gompertz,inc case,2,BG,0.18,NA,0.8,1,NA,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.4,1,0.56,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,2,BG,0.24,0.28,1,1,0.16,5,1,Bulgaria
