model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
Imperial-DeCa,inc death,1,Overall,1.33,1.19,0.19,0.48,0.06,64,16,NA
Imperial-RtI0,inc death,1,Overall,1.25,1.03,0.42,0.8,-0.09,64,16,NA
Imperial-sbkp,inc death,1,Overall,1.16,1.03,0.41,0.66,-0.25,64,16,NA
Karlen-pypm,inc death,1,Overall,0.79,0.66,0.62,0.96,0.03,78,29,NA
LANL-GrowthRate,inc death,1,Overall,0.93,0.73,0.42,0.83,0.11,160,32,NA
MUNI-ARIMA,inc death,1,Overall,0.81,0.58,0.71,0.97,-0.04,160,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.93,0.7,0.78,0.95,-0.1,160,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.97,NA,NA,NA,NA,160,32,NA
UMass-MechBayes,inc death,1,Overall,0.98,0.73,0.54,0.89,0.2,160,32,NA
USC-SIkJalpha,inc death,1,Overall,1.04,0.81,0.34,0.44,0.23,160,32,NA
USyd-OneModelMan,inc death,1,Overall,0.75,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiNow2,inc death,1,Overall,1.16,0.81,0.55,0.95,0.19,158,32,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.87,0.97,0.18,158,32,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.31,0.3,0.78,0.96,0.13,158,32,NA
IEM_Health-CovidProject,inc death,4,Overall,0.71,0.61,0.48,0.91,0.1,153,31,NA
ILM-EKF,inc death,4,Overall,0.34,0.34,0.7,0.96,-0.11,158,32,NA
LANL-GrowthRate,inc death,4,Overall,0.4,0.34,0.33,0.72,0.06,158,32,NA
MUNI-ARIMA,inc death,4,Overall,0.68,0.64,0.72,0.96,0.05,158,32,NA
RobertWalraven-ESG,inc death,4,Overall,0.53,0.48,0.8,0.93,-0.1,158,32,NA
UMass-MechBayes,inc death,4,Overall,0.47,0.4,0.53,0.9,-0.06,158,32,NA
UMass-SemiMech,inc death,4,Overall,0.42,0.43,0.63,0.93,0.12,158,32,NA
USC-SIkJalpha,inc death,4,Overall,0.32,0.32,0.34,0.47,-0.08,158,32,NA
USyd-OneModelMan,inc death,4,Overall,0.56,NA,NA,NA,NA,158,32,NA
epiforecasts-EpiNow2,inc death,4,Overall,0.38,0.38,0.5,0.91,-0.18,147,32,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.89,0.97,0.14,159,32,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.35,0.36,0.77,0.95,0.17,159,32,NA
IEM_Health-CovidProject,inc death,3,Overall,0.72,0.56,0.47,0.88,0.08,154,31,NA
ILM-EKF,inc death,3,Overall,0.42,0.46,0.76,0.97,-0.03,159,32,NA
Karlen-pypm,inc death,3,Overall,1.71,0.92,0.36,0.91,0.11,22,18,NA
LANL-GrowthRate,inc death,3,Overall,0.43,0.38,0.35,0.7,0.08,159,32,NA
MUNI-ARIMA,inc death,3,Overall,0.68,0.6,0.73,0.96,-0,159,32,NA
RobertWalraven-ESG,inc death,3,Overall,0.62,0.56,0.77,0.94,-0.13,159,32,NA
UMass-MechBayes,inc death,3,Overall,0.71,0.64,0.53,0.92,0.01,159,32,NA
USC-SIkJalpha,inc death,3,Overall,0.39,0.37,0.39,0.5,0.05,159,32,NA
USyd-OneModelMan,inc death,3,Overall,0.54,NA,NA,NA,NA,159,32,NA
epiforecasts-EpiNow2,inc death,3,Overall,0.69,0.66,0.55,0.92,0.01,154,32,NA
BIOCOMSC-Gompertz,inc death,2,Overall,1.35,NA,0.39,0.81,NA,120,31,NA
EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.9,0.98,0.08,160,32,NA
EuroCOVIDhub-ensemble,inc death,2,Overall,0.49,0.4,0.79,0.96,0.15,160,32,NA
IEM_Health-CovidProject,inc death,2,Overall,0.75,0.52,0.55,0.85,-0.01,155,31,NA
ILM-EKF,inc death,2,Overall,0.54,0.56,0.84,0.98,0.07,160,32,NA
Karlen-pypm,inc death,2,Overall,0.98,0.68,0.5,0.94,0.16,50,29,NA
LANL-GrowthRate,inc death,2,Overall,0.6,0.5,0.38,0.75,0.13,160,32,NA
MUNI-ARIMA,inc death,2,Overall,0.74,0.58,0.72,0.96,-0.03,160,32,NA
RobertWalraven-ESG,inc death,2,Overall,0.7,0.58,0.78,0.94,-0.15,160,32,NA
UMass-MechBayes,inc death,2,Overall,0.84,0.66,0.54,0.9,0.14,160,32,NA
USC-SIkJalpha,inc death,2,Overall,0.62,0.52,0.44,0.53,0.2,160,32,NA
USyd-OneModelMan,inc death,2,Overall,0.68,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiNow2,inc death,2,Overall,0.83,0.66,0.53,0.95,0.14,156,32,NA
LANL-GrowthRate,inc death,5,Overall,NA,NA,0.27,0.69,0.06,126,32,NA
USC-SIkJalpha,inc death,5,Overall,NA,NA,0.35,0.46,-0.08,157,32,NA
EuroCOVIDhub-baseline,inc case,4,AT,1,1,1,1,-0.1,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,0.9,1.01,0.2,0.8,-0.45,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,0.88,1.26,0.2,0.4,-0.38,5,1,Austria
ILM-EKF,inc case,4,AT,0.9,1.26,0.4,0.4,-0.62,5,1,Austria
LANL-GrowthRate,inc case,4,AT,0.93,1.22,0.2,0.4,-0.34,5,1,Austria
MUNI-ARIMA,inc case,4,AT,0.94,0.9,0.4,1,-0.46,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.94,1.07,0.4,0.6,-0.6,5,1,Austria
UMass-SemiMech,inc case,4,AT,0.91,1.09,0.2,0.6,-0.3,5,1,Austria
USC-SIkJalpha,inc case,4,AT,0.9,1.38,0.2,0.2,-0.48,5,1,Austria
UVA-Ensemble,inc case,4,AT,1.17,NA,0.2,0.6,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,0.9,1.16,0.2,0.6,-0.76,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,1,1,-0.16,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.96,1.06,0,0.8,-0.25,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,0.97,1.44,0,0.2,-0.54,5,1,Austria
ILM-EKF,inc case,3,AT,1.04,1.5,0,0.4,-0.62,5,1,Austria
LANL-GrowthRate,inc case,3,AT,0.93,1.16,0,0.6,-0.52,5,1,Austria
MUNI-ARIMA,inc case,3,AT,0.87,0.8,0.6,1,-0.48,5,1,Austria
RobertWalraven-ESG,inc case,3,AT,1.02,1.24,0.4,0.4,-0.64,5,1,Austria
USC-SIkJalpha,inc case,3,AT,1.04,1.59,0,0,-0.6,5,1,Austria
UVA-Ensemble,inc case,3,AT,1.16,NA,0.4,0.8,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,2.69,3.13,0,0.4,-0.24,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.8,1,-0.26,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.75,0.79,0.6,0.8,-0.26,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.89,1.15,0.2,0.6,-0.3,5,1,Austria
ILM-EKF,inc case,2,AT,1.3,1.56,0.2,0.4,-0.7,5,1,Austria
LANL-GrowthRate,inc case,2,AT,0.92,0.99,0.4,0.6,-0.48,5,1,Austria
MUNI-ARIMA,inc case,2,AT,1.01,0.84,0.4,1,-0.32,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,1.21,1.29,0.4,0.4,-0.66,5,1,Austria
USC-SIkJalpha,inc case,2,AT,1.32,1.54,0.2,0.2,-0.32,5,1,Austria
UVA-Ensemble,inc case,2,AT,1.36,NA,0.6,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,3.33,3.44,0.2,0.6,-0.1,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.8,1,-0.32,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.76,0.59,0.4,1,-0.25,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.64,0.81,0.6,0.6,-0.26,5,1,Austria
ILM-EKF,inc case,1,AT,1.34,1.45,0.4,0.6,-0.61,5,1,Austria
LANL-GrowthRate,inc case,1,AT,0.8,0.68,0.2,0.8,-0.45,5,1,Austria
MUNI-ARIMA,inc case,1,AT,0.81,0.66,0.4,1,-0.2,5,1,Austria
RobertWalraven-ESG,inc case,1,AT,1.11,0.98,0.4,0.8,-0.56,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.49,NA,NA,NA,NA,5,1,Austria
USC-SIkJalpha,inc case,1,AT,0.88,1.04,0.4,0.4,-0.18,5,1,Austria
UVA-Ensemble,inc case,1,AT,1.2,NA,0.8,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,1.53,1.52,0.2,0.6,-0.01,5,1,Austria
LANL-GrowthRate,inc case,5,AT,NA,NA,0.25,0.5,-0.42,4,1,Austria
USC-SIkJalpha,inc case,5,AT,NA,NA,0.2,0.2,-0.72,5,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,1,1,0.22,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.19,0.16,0.8,1,0.24,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,0.48,0.39,0.6,1,0.42,5,1,Austria
ILM-EKF,inc death,4,AT,0.17,0.16,1,1,-0.16,5,1,Austria
LANL-GrowthRate,inc death,4,AT,1.19,0.92,0.2,0.4,0.83,5,1,Austria
MUNI-ARIMA,inc death,4,AT,0.37,0.38,0.8,1,-0.12,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.32,0.23,1,1,-0.18,5,1,Austria
UMass-MechBayes,inc death,4,AT,0.17,0.12,0.6,1,-0.34,5,1,Austria
UMass-SemiMech,inc death,4,AT,0.09,0.09,1,1,0.12,5,1,Austria
USC-SIkJalpha,inc death,4,AT,0.17,0.14,0.4,0.4,0.28,5,1,Austria
USyd-OneModelMan,inc death,4,AT,0.41,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,0.25,0.14,0.6,1,-0.38,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,1,1,0.18,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.66,0.34,0.2,1,0.46,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.57,0.36,0.6,1,0.42,5,1,Austria
ILM-EKF,inc death,3,AT,0.26,0.2,1,1,-0.1,5,1,Austria
LANL-GrowthRate,inc death,3,AT,2,1.25,0,0.4,0.98,5,1,Austria
MUNI-ARIMA,inc death,3,AT,0.61,0.45,0.6,1,-0.04,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.53,0.3,1,1,-0.1,5,1,Austria
UMass-MechBayes,inc death,3,AT,0.33,0.2,0.6,0.8,-0.04,5,1,Austria
USC-SIkJalpha,inc death,3,AT,0.57,0.45,0,0,0.6,5,1,Austria
USyd-OneModelMan,inc death,3,AT,0.45,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,1.27,0.82,0.6,0.8,0.09,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,0.2,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.66,0.37,0.6,1,0.42,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.6,0.35,0.4,1,0.4,5,1,Austria
ILM-EKF,inc death,2,AT,0.31,0.26,1,1,0.04,5,1,Austria
LANL-GrowthRate,inc death,2,AT,1.66,1,0,0.4,0.94,5,1,Austria
MUNI-ARIMA,inc death,2,AT,0.7,0.47,0.8,1,0.08,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.77,0.42,0.6,1,-0.02,5,1,Austria
UMass-MechBayes,inc death,2,AT,0.75,0.4,0.4,1,0.16,5,1,Austria
USC-SIkJalpha,inc death,2,AT,0.69,0.37,0,0,0.6,5,1,Austria
USyd-OneModelMan,inc death,2,AT,0.58,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,1.28,0.74,0.4,1,0.19,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,0.16,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.71,0.46,0.4,1,0.26,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.76,0.46,0.2,1,0.27,5,1,Austria
ILM-EKF,inc death,1,AT,0.67,0.58,1,1,0.14,5,1,Austria
LANL-GrowthRate,inc death,1,AT,1.47,0.85,0.4,0.8,0.64,5,1,Austria
MUNI-ARIMA,inc death,1,AT,0.79,0.54,0.8,1,0.06,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,1.04,0.65,0.8,1,0,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.62,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,0.76,0.5,0.2,1,0.31,5,1,Austria
USC-SIkJalpha,inc death,1,AT,0.62,0.65,0.2,0.4,0.1,5,1,Austria
USyd-OneModelMan,inc death,1,AT,0.98,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.85,0.58,0.4,1,0.27,5,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0,0.25,0.6,4,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0,0.2,0.16,5,1,Austria
BIOCOMSC-Gompertz,inc case,2,BE,1.36,NA,0.2,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.6,1,-0.48,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,1.22,1.44,0.4,0.6,-0.52,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,1.29,1.44,0.4,0.4,-0.58,5,1,Belgium
ILM-EKF,inc case,2,BE,1.75,1.95,0.2,0.4,-0.44,5,1,Belgium
LANL-GrowthRate,inc case,2,BE,1.75,1.81,0.2,0.6,-0.86,5,1,Belgium
MUNI-ARIMA,inc case,2,BE,2.36,2.54,0.2,0.6,-0.74,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,1.36,1.46,0,0.6,-0.54,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,1.49,1.99,0.2,0.2,-0.72,5,1,Belgium
UVA-Ensemble,inc case,2,BE,1.63,NA,0.2,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,1.46,1.96,0.4,0.4,-0.68,5,1,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,1.56,NA,0.2,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.6,1,-0.54,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,1.5,1.5,0.4,0.8,-0.43,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.56,1.35,0.2,0.8,-0.54,5,1,Belgium
ILM-EKF,inc case,1,BE,1.81,1.61,0.2,0.6,-0.26,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,2.4,2.46,0.4,0.6,-0.72,5,1,Belgium
MUNI-ARIMA,inc case,1,BE,3.93,4.27,0,0.4,-0.65,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.64,1.48,0.2,0.8,-0.33,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,1.84,NA,NA,NA,NA,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,1.43,1.7,0.4,0.4,-0.6,5,1,Belgium
UVA-Ensemble,inc case,1,BE,1.67,NA,0.4,0.6,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,1.45,1.84,0.4,0.6,-0.52,5,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.4,1,-0.3,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,1.2,1.37,0.2,0.6,-0.63,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,1.11,1.49,0.2,0.4,-0.7,5,1,Belgium
ILM-EKF,inc case,4,BE,1.22,1.64,0.2,0.6,-0.74,5,1,Belgium
LANL-GrowthRate,inc case,4,BE,1.13,1.36,0.2,0.4,-0.74,5,1,Belgium
MUNI-ARIMA,inc case,4,BE,1.06,1.03,0.4,1,-0.32,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,1.22,1.57,0.2,0.4,-0.46,5,1,Belgium
UMass-SemiMech,inc case,4,BE,1.29,1.52,0.2,0.8,-0.48,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,1.3,1.99,0.2,0.2,-0.72,5,1,Belgium
UVA-Ensemble,inc case,4,BE,1.76,NA,0,0.2,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,1.28,1.9,0.2,0.2,-0.76,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.6,1,-0.38,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,1.13,1.46,0.4,0.6,-0.55,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,1.04,1.44,0.4,0.4,-0.66,5,1,Belgium
ILM-EKF,inc case,3,BE,1.18,1.6,0.2,0.4,-0.7,5,1,Belgium
LANL-GrowthRate,inc case,3,BE,1.46,1.71,0,0.2,-0.94,5,1,Belgium
MUNI-ARIMA,inc case,3,BE,1.47,1.5,0.4,0.8,-0.54,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,1.33,1.61,0.2,0.4,-0.54,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,1.45,2.14,0.2,0.2,-0.88,5,1,Belgium
UVA-Ensemble,inc case,3,BE,1.67,NA,0.2,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,1.43,1.95,0.2,0.2,-0.88,5,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0.25,0.5,-0.8,4,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0,0,-0.6,5,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.18,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.27,0.14,1,1,0.14,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,0.45,0.24,0.4,1,0.49,5,1,Belgium
ILM-EKF,inc death,4,BE,0.23,0.14,0.8,1,0.04,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,0.18,0.09,0.6,1,0.02,5,1,Belgium
MUNI-ARIMA,inc death,4,BE,0.71,0.42,0.8,1,0.02,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.22,0.18,1,1,0.06,5,1,Belgium
UMass-MechBayes,inc death,4,BE,0.19,0.09,0.6,1,-0.32,5,1,Belgium
UMass-SemiMech,inc death,4,BE,0.38,0.19,0.2,1,0.12,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.29,0.19,0.4,0.4,0.08,5,1,Belgium
USyd-OneModelMan,inc death,4,BE,0.46,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,0.23,0.11,0.4,1,-0.22,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,0.1,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.19,0.14,1,1,0.2,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,0.56,0.23,0.2,1,0.42,5,1,Belgium
ILM-EKF,inc death,3,BE,0.15,0.17,1,1,0.16,5,1,Belgium
LANL-GrowthRate,inc death,3,BE,0.4,0.18,0.6,0.8,0.02,5,1,Belgium
MUNI-ARIMA,inc death,3,BE,1.01,0.46,0.6,1,-0.12,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.32,0.21,1,1,0.04,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.2,0.09,0.4,1,-0.42,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.31,0.13,0.4,0.4,0.76,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.61,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,0.18,0.09,0.8,1,-0,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,0.12,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.37,0.17,1,1,0.28,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,0.7,0.28,0.4,0.8,0.22,5,1,Belgium
ILM-EKF,inc death,2,BE,0.42,0.28,1,1,0.22,5,1,Belgium
LANL-GrowthRate,inc death,2,BE,0.81,0.32,0.4,0.8,0.15,5,1,Belgium
MUNI-ARIMA,inc death,2,BE,1.57,0.53,0.4,1,-0.22,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,0.41,0.25,1,1,0.08,5,1,Belgium
UMass-MechBayes,inc death,2,BE,0.26,0.08,0.8,1,-0.18,5,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.49,0.16,0.6,0.6,0.58,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,0.64,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,0.6,0.22,0.6,1,0.34,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,0.1,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,1.02,0.3,0.8,1,0.12,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,1.26,0.4,0.4,0.8,-0.04,5,1,Belgium
ILM-EKF,inc death,1,BE,1.11,0.53,1,1,0.18,5,1,Belgium
LANL-GrowthRate,inc death,1,BE,2.55,0.7,0,0.8,0.25,5,1,Belgium
MUNI-ARIMA,inc death,1,BE,1.41,0.43,0.6,1,-0.48,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,0.83,0.42,1,1,0.1,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,1.44,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,0.83,0.23,0.6,1,0.04,5,1,Belgium
USC-SIkJalpha,inc death,1,BE,0.93,0.28,0.2,0.6,0.36,5,1,Belgium
USyd-OneModelMan,inc death,1,BE,1.44,NA,NA,NA,NA,5,1,Belgium
