model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc death,1,Overall,0.64,0.61,0.68,0.95,-0,157,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.86,NA,NA,NA,NA,157,32,NA
UMass-MechBayes,inc death,1,Overall,0.73,0.64,0.51,0.9,0.11,157,32,NA
UMass-SemiMech,inc death,1,Overall,0.78,0.68,0.52,0.89,0.1,157,32,NA
USC-SIkJalpha,inc death,1,Overall,0.75,0.81,0.29,0.32,0.25,157,32,NA
USyd-OneModelMan,inc death,1,Overall,0.73,NA,NA,NA,NA,157,32,NA
epiforecasts-EpiNow2,inc death,1,Overall,0.89,0.87,0.55,0.96,-0.06,137,32,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.6,0.92,0.41,155,31,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.3,0.34,0.53,0.86,0.4,155,31,NA
IEM_Health-CovidProject,inc death,4,Overall,0.73,0.77,0.37,0.73,0.5,153,31,NA
ILM-EKF,inc death,4,Overall,0.28,0.33,0.58,0.95,0.2,154,31,NA
MUNI-ARIMA,inc death,4,Overall,0.53,0.53,0.57,0.95,0.31,155,31,NA
RobertWalraven-ESG,inc death,4,Overall,0.35,0.38,0.77,0.93,0.12,155,31,NA
UMass-MechBayes,inc death,4,Overall,0.3,0.33,0.41,0.83,0.29,155,31,NA
UMass-SemiMech,inc death,4,Overall,0.39,0.44,0.35,0.83,0.46,155,31,NA
USC-SIkJalpha,inc death,4,Overall,0.3,0.41,0.23,0.35,0.4,155,31,NA
USyd-OneModelMan,inc death,4,Overall,0.36,NA,NA,NA,NA,155,31,NA
epiforecasts-EpiExpert,inc death,4,Overall,0.43,0.43,0.31,0.71,0.42,35,16,NA
epiforecasts-EpiNow2,inc death,4,Overall,0.33,0.38,0.53,0.9,0.12,139,31,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.65,0.95,0.37,155,31,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.32,0.35,0.63,0.92,0.3,155,31,NA
IEM_Health-CovidProject,inc death,3,Overall,0.63,0.64,0.44,0.84,0.41,152,31,NA
ILM-EKF,inc death,3,Overall,0.37,0.41,0.68,0.96,0.14,154,31,NA
MUNI-ARIMA,inc death,3,Overall,0.49,0.51,0.59,0.97,0.24,155,31,NA
RobertWalraven-ESG,inc death,3,Overall,0.41,0.46,0.77,0.94,0.08,155,31,NA
UMass-MechBayes,inc death,3,Overall,0.36,0.38,0.43,0.91,0.21,155,31,NA
UMass-SemiMech,inc death,3,Overall,0.39,0.43,0.46,0.86,0.35,155,31,NA
USC-SIkJalpha,inc death,3,Overall,0.39,0.48,0.3,0.34,0.3,155,31,NA
USyd-OneModelMan,inc death,3,Overall,0.37,NA,NA,NA,NA,155,31,NA
epiforecasts-EpiNow2,inc death,3,Overall,0.4,0.5,0.54,0.91,0.04,137,31,NA
BIOCOMSC-Gompertz,inc case,2,AT,0.13,NA,1,1,NA,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.8,1,0.42,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.25,0.25,1,1,0.4,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.37,0.36,0.2,0.8,0.64,5,1,Austria
ILM-EKF,inc case,2,AT,0.16,0.19,1,1,0.1,5,1,Austria
MUNI-ARIMA,inc case,2,AT,0.3,0.39,1,1,0.18,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.24,0.41,1,1,0.2,5,1,Austria
UMass-SemiMech,inc case,2,AT,0.64,0.59,0,1,0.78,5,1,Austria
USC-SIkJalpha,inc case,2,AT,0.31,0.39,0.2,0.2,0.88,5,1,Austria
UVA-Ensemble,inc case,2,AT,1.3,NA,0.8,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,0.22,0.22,0.4,1,0.12,5,1,Austria
BIOCOMSC-Gompertz,inc case,1,AT,0.43,NA,0.6,1,NA,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.8,1,0.46,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.41,0.33,0.6,1,0.36,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.32,0.31,0.6,0.8,0.48,5,1,Austria
ILM-EKF,inc case,1,AT,0.26,0.27,0.8,1,0.12,5,1,Austria
LANL-GrowthRate,inc case,1,AT,0.33,0.31,0.75,1,-0.25,4,1,Austria
MUNI-ARIMA,inc case,1,AT,0.47,0.36,0.6,1,0.14,5,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.52,0.59,1,1,0.28,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.42,NA,NA,NA,NA,5,1,Austria
UMass-SemiMech,inc case,1,AT,0.78,0.59,0.4,1,0.6,5,1,Austria
USC-SIkJalpha,inc case,1,AT,0.59,0.59,0,0.2,0.94,5,1,Austria
UVA-Ensemble,inc case,1,AT,2.04,NA,0.6,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,0.61,0.5,0,0.6,0.17,5,1,Austria
EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.6,1,0.54,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,0.24,0.28,0.4,1,0.58,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,0.56,0.67,0.2,0.4,0.84,5,1,Austria
ILM-EKF,inc case,4,AT,0.12,0.17,0.8,1,0.18,5,1,Austria
MUNI-ARIMA,inc case,4,AT,0.17,0.42,1,1,0.18,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.14,0.32,1,1,0.12,5,1,Austria
UMass-SemiMech,inc case,4,AT,0.41,0.47,0.2,0.8,0.74,5,1,Austria
USC-SIkJalpha,inc case,4,AT,0.2,0.3,0.4,0.4,0.76,5,1,Austria
UVA-Ensemble,inc case,4,AT,0.71,NA,0.8,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,0.22,0.27,0.4,0.6,-0.12,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.8,1,0.5,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.21,0.25,0.6,1,0.48,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,0.42,0.46,0.2,0.6,0.8,5,1,Austria
ILM-EKF,inc case,3,AT,0.1,0.16,0.8,1,0.14,5,1,Austria
MUNI-ARIMA,inc case,3,AT,0.22,0.43,1,1,0.2,5,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.14,0.32,1,1,0.16,5,1,Austria
UMass-SemiMech,inc case,3,AT,0.46,0.5,0.2,0.8,0.76,5,1,Austria
USC-SIkJalpha,inc case,3,AT,0.19,0.24,0,0,1,5,1,Austria
UVA-Ensemble,inc case,3,AT,0.65,NA,0.8,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,0.26,0.3,0.4,0.6,0,5,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.6,1,0.54,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.2,0.25,0.6,1,0.3,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,0.69,0.87,0.4,0.6,0.62,5,1,Austria
ILM-EKF,inc death,4,AT,0.22,0.26,0.6,1,0.18,5,1,Austria
MUNI-ARIMA,inc death,4,AT,0.39,0.52,0.8,1,0.32,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.22,0.23,0.8,1,-0.02,5,1,Austria
UMass-MechBayes,inc death,4,AT,0.08,0.11,0.4,1,-0.18,5,1,Austria
UMass-SemiMech,inc death,4,AT,0.17,0.2,0.6,1,0.44,5,1,Austria
USC-SIkJalpha,inc death,4,AT,0.25,0.4,0.2,0.2,0.74,5,1,Austria
USyd-OneModelMan,inc death,4,AT,0.2,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,0.07,0.09,1,1,-0.16,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.6,1,0.4,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.17,0.23,0.6,1,0.28,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.87,0.72,0.6,0.8,0.47,5,1,Austria
ILM-EKF,inc death,3,AT,0.2,0.29,0.8,1,0.04,5,1,Austria
MUNI-ARIMA,inc death,3,AT,0.3,0.41,0.8,1,-0,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.3,0.3,1,1,-0.08,5,1,Austria
UMass-MechBayes,inc death,3,AT,0.2,0.18,0.2,1,-0.28,5,1,Austria
UMass-SemiMech,inc death,3,AT,0.18,0.18,0.8,1,0.12,5,1,Austria
USC-SIkJalpha,inc death,3,AT,0.36,0.53,0,0,1,5,1,Austria
USyd-OneModelMan,inc death,3,AT,0.18,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,0.26,0.23,0.4,1,-0.14,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.8,1,0.34,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.25,0.25,0.8,1,0.02,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.4,0.46,0.6,1,0.32,5,1,Austria
ILM-EKF,inc death,2,AT,0.24,0.4,0.8,1,0.02,5,1,Austria
MUNI-ARIMA,inc death,2,AT,0.36,0.47,0.8,1,-0.02,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.44,0.4,1,1,-0.26,5,1,Austria
UMass-MechBayes,inc death,2,AT,0.33,0.29,0.2,1,-0.3,5,1,Austria
UMass-SemiMech,inc death,2,AT,0.29,0.24,0.8,1,-0.1,5,1,Austria
USC-SIkJalpha,inc death,2,AT,0.27,0.32,0.2,0.2,-0.04,5,1,Austria
USyd-OneModelMan,inc death,2,AT,0.51,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.36,0.29,0.4,1,-0.24,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.8,1,0.3,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.48,0.46,0.8,1,0.02,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.59,0.62,0.6,1,0.14,5,1,Austria
ILM-EKF,inc death,1,AT,0.53,0.65,0.8,1,-0.02,5,1,Austria
Imperial-DeCa,inc death,1,AT,0.86,1.02,0,0.25,0.02,4,1,Austria
Imperial-RtI0,inc death,1,AT,3.34,3.33,0.25,0.75,0.12,4,1,Austria
Imperial-sbkp,inc death,1,AT,2.86,3.67,0.25,0.5,0.16,4,1,Austria
LANL-GrowthRate,inc death,1,AT,1.07,1.02,0,1,0.89,4,1,Austria
MUNI-ARIMA,inc death,1,AT,0.79,0.8,0.6,1,-0.15,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.63,0.57,0.6,1,-0.36,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.77,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,0.5,0.51,0.4,1,-0.27,5,1,Austria
UMass-SemiMech,inc death,1,AT,0.54,0.5,0.2,1,-0.27,5,1,Austria
USC-SIkJalpha,inc death,1,AT,0.43,0.66,0.2,0.2,-0.08,5,1,Austria
USyd-OneModelMan,inc death,1,AT,0.82,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.47,0.46,0.4,1,-0.18,5,1,Austria
BIOCOMSC-Gompertz,inc case,2,BE,0.69,NA,0.4,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.4,1,0.54,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,0.75,0.69,0.2,1,0.42,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,0.74,0.68,0,0.8,0.44,5,1,Belgium
ILM-EKF,inc case,2,BE,0.58,0.58,0.2,0.8,0.25,5,1,Belgium
MUNI-ARIMA,inc case,2,BE,1.11,1.03,0.4,1,0.58,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,1.09,0.99,0,1,0.53,5,1,Belgium
UMass-SemiMech,inc case,2,BE,0.94,0.91,0.2,1,0.47,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,0.62,0.8,0.2,0.4,0.44,5,1,Belgium
UVA-Ensemble,inc case,2,BE,1.51,NA,0.2,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,0.66,0.7,0,0.6,0.12,5,1,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,0.58,NA,0.4,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.4,1,0.32,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,1.08,0.89,0.2,1,0.19,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,0.95,0.8,0.2,1,0.09,5,1,Belgium
ILM-EKF,inc case,1,BE,0.86,0.75,0.2,0.8,0.06,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,0.6,0.57,0.5,1,-0.55,4,1,Belgium
MUNI-ARIMA,inc case,1,BE,1.32,1.1,0.2,1,0.33,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.89,1.65,0.2,0.8,0.27,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,0.76,NA,NA,NA,NA,5,1,Belgium
UMass-SemiMech,inc case,1,BE,1.21,1.1,0.4,0.8,0.2,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,1.08,1.29,0.2,0.2,0.32,5,1,Belgium
UVA-Ensemble,inc case,1,BE,2.11,NA,0.4,0.8,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,0.94,0.87,0.2,0.4,0.02,5,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.2,1,0.66,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,0.62,0.65,0.2,0.8,0.76,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,0.79,0.9,0.2,0.6,0.81,5,1,Belgium
ILM-EKF,inc case,4,BE,0.42,0.48,0.6,1,0.59,5,1,Belgium
MUNI-ARIMA,inc case,4,BE,1.04,1.03,0,1,0.7,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.65,0.71,0,1,0.78,5,1,Belgium
UMass-SemiMech,inc case,4,BE,0.77,0.89,0.2,0.8,0.58,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,0.44,0.68,0.2,0.2,0.88,5,1,Belgium
UVA-Ensemble,inc case,4,BE,0.96,NA,0,0.4,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,0.32,0.38,0.6,0.8,0.52,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.2,1,0.62,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,0.58,0.62,0.4,1,0.54,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,0.68,0.71,0.2,0.8,0.68,5,1,Belgium
ILM-EKF,inc case,3,BE,0.46,0.5,0.2,1,0.39,5,1,Belgium
MUNI-ARIMA,inc case,3,BE,1.04,1.03,0.4,1,0.6,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.83,0.77,0,1,0.78,5,1,Belgium
UMass-SemiMech,inc case,3,BE,0.81,0.88,0.2,0.8,0.44,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,0.49,0.65,0.2,0.2,0.72,5,1,Belgium
UVA-Ensemble,inc case,3,BE,1.19,NA,0.2,0.6,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,0.47,0.52,0.2,0.8,0.31,5,1,Belgium
BIOCOMSC-Gompertz,inc death,2,BE,0.41,NA,1,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,0.32,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.21,0.22,1,1,0.3,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,0.26,0.24,0.8,1,0.36,5,1,Belgium
ILM-EKF,inc death,2,BE,0.34,0.37,1,1,0.28,5,1,Belgium
MUNI-ARIMA,inc death,2,BE,0.57,0.54,0.8,1,0.18,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,0.3,0.29,1,1,0,5,1,Belgium
UMass-MechBayes,inc death,2,BE,0.16,0.14,1,1,-0.06,5,1,Belgium
UMass-SemiMech,inc death,2,BE,0.36,0.26,0.6,1,0.42,5,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.43,0.38,0.4,0.4,0.78,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,0.58,NA,NA,NA,NA,5,1,Belgium
BIOCOMSC-Gompertz,inc death,1,BE,1.21,NA,0.2,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,0.3,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.6,0.36,0.8,1,0.08,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,0.75,0.37,0.8,1,0.3,5,1,Belgium
ILM-EKF,inc death,1,BE,0.53,0.55,1,1,0.1,5,1,Belgium
Imperial-DeCa,inc death,1,BE,0.79,0.51,0.25,0.5,-0.66,4,1,Belgium
Imperial-RtI0,inc death,1,BE,0.75,0.5,0.5,1,-0.38,4,1,Belgium
Imperial-sbkp,inc death,1,BE,0.77,0.46,0.25,0.75,-0.3,4,1,Belgium
LANL-GrowthRate,inc death,1,BE,0.55,0.28,0.25,1,-0.12,4,1,Belgium
MUNI-ARIMA,inc death,1,BE,1.62,0.88,0.4,0.8,-0.02,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,0.68,0.44,0.8,1,0.02,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,0.7,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,0.58,0.24,0.6,1,-0.22,5,1,Belgium
UMass-SemiMech,inc death,1,BE,0.63,0.27,0.6,1,-0.04,5,1,Belgium
USC-SIkJalpha,inc death,1,BE,0.71,0.57,0.4,0.4,0.6,5,1,Belgium
USyd-OneModelMan,inc death,1,BE,0.99,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,1,BE,0.82,0.31,0.75,1,0.15,4,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.36,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.41,0.37,0.4,1,0.63,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,0.62,0.61,0.4,0.6,0.76,5,1,Belgium
ILM-EKF,inc death,4,BE,0.49,0.43,0,1,0.7,5,1,Belgium
MUNI-ARIMA,inc death,4,BE,0.38,0.48,1,1,0.2,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.15,0.22,1,1,0.16,5,1,Belgium
UMass-MechBayes,inc death,4,BE,0.14,0.16,0.8,1,0.16,5,1,Belgium
UMass-SemiMech,inc death,4,BE,0.61,0.54,0.2,1,0.64,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.57,0.73,0,0,1,5,1,Belgium
USyd-OneModelMan,inc death,4,BE,0.33,NA,NA,NA,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,0.34,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.2,0.23,0.8,1,0.34,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,0.36,0.29,0.2,1,0.62,5,1,Belgium
ILM-EKF,inc death,3,BE,0.42,0.36,0.6,1,0.46,5,1,Belgium
MUNI-ARIMA,inc death,3,BE,0.24,0.37,1,1,0.1,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.13,0.24,1,1,0.02,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.23,0.18,0.4,1,-0.08,5,1,Belgium
UMass-SemiMech,inc death,3,BE,0.49,0.37,0.2,1,0.39,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.6,0.63,0,0,1,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.58,NA,NA,NA,NA,5,1,Belgium
BIOCOMSC-Gompertz,inc case,2,BG,0.2,NA,0.8,1,NA,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.8,1,0.38,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,2,BG,0.16,0.24,1,1,-0.1,5,1,Bulgaria
IEM_Health-CovidProject,inc case,2,BG,0.61,0.52,0.8,0.8,0.12,5,1,Bulgaria
ILM-EKF,inc case,2,BG,0.21,0.2,0.8,1,-0.32,5,1,Bulgaria
MUNI-ARIMA,inc case,2,BG,0.12,0.42,1,1,-0,5,1,Bulgaria
RobertWalraven-ESG,inc case,2,BG,0.76,0.49,1,1,-0.36,5,1,Bulgaria
UMass-SemiMech,inc case,2,BG,0.75,0.6,0.4,1,0.56,5,1,Bulgaria
USC-SIkJalpha,inc case,2,BG,0.12,0.12,0.8,0.8,0.2,5,1,Bulgaria
