model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
UMass-MechBayes,inc death,2,Overall,0.66,0.67,0.58,0.94,0.1,156,32,NA
UMass-SemiMech,inc death,2,Overall,0.8,0.78,0.58,0.89,0.24,156,32,NA
USC-SIkJalpha,inc death,2,Overall,0.66,0.7,0.51,0.68,0.27,160,32,NA
USyd-OneModelMan,inc death,2,Overall,1.03,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiExpert,inc death,2,Overall,0.88,0.87,0.27,0.71,0.29,55,22,NA
epiforecasts-EpiNow2,inc death,2,Overall,0.98,0.9,0.53,0.96,0.22,158,32,NA
EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.37,0.92,0.15,160,32,NA
EuroCOVIDhub-ensemble,inc death,1,Overall,0.5,0.58,0.77,0.99,0.1,160,32,NA
IEM_Health-CovidProject,inc death,1,Overall,0.98,0.99,0.59,0.94,0.12,160,32,NA
ILM-EKF,inc death,1,Overall,0.54,0.77,0.94,1,0.1,160,32,NA
LANL-GrowthRate,inc death,1,Overall,0.93,0.86,0.4,0.88,-0.06,160,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.92,0.9,0.41,0.74,0.03,160,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.96,NA,NA,NA,NA,160,32,NA
UMass-MechBayes,inc death,1,Overall,0.89,0.83,0.59,0.96,0.04,160,32,NA
UMass-SemiMech,inc death,1,Overall,1.07,1.16,0.61,0.89,0.1,160,32,NA
USC-SIkJalpha,inc death,1,Overall,0.75,0.91,0.48,0.58,0.24,160,32,NA
USyd-OneModelMan,inc death,1,Overall,0.85,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiExpert,inc death,1,Overall,0.82,0.73,0.47,0.83,0.19,64,22,NA
epiforecasts-EpiNow2,inc death,1,Overall,0.88,0.95,0.7,0.97,0.15,158,32,NA
LANL-GrowthRate,inc death,5,Overall,NA,NA,0.45,0.86,-0.1,160,32,NA
USC-SIkJalpha,inc death,5,Overall,NA,NA,0.5,0.81,0.23,160,32,NA
EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.2,1,0.58,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,1.66,1.62,0,0.8,0.8,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,2.25,2.23,0,0.8,0.91,5,1,Austria
ILM-EKF,inc case,4,AT,2.46,2.44,0.2,1,0.74,5,1,Austria
LANL-GrowthRate,inc case,4,AT,0.93,0.93,0.2,1,0.72,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.84,NA,0.4,0.4,NA,5,1,Austria
USC-SIkJalpha,inc case,4,AT,1.23,1.47,0.2,0.4,0.84,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,1.42,1.37,0.4,1,0.52,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.2,1,0.7,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,1.1,1.11,0.4,1,0.66,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,1.54,1.51,0.2,1,0.83,5,1,Austria
ILM-EKF,inc case,3,AT,1.57,1.58,0.4,1,0.62,5,1,Austria
LANL-GrowthRate,inc case,3,AT,0.83,0.78,0.2,1,0.74,5,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.73,NA,0.4,0.6,NA,5,1,Austria
UMass-SemiMech,inc case,3,AT,0.86,1.12,0.5,1,0.4,4,1,Austria
USC-SIkJalpha,inc case,3,AT,1.03,1.22,0.2,0.4,0.64,5,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,1.02,0.99,0.4,0.8,0.22,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0,1,0.78,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.79,0.83,0.4,1,0.48,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,1.08,1.1,0.4,0.8,0.7,5,1,Austria
ILM-EKF,inc case,2,AT,1.01,1.11,0.4,1,0.48,5,1,Austria
LANL-GrowthRate,inc case,2,AT,0.52,0.55,0.4,1,0.4,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.7,NA,0.2,0.6,NA,5,1,Austria
UMass-SemiMech,inc case,2,AT,0.86,0.89,0.4,1,0.36,5,1,Austria
USC-SIkJalpha,inc case,2,AT,0.73,0.78,0.4,0.6,0.66,5,1,Austria
UVA-Ensemble,inc case,2,AT,1.19,NA,0,0.8,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,0.95,0.93,0,0.6,0.2,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0,1,0.8,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.7,0.68,0.6,0.8,0.42,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.88,0.85,0.2,0.8,0.6,5,1,Austria
ILM-EKF,inc case,1,AT,0.78,0.82,0.6,1,0.38,5,1,Austria
LANL-GrowthRate,inc case,1,AT,0.54,0.5,0.4,1,0.08,5,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.75,NA,0.4,0.8,NA,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.58,NA,NA,NA,NA,5,1,Austria
UMass-SemiMech,inc case,1,AT,0.9,0.87,0.6,1,0.28,5,1,Austria
USC-SIkJalpha,inc case,1,AT,0.78,0.97,0.4,0.6,0.68,5,1,Austria
UVA-Ensemble,inc case,1,AT,1.71,NA,0,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,0.69,0.62,0.4,0.6,0.18,5,1,Austria
LANL-GrowthRate,inc case,5,AT,NA,NA,0.4,0.8,0.52,5,1,Austria
USC-SIkJalpha,inc case,5,AT,NA,NA,0.2,0.4,0.78,5,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.6,1,-0,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.87,0.84,0.8,1,0.38,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,1.64,1.54,0.6,1,0.24,5,1,Austria
ILM-EKF,inc death,4,AT,2.05,1.92,0.4,1,0.54,5,1,Austria
LANL-GrowthRate,inc death,4,AT,0.62,0.67,0.8,1,-0.26,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,1.22,1.1,0.2,0.8,-0.3,5,1,Austria
USC-SIkJalpha,inc death,4,AT,1.22,1.41,0.4,0.6,0.68,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,1.61,1.46,0.4,1,0.61,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.6,1,0.14,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.58,0.65,0.8,1,0.36,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,1.45,1.29,0.6,1,0.34,5,1,Austria
ILM-EKF,inc death,3,AT,1.42,1.41,1,1,0.4,5,1,Austria
LANL-GrowthRate,inc death,3,AT,0.54,0.53,0.6,1,-0.14,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,1.09,0.98,0.2,0.8,-0.07,5,1,Austria
UMass-MechBayes,inc death,3,AT,0.73,0.74,1,1,0.1,4,1,Austria
UMass-SemiMech,inc death,3,AT,1.03,1,0.75,1,0.44,4,1,Austria
USC-SIkJalpha,inc death,3,AT,1.14,1.31,0.2,0.6,0.79,5,1,Austria
USyd-OneModelMan,inc death,3,AT,2.03,NA,NA,NA,NA,4,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,0.61,0.79,0.6,1,0.42,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.4,1,0.2,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.38,0.51,0.8,1,0.26,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.81,0.88,0.4,1,0.38,5,1,Austria
ILM-EKF,inc death,2,AT,0.75,1.19,1,1,0.24,5,1,Austria
LANL-GrowthRate,inc death,2,AT,0.73,0.68,0,1,-0.12,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.78,0.78,0.4,0.8,0.19,5,1,Austria
UMass-MechBayes,inc death,2,AT,0.31,0.5,1,1,-0.06,5,1,Austria
UMass-SemiMech,inc death,2,AT,0.53,0.69,0.8,1,0.3,5,1,Austria
USC-SIkJalpha,inc death,2,AT,0.54,0.83,0.4,0.4,0.66,5,1,Austria
USyd-OneModelMan,inc death,2,AT,1.13,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.31,0.44,0.8,1,0.3,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.2,1,0.36,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.52,0.64,1,1,0.1,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.73,0.81,0.8,1,0.22,5,1,Austria
ILM-EKF,inc death,1,AT,0.77,1.62,1,1,0.12,5,1,Austria
LANL-GrowthRate,inc death,1,AT,0.98,0.9,0.4,0.8,-0.1,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.78,0.68,0.2,1,0.32,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.96,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,0.62,0.71,0.8,1,-0.2,5,1,Austria
UMass-SemiMech,inc death,1,AT,0.49,0.64,1,1,0.12,5,1,Austria
USC-SIkJalpha,inc death,1,AT,0.84,1.19,0.2,0.2,0.76,5,1,Austria
USyd-OneModelMan,inc death,1,AT,0.77,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.35,0.54,1,1,0.08,5,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0.6,1,-0.3,5,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0.4,0.8,0.65,5,1,Austria
DSMPG-bayes,inc case,4,BE,3.85,5.26,0.4,1,0.54,5,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.6,1,0.18,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,2.45,2.61,0.4,1,0.56,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,3.92,3.62,0.4,0.8,0.71,5,1,Belgium
ILM-EKF,inc case,4,BE,4.14,4.05,0.2,0.8,0.4,5,1,Belgium
LANL-GrowthRate,inc case,4,BE,1.19,1.15,0.6,1,0.26,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.55,NA,0.4,1,NA,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,0.67,0.88,0.8,1,-0.18,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,3.24,3.09,0.4,0.8,0.73,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.6,1,0.4,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,2.16,2.04,0.4,1,0.45,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,3.36,2.96,0.2,0.8,0.78,5,1,Belgium
ILM-EKF,inc case,3,BE,3.3,3.11,0.4,0.8,0.32,5,1,Belgium
LANL-GrowthRate,inc case,3,BE,1.57,1.39,0.6,1,0.18,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.83,NA,0.6,1,NA,5,1,Belgium
UMass-SemiMech,inc case,3,BE,1.91,1.91,0.25,1,0.11,4,1,Belgium
USC-SIkJalpha,inc case,3,BE,0.24,0.69,1,1,0.04,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,3,2.81,0.4,0.8,0.63,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.2,1,0.54,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,1.28,1.28,0.6,1,0.27,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,2.09,1.87,0.6,0.8,0.65,5,1,Belgium
ILM-EKF,inc case,2,BE,2.02,2,0.4,0.8,0.24,5,1,Belgium
LANL-GrowthRate,inc case,2,BE,1.18,1.12,0.8,1,-0.02,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,0.89,NA,0.6,0.6,NA,5,1,Belgium
UMass-SemiMech,inc case,2,BE,1.54,1.4,0.4,1,0.18,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,0.49,0.75,1,1,0.12,5,1,Belgium
UVA-Ensemble,inc case,2,BE,0.68,NA,0.4,0.6,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,1.93,1.96,0.6,0.6,0.46,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.6,1,0.42,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,1.23,1.18,0.8,1,0.12,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.97,1.65,0.8,1,0.4,5,1,Belgium
ILM-EKF,inc case,1,BE,1.53,1.2,0.6,1,0.04,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,1.56,1.28,0.6,1,-0.38,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.59,NA,0.4,0.8,NA,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,2.07,NA,NA,NA,NA,5,1,Belgium
UMass-SemiMech,inc case,1,BE,2.2,1.93,0.6,1,0.1,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,0.92,1.24,0.8,0.8,0.2,5,1,Belgium
UVA-Ensemble,inc case,1,BE,1.59,NA,0.4,0.8,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,1.86,1.83,0.8,0.8,0.32,5,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0.6,1,0.16,5,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0.6,0.8,-0.26,5,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,-0.14,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,1.01,0.63,0.8,1,0.1,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,1.88,1.07,0.6,0.8,0,5,1,Belgium
ILM-EKF,inc death,4,BE,2.52,1.41,0.6,1,0.3,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,1.34,0.7,0.6,1,-0.43,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,1.78,0.84,0.4,1,-0.31,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,1.01,0.55,0.6,1,-0.36,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,3.41,1.84,0.4,1,0.59,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,-0.06,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.56,0.5,1,1,0.06,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,1.33,0.72,0.6,1,0.08,5,1,Belgium
ILM-EKF,inc death,3,BE,1.63,1.03,0.6,1,0.3,5,1,Belgium
LANL-GrowthRate,inc death,3,BE,1.26,0.61,0.8,1,-0.38,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,1.75,0.76,0.4,1,-0.07,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.99,0.8,0.75,1,-0.24,4,1,Belgium
UMass-SemiMech,inc death,3,BE,0.92,0.79,0.75,1,-0.25,4,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.98,0.53,0.6,0.8,-0.04,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,1.28,NA,NA,NA,NA,4,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,2.99,1.47,0.4,1,0.52,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,-0.04,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.55,0.49,1,1,-0.06,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,1.22,0.71,0.6,1,-0.02,5,1,Belgium
ILM-EKF,inc death,2,BE,0.42,0.85,1,1,0.12,5,1,Belgium
LANL-GrowthRate,inc death,2,BE,1.29,0.7,0.6,1,-0.47,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,1.33,0.71,0.6,1,0.06,5,1,Belgium
UMass-MechBayes,inc death,2,BE,1.22,0.74,0.8,1,-0.3,5,1,Belgium
UMass-SemiMech,inc death,2,BE,1.03,0.69,0.8,1,-0.26,5,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.81,0.51,0.6,1,0.01,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,1.34,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,1.92,1.01,0.6,1,0.26,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,0.16,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.66,0.63,1,1,-0.14,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,1.07,0.66,1,1,0.02,5,1,Belgium
ILM-EKF,inc death,1,BE,0.62,1.36,1,1,0.02,5,1,Belgium
LANL-GrowthRate,inc death,1,BE,1.45,0.73,0.8,1,-0.33,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,1.3,0.75,0.8,1,0.12,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,2.48,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,1.4,0.8,0.8,1,-0.3,5,1,Belgium
UMass-SemiMech,inc death,1,BE,1.43,0.83,0.8,1,-0.3,5,1,Belgium
USC-SIkJalpha,inc death,1,BE,0.78,0.58,0.6,0.6,-0.04,5,1,Belgium
USyd-OneModelMan,inc death,1,BE,1.11,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,1,BE,1.35,0.83,1,1,0,5,1,Belgium
LANL-GrowthRate,inc death,5,BE,NA,NA,0.4,0.8,-0.58,5,1,Belgium
USC-SIkJalpha,inc death,5,BE,NA,NA,0.6,1,-0.38,5,1,Belgium
DSMPG-bayes,inc case,4,BG,2.35,2.25,0,1,0.78,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,4,BG,1,1,0.2,0.2,0.72,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,4,BG,1.95,1.56,0,1,0.83,5,1,Bulgaria
IEM_Health-CovidProject,inc case,4,BG,2.59,2.1,0,0.6,0.92,5,1,Bulgaria
ILM-EKF,inc case,4,BG,3,2.59,0,0.6,0.91,5,1,Bulgaria
LANL-GrowthRate,inc case,4,BG,1.01,0.75,0,1,0.7,5,1,Bulgaria
RobertWalraven-ESG,inc case,4,BG,1.06,NA,0,0.4,NA,5,1,Bulgaria
USC-SIkJalpha,inc case,4,BG,0.7,0.72,1,1,0.26,5,1,Bulgaria
epiforecasts-EpiNow2,inc case,4,BG,1.8,1.51,0.6,0.8,0.59,5,1,Bulgaria
DSMPG-bayes,inc case,3,BG,1.4,1.12,0.4,1,0.66,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,3,BG,1,1,0,0.2,0.98,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,3,BG,1.19,0.87,0.2,1,0.7,5,1,Bulgaria
IEM_Health-CovidProject,inc case,3,BG,1.91,1.54,0,0.8,0.92,5,1,Bulgaria
ILM-EKF,inc case,3,BG,1.77,1.46,0.2,0.6,0.81,5,1,Bulgaria
LANL-GrowthRate,inc case,3,BG,0.67,0.53,0.8,1,0.5,5,1,Bulgaria
RobertWalraven-ESG,inc case,3,BG,0.97,NA,0.2,0.4,NA,5,1,Bulgaria
UMass-SemiMech,inc case,3,BG,0.6,0.68,0.25,1,0.45,4,1,Bulgaria
USC-SIkJalpha,inc case,3,BG,0.53,0.63,0.8,0.8,0.42,5,1,Bulgaria
epiforecasts-EpiNow2,inc case,3,BG,0.9,0.71,0.8,0.8,0.36,5,1,Bulgaria
DSMPG-bayes,inc case,2,BG,0.71,0.6,0.4,1,0.6,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,2,BG,1,1,0,0.4,0.98,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,2,BG,0.61,0.5,0.6,1,0.52,5,1,Bulgaria
IEM_Health-CovidProject,inc case,2,BG,1.44,1.19,0,1,0.87,5,1,Bulgaria
ILM-EKF,inc case,2,BG,0.87,0.76,0.6,1,0.64,5,1,Bulgaria
LANL-GrowthRate,inc case,2,BG,0.15,0.36,1,1,0.04,5,1,Bulgaria
