model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
USyd-OneModelMan,inc death,2,Overall,0.57,NA,NA,NA,NA,159,32,NA
epiforecasts-EpiNow2,inc death,2,Overall,0.65,0.58,0.55,0.96,0.06,154,32,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.81,0.97,0.25,157,32,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.3,0.32,0.73,0.94,0.19,157,32,NA
IEM_Health-CovidProject,inc death,4,Overall,0.6,0.59,0.49,0.91,0.22,152,31,NA
ILM-EKF,inc death,4,Overall,0.32,0.34,0.7,0.96,-0.02,157,32,NA
LANL-GrowthRate,inc death,4,Overall,0.32,0.37,0.33,0.7,0.06,126,32,NA
MUNI-ARIMA,inc death,4,Overall,0.59,0.61,0.68,0.96,0.12,157,32,NA
RobertWalraven-ESG,inc death,4,Overall,0.45,0.47,0.83,0.94,-0.01,157,32,NA
UMass-MechBayes,inc death,4,Overall,0.43,0.41,0.54,0.9,0.03,157,32,NA
UMass-SemiMech,inc death,4,Overall,0.38,0.41,0.55,0.89,0.22,157,32,NA
USC-SIkJalpha,inc death,4,Overall,0.29,0.32,0.35,0.47,0.09,157,32,NA
USyd-OneModelMan,inc death,4,Overall,0.45,NA,NA,NA,NA,157,32,NA
epiforecasts-EpiNow2,inc death,4,Overall,0.32,0.36,0.54,0.9,-0.22,137,32,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.84,0.97,0.22,158,32,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.31,0.31,0.75,0.96,0.18,158,32,NA
IEM_Health-CovidProject,inc death,3,Overall,0.61,0.54,0.52,0.91,0.17,153,31,NA
ILM-EKF,inc death,3,Overall,0.4,0.4,0.75,0.97,-0.02,158,32,NA
LANL-GrowthRate,inc death,3,Overall,0.44,0.44,0.32,0.68,0.08,158,32,NA
MUNI-ARIMA,inc death,3,Overall,0.7,0.65,0.7,0.96,0.09,158,32,NA
RobertWalraven-ESG,inc death,3,Overall,0.56,0.55,0.79,0.95,-0.05,158,32,NA
UMass-MechBayes,inc death,3,Overall,0.41,0.35,0.56,0.95,0.05,158,32,NA
UMass-SemiMech,inc death,3,Overall,0.37,0.35,0.63,0.94,0.18,158,32,NA
USC-SIkJalpha,inc death,3,Overall,0.39,0.39,0.35,0.44,0.09,158,32,NA
USyd-OneModelMan,inc death,3,Overall,0.5,NA,NA,NA,NA,158,32,NA
epiforecasts-EpiNow2,inc death,3,Overall,0.45,0.45,0.54,0.93,-0.08,147,32,NA
BIOCOMSC-Gompertz,inc death,1,Overall,1.14,NA,0.4,0.85,NA,120,31,NA
EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.8,0.98,0.14,160,32,NA
EuroCOVIDhub-ensemble,inc death,1,Overall,0.62,0.49,0.7,0.95,0.14,160,32,NA
IEM_Health-CovidProject,inc death,1,Overall,0.78,0.54,0.57,0.86,0.07,155,31,NA
ILM-EKF,inc death,1,Overall,0.73,0.66,0.81,0.98,0.11,160,32,NA
Imperial-DeCa,inc death,1,Overall,1.26,1.2,0.2,0.51,-0.11,70,17,NA
Imperial-RtI0,inc death,1,Overall,1.27,1.11,0.41,0.77,-0.04,70,17,NA
Imperial-sbkp,inc death,1,Overall,1.17,1.08,0.41,0.69,-0.19,70,17,NA
Karlen-pypm,inc death,1,Overall,0.78,0.72,0.5,0.94,0.08,50,29,NA
LANL-GrowthRate,inc death,1,Overall,0.97,0.81,0.38,0.8,0.17,160,32,NA
MUNI-ARIMA,inc death,1,Overall,0.72,0.53,0.66,0.96,0.01,160,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.73,0.59,0.74,0.95,-0.08,160,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.88,NA,NA,NA,NA,160,32,NA
UMass-MechBayes,inc death,1,Overall,0.93,0.73,0.52,0.88,0.19,160,32,NA
USC-SIkJalpha,inc death,1,Overall,0.93,0.84,0.35,0.42,0.29,160,32,NA
USyd-OneModelMan,inc death,1,Overall,0.72,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiNow2,inc death,1,Overall,1.09,0.84,0.56,0.94,0.11,156,32,NA
EuroCOVIDhub-baseline,inc case,4,AT,1,1,1,1,0.1,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,0.65,0.68,0.2,1,-0.13,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,0.57,0.73,0.4,0.6,-0.08,5,1,Austria
ILM-EKF,inc case,4,AT,0.54,0.71,0.6,0.6,-0.4,5,1,Austria
LANL-GrowthRate,inc case,4,AT,0.74,0.8,0.25,0.5,-0.17,4,1,Austria
MUNI-ARIMA,inc case,4,AT,0.75,0.77,0.6,1,-0.24,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.59,0.68,0.6,0.8,-0.38,5,1,Austria
UMass-SemiMech,inc case,4,AT,0.92,1.08,0.2,0.4,0.06,5,1,Austria
USC-SIkJalpha,inc case,4,AT,0.57,0.81,0.4,0.4,-0.2,5,1,Austria
UVA-Ensemble,inc case,4,AT,0.89,NA,0.4,0.8,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,0.74,0.8,0.2,0.6,-0.36,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,1,1,0.02,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.8,0.82,0.2,0.8,-0.27,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,0.8,1.03,0,0.4,-0.22,5,1,Austria
ILM-EKF,inc case,3,AT,0.74,0.96,0.2,0.6,-0.38,5,1,Austria
LANL-GrowthRate,inc case,3,AT,0.79,0.99,0.2,0.6,-0.28,5,1,Austria
MUNI-ARIMA,inc case,3,AT,0.77,0.73,0.6,1,-0.36,5,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.76,0.88,0.6,0.6,-0.42,5,1,Austria
UMass-SemiMech,inc case,3,AT,0.83,0.87,0,0.8,-0.18,5,1,Austria
USC-SIkJalpha,inc case,3,AT,0.8,1.12,0,0,-0.2,5,1,Austria
UVA-Ensemble,inc case,3,AT,1.02,NA,0.6,0.8,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,0.73,0.86,0.2,0.6,-0.52,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.8,1,-0.1,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.54,0.63,0.6,0.8,-0.24,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.91,1.19,0,0.4,-0.2,5,1,Austria
ILM-EKF,inc case,2,AT,0.95,1.2,0.4,0.6,-0.4,5,1,Austria
LANL-GrowthRate,inc case,2,AT,0.73,0.82,0.4,0.6,-0.46,5,1,Austria
MUNI-ARIMA,inc case,2,AT,0.71,0.64,0.6,1,-0.38,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.92,1.05,0.6,0.6,-0.44,5,1,Austria
USC-SIkJalpha,inc case,2,AT,0.93,1.27,0,0,-0.2,5,1,Austria
UVA-Ensemble,inc case,2,AT,1.68,NA,0.4,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,1.15,1.2,0.2,0.8,-0.18,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.8,1,-0.14,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.76,0.57,0.4,1,-0.15,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.73,0.86,0.4,0.6,-0.14,5,1,Austria
ILM-EKF,inc case,1,AT,1.4,1.47,0.4,0.6,-0.49,5,1,Austria
LANL-GrowthRate,inc case,1,AT,0.77,0.65,0.4,0.8,-0.39,5,1,Austria
MUNI-ARIMA,inc case,1,AT,0.84,0.64,0.4,1,-0.22,5,1,Austria
RobertWalraven-ESG,inc case,1,AT,1.22,1.05,0.4,0.8,-0.42,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.59,NA,NA,NA,NA,5,1,Austria
USC-SIkJalpha,inc case,1,AT,1.01,1.14,0.2,0.2,0.08,5,1,Austria
UVA-Ensemble,inc case,1,AT,1.42,NA,0.8,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,1.33,1.32,0.2,0.6,0,5,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,1,1,0.28,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.17,0.18,0.8,1,0.24,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,0.4,0.4,0.6,1,0.3,5,1,Austria
ILM-EKF,inc death,4,AT,0.13,0.17,1,1,-0.14,5,1,Austria
LANL-GrowthRate,inc death,4,AT,0.98,1.01,0.25,0.25,0.8,4,1,Austria
MUNI-ARIMA,inc death,4,AT,0.29,0.4,0.8,1,-0.08,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.31,0.24,1,1,-0.22,5,1,Austria
UMass-MechBayes,inc death,4,AT,0.15,0.12,0.6,1,-0.32,5,1,Austria
UMass-SemiMech,inc death,4,AT,0.11,0.11,1,1,0.2,5,1,Austria
USC-SIkJalpha,inc death,4,AT,0.14,0.14,0.4,0.4,0.68,5,1,Austria
USyd-OneModelMan,inc death,4,AT,0.39,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,0.19,0.16,0.6,1,-0.22,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,1,1,0.22,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.27,0.21,0.4,1,0.28,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.54,0.45,0.6,1,0.44,5,1,Austria
ILM-EKF,inc death,3,AT,0.23,0.21,1,1,-0.12,5,1,Austria
LANL-GrowthRate,inc death,3,AT,1.46,1.08,0,0.4,0.63,5,1,Austria
MUNI-ARIMA,inc death,3,AT,0.28,0.35,0.8,1,-0.14,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.48,0.31,1,1,-0.26,5,1,Austria
UMass-MechBayes,inc death,3,AT,0.29,0.19,0.6,0.8,-0.32,5,1,Austria
UMass-SemiMech,inc death,3,AT,0.26,0.18,0.8,1,-0.06,5,1,Austria
USC-SIkJalpha,inc death,3,AT,0.52,0.5,0,0,0.6,5,1,Austria
USyd-OneModelMan,inc death,3,AT,0.45,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,0.31,0.21,0.6,0.8,-0.26,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,0.2,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.55,0.31,0.8,1,0.18,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.58,0.36,0.6,1,0.46,5,1,Austria
ILM-EKF,inc death,2,AT,0.4,0.29,1,1,-0.06,5,1,Austria
LANL-GrowthRate,inc death,2,AT,2.12,1.27,0,0.2,0.97,5,1,Austria
MUNI-ARIMA,inc death,2,AT,1.02,0.62,0.6,1,-0.06,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.91,0.47,0.6,1,-0.18,5,1,Austria
UMass-MechBayes,inc death,2,AT,0.47,0.31,0.4,1,-0.19,5,1,Austria
USC-SIkJalpha,inc death,2,AT,0.49,0.33,0,0,0.2,5,1,Austria
USyd-OneModelMan,inc death,2,AT,0.86,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.78,0.44,0.4,1,-0.13,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,0.28,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.78,0.5,0.4,1,0.14,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.62,0.43,0.4,1,0.4,5,1,Austria
ILM-EKF,inc death,1,AT,0.59,0.57,1,1,0.04,5,1,Austria
LANL-GrowthRate,inc death,1,AT,1.29,0.93,0.2,0.8,0.74,5,1,Austria
MUNI-ARIMA,inc death,1,AT,0.78,0.54,0.8,1,0.04,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,1.25,0.75,0.6,1,-0.16,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.56,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,0.66,0.57,0.2,1,-0.01,5,1,Austria
USC-SIkJalpha,inc death,1,AT,0.7,0.68,0.2,0.2,0.08,5,1,Austria
USyd-OneModelMan,inc death,1,AT,0.78,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.86,0.61,0.2,1,0.03,5,1,Austria
BIOCOMSC-Gompertz,inc case,2,BE,1.24,NA,0,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.6,1,-0.3,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,1.12,1.32,0.4,0.6,-0.52,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,1.07,1.27,0.2,0.4,-0.52,5,1,Belgium
ILM-EKF,inc case,2,BE,1.01,1.32,0.4,0.4,-0.66,5,1,Belgium
LANL-GrowthRate,inc case,2,BE,1.63,1.73,0,0.6,-0.92,5,1,Belgium
MUNI-ARIMA,inc case,2,BE,1.7,1.82,0.4,0.8,-0.44,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,1.53,1.65,0,0.6,-0.5,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,1.33,1.85,0.2,0.2,-0.72,5,1,Belgium
UVA-Ensemble,inc case,2,BE,1.94,NA,0.2,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,1.4,1.66,0.2,0.4,-0.88,5,1,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,1.45,NA,0.2,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.6,1,-0.48,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,1.77,1.51,0.4,0.8,-0.55,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.62,1.31,0.2,0.8,-0.54,5,1,Belgium
ILM-EKF,inc case,1,BE,2.05,1.67,0,0.6,-0.54,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,2.89,2.62,0.2,0.6,-0.84,5,1,Belgium
MUNI-ARIMA,inc case,1,BE,4.07,4.22,0.2,0.4,-0.73,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.76,1.49,0.4,0.8,-0.55,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,2.18,NA,NA,NA,NA,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,1.74,1.85,0.4,0.4,-0.6,5,1,Belgium
UVA-Ensemble,inc case,1,BE,1.62,NA,0.6,0.8,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,1.88,1.78,0.2,0.4,-0.74,5,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.4,1,-0.04,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,1.01,1.16,0.2,0.6,-0.26,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,0.93,1.2,0.2,0.6,-0.34,5,1,Belgium
ILM-EKF,inc case,4,BE,0.97,1.37,0.2,0.6,-0.39,5,1,Belgium
LANL-GrowthRate,inc case,4,BE,0.93,1.1,0.25,0.5,-0.67,4,1,Belgium
MUNI-ARIMA,inc case,4,BE,1.1,1.08,0.4,1,-0.02,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,1.02,1.22,0.2,0.6,-0.1,5,1,Belgium
UMass-SemiMech,inc case,4,BE,1.22,1.45,0.2,0.8,-0.14,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,1.02,1.58,0.2,0.2,-0.32,5,1,Belgium
UVA-Ensemble,inc case,4,BE,1.63,NA,0,0.4,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,0.91,1.46,0.2,0.4,-0.44,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.4,1,-0.14,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,1.07,1.3,0.2,0.6,-0.47,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,0.98,1.35,0.2,0.4,-0.46,5,1,Belgium
ILM-EKF,inc case,3,BE,1.08,1.41,0,0.4,-0.6,5,1,Belgium
LANL-GrowthRate,inc case,3,BE,1.04,1.27,0.2,0.4,-0.7,5,1,Belgium
MUNI-ARIMA,inc case,3,BE,1.13,1.1,0.4,1,-0.2,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,1.39,1.64,0,0.4,-0.3,5,1,Belgium
UMass-SemiMech,inc case,3,BE,1.14,1.44,0.2,0.8,-0.36,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,1.15,1.73,0.2,0.2,-0.48,5,1,Belgium
UVA-Ensemble,inc case,3,BE,1.8,NA,0,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,1.17,1.65,0,0.2,-0.62,5,1,Belgium
BIOCOMSC-Gompertz,inc death,2,BE,0.46,NA,0.8,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,0.22,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.33,0.18,1,1,0.38,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,0.56,0.25,0.4,1,0.6,5,1,Belgium
ILM-EKF,inc death,2,BE,0.36,0.26,1,1,0.26,5,1,Belgium
LANL-GrowthRate,inc death,2,BE,0.57,0.29,0.4,0.8,0.21,5,1,Belgium
MUNI-ARIMA,inc death,2,BE,1.04,0.49,0.6,1,-0.06,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,0.35,0.25,1,1,0.16,5,1,Belgium
UMass-MechBayes,inc death,2,BE,0.1,0.06,1,1,-0.06,5,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.45,0.23,0.4,0.4,0.76,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,0.51,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,0.38,0.17,0.6,1,0.28,5,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.22,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.25,0.17,0.8,1,0.34,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,0.36,0.25,0.4,1,0.65,5,1,Belgium
ILM-EKF,inc death,4,BE,0.27,0.18,0.6,1,0.26,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,0.07,0.06,0.75,1,-0.2,4,1,Belgium
MUNI-ARIMA,inc death,4,BE,0.44,0.42,0.8,1,0.1,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.15,0.19,1,1,0.12,5,1,Belgium
UMass-MechBayes,inc death,4,BE,0.17,0.09,0.6,1,-0.02,5,1,Belgium
UMass-SemiMech,inc death,4,BE,0.43,0.26,0.2,1,0.42,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.36,0.28,0.4,0.4,0.48,5,1,Belgium
USyd-OneModelMan,inc death,4,BE,0.31,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,0.18,0.13,0.25,1,-0.15,4,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,0.2,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.26,0.17,0.8,1,0.32,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,0.47,0.27,0.2,1,0.72,5,1,Belgium
ILM-EKF,inc death,3,BE,0.25,0.19,0.8,1,0.26,5,1,Belgium
LANL-GrowthRate,inc death,3,BE,0.29,0.17,0.4,0.8,0.1,5,1,Belgium
MUNI-ARIMA,inc death,3,BE,0.66,0.44,0.8,1,0.08,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.19,0.2,1,1,0.16,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.15,0.1,0.4,1,-0.16,5,1,Belgium
UMass-SemiMech,inc death,3,BE,0.27,0.18,0.8,1,0.27,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.47,0.33,0.2,0.2,0.88,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.38,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,0.25,0.15,0.6,0.8,0.12,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,0.24,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.97,0.34,0.6,1,0.36,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,0.8,0.3,0.4,1,0.32,5,1,Belgium
ILM-EKF,inc death,1,BE,0.78,0.49,1,1,0.26,5,1,Belgium
LANL-GrowthRate,inc death,1,BE,1.4,0.59,0.2,0.8,0.43,5,1,Belgium
MUNI-ARIMA,inc death,1,BE,2.2,0.92,0.4,0.8,-0.2,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,1.06,0.46,0.8,1,0.24,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,0.67,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,0.54,0.18,0.8,1,0.22,5,1,Belgium
USC-SIkJalpha,inc death,1,BE,0.87,0.38,0.2,0.6,0.76,5,1,Belgium
USyd-OneModelMan,inc death,1,BE,1.02,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,1,BE,1.19,0.41,0.4,1,0.46,5,1,Belgium
BIOCOMSC-Gompertz,inc case,2,BG,2.02,NA,0.4,1,NA,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,0.1,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,2,BG,0.69,0.3,0.8,1,-0.34,5,1,Bulgaria
IEM_Health-CovidProject,inc case,2,BG,0.72,0.3,0.8,0.8,-0.32,5,1,Bulgaria
