model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
ILM-EKF,inc death,1,Overall,0.64,0.57,0.82,0.97,0.1,159,32,NA
Imperial-DeCa,inc death,1,Overall,1.08,1.12,0.16,0.47,-0.28,76,20,NA
Imperial-RtI0,inc death,1,Overall,1.15,1.07,0.36,0.72,-0.06,76,20,NA
Imperial-sbkp,inc death,1,Overall,0.99,0.99,0.38,0.63,-0.19,76,20,NA
Karlen-pypm,inc death,1,Overall,0.77,0.64,0.73,0.95,0.05,22,18,NA
LANL-GrowthRate,inc death,1,Overall,0.86,0.75,0.33,0.79,0.14,159,32,NA
MUNI-ARIMA,inc death,1,Overall,0.68,0.51,0.65,0.96,0.05,159,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.6,0.52,0.72,0.96,-0.04,159,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.85,NA,NA,NA,NA,159,32,NA
UMass-MechBayes,inc death,1,Overall,0.78,0.66,0.53,0.89,0.15,159,32,NA
USC-SIkJalpha,inc death,1,Overall,0.75,0.71,0.32,0.4,0.28,159,32,NA
USyd-OneModelMan,inc death,1,Overall,0.71,NA,NA,NA,NA,159,32,NA
epiforecasts-EpiNow2,inc death,1,Overall,0.88,0.69,0.56,0.97,0.02,154,32,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.74,0.97,0.32,156,32,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.28,0.31,0.69,0.92,0.27,156,32,NA
IEM_Health-CovidProject,inc death,4,Overall,0.59,0.62,0.43,0.86,0.34,152,32,NA
ILM-EKF,inc death,4,Overall,0.31,0.34,0.69,0.95,0.05,155,32,NA
MUNI-ARIMA,inc death,4,Overall,0.52,0.55,0.65,0.96,0.2,156,32,NA
RobertWalraven-ESG,inc death,4,Overall,0.4,0.43,0.82,0.96,0.05,156,32,NA
UMass-MechBayes,inc death,4,Overall,0.35,0.37,0.49,0.87,0.12,156,32,NA
UMass-SemiMech,inc death,4,Overall,0.35,0.4,0.49,0.87,0.35,156,32,NA
USC-SIkJalpha,inc death,4,Overall,0.27,0.34,0.33,0.46,0.21,156,32,NA
USyd-OneModelMan,inc death,4,Overall,0.38,NA,NA,NA,NA,156,32,NA
epiforecasts-EpiNow2,inc death,4,Overall,0.33,0.4,0.54,0.91,-0.13,136,32,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.79,0.99,0.27,157,32,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.3,0.32,0.71,0.94,0.19,157,32,NA
IEM_Health-CovidProject,inc death,3,Overall,0.53,0.53,0.53,0.93,0.23,152,31,NA
ILM-EKF,inc death,3,Overall,0.4,0.41,0.71,0.96,0.02,157,32,NA
LANL-GrowthRate,inc death,3,Overall,0.42,0.5,0.3,0.67,0.03,126,32,NA
MUNI-ARIMA,inc death,3,Overall,0.64,0.63,0.66,0.97,0.14,157,32,NA
RobertWalraven-ESG,inc death,3,Overall,0.5,0.52,0.79,0.95,0.01,157,32,NA
UMass-MechBayes,inc death,3,Overall,0.41,0.39,0.52,0.94,0.07,157,32,NA
UMass-SemiMech,inc death,3,Overall,0.38,0.37,0.57,0.91,0.2,157,32,NA
USC-SIkJalpha,inc death,3,Overall,0.38,0.41,0.34,0.39,0.12,157,32,NA
USyd-OneModelMan,inc death,3,Overall,0.41,NA,NA,NA,NA,157,32,NA
epiforecasts-EpiNow2,inc death,3,Overall,0.44,0.49,0.53,0.91,-0.15,137,32,NA
BIOCOMSC-Gompertz,inc case,2,AT,0.55,NA,0.6,1,NA,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,1,1,0.1,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.64,0.62,0.6,0.8,-0.1,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.72,0.78,0,0.6,0.12,5,1,Austria
ILM-EKF,inc case,2,AT,0.6,0.66,0.6,0.8,-0.16,5,1,Austria
LANL-GrowthRate,inc case,2,AT,0.57,0.68,0.6,0.6,-0.3,5,1,Austria
MUNI-ARIMA,inc case,2,AT,0.59,0.56,0.8,1,-0.22,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.66,0.73,0.8,0.8,-0.2,5,1,Austria
UMass-SemiMech,inc case,2,AT,0.75,0.62,0,1,0.07,5,1,Austria
USC-SIkJalpha,inc case,2,AT,0.7,0.87,0,0,0.2,5,1,Austria
UVA-Ensemble,inc case,2,AT,1.63,NA,0.6,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,0.53,0.59,0.4,0.8,-0.42,5,1,Austria
EuroCOVIDhub-baseline,inc case,4,AT,1,1,1,1,0.28,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,0.38,0.41,0.4,1,0.15,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,0.44,0.5,0.4,0.6,0.32,5,1,Austria
ILM-EKF,inc case,4,AT,0.22,0.29,0.8,0.8,-0.22,5,1,Austria
MUNI-ARIMA,inc case,4,AT,0.51,0.64,0.8,1,-0.04,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.29,0.4,0.8,1,-0.14,5,1,Austria
UMass-SemiMech,inc case,4,AT,0.67,0.74,0.2,0.6,0.42,5,1,Austria
USC-SIkJalpha,inc case,4,AT,0.3,0.4,0.4,0.4,0.2,5,1,Austria
UVA-Ensemble,inc case,4,AT,0.57,NA,0.6,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,0.43,0.54,0.4,0.6,-0.14,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,1,1,0.22,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.56,0.5,0.2,1,0.05,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,0.48,0.54,0.2,0.6,0.08,5,1,Austria
ILM-EKF,inc case,3,AT,0.37,0.46,0.4,0.8,-0.16,5,1,Austria
LANL-GrowthRate,inc case,3,AT,0.52,0.59,0.25,0.75,-0.1,4,1,Austria
MUNI-ARIMA,inc case,3,AT,0.58,0.58,0.8,1,-0.1,5,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.42,0.53,0.8,0.8,-0.18,5,1,Austria
UMass-SemiMech,inc case,3,AT,0.86,0.86,0,0.6,0.2,5,1,Austria
USC-SIkJalpha,inc case,3,AT,0.48,0.62,0,0,0.2,5,1,Austria
UVA-Ensemble,inc case,3,AT,0.83,NA,0.6,0.8,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,0.6,0.55,0.2,0.6,-0.12,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.8,1,0.06,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.58,0.47,0.4,1,-0.13,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.79,0.91,0.2,0.4,0.02,5,1,Austria
ILM-EKF,inc case,1,AT,0.84,0.93,0.4,0.8,-0.17,5,1,Austria
LANL-GrowthRate,inc case,1,AT,0.51,0.49,0.6,0.8,-0.45,5,1,Austria
MUNI-ARIMA,inc case,1,AT,0.6,0.47,0.4,1,-0.26,5,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.91,0.89,0.6,0.8,-0.2,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.57,NA,NA,NA,NA,5,1,Austria
USC-SIkJalpha,inc case,1,AT,0.87,1.02,0,0,0.2,5,1,Austria
UVA-Ensemble,inc case,1,AT,2.06,NA,0.6,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,0.33,0.37,0.2,0.8,-0.01,5,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,1,1,0.34,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.11,0.17,1,1,0.04,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,0.46,0.44,0.6,1,0.3,5,1,Austria
ILM-EKF,inc death,4,AT,0.12,0.19,1,1,-0.2,5,1,Austria
MUNI-ARIMA,inc death,4,AT,0.22,0.42,0.8,1,-0.06,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.34,0.26,1,1,-0.28,5,1,Austria
UMass-MechBayes,inc death,4,AT,0.17,0.16,0.4,1,-0.5,5,1,Austria
UMass-SemiMech,inc death,4,AT,0.08,0.12,1,1,0.1,5,1,Austria
USC-SIkJalpha,inc death,4,AT,0.11,0.13,0.6,0.6,0.42,5,1,Austria
USyd-OneModelMan,inc death,4,AT,0.33,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,0.17,0.14,0.6,1,-0.4,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,1,1,0.26,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.24,0.22,0.6,1,0.12,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.46,0.42,0.8,1,0.24,5,1,Austria
ILM-EKF,inc death,3,AT,0.28,0.24,1,1,-0.2,5,1,Austria
LANL-GrowthRate,inc death,3,AT,1.4,1.1,0,0.5,0.54,4,1,Austria
MUNI-ARIMA,inc death,3,AT,0.29,0.36,0.8,1,-0.18,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.61,0.35,1,1,-0.34,5,1,Austria
UMass-MechBayes,inc death,3,AT,0.26,0.22,0.4,0.8,-0.5,5,1,Austria
UMass-SemiMech,inc death,3,AT,0.23,0.18,0.8,1,-0.16,5,1,Austria
USC-SIkJalpha,inc death,3,AT,0.62,0.59,0,0,0.6,5,1,Austria
USyd-OneModelMan,inc death,3,AT,0.52,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,0.33,0.22,0.6,0.8,-0.32,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,0.2,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.44,0.23,1,1,-0.06,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.52,0.42,0.8,1,0.32,5,1,Austria
ILM-EKF,inc death,2,AT,0.48,0.33,1,1,-0.18,5,1,Austria
LANL-GrowthRate,inc death,2,AT,2.09,1.08,0,0.4,0.61,5,1,Austria
MUNI-ARIMA,inc death,2,AT,0.91,0.5,0.8,1,-0.2,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,1.1,0.48,0.8,1,-0.4,5,1,Austria
UMass-MechBayes,inc death,2,AT,0.67,0.29,0.4,1,-0.52,5,1,Austria
UMass-SemiMech,inc death,2,AT,0.5,0.21,0.8,1,-0.36,5,1,Austria
USC-SIkJalpha,inc death,2,AT,0.46,0.29,0,0,-0.2,5,1,Austria
USyd-OneModelMan,inc death,2,AT,1.05,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.53,0.25,0.4,1,-0.46,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,0.14,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.57,0.45,0.6,1,-0.08,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.56,0.45,0.6,1,0.18,5,1,Austria
ILM-EKF,inc death,1,AT,0.61,0.58,1,1,-0.14,5,1,Austria
LANL-GrowthRate,inc death,1,AT,1.37,1.1,0.2,1,0.73,5,1,Austria
MUNI-ARIMA,inc death,1,AT,1.07,0.84,0.6,1,-0.19,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,1.15,0.77,0.4,1,-0.38,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.63,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,0.63,0.55,0.2,1,-0.38,5,1,Austria
USC-SIkJalpha,inc death,1,AT,0.65,0.74,0,0,-0.2,5,1,Austria
USyd-OneModelMan,inc death,1,AT,1.22,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.64,0.48,0.2,1,-0.3,5,1,Austria
BIOCOMSC-Gompertz,inc case,2,BE,0.94,NA,0,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.4,1,-0.04,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,1.09,1.2,0.2,0.6,-0.3,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,1.01,1.17,0,0.4,-0.28,5,1,Belgium
ILM-EKF,inc case,2,BE,0.99,1.19,0.2,0.4,-0.45,5,1,Belgium
LANL-GrowthRate,inc case,2,BE,1.02,1.12,0.2,0.8,-0.66,5,1,Belgium
MUNI-ARIMA,inc case,2,BE,1.2,1.18,0.4,1,-0.08,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,1.52,1.65,0,0.6,-0.19,5,1,Belgium
UMass-SemiMech,inc case,2,BE,1.19,1.32,0.2,0.8,-0.23,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,1.06,1.52,0.2,0.2,-0.32,5,1,Belgium
UVA-Ensemble,inc case,2,BE,1.84,NA,0.2,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,1.13,1.43,0,0.2,-0.58,5,1,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,1.11,NA,0.2,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.4,1,-0.28,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,1.46,1.33,0.2,0.8,-0.45,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.17,1.11,0,0.8,-0.45,5,1,Belgium
ILM-EKF,inc case,1,BE,1.19,1.11,0,0.6,-0.56,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,2.01,2.11,0.2,0.6,-0.82,5,1,Belgium
MUNI-ARIMA,inc case,1,BE,2.3,2.5,0.2,0.6,-0.37,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.96,1.89,0.2,0.6,-0.45,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,1.37,NA,NA,NA,NA,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,1.41,1.76,0.2,0.2,-0.48,5,1,Belgium
UVA-Ensemble,inc case,1,BE,1.78,NA,0.6,0.8,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,1.4,1.3,0,0.4,-0.6,5,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.4,1,0.22,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,0.83,0.87,0.2,0.6,0.14,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,0.84,1.01,0.2,0.6,0.06,5,1,Belgium
ILM-EKF,inc case,4,BE,0.74,0.92,0.2,0.8,0,5,1,Belgium
MUNI-ARIMA,inc case,4,BE,1.07,1.05,0.4,1,0.34,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.8,0.86,0.2,0.8,0.28,5,1,Belgium
UMass-SemiMech,inc case,4,BE,1.02,1.11,0.2,0.8,0.26,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,0.7,1.01,0.2,0.2,0.08,5,1,Belgium
UVA-Ensemble,inc case,4,BE,1.36,NA,0,0.4,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,0.68,0.96,0.2,0.4,-0.04,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.4,1,0.12,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,0.91,1.1,0.2,0.6,-0.09,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,0.84,1.08,0.2,0.6,-0.08,5,1,Belgium
ILM-EKF,inc case,3,BE,0.87,1.15,0,0.6,-0.21,5,1,Belgium
LANL-GrowthRate,inc case,3,BE,0.76,0.97,0.25,0.5,-0.62,4,1,Belgium
MUNI-ARIMA,inc case,3,BE,1.13,1.11,0.4,1,0.12,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,1.19,1.31,0,0.6,0.08,5,1,Belgium
UMass-SemiMech,inc case,3,BE,1.06,1.36,0.2,0.6,0.02,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,0.94,1.42,0.2,0.2,-0.08,5,1,Belgium
UVA-Ensemble,inc case,3,BE,1.68,NA,0,0.8,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,0.87,1.26,0,0.4,-0.23,5,1,Belgium
BIOCOMSC-Gompertz,inc death,2,BE,0.49,NA,0.8,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,0.28,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.26,0.18,1,1,0.36,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,0.49,0.3,0.4,1,0.7,5,1,Belgium
ILM-EKF,inc death,2,BE,0.29,0.26,1,1,0.24,5,1,Belgium
LANL-GrowthRate,inc death,2,BE,0.34,0.2,0.6,0.8,0.04,5,1,Belgium
MUNI-ARIMA,inc death,2,BE,0.77,0.49,0.8,1,0.1,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,0.23,0.24,1,1,0.16,5,1,Belgium
UMass-MechBayes,inc death,2,BE,0.09,0.08,1,1,-0.06,5,1,Belgium
UMass-SemiMech,inc death,2,BE,0.27,0.14,0.6,1,0.3,5,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.39,0.32,0.4,0.4,0.76,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,0.28,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,0.28,0.15,0.6,1,0.28,5,1,Belgium
BIOCOMSC-Gompertz,inc death,1,BE,1.06,NA,0.4,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,0.32,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.65,0.33,0.6,1,0.26,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,0.65,0.3,0.6,1,0.54,5,1,Belgium
ILM-EKF,inc death,1,BE,0.52,0.48,1,1,0.2,5,1,Belgium
Imperial-DeCa,inc death,1,BE,1.02,0.54,0,0.6,-0.31,5,1,Belgium
Imperial-RtI0,inc death,1,BE,1.08,0.51,0.4,1,-0.58,5,1,Belgium
Imperial-sbkp,inc death,1,BE,0.78,0.4,0.4,0.8,-0.64,5,1,Belgium
LANL-GrowthRate,inc death,1,BE,1.16,0.55,0.2,0.8,0.13,5,1,Belgium
MUNI-ARIMA,inc death,1,BE,1.67,0.87,0.4,0.8,-0.12,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,0.64,0.42,0.8,1,0.14,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,0.61,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,0.56,0.21,0.6,1,0,5,1,Belgium
USC-SIkJalpha,inc death,1,BE,0.76,0.36,0.2,0.6,0.76,5,1,Belgium
USyd-OneModelMan,inc death,1,BE,1.06,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,1,BE,0.82,0.3,0.6,1,0.24,5,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.26,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.27,0.21,0.8,1,0.48,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,0.36,0.28,0.4,1,0.71,5,1,Belgium
ILM-EKF,inc death,4,BE,0.34,0.26,0.4,1,0.46,5,1,Belgium
MUNI-ARIMA,inc death,4,BE,0.37,0.45,0.8,1,0.24,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.12,0.2,1,1,0.1,5,1,Belgium
UMass-MechBayes,inc death,4,BE,0.1,0.1,0.8,1,0.14,5,1,Belgium
UMass-SemiMech,inc death,4,BE,0.5,0.37,0.2,1,0.7,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.4,0.39,0.2,0.2,0.76,5,1,Belgium
USyd-OneModelMan,inc death,4,BE,0.32,NA,NA,NA,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,0.24,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.24,0.2,0.8,1,0.3,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,0.37,0.28,0.2,1,0.64,5,1,Belgium
ILM-EKF,inc death,3,BE,0.26,0.23,0.8,1,0.3,5,1,Belgium
LANL-GrowthRate,inc death,3,BE,0.15,0.09,0.5,1,-0.12,4,1,Belgium
MUNI-ARIMA,inc death,3,BE,0.58,0.47,0.8,1,0.1,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.23,0.22,1,1,0.12,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.14,0.11,0.4,1,-0.06,5,1,Belgium
UMass-SemiMech,inc death,3,BE,0.37,0.24,0.6,1,0.39,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.49,0.44,0,0,1,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.36,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,0.23,0.17,0.5,0.75,0.02,4,1,Belgium
BIOCOMSC-Gompertz,inc case,2,BG,1.46,NA,0.4,1,NA,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,0.24,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,2,BG,0.39,0.25,1,1,-0.24,5,1,Bulgaria
