model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiExpert,inc case,4,Overall,1.1,1.12,0.28,0.71,0.25,95,32,NA
epiforecasts-EpiNow2,inc case,4,Overall,1.41,1.36,0.4,0.83,0.17,158,32,NA
DSMPG-bayes,inc case,3,Overall,2.01,2.12,0.44,NA,0.34,105,25,NA
EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.32,0.78,0.11,160,32,NA
EuroCOVIDhub-ensemble,inc case,3,Overall,1.19,1.16,0.45,0.91,0.28,160,32,NA
IEM_Health-CovidProject,inc case,3,Overall,1.87,1.91,0.4,0.82,0.28,160,32,NA
ILM-EKF,inc case,3,Overall,1.74,1.65,0.41,0.85,0.24,160,32,NA
LANL-GrowthRate,inc case,3,Overall,1.01,0.97,0.48,0.87,0.01,160,32,NA
RobertWalraven-ESG,inc case,3,Overall,1.22,NA,0.26,0.59,NA,160,32,NA
USC-SIkJalpha,inc case,3,Overall,1.03,1.06,0.47,0.64,-0,160,32,NA
epiforecasts-EpiExpert,inc case,3,Overall,0.99,0.99,0.26,0.74,0.24,77,32,NA
epiforecasts-EpiNow2,inc case,3,Overall,1.22,1.22,0.47,0.86,0.15,159,32,NA
LANL-GrowthRate,inc case,5,Overall,NA,NA,0.36,0.79,0.09,127,32,NA
USC-SIkJalpha,inc case,5,Overall,NA,NA,0.29,0.61,0.06,127,32,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.58,0.83,-0,160,32,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.78,0.72,0.69,0.97,0.19,160,32,NA
IEM_Health-CovidProject,inc death,4,Overall,1.45,1.28,0.5,0.96,-0.15,160,32,NA
ILM-EKF,inc death,4,Overall,1.81,1.62,0.63,0.98,0.29,160,32,NA
LANL-GrowthRate,inc death,4,Overall,0.79,0.69,0.46,0.88,-0.18,160,32,NA
RobertWalraven-ESG,inc death,4,Overall,1.06,1.17,0.36,0.66,-0.4,160,32,NA
USC-SIkJalpha,inc death,4,Overall,0.89,0.87,0.55,0.8,0.21,160,32,NA
epiforecasts-EpiExpert,inc death,4,Overall,0.99,0.93,0.32,0.82,0.1,96,32,NA
epiforecasts-EpiNow2,inc death,4,Overall,1.56,1.5,0.45,0.89,0.4,159,32,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.54,0.87,-0,160,32,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.66,0.64,0.69,0.98,0.18,160,32,NA
IEM_Health-CovidProject,inc death,3,Overall,1.37,1.26,0.59,0.95,-0.08,160,32,NA
ILM-EKF,inc death,3,Overall,1.27,1.17,0.7,0.98,0.26,160,32,NA
LANL-GrowthRate,inc death,3,Overall,0.92,0.83,0.44,0.86,-0.19,160,32,NA
RobertWalraven-ESG,inc death,3,Overall,0.95,1.05,0.41,0.68,-0.31,160,32,NA
USC-SIkJalpha,inc death,3,Overall,0.87,0.87,0.49,0.72,0.23,160,32,NA
epiforecasts-EpiExpert,inc death,3,Overall,1.01,0.93,0.31,0.78,0.16,77,32,NA
epiforecasts-EpiNow2,inc death,3,Overall,1.36,1.33,0.52,0.89,0.31,158,32,NA
EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.51,0.9,0.04,160,32,NA
EuroCOVIDhub-ensemble,inc death,2,Overall,0.61,0.63,0.75,0.99,0.14,160,32,NA
IEM_Health-CovidProject,inc death,2,Overall,1.17,1.14,0.61,0.98,0,160,32,NA
ILM-EKF,inc death,2,Overall,1.12,1.04,0.79,0.99,0.18,160,32,NA
LANL-GrowthRate,inc death,2,Overall,0.92,0.86,0.43,0.86,-0.16,160,32,NA
RobertWalraven-ESG,inc death,2,Overall,0.93,1.01,0.44,0.68,-0.15,160,32,NA
UMass-MechBayes,inc death,2,Overall,0.76,0.81,0.58,0.93,0.08,124,32,NA
UMass-SemiMech,inc death,2,Overall,0.92,0.94,0.57,0.9,0.2,124,32,NA
USC-SIkJalpha,inc death,2,Overall,0.76,0.82,0.53,0.73,0.2,160,32,NA
USyd-OneModelMan,inc death,2,Overall,1.06,NA,NA,NA,NA,128,32,NA
epiforecasts-EpiExpert,inc death,2,Overall,1.15,1.15,0.19,0.67,0.28,54,23,NA
epiforecasts-EpiNow2,inc death,2,Overall,1.23,1.16,0.5,0.92,0.25,158,32,NA
EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.35,0.94,0.07,160,32,NA
EuroCOVIDhub-ensemble,inc death,1,Overall,0.6,0.69,0.78,0.99,0.09,160,32,NA
IEM_Health-CovidProject,inc death,1,Overall,0.92,1.02,0.64,0.98,0.02,160,32,NA
ILM-EKF,inc death,1,Overall,0.9,1.07,0.91,0.99,0.12,160,32,NA
LANL-GrowthRate,inc death,1,Overall,0.92,0.91,0.44,0.88,-0.09,160,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.86,0.87,0.4,0.74,-0.04,160,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,1.07,NA,NA,NA,NA,160,32,NA
UMass-MechBayes,inc death,1,Overall,0.92,0.96,0.62,0.96,0.07,156,32,NA
UMass-SemiMech,inc death,1,Overall,0.95,1.03,0.63,0.92,0.16,156,32,NA
USC-SIkJalpha,inc death,1,Overall,0.73,0.97,0.52,0.68,0.15,160,32,NA
USyd-OneModelMan,inc death,1,Overall,0.96,NA,NA,NA,NA,160,32,NA
epiforecasts-EpiExpert,inc death,1,Overall,0.87,0.92,0.44,0.78,0.17,55,22,NA
epiforecasts-EpiNow2,inc death,1,Overall,1.14,1.18,0.64,0.95,0.16,158,32,NA
LANL-GrowthRate,inc death,5,Overall,NA,NA,0.45,0.88,-0.14,128,32,NA
USC-SIkJalpha,inc death,5,Overall,NA,NA,0.52,0.81,0.21,128,32,NA
EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.2,1,0.26,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,1.73,1.81,0.2,0.8,0.7,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,2.38,2.38,0.2,0.8,0.85,5,1,Austria
ILM-EKF,inc case,4,AT,2.65,2.8,0.2,1,0.7,5,1,Austria
LANL-GrowthRate,inc case,4,AT,1.07,1.04,0.2,1,0.4,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.8,NA,0.4,0.6,NA,5,1,Austria
USC-SIkJalpha,inc case,4,AT,1.36,1.65,0.4,0.6,0.68,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,1.64,1.65,0.4,1,0.68,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.2,1,0.4,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,1.33,1.41,0.4,1,0.64,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,1.81,1.81,0.2,1,0.77,5,1,Austria
ILM-EKF,inc case,3,AT,1.96,2.04,0.4,1,0.64,5,1,Austria
LANL-GrowthRate,inc case,3,AT,0.88,0.88,0.4,1,0.52,5,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.9,NA,0.4,0.6,NA,5,1,Austria
USC-SIkJalpha,inc case,3,AT,0.97,1.31,0.4,0.6,0.42,5,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,1.34,1.35,0.2,0.8,0.42,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0,1,0.48,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,1.01,1.03,0.4,1,0.44,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,1.33,1.29,0.4,1,0.62,5,1,Austria
ILM-EKF,inc case,2,AT,1.36,1.47,0.6,1,0.46,5,1,Austria
LANL-GrowthRate,inc case,2,AT,0.64,0.69,0.6,1,0.34,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.84,NA,0.4,0.6,NA,5,1,Austria
UMass-SemiMech,inc case,2,AT,1.08,1.12,0.5,1,0.28,4,1,Austria
USC-SIkJalpha,inc case,2,AT,0.84,0.82,0.4,0.8,0.65,5,1,Austria
UVA-Ensemble,inc case,2,AT,1.31,NA,0,0.8,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,1.16,1.11,0,0.8,0.14,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.2,1,0.7,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.92,0.83,0.8,1,0.32,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,1.21,1.06,0.2,1,0.52,5,1,Austria
ILM-EKF,inc case,1,AT,1.17,1.18,0.6,1,0.34,5,1,Austria
LANL-GrowthRate,inc case,1,AT,0.7,0.68,0.6,1,-0.1,5,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.98,NA,0.4,0.8,NA,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.65,NA,NA,NA,NA,5,1,Austria
UMass-SemiMech,inc case,1,AT,1.02,1.07,0.8,1,0.18,5,1,Austria
USC-SIkJalpha,inc case,1,AT,0.85,0.88,0.6,0.8,0.56,5,1,Austria
UVA-Ensemble,inc case,1,AT,2,NA,0.2,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,1.01,0.86,0.4,0.8,0.12,5,1,Austria
LANL-GrowthRate,inc case,5,AT,NA,NA,0.5,1,0.4,4,1,Austria
USC-SIkJalpha,inc case,5,AT,NA,NA,0.25,0.5,0.72,4,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.8,1,-0.22,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.81,0.89,1,1,0.22,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,1.91,1.65,0.6,1,-0.1,5,1,Austria
ILM-EKF,inc death,4,AT,2.35,2.23,0.4,1,0.48,5,1,Austria
LANL-GrowthRate,inc death,4,AT,1.1,1,0.6,1,-0.46,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,1.6,1.35,0.2,0.8,-0.67,5,1,Austria
USC-SIkJalpha,inc death,4,AT,1.48,1.43,0.6,0.8,0.54,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,2.58,2.15,0.2,1,0.82,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.8,1,-0.1,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.59,0.75,0.8,1,0.26,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,1.66,1.38,0.6,1,0.06,5,1,Austria
ILM-EKF,inc death,3,AT,1.68,1.73,1,1,0.38,5,1,Austria
LANL-GrowthRate,inc death,3,AT,0.84,0.74,0.6,1,-0.5,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,1.15,0.98,0.2,0.8,-0.38,5,1,Austria
USC-SIkJalpha,inc death,3,AT,1.21,1.38,0.4,0.8,0.63,5,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,1.35,1.36,0.4,1,0.63,5,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.6,1,0.02,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.54,0.63,1,1,0.22,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.95,1.06,0.6,1,0.22,5,1,Austria
ILM-EKF,inc death,2,AT,1.19,1.53,1,1,0.24,5,1,Austria
LANL-GrowthRate,inc death,2,AT,0.84,0.77,0.2,1,-0.32,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.93,0.89,0.6,0.8,0.01,5,1,Austria
UMass-MechBayes,inc death,2,AT,0.46,0.67,1,1,-0.03,4,1,Austria
UMass-SemiMech,inc death,2,AT,0.76,0.92,0.75,1,0.28,4,1,Austria
USC-SIkJalpha,inc death,2,AT,0.84,0.98,0.4,0.6,0.64,5,1,Austria
USyd-OneModelMan,inc death,2,AT,1.62,NA,NA,NA,NA,4,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.78,0.76,0.6,1,0.39,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.2,1,0.1,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.53,0.68,1,1,0.1,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.66,0.84,0.8,1,0.18,5,1,Austria
ILM-EKF,inc death,1,AT,0.94,1.68,1,1,0.12,5,1,Austria
LANL-GrowthRate,inc death,1,AT,0.77,0.88,0.4,0.8,-0.02,5,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.78,0.68,0.4,1,0.1,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.98,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,0.7,0.77,0.8,1,-0.1,5,1,Austria
UMass-SemiMech,inc death,1,AT,0.61,0.7,1,1,0.16,5,1,Austria
USC-SIkJalpha,inc death,1,AT,0.67,1.15,0.4,0.4,0.58,5,1,Austria
USyd-OneModelMan,inc death,1,AT,0.62,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.51,0.67,0.8,1,0.16,5,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0.5,1,-0.35,4,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0.5,0.75,0.64,4,1,Austria
DSMPG-bayes,inc case,3,BE,2.43,3.02,0.6,1,0.46,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.4,1,0.14,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,1.74,1.78,0.4,1,0.45,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,2.65,2.49,0.2,0.8,0.6,5,1,Belgium
ILM-EKF,inc case,3,BE,2.71,2.66,0.4,0.8,0.3,5,1,Belgium
LANL-GrowthRate,inc case,3,BE,1.32,1.23,0.4,1,0.14,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.86,NA,0.4,0.8,NA,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,0.61,0.97,0.8,0.8,-0.24,5,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,2.39,2.33,0.4,0.8,0.61,5,1,Belgium
DSMPG-bayes,inc case,4,BE,3.61,5.34,0.25,1,0.65,4,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.4,1,-0.04,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,2.19,2.36,0.2,1,0.36,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,3.04,3.08,0.2,0.8,0.45,5,1,Belgium
ILM-EKF,inc case,4,BE,3.3,3.55,0.2,0.8,0.4,5,1,Belgium
LANL-GrowthRate,inc case,4,BE,1.14,1.14,0.4,1,0.12,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.7,NA,0.2,0.8,NA,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,0.79,0.96,0.6,0.8,-0.3,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,2.62,2.69,0.2,0.8,0.55,5,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.2,1,0.26,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,1.29,1.26,0.6,1,0.33,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,1.95,1.78,0.4,0.8,0.67,5,1,Belgium
ILM-EKF,inc case,2,BE,1.91,1.9,0.2,0.8,0.3,5,1,Belgium
LANL-GrowthRate,inc case,2,BE,1.24,1.13,0.6,1,0.14,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,0.8,NA,0.6,0.6,NA,5,1,Belgium
UMass-SemiMech,inc case,2,BE,1.47,1.28,0.25,1,0.12,4,1,Belgium
USC-SIkJalpha,inc case,2,BE,0.47,0.71,0.8,1,-0.1,5,1,Belgium
UVA-Ensemble,inc case,2,BE,1.02,NA,0.2,0.4,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,1.85,1.88,0.6,0.6,0.58,5,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.4,1,0.52,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,1.16,1.05,0.6,1,0.3,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.76,1.47,0.6,1,0.52,5,1,Belgium
ILM-EKF,inc case,1,BE,1.74,1.47,0.4,0.8,0.28,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,1.14,1.01,0.6,1,-0.14,5,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.33,NA,0.2,0.8,NA,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,1.55,NA,NA,NA,NA,5,1,Belgium
UMass-SemiMech,inc case,1,BE,1.58,1.41,0.6,1,0.18,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,0.93,1.02,1,1,-0.06,5,1,Belgium
UVA-Ensemble,inc case,1,BE,0.99,NA,0.4,0.8,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,1.75,1.59,0.6,0.8,0.44,5,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0.5,1,0.15,4,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0.5,0.75,-0.3,4,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,-0.24,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,1.15,0.67,0.6,1,-0.08,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,1.51,0.97,0.6,0.8,-0.36,5,1,Belgium
ILM-EKF,inc death,4,BE,2.45,1.42,0.6,1,0.26,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,1.62,0.94,0.4,0.8,-0.59,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,1.81,0.91,0.2,1,-0.53,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.93,0.51,0.4,1,-0.4,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,2.98,1.78,0.4,1,0.47,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,-0.16,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.58,0.53,0.8,1,0.02,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,1.62,0.94,0.4,0.8,-0.16,5,1,Belgium
ILM-EKF,inc death,3,BE,1.47,1.04,0.6,1,0.24,5,1,Belgium
LANL-GrowthRate,inc death,3,BE,1.24,0.67,0.6,1,-0.44,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,1.84,0.93,0.2,1,-0.27,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,1.05,0.63,0.4,0.8,-0.1,5,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,2.49,1.41,0.4,1,0.56,5,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,-0.14,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.56,0.52,1,1,0,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,1.1,0.72,0.6,1,-0.08,5,1,Belgium
ILM-EKF,inc death,2,BE,0.89,0.95,1,1,0.2,5,1,Belgium
LANL-GrowthRate,inc death,2,BE,1.38,0.75,0.6,1,-0.35,5,1,Belgium
RobertWalraven-ESG,inc death,2,BE,1.62,0.83,0.4,1,-0.06,5,1,Belgium
UMass-MechBayes,inc death,2,BE,1.11,0.77,0.75,1,-0.25,4,1,Belgium
UMass-SemiMech,inc death,2,BE,1.14,0.75,0.75,1,-0.35,4,1,Belgium
USC-SIkJalpha,inc death,2,BE,1.09,0.63,0.4,1,-0.13,5,1,Belgium
USyd-OneModelMan,inc death,2,BE,1.26,NA,NA,NA,NA,4,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,2.29,1.22,0.4,1,0.46,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,-0.02,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.62,0.64,1,1,-0.16,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,1.21,0.75,0.8,1,-0.14,5,1,Belgium
ILM-EKF,inc death,1,BE,0.38,1.26,1,1,0.04,5,1,Belgium
LANL-GrowthRate,inc death,1,BE,1.55,0.85,0.6,1,-0.41,5,1,Belgium
RobertWalraven-ESG,inc death,1,BE,1.49,0.84,0.6,1,0.04,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,1.64,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,1.06,0.73,0.8,1,-0.26,5,1,Belgium
UMass-SemiMech,inc death,1,BE,1.18,0.79,0.8,1,-0.32,5,1,Belgium
USC-SIkJalpha,inc death,1,BE,0.91,0.67,0.6,0.8,-0.38,5,1,Belgium
USyd-OneModelMan,inc death,1,BE,0.98,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,1,BE,1.82,1.17,0.8,1,0.2,5,1,Belgium
LANL-GrowthRate,inc death,5,BE,NA,NA,0.5,0.75,-0.5,4,1,Belgium
USC-SIkJalpha,inc death,5,BE,NA,NA,0.5,1,-0.52,4,1,Belgium
DSMPG-bayes,inc case,3,BG,1.9,1.68,0.2,1,0.72,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,3,BG,1,1,0,0.4,0.59,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,3,BG,1.5,1.18,0,1,0.72,5,1,Bulgaria
IEM_Health-CovidProject,inc case,3,BG,2.01,1.66,0.2,1,0.82,5,1,Bulgaria
ILM-EKF,inc case,3,BG,2.26,1.98,0,0.6,0.87,5,1,Bulgaria
LANL-GrowthRate,inc case,3,BG,0.86,0.71,0.8,1,0.52,5,1,Bulgaria
RobertWalraven-ESG,inc case,3,BG,1.04,NA,0,0.4,NA,5,1,Bulgaria
USC-SIkJalpha,inc case,3,BG,0.57,0.71,1,1,0.18,5,1,Bulgaria
epiforecasts-EpiNow2,inc case,3,BG,1.45,1.26,0.6,0.8,0.56,5,1,Bulgaria
DSMPG-bayes,inc case,2,BG,1.39,1.06,0.4,1,0.64,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.2,0.4,0.83,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,2,BG,1.09,0.79,0.6,1,0.52,5,1,Bulgaria
IEM_Health-CovidProject,inc case,2,BG,1.87,1.45,0,1,0.8,5,1,Bulgaria
ILM-EKF,inc case,2,BG,1.68,1.36,0.4,0.8,0.76,5,1,Bulgaria
LANL-GrowthRate,inc case,2,BG,0.53,0.59,0.8,1,0.16,5,1,Bulgaria
RobertWalraven-ESG,inc case,2,BG,1.05,NA,0.2,0.4,NA,5,1,Bulgaria
UMass-SemiMech,inc case,2,BG,0.64,0.65,0.5,1,0.22,4,1,Bulgaria
USC-SIkJalpha,inc case,2,BG,0.46,0.87,0.8,0.8,0.3,5,1,Bulgaria
UVA-Ensemble,inc case,2,BG,1.37,NA,0.4,0.4,NA,5,1,Bulgaria
epiforecasts-EpiNow2,inc case,2,BG,0.91,0.72,0.8,1,0.34,5,1,Bulgaria
DSMPG-bayes,inc case,1,BG,0.81,0.68,0.4,1,0.5,5,1,Bulgaria
EuroCOVIDhub-baseline,inc case,1,BG,1,1,0,1,0.88,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,1,BG,0.51,0.63,1,1,0.28,5,1,Bulgaria
IEM_Health-CovidProject,inc case,1,BG,1.52,1.2,0.2,1,0.68,5,1,Bulgaria
ILM-EKF,inc case,1,BG,0.88,0.75,0.4,1,0.56,5,1,Bulgaria
LANL-GrowthRate,inc case,1,BG,0.56,0.78,1,1,-0.22,5,1,Bulgaria
RobertWalraven-ESG,inc case,1,BG,0.73,NA,0.4,0.8,NA,5,1,Bulgaria
SDSC_ISG-TrendModel,inc case,1,BG,0.22,NA,NA,NA,NA,5,1,Bulgaria
UMass-SemiMech,inc case,1,BG,0.85,0.73,0.6,1,0.1,5,1,Bulgaria
USC-SIkJalpha,inc case,1,BG,0.65,1.27,0.6,0.6,0.48,5,1,Bulgaria
UVA-Ensemble,inc case,1,BG,2,NA,0.2,0.6,NA,5,1,Bulgaria
epiforecasts-EpiNow2,inc case,1,BG,0.35,0.42,1,1,0.22,5,1,Bulgaria
DSMPG-bayes,inc case,4,BG,2.98,2.68,0,1,0.83,4,1,Bulgaria
EuroCOVIDhub-baseline,inc case,4,BG,1,1,0.2,0.2,0.32,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,4,BG,1.94,1.68,0.2,1,0.71,5,1,Bulgaria
