model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiExpert,inc case,4,Overall,0.67,0.68,0.25,0.66,0.53,61,21,NA
epiforecasts-EpiNow2,inc case,4,Overall,0.83,0.8,0.43,0.84,0.15,156,32,NA
EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.27,0.83,0.54,157,32,NA
EuroCOVIDhub-ensemble,inc case,3,Overall,0.66,0.65,0.43,0.83,0.42,157,32,NA
IEM_Health-CovidProject,inc case,3,Overall,1.04,1.02,0.3,0.63,0.6,157,32,NA
ILM-EKF,inc case,3,Overall,0.77,0.75,0.49,0.92,0.28,157,32,NA
LANL-GrowthRate,inc case,3,Overall,0.52,0.52,0.65,0.94,0.16,157,32,NA
RobertWalraven-ESG,inc case,3,Overall,0.61,NA,0.36,0.68,NA,157,32,NA
UMass-SemiMech,inc case,3,Overall,0.68,0.74,0.49,0.88,0.28,157,32,NA
USC-SIkJalpha,inc case,3,Overall,0.66,0.8,0.32,0.38,0.4,157,32,NA
UVA-Ensemble,inc case,3,Overall,1.44,NA,0.34,0.64,NA,125,32,NA
epiforecasts-EpiExpert,inc case,3,Overall,0.7,0.73,0.25,0.74,0.47,69,22,NA
epiforecasts-EpiExpert_Rt,inc case,3,Overall,0.59,0.53,0.3,0.78,0.43,54,19,NA
epiforecasts-EpiNow2,inc case,3,Overall,0.89,0.86,0.41,0.86,0.18,157,32,NA
LANL-GrowthRate,inc case,5,Overall,NA,NA,0.4,0.84,0.43,157,32,NA
USC-SIkJalpha,inc case,5,Overall,NA,NA,0.33,0.46,0.37,157,32,NA
BIOCOMSC-Gompertz,inc death,1,Overall,0.6,NA,0.6,0.94,NA,126,29,NA
EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.37,0.94,0.41,158,32,NA
EuroCOVIDhub-ensemble,inc death,1,Overall,0.38,0.4,0.68,0.97,0.26,158,32,NA
IEM_Health-CovidProject,inc death,1,Overall,0.83,0.73,0.46,0.87,0.44,158,32,NA
ILM-EKF,inc death,1,Overall,0.43,0.58,0.89,1,0.16,157,32,NA
LANL-GrowthRate,inc death,1,Overall,0.47,0.43,0.31,0.89,0.13,158,32,NA
MUNI-ARIMA,inc death,1,Overall,0.63,0.59,0.52,0.93,0.26,126,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.64,0.63,0.59,0.85,0.18,158,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.61,NA,NA,NA,NA,158,32,NA
UMass-MechBayes,inc death,1,Overall,0.58,0.58,0.6,0.94,0.19,158,32,NA
UMass-SemiMech,inc death,1,Overall,0.68,0.82,0.62,0.92,0.15,158,32,NA
USC-SIkJalpha,inc death,1,Overall,0.67,0.79,0.35,0.4,0.45,158,32,NA
USyd-OneModelMan,inc death,1,Overall,0.62,NA,NA,NA,NA,158,32,NA
epiforecasts-EpiExpert,inc death,1,Overall,0.6,0.5,0.52,0.87,0.29,61,19,NA
epiforecasts-EpiNow2,inc death,1,Overall,0.58,0.55,0.62,0.94,0.14,157,32,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.53,0.82,0.42,158,32,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.5,0.43,0.49,0.93,0.5,158,32,NA
IEM_Health-CovidProject,inc death,4,Overall,1.33,1.15,0.35,0.82,0.51,158,32,NA
ILM-EKF,inc death,4,Overall,0.57,0.52,0.59,0.97,0.38,158,32,NA
LANL-GrowthRate,inc death,4,Overall,0.44,0.39,0.36,0.82,0.26,158,32,NA
RobertWalraven-ESG,inc death,4,Overall,0.69,0.73,0.48,0.72,0.22,158,32,NA
UMass-MechBayes,inc death,4,Overall,0.5,0.45,0.58,0.96,0.25,158,32,NA
UMass-SemiMech,inc death,4,Overall,0.65,0.61,0.42,0.86,0.42,158,32,NA
USC-SIkJalpha,inc death,4,Overall,0.53,0.56,0.34,0.45,0.53,158,32,NA
USyd-OneModelMan,inc death,4,Overall,0.96,NA,NA,NA,NA,158,32,NA
epiforecasts-EpiExpert,inc death,4,Overall,0.69,0.63,0.16,0.61,0.63,62,21,NA
epiforecasts-EpiNow2,inc death,4,Overall,0.65,0.59,0.47,0.95,0.32,156,32,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.49,0.84,0.44,158,32,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.36,0.33,0.51,0.94,0.46,158,32,NA
IEM_Health-CovidProject,inc death,3,Overall,1.07,0.9,0.35,0.81,0.57,158,32,NA
ILM-EKF,inc death,3,Overall,0.42,0.4,0.69,0.99,0.32,158,32,NA
LANL-GrowthRate,inc death,3,Overall,0.38,0.32,0.34,0.86,0.28,158,32,NA
RobertWalraven-ESG,inc death,3,Overall,0.63,0.65,0.51,0.78,0.24,158,32,NA
UMass-MechBayes,inc death,3,Overall,0.38,0.35,0.53,0.97,0.29,158,32,NA
UMass-SemiMech,inc death,3,Overall,0.45,0.44,0.47,0.92,0.37,158,32,NA
USC-SIkJalpha,inc death,3,Overall,0.48,0.51,0.25,0.36,0.59,158,32,NA
USyd-OneModelMan,inc death,3,Overall,0.79,NA,NA,NA,NA,158,32,NA
epiforecasts-EpiExpert,inc death,3,Overall,0.63,0.58,0.16,0.72,0.67,68,22,NA
epiforecasts-EpiExpert_Rt,inc death,3,Overall,0.49,0.45,0.24,0.74,0.55,54,19,NA
epiforecasts-EpiNow2,inc death,3,Overall,0.55,0.51,0.46,0.94,0.35,157,32,NA
BIOCOMSC-Gompertz,inc death,2,Overall,0.5,NA,0.63,0.95,NA,100,29,NA
EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.49,0.89,0.45,158,32,NA
EuroCOVIDhub-ensemble,inc death,2,Overall,0.32,0.31,0.58,0.97,0.37,158,32,NA
IEM_Health-CovidProject,inc death,2,Overall,0.83,0.73,0.35,0.84,0.55,158,32,NA
ILM-EKF,inc death,2,Overall,0.38,0.4,0.78,0.99,0.27,158,32,NA
LANL-GrowthRate,inc death,2,Overall,0.31,0.28,0.32,0.89,0.24,158,32,NA
RobertWalraven-ESG,inc death,2,Overall,0.57,0.59,0.54,0.81,0.22,158,32,NA
UMass-MechBayes,inc death,2,Overall,0.35,0.38,0.56,0.96,0.24,158,32,NA
UMass-SemiMech,inc death,2,Overall,0.46,0.52,0.56,0.9,0.27,158,32,NA
USC-SIkJalpha,inc death,2,Overall,0.43,0.47,0.35,0.41,0.51,158,32,NA
USyd-OneModelMan,inc death,2,Overall,0.59,NA,NA,NA,NA,158,32,NA
epiforecasts-EpiExpert,inc death,2,Overall,0.64,0.56,0.33,0.72,0.54,60,19,NA
epiforecasts-EpiNow2,inc death,2,Overall,0.5,0.48,0.54,0.94,0.29,158,32,NA
LANL-GrowthRate,inc death,5,Overall,NA,NA,0.39,0.84,0.34,158,32,NA
USC-SIkJalpha,inc death,5,Overall,NA,NA,0.36,0.54,0.51,158,32,NA
BIOCOMSC-Gompertz,inc case,1,AT,0.25,NA,1,1,NA,5,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0,1,0.78,5,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.44,0.42,0.6,0.8,0.56,5,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.71,0.68,0,0.8,0.81,5,1,Austria
ILM-EKF,inc case,1,AT,0.45,0.45,0.6,1,0.36,5,1,Austria
LANL-GrowthRate,inc case,1,AT,0.28,0.28,0.4,1,-0.18,5,1,Austria
MUNI-ARIMA,inc case,1,AT,0.24,0.27,0.75,1,0.3,4,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.52,0.79,0.4,1,0.55,5,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.31,NA,NA,NA,NA,5,1,Austria
UMass-SemiMech,inc case,1,AT,0.65,0.59,0.4,1,0.58,5,1,Austria
USC-SIkJalpha,inc case,1,AT,0.74,0.98,0,0.2,0.92,5,1,Austria
UVA-Ensemble,inc case,1,AT,1.32,NA,0.4,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,0.29,0.3,0.6,0.6,0,5,1,Austria
BIOCOMSC-Gompertz,inc case,2,AT,0.4,NA,1,1,NA,4,1,Austria
DSMPG-bayes,inc case,2,AT,0.39,0.32,0.6,0.8,0.33,5,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0,1,0.8,5,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.45,0.45,0.4,0.8,0.52,5,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.7,0.77,0.2,0.4,0.85,5,1,Austria
ILM-EKF,inc case,2,AT,0.4,0.41,0.4,1,0.48,5,1,Austria
LANL-GrowthRate,inc case,2,AT,0.29,0.3,0.6,1,0.27,5,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.32,0.65,0.4,1,0.3,5,1,Austria
UMass-SemiMech,inc case,2,AT,0.65,0.55,0.4,1,0.45,5,1,Austria
USC-SIkJalpha,inc case,2,AT,0.63,0.79,0.2,0.2,0.9,5,1,Austria
UVA-Ensemble,inc case,2,AT,1.23,NA,0.2,1,NA,5,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,0.49,0.5,0,0.4,-0.1,5,1,Austria
EuroCOVIDhub-baseline,inc case,4,AT,1,1,0,1,0.88,5,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,0.56,0.6,0,0.6,0.84,5,1,Austria
IEM_Health-CovidProject,inc case,4,AT,0.86,0.95,0,0.4,0.94,5,1,Austria
ILM-EKF,inc case,4,AT,0.66,0.67,0.2,1,0.72,5,1,Austria
LANL-GrowthRate,inc case,4,AT,0.64,0.69,0,0.6,0.93,5,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.47,NA,0,0.6,NA,5,1,Austria
UMass-SemiMech,inc case,4,AT,0.54,0.6,0.4,0.8,0.64,5,1,Austria
USC-SIkJalpha,inc case,4,AT,0.54,0.76,0,0.2,0.98,5,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,0.3,0.34,0.6,0.8,0.39,5,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,0,1,0.82,5,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.42,0.52,0.4,0.6,0.66,5,1,Austria
IEM_Health-CovidProject,inc case,3,AT,0.74,0.86,0.2,0.4,0.88,5,1,Austria
ILM-EKF,inc case,3,AT,0.41,0.46,0.4,1,0.6,5,1,Austria
LANL-GrowthRate,inc case,3,AT,0.42,0.46,0.4,0.6,0.7,5,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.36,NA,0.2,1,NA,5,1,Austria
UMass-SemiMech,inc case,3,AT,0.47,0.56,0.4,0.8,0.52,5,1,Austria
USC-SIkJalpha,inc case,3,AT,0.55,0.86,0.2,0.2,0.72,5,1,Austria
UVA-Ensemble,inc case,3,AT,1.22,NA,0,0.75,NA,4,1,Austria
epiforecasts-EpiExpert_Rt,inc case,3,AT,0.47,0.55,0.5,0.5,0.6,4,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,0.42,0.44,0.2,0.6,0.02,5,1,Austria
LANL-GrowthRate,inc case,5,AT,NA,NA,0,0.2,0.96,5,1,Austria
USC-SIkJalpha,inc case,5,AT,NA,NA,0,0,1,5,1,Austria
BIOCOMSC-Gompertz,inc death,1,AT,0.58,NA,0.8,1,NA,5,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,0,1,0.7,5,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.48,0.45,0.8,1,0.44,5,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.75,0.76,0.2,1,0.68,5,1,Austria
ILM-EKF,inc death,1,AT,0.56,0.93,1,1,0.26,5,1,Austria
LANL-GrowthRate,inc death,1,AT,0.37,0.32,0.2,1,-0.1,5,1,Austria
MUNI-ARIMA,inc death,1,AT,0.77,0.79,0.75,1,0.52,4,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.6,0.59,0.2,1,0.68,5,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.29,NA,NA,NA,NA,5,1,Austria
UMass-MechBayes,inc death,1,AT,0.13,0.24,1,1,0.02,5,1,Austria
UMass-SemiMech,inc death,1,AT,0.2,0.31,0.8,1,0.14,5,1,Austria
USC-SIkJalpha,inc death,1,AT,0.77,1.22,0,0,1,5,1,Austria
USyd-OneModelMan,inc death,1,AT,0.32,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.35,0.36,0.8,1,0.2,5,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.2,1,0.7,5,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.55,0.56,0.2,0.8,0.79,5,1,Austria
IEM_Health-CovidProject,inc death,4,AT,1.1,1.14,0.2,0.6,0.87,5,1,Austria
ILM-EKF,inc death,4,AT,0.75,0.76,0.2,1,0.68,5,1,Austria
LANL-GrowthRate,inc death,4,AT,0.42,0.5,0.4,0.6,0.55,5,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.48,0.5,0.2,0.8,0.76,5,1,Austria
UMass-MechBayes,inc death,4,AT,0.28,0.32,0.8,1,0.32,5,1,Austria
UMass-SemiMech,inc death,4,AT,0.63,0.7,0.4,0.8,0.73,5,1,Austria
USC-SIkJalpha,inc death,4,AT,0.67,0.98,0.2,0.2,0.9,5,1,Austria
USyd-OneModelMan,inc death,4,AT,1.18,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,0.35,0.4,0.6,0.8,0.55,5,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,0,1,0.76,5,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.45,0.47,0.2,1,0.78,5,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.92,0.97,0,0.6,0.91,5,1,Austria
ILM-EKF,inc death,3,AT,0.57,0.63,0.4,1,0.56,5,1,Austria
LANL-GrowthRate,inc death,3,AT,0.3,0.37,0.2,0.8,0.7,5,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.45,0.46,0,1,0.84,5,1,Austria
UMass-MechBayes,inc death,3,AT,0.18,0.24,0.8,1,0.34,5,1,Austria
UMass-SemiMech,inc death,3,AT,0.39,0.45,0.4,1,0.56,5,1,Austria
USC-SIkJalpha,inc death,3,AT,0.65,1.07,0,0,1,5,1,Austria
USyd-OneModelMan,inc death,3,AT,0.75,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiExpert_Rt,inc death,3,AT,0.42,0.53,0.25,0.5,0.68,4,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,0.26,0.34,0.6,1,0.44,5,1,Austria
BIOCOMSC-Gompertz,inc death,2,AT,0.41,NA,0.75,1,NA,4,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,0,1,0.74,5,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.38,0.41,0.4,1,0.64,5,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.73,0.78,0,1,0.82,5,1,Austria
ILM-EKF,inc death,2,AT,0.51,0.67,1,1,0.42,5,1,Austria
LANL-GrowthRate,inc death,2,AT,0.31,0.32,0,1,0.5,5,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.51,0.5,0,1,0.83,5,1,Austria
UMass-MechBayes,inc death,2,AT,0.13,0.22,1,1,0.12,5,1,Austria
UMass-SemiMech,inc death,2,AT,0.31,0.33,0.6,1,0.4,5,1,Austria
USC-SIkJalpha,inc death,2,AT,0.53,0.89,0,0,1,5,1,Austria
USyd-OneModelMan,inc death,2,AT,0.39,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.25,0.32,0.6,1,0.37,5,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0.4,0.6,0.62,5,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0,0.4,0.93,5,1,Austria
BIOCOMSC-Gompertz,inc case,1,BE,1.23,NA,0.6,1,NA,5,1,Belgium
DSMPG-bayes,inc case,1,BE,1.18,1.02,0,1,0,4,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.2,1,0.46,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,0.8,0.76,0.4,1,0.18,5,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,0.79,0.72,0.6,1,0.38,5,1,Belgium
ILM-EKF,inc case,1,BE,0.73,0.64,0.6,1,0.18,5,1,Belgium
LANL-GrowthRate,inc case,1,BE,0.8,0.79,0.6,1,-0.32,5,1,Belgium
MUNI-ARIMA,inc case,1,BE,1.31,1.22,0.25,1,0.18,4,1,Belgium
RobertWalraven-ESG,inc case,1,BE,0.6,0.65,0.6,1,0.25,5,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,0.49,NA,NA,NA,NA,5,1,Belgium
UMass-SemiMech,inc case,1,BE,1.27,1.27,0.4,1,0.18,5,1,Belgium
USC-SIkJalpha,inc case,1,BE,0.84,0.77,0.2,0.4,0.42,5,1,Belgium
UVA-Ensemble,inc case,1,BE,1.36,NA,0.2,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,0.71,0.78,0.6,1,0.16,5,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.2,1,0.56,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,0.58,0.81,0.8,1,0.34,5,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,1.79,1.74,0.2,1,0.75,5,1,Belgium
ILM-EKF,inc case,4,BE,0.84,0.95,0.6,1,0.16,5,1,Belgium
LANL-GrowthRate,inc case,4,BE,0.4,0.52,1,1,0.22,5,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.36,NA,0.6,1,NA,5,1,Belgium
UMass-SemiMech,inc case,4,BE,1.17,1.4,0.6,1,0.09,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,0.65,0.88,0.6,0.6,0.42,5,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,1.03,1.24,0.8,1,0.33,5,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.6,1,0.58,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,0.58,0.74,0.8,1,0.22,5,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,1.25,1.13,0.2,1,0.7,5,1,Belgium
ILM-EKF,inc case,3,BE,0.68,0.79,0.6,1,0.04,5,1,Belgium
LANL-GrowthRate,inc case,3,BE,0.54,0.59,1,1,0.04,5,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.48,NA,0.6,1,NA,5,1,Belgium
UMass-SemiMech,inc case,3,BE,1.2,1.46,0.4,1,0.09,5,1,Belgium
USC-SIkJalpha,inc case,3,BE,0.77,1.01,0.6,0.6,0.48,5,1,Belgium
UVA-Ensemble,inc case,3,BE,0.52,NA,1,1,NA,4,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,0.52,0.75,1,1,0.22,5,1,Belgium
BIOCOMSC-Gompertz,inc case,2,BE,0.48,NA,1,1,NA,4,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.2,1,0.6,5,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,0.44,0.6,1,1,0.12,5,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,0.95,0.82,0.4,1,0.56,5,1,Belgium
ILM-EKF,inc case,2,BE,0.32,0.62,1,1,0.14,5,1,Belgium
LANL-GrowthRate,inc case,2,BE,0.47,0.65,1,1,-0.22,5,1,Belgium
RobertWalraven-ESG,inc case,2,BE,0.47,0.83,0.8,1,0.5,5,1,Belgium
UMass-SemiMech,inc case,2,BE,1.4,1.32,0.6,1,-0.08,5,1,Belgium
USC-SIkJalpha,inc case,2,BE,0.71,0.81,0.4,0.4,0.76,5,1,Belgium
UVA-Ensemble,inc case,2,BE,0.52,NA,1,1,NA,5,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,0.38,0.68,1,1,0.1,5,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0.6,1,0.44,5,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0.8,1,0.16,5,1,Belgium
BIOCOMSC-Gompertz,inc death,1,BE,1.16,NA,0.6,1,NA,5,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.6,1,0.48,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.66,0.58,0.6,1,0.33,5,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,0.72,0.66,0.4,0.8,0.5,5,1,Belgium
ILM-EKF,inc death,1,BE,0.89,0.95,1,1,0.24,5,1,Belgium
LANL-GrowthRate,inc death,1,BE,0.69,0.64,0.6,0.8,0.34,5,1,Belgium
MUNI-ARIMA,inc death,1,BE,0.56,0.56,0.75,1,0.2,4,1,Belgium
RobertWalraven-ESG,inc death,1,BE,0.6,0.47,0.8,1,0.26,5,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,0.99,NA,NA,NA,NA,5,1,Belgium
UMass-MechBayes,inc death,1,BE,0.67,0.51,0.8,1,0.02,5,1,Belgium
UMass-SemiMech,inc death,1,BE,0.72,0.63,0.6,1,0.18,5,1,Belgium
USC-SIkJalpha,inc death,1,BE,1.11,0.94,0,0,0.6,5,1,Belgium
USyd-OneModelMan,inc death,1,BE,0.7,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,1,BE,1.05,0.86,0.4,0.6,0.45,5,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.28,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.51,0.48,0.6,1,0.49,5,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,1.45,1.1,0.2,0.8,0.79,5,1,Belgium
ILM-EKF,inc death,4,BE,0.76,0.64,0.6,1,0.4,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,0.85,0.71,0.2,0.6,0.31,5,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.36,0.3,1,1,0.36,5,1,Belgium
UMass-MechBayes,inc death,4,BE,0.29,0.39,0.8,1,-0.12,5,1,Belgium
UMass-SemiMech,inc death,4,BE,0.79,0.68,0.4,1,0.18,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.7,0.73,0.4,0.6,0.57,5,1,Belgium
USyd-OneModelMan,inc death,4,BE,1.23,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,1.09,0.81,0.4,1,0.62,5,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.8,1,0.38,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.68,0.59,0.4,0.8,0.46,5,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,1.22,1.04,0.2,0.6,0.78,5,1,Belgium
ILM-EKF,inc death,3,BE,0.59,0.66,0.6,1,0.4,5,1,Belgium
LANL-GrowthRate,inc death,3,BE,0.71,0.68,0.4,0.6,0.43,5,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.42,0.37,0.6,1,0.42,5,1,Belgium
UMass-MechBayes,inc death,3,BE,0.47,0.52,0.6,1,-0.03,5,1,Belgium
UMass-SemiMech,inc death,3,BE,0.99,0.85,0.2,1,0.27,5,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.77,0.9,0.4,0.4,0.6,5,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.79,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,0.61,0.57,0.4,0.8,0.54,5,1,Belgium
BIOCOMSC-Gompertz,inc death,2,BE,0.9,NA,1,1,NA,4,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.8,1,0.4,5,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.66,0.54,0.4,1,0.39,5,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,0.77,0.73,0.4,0.8,0.62,5,1,Belgium
