model,target_variable,location,horizon,weight
IEM_Health-CovidProject,inc death,BG,1,0.09378092150441045
ILM-EKF,inc death,BG,1,0.129672385290049
LANL-GrowthRate,inc death,BG,1,0.11294046460746206
RobertWalraven-ESG,inc death,BG,1,0.1544626942425584
USC-SIkJalpha,inc death,BG,1,0.12504122867254727
epiforecasts-EpiNow2,inc death,BG,1,0.10003298293803782
IEM_Health-CovidProject,inc death,BG,2,0.07506203153498801
ILM-EKF,inc death,BG,2,0.12797461114161893
LANL-GrowthRate,inc death,BG,2,0.10549258485998315
RobertWalraven-ESG,inc death,BG,2,0.17347669510308342
USC-SIkJalpha,inc death,BG,2,0.15612902559277508
epiforecasts-EpiNow2,inc death,BG,2,0.10271646420577309
IEM_Health-CovidProject,inc death,BG,3,0.06796871181463536
ILM-EKF,inc death,BG,3,0.10956150561165102
LANL-GrowthRate,inc death,BG,3,0.11651779168223206
RobertWalraven-ESG,inc death,BG,3,0.19317423357843738
USC-SIkJalpha,inc death,BG,3,0.17477668752334807
epiforecasts-EpiNow2,inc death,BG,3,0.09658711678921869
IEM_Health-CovidProject,inc death,BG,4,0.0714439833329785
ILM-EKF,inc death,BG,4,0.11092618464857187
RobertWalraven-ESG,inc death,BG,4,0.22185236929714375
UMass-MechBayes,inc death,BG,1,0.18109419324989606
USC-SIkJalpha,inc death,BG,4,0.17563312569357215
epiforecasts-EpiNow2,inc death,BG,4,0.1139241896390738
UMass-MechBayes,inc death,BG,2,0.19516128199096885
UMass-MechBayes,inc death,BG,3,0.18822104810206716
UMass-MechBayes,inc death,BG,4,0.24086828666547036
MUNI-ARIMA,inc death,BG,1,0.10297512949503893
MUNI-ARIMA,inc death,BG,2,0.06398730557080946
MUNI-ARIMA,inc death,BG,3,0.0531929048984103
MUNI-ARIMA,inc death,BG,4,0.06535186072318962
IEM_Health-CovidProject,inc case,CH,1,0.1552646772313804
ILM-EKF,inc case,CH,1,0.18492197512950928
LANL-GrowthRate,inc case,CH,1,0.13061949036925655
USC-SIkJalpha,inc case,CH,1,0.1597869493837507
epiforecasts-EpiNow2,inc case,CH,1,0.10972037191017549
IEM_Health-CovidProject,inc case,CH,2,0.1315178744994441
ILM-EKF,inc case,CH,2,0.1621034267086172
LANL-GrowthRate,inc case,CH,2,0.1602401689303572
USC-SIkJalpha,inc case,CH,2,0.1531966450213305
epiforecasts-EpiNow2,inc case,CH,2,0.10250657865397851
IEM_Health-CovidProject,inc case,CH,3,0.11729198017922715
ILM-EKF,inc case,CH,3,0.14205362043928624
LANL-GrowthRate,inc case,CH,3,0.16390802358379178
USC-SIkJalpha,inc case,CH,3,0.154034046259467
epiforecasts-EpiNow2,inc case,CH,3,0.10066791999634456
IEM_Health-CovidProject,inc case,CH,4,0.12350936725704645
ILM-EKF,inc case,CH,4,0.14924048543559779
USC-SIkJalpha,inc case,CH,4,0.19360927840293765
epiforecasts-EpiNow2,inc case,CH,4,0.11648037887656411
MUNI-ARIMA,inc case,CH,1,0.053960838644348606
MUNI-ARIMA,inc case,CH,2,0.045858206239937756
RobertWalraven-ESG,inc case,CH,1,0.20572569733157905
MUNI-ARIMA,inc case,CH,3,0.03793716866331086
RobertWalraven-ESG,inc case,CH,2,0.24457709994633473
MUNI-ARIMA,inc case,CH,4,0.04013189524318596
RobertWalraven-ESG,inc case,CH,3,0.2841072408785725
RobertWalraven-ESG,inc case,CH,4,0.3770285947846681
IEM_Health-CovidProject,inc death,CH,1,0.12822210229230402
ILM-EKF,inc death,CH,1,0.11581351174788751
LANL-GrowthRate,inc death,CH,1,0.11337533255319514
RobertWalraven-ESG,inc death,CH,1,0.18895888758865859
USC-SIkJalpha,inc death,CH,1,0.13463320740691923
epiforecasts-EpiNow2,inc death,CH,1,0.11337533255319514
IEM_Health-CovidProject,inc death,CH,2,0.10794757037142341
ILM-EKF,inc death,CH,2,0.11716260686654492
LANL-GrowthRate,inc death,CH,2,0.11716260686654492
RobertWalraven-ESG,inc death,CH,2,0.2134963058457041
USC-SIkJalpha,inc death,CH,2,0.1353145600430519
epiforecasts-EpiNow2,inc death,CH,2,0.1011298290848072
IEM_Health-CovidProject,inc death,CH,3,0.09404117561410254
ILM-EKF,inc death,CH,3,0.11049838134657049
LANL-GrowthRate,inc death,CH,3,0.11049838134657049
RobertWalraven-ESG,inc death,CH,3,0.22099676269314097
USC-SIkJalpha,inc death,CH,3,0.17679741015451278
epiforecasts-EpiNow2,inc death,CH,3,0.08752347037352118
IEM_Health-CovidProject,inc death,CH,4,0.10997801852399552
ILM-EKF,inc death,CH,4,0.13382867314365723
RobertWalraven-ESG,inc death,CH,4,0.2776944967730887
USC-SIkJalpha,inc death,CH,4,0.2524495425209898
UMass-MechBayes,inc death,CH,1,0.0979150599323049
UMass-MechBayes,inc death,CH,2,0.1117131832913568
UMass-MechBayes,inc death,CH,3,0.1227759792739672
UMass-MechBayes,inc death,CH,4,0.14060480849270313
MUNI-ARIMA,inc death,CH,1,0.10770656592553539
MUNI-ARIMA,inc death,CH,2,0.09607333763056683
MUNI-ARIMA,inc death,CH,3,0.07686843919761427
MUNI-ARIMA,inc death,CH,4,0.08544446054556575
IEM_Health-CovidProject,inc case,CY,1,0.11916824493354124
ILM-EKF,inc case,CY,1,0.08023995158858442
LANL-GrowthRate,inc case,CY,1,0.2039998769201299
USC-SIkJalpha,inc case,CY,1,0.09947101436601376
epiforecasts-EpiNow2,inc case,CY,1,0.12157568422512793
IEM_Health-CovidProject,inc case,CY,2,0.13914414481042053
ILM-EKF,inc case,CY,2,0.12220485761610847
LANL-GrowthRate,inc case,CY,2,0.19518831424795102
USC-SIkJalpha,inc case,CY,2,0.13012554283196734
epiforecasts-EpiNow2,inc case,CY,2,0.11614511261035101
IEM_Health-CovidProject,inc case,CY,3,0.1329572906645831
ILM-EKF,inc case,CY,3,0.1204925446647784
LANL-GrowthRate,inc case,CY,3,0.1732926485066476
USC-SIkJalpha,inc case,CY,3,0.12746318774455898
epiforecasts-EpiNow2,inc case,CY,3,0.17136717463435153
IEM_Health-CovidProject,inc case,CY,4,0.15898019897760976
ILM-EKF,inc case,CY,4,0.1509159859859919
USC-SIkJalpha,inc case,CY,4,0.15658951929373593
epiforecasts-EpiNow2,inc case,CY,4,0.1810991831831903
MUNI-ARIMA,inc case,CY,1,0.27354528950653784
MUNI-ARIMA,inc case,CY,2,0.1899129544034118
RobertWalraven-ESG,inc case,CY,1,0.10199993846006496
MUNI-ARIMA,inc case,CY,3,0.1557883405766832
RobertWalraven-ESG,inc case,CY,2,0.10727907347978986
MUNI-ARIMA,inc case,CY,4,0.19463930902866244
RobertWalraven-ESG,inc case,CY,3,0.11863881320839718
RobertWalraven-ESG,inc case,CY,4,0.1577758035308097
IEM_Health-CovidProject,inc death,CY,1,0.13997303517594706
ILM-EKF,inc death,CY,1,0.09561538318356946
LANL-GrowthRate,inc death,CY,1,0.1459933807749125
RobertWalraven-ESG,inc death,CY,1,0.15255488103445913
USC-SIkJalpha,inc death,CY,1,0.12122664653631127
IEM_Health-CovidProject,inc death,CY,2,0.12836730941476718
ILM-EKF,inc death,CY,2,0.11522734860853114
LANL-GrowthRate,inc death,CY,2,0.12950330330339344
RobertWalraven-ESG,inc death,CY,2,0.15243617993003603
USC-SIkJalpha,inc death,CY,2,0.14781690175033796
IEM_Health-CovidProject,inc death,CY,3,0.1237146723411286
ILM-EKF,inc death,CY,3,0.1065849484785108
LANL-GrowthRate,inc death,CY,3,0.12949573179632154
RobertWalraven-ESG,inc death,CY,3,0.16897613783178542
USC-SIkJalpha,inc death,CY,3,0.13323118559813849
IEM_Health-CovidProject,inc death,CY,4,0.16582511680961884
ILM-EKF,inc death,CY,4,0.13266009344769508
RobertWalraven-ESG,inc death,CY,4,0.2003720161449561
UMass-MechBayes,inc death,CY,1,0.18857478350092866
USC-SIkJalpha,inc death,CY,4,0.16873432938522617
UMass-MechBayes,inc death,CY,2,0.17421277706289828
UMass-MechBayes,inc death,CY,3,0.2234845693904259
UMass-MechBayes,inc death,CY,4,0.21858765397631574
MUNI-ARIMA,inc death,CY,1,0.15606188979387198
MUNI-ARIMA,inc death,CY,2,0.15243617993003603
MUNI-ARIMA,inc death,CY,3,0.1145127545636893
MUNI-ARIMA,inc death,CY,4,0.11382079023618807
IEM_Health-CovidProject,inc case,CZ,1,0.0901291414579866
ILM-EKF,inc case,CZ,1,0.1746252115748491
LANL-GrowthRate,inc case,CZ,1,0.11482205692592815
MUNI_DMS-SEIAR,inc case,CZ,1,0.15815113501118405
USC-SIkJalpha,inc case,CZ,1,0.08641247583085315
epiforecasts-EpiNow2,inc case,CZ,1,0.14967875277844206
IEM_Health-CovidProject,inc case,CZ,2,0.07405917781590687
ILM-EKF,inc case,CZ,2,0.13950682332763853
LANL-GrowthRate,inc case,CZ,2,0.1578629842918015
MUNI_DMS-SEIAR,inc case,CZ,2,0.19995978010294857
USC-SIkJalpha,inc case,CZ,2,0.08569704861554939
epiforecasts-EpiNow2,inc case,CZ,2,0.13950682332763853
IEM_Health-CovidProject,inc case,CZ,3,0.0672746306238618
ILM-EKF,inc case,CZ,3,0.12962672729963615
LANL-GrowthRate,inc case,CZ,3,0.16608424435265884
MUNI_DMS-SEIAR,inc case,CZ,3,0.19684058589944747
USC-SIkJalpha,inc case,CZ,3,0.09490528248723361
epiforecasts-EpiNow2,inc case,CZ,3,0.15184845197957378
IEM_Health-CovidProject,inc case,CZ,4,0.07467705873912783
ILM-EKF,inc case,CZ,4,0.15328448899084138
MUNI_DMS-SEIAR,inc case,CZ,4,0.1941603527217324
USC-SIkJalpha,inc case,CZ,4,0.12135022045108276
epiforecasts-EpiNow2,inc case,CZ,4,0.2157337252463693
MUNI-ARIMA,inc case,CZ,1,0.13304778024750405
MUNI-ARIMA,inc case,CZ,2,0.10342747246704237
RobertWalraven-ESG,inc case,CZ,1,0.09313344617325284
MUNI-ARIMA,inc case,CZ,3,0.08712616097188661
RobertWalraven-ESG,inc case,CZ,2,0.09997989005147428
MUNI-ARIMA,inc case,CZ,4,0.098725603078847
RobertWalraven-ESG,inc case,CZ,3,0.10629391638570165
RobertWalraven-ESG,inc case,CZ,4,0.1420685507719993
IEM_Health-CovidProject,inc death,CZ,1,0.09138362751069504
ILM-EKF,inc death,CZ,1,0.09718576259073917
LANL-GrowthRate,inc death,CZ,1,0.10933398291458157
MUNI_DMS-SEIAR,inc death,CZ,1,0.09875327489058983
RobertWalraven-ESG,inc death,CZ,1,0.09875327489058983
USC-SIkJalpha,inc death,CZ,1,0.06122703043216569
epiforecasts-EpiNow2,inc death,CZ,1,0.18553645585504752
IEM_Health-CovidProject,inc death,CZ,2,0.08184781140894835
ILM-EKF,inc death,CZ,2,0.1280183716909192
LANL-GrowthRate,inc death,CZ,2,0.13493828367421215
MUNI_DMS-SEIAR,inc death,CZ,2,0.10189217338664999
RobertWalraven-ESG,inc death,CZ,2,0.09245771288788608
USC-SIkJalpha,inc death,CZ,2,0.07342230141096837
epiforecasts-EpiNow2,inc death,CZ,2,0.14684460282193673
IEM_Health-CovidProject,inc death,CZ,3,0.06986778836849336
ILM-EKF,inc death,CZ,3,0.13338395961257823
LANL-GrowthRate,inc death,CZ,3,0.16929502566211851
MUNI_DMS-SEIAR,inc death,CZ,3,0.10480168255274004
RobertWalraven-ESG,inc death,CZ,3,0.08464751283105926
USC-SIkJalpha,inc death,CZ,3,0.0677180102648474
epiforecasts-EpiNow2,inc death,CZ,3,0.14198937636177683
IEM_Health-CovidProject,inc death,CZ,4,0.08901649411657844
ILM-EKF,inc death,CZ,4,0.19392879075397446
MUNI_DMS-SEIAR,inc death,CZ,4,0.15514303260317958
RobertWalraven-ESG,inc death,CZ,4,0.1180436117632888
UMass-MechBayes,inc death,CZ,1,0.13027027751524614
USC-SIkJalpha,inc death,CZ,4,0.11081645185941398
UMass-MechBayes,inc death,CZ,2,0.13868656933182913
UMass-MechBayes,inc death,CZ,3,0.14198937636177683
UMass-MechBayes,inc death,CZ,4,0.2360872235265776
MUNI-ARIMA,inc death,CZ,1,0.12755631340034518
MUNI-ARIMA,inc death,CZ,2,0.10189217338664999
MUNI-ARIMA,inc death,CZ,3,0.08630726798460944
MUNI-ARIMA,inc death,CZ,4,0.09696439537698723
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.054824823841974415
IEM_Health-CovidProject,inc case,DE,1,0.05120431660712704
ILM-EKF,inc case,DE,1,0.07981849353463921
ITWW-county_repro,inc case,DE,1,0.05538426081995374
Karlen-pypm,inc case,DE,1,0.0661909458579935
LANL-GrowthRate,inc case,DE,1,0.06167792682222122
MIT_CovidAnalytics-DELPHI,inc case,DE,1,0.06784571950444333
USC-SIkJalpha,inc case,DE,1,0.04523047966962889
epiforecasts-EpiExpert,inc case,DE,1,0.08350242400546871
epiforecasts-EpiNow2,inc case,DE,1,0.0559552325809842
itwm-dSEIR,inc case,DE,1,0.09046095933925778
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.051300817002137906
IEM_Health-CovidProject,inc case,DE,2,0.04831241989521725
ILM-EKF,inc case,DE,2,0.07108827498867681
ITWW-county_repro,inc case,DE,2,0.041125448340556835
Karlen-pypm,inc case,DE,2,0.06143431171860959
LANL-GrowthRate,inc case,DE,2,0.07211853984358518
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.07775280076886526
UNIPV-BayesINGARCHX,inc case,DE,2,0.06724566552982941
USC-SIkJalpha,inc case,DE,2,0.04831241989521725
epiforecasts-EpiExpert,inc case,DE,2,0.07539665529102085
epiforecasts-EpiNow2,inc case,DE,2,0.05183520051257684
itwm-dSEIR,inc case,DE,2,0.07655660383395964
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.04764317792873137
IEM_Health-CovidProject,inc case,DE,3,0.04455519417409137
ILM-EKF,inc case,DE,3,0.06502649960543065
ITWW-county_repro,inc case,DE,3,0.0359101564985214
Karlen-pypm,inc case,DE,3,0.0572852496524032
LANL-GrowthRate,inc case,DE,3,0.07403016878156721
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.1002491868917056
UNIPV-BayesINGARCHX,inc case,DE,3,0.07076413192355689
USC-SIkJalpha,inc case,DE,3,0.054066977200021
epiforecasts-EpiExpert,inc case,DE,3,0.0751868901687792
epiforecasts-EpiNow2,inc case,DE,3,0.04860566637173605
itwm-dSEIR,inc case,DE,3,0.0718203129970428
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.05157352917512969
IEM_Health-CovidProject,inc case,DE,4,0.046806228158941234
ILM-EKF,inc case,DE,4,0.06552871942251773
ITWW-county_repro,inc case,DE,4,0.035031076420842806
Karlen-pypm,inc case,DE,4,0.05569941150914007
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.14657739870826333
UNIPV-BayesINGARCHX,inc case,DE,4,0.07526947501235144
USC-SIkJalpha,inc case,DE,4,0.06402231207947133
epiforecasts-EpiExpert,inc case,DE,4,0.09440578221888148
epiforecasts-EpiNow2,inc case,DE,4,0.05355712645109621
itwm-dSEIR,inc case,DE,4,0.07957058787020009
HZI-AgeExtendedSEIR,inc case,DE,1,0.07538413278271482
HZI-AgeExtendedSEIR,inc case,DE,2,0.05238083420218291
MUNI-ARIMA,inc case,DE,1,0.08100981433366368
HZI-AgeExtendedSEIR,inc case,DE,3,0.0501245934458528
MUNI-ARIMA,inc case,DE,2,0.07317910660599082
HZI-AgeExtendedSEIR,inc case,DE,4,0.05355712645109621
RobertWalraven-ESG,inc case,DE,1,0.07981849353463921
MUNI-ARIMA,inc case,DE,3,0.06415947961069159
RobertWalraven-ESG,inc case,DE,2,0.09215146757791437
CovidMetrics-epiBATS,inc case,DE,1,0.05169197676529016
MUNI-ARIMA,inc case,DE,4,0.05989184033240867
RobertWalraven-ESG,inc case,DE,3,0.10238214831493338
CovidMetrics-epiBATS,inc case,DE,2,0.039809433993659014
RobertWalraven-ESG,inc case,DE,4,0.11850938618965971
CovidMetrics-epiBATS,inc case,DE,3,0.03819016643493547
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.03302998325874143
IEM_Health-CovidProject,inc death,DE,1,0.05308390166583443
ILM-EKF,inc death,DE,1,0.06392899985562857
ITWW-county_repro,inc death,DE,1,0.052152605145381205
Karlen-pypm,inc death,DE,1,0.07525818970346147
LANL-GrowthRate,inc death,DE,1,0.07431746233216821
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.06833789639739606
RobertWalraven-ESG,inc death,DE,1,0.07431746233216821
USC-SIkJalpha,inc death,DE,1,0.07339996279720316
epiforecasts-EpiExpert,inc death,DE,1,0.08873726845632024
epiforecasts-EpiNow2,inc death,DE,1,0.03885880383381344
itwm-dSEIR,inc death,DE,1,0.06258312617445744
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03574247108657279
IEM_Health-CovidProject,inc death,DE,2,0.05135811379429876
ILM-EKF,inc death,DE,2,0.06530723112114534
ITWW-county_repro,inc death,DE,2,0.08396644001290114
Karlen-pypm,inc death,DE,2,0.06869981455601003
LANL-GrowthRate,inc death,DE,2,0.0734706350112885
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.06223394965662086
RobertWalraven-ESG,inc death,DE,2,0.06151029907921829
USC-SIkJalpha,inc death,DE,2,0.08265446438769958
epiforecasts-EpiExpert,inc death,DE,2,0.09120492622090988
epiforecasts-EpiNow2,inc death,DE,2,0.041652643470966706
itwm-dSEIR,inc death,DE,2,0.07450543268750384
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.03682139224408265
IEM_Health-CovidProject,inc death,DE,3,0.04710484413206969
ILM-EKF,inc death,DE,3,0.06299563492361128
ITWW-county_repro,inc death,DE,3,0.0843328661074151
Karlen-pypm,inc death,DE,3,0.06455108269950291
LANL-GrowthRate,inc death,DE,3,0.07469482426656766
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.0792217833130263
RobertWalraven-ESG,inc death,DE,3,0.055038291564839324
USC-SIkJalpha,inc death,DE,3,0.0843328661074151
epiforecasts-EpiExpert,inc death,DE,3,0.09865354148414596
epiforecasts-EpiNow2,inc death,DE,3,0.04117037557999792
itwm-dSEIR,inc death,DE,3,0.07689173086264317
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.042601107885468066
IEM_Health-CovidProject,inc death,DE,4,0.04814271541528504
ILM-EKF,inc death,DE,4,0.06579504440088955
ITWW-county_repro,inc death,DE,4,0.07221407312292756
Karlen-pypm,inc death,DE,4,0.06233214732715853
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.09550893542064615
RobertWalraven-ESG,inc death,DE,4,0.0592155399608006
UMass-MechBayes,inc death,DE,1,0.06193121861014018
USC-SIkJalpha,inc death,DE,4,0.09399292057269937
epiforecasts-EpiExpert,inc death,DE,4,0.11610890188392274
epiforecasts-EpiNow2,inc death,DE,4,0.044522962376541804
itwm-dSEIR,inc death,DE,4,0.07591735892410333
UMass-MechBayes,inc death,DE,2,0.07450543268750384
UMass-MechBayes,inc death,DE,3,0.09014892583896097
UMass-MechBayes,inc death,DE,4,0.1259905105548949
HZI-AgeExtendedSEIR,inc death,DE,1,0.12924776057768383
HZI-AgeExtendedSEIR,inc death,DE,2,0.09120492622090988
MUNI-ARIMA,inc death,DE,1,0.0508153588596022
HZI-AgeExtendedSEIR,inc death,DE,3,0.0736427844881653
MUNI-ARIMA,inc death,DE,2,0.04198322000645057
HZI-AgeExtendedSEIR,inc death,DE,4,0.07049469042952453
MUNI-ARIMA,inc death,DE,3,0.030399056387556606
