model,target_variable,location,horizon,weight
LANL-GrowthRate,inc case,DE,1,0.06845602549519046
UNIPV-BayesINGARCHX,inc case,DE,1,0.09306942792042748
USC-SIkJalpha,inc case,DE,1,0.05485549062859633
epiforecasts-EpiExpert,inc case,DE,1,0.09102394598811037
epiforecasts-EpiNow2,inc case,DE,1,0.08452223556038821
itwm-dSEIR,inc case,DE,1,0.08452223556038821
DSMPG-bayes,inc case,DE,2,0.09147101420114846
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.08759512376889642
IEM_Health-CovidProject,inc case,DE,2,0.09570578337712754
ILM-EKF,inc case,DE,2,0.08138759531283288
ITWW-county_repro,inc case,DE,2,0.06500770191653947
Karlen-pypm,inc case,DE,2,0.08834380004042544
LANL-GrowthRate,inc case,DE,2,0.09844023433075977
UNIPV-BayesINGARCHX,inc case,DE,2,0.07544689492503487
USC-SIkJalpha,inc case,DE,2,0.06341242088791274
epiforecasts-EpiExpert,inc case,DE,2,0.07490017829514331
epiforecasts-EpiNow2,inc case,DE,2,0.0993867750454786
itwm-dSEIR,inc case,DE,2,0.07890247789870057
DSMPG-bayes,inc case,DE,3,0.06665257797884395
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.09588616481167025
IEM_Health-CovidProject,inc case,DE,3,0.09505237207417747
ILM-EKF,inc case,DE,3,0.0674754493119161
ITWW-county_repro,inc case,DE,3,0.04858232350457959
Karlen-pypm,inc case,DE,3,0.05384740289916458
LANL-GrowthRate,inc case,DE,3,0.1228204807700046
UNIPV-BayesINGARCHX,inc case,DE,3,0.11881546509272183
USC-SIkJalpha,inc case,DE,3,0.06874857099704659
epiforecasts-EpiExpert,inc case,DE,3,0.09263578634347805
epiforecasts-EpiNow2,inc case,DE,3,0.08408479068100314
itwm-dSEIR,inc case,DE,3,0.08539861553539381
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.04185119648687594
IEM_Health-CovidProject,inc death,DE,1,0.061003438946971716
ILM-EKF,inc death,DE,1,0.09150515842045757
ITWW-county_repro,inc death,DE,1,0.0771257763829571
Karlen-pypm,inc death,DE,1,0.11610331928617196
LANL-GrowthRate,inc death,DE,1,0.08242449384438162
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.08305852841241533
RobertWalraven-ESG,inc death,DE,1,0.07824354125807242
USC-SIkJalpha,inc death,DE,1,0.07550775310219576
epiforecasts-EpiExpert,inc death,DE,1,0.1270306905131058
epiforecasts-EpiNow2,inc death,DE,1,0.04059251388576689
itwm-dSEIR,inc death,DE,1,0.12555358946062783
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03983823031883343
IEM_Health-CovidProject,inc death,DE,2,0.06514722369785701
ILM-EKF,inc death,DE,2,0.07286202650418219
ITWW-county_repro,inc death,DE,2,0.10649065412149702
Karlen-pypm,inc death,DE,2,0.10547645741557801
LANL-GrowthRate,inc death,DE,2,0.08327088743335107
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.091529157261452
RobertWalraven-ESG,inc death,DE,2,0.05428935308154751
USC-SIkJalpha,inc death,DE,2,0.08720494510736765
epiforecasts-EpiExpert,inc death,DE,2,0.12585259123449652
epiforecasts-EpiNow2,inc death,DE,2,0.036192902054365005
itwm-dSEIR,inc death,DE,2,0.13184557176947254
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.03304210697488605
IEM_Health-CovidProject,inc death,DE,3,0.0591930793400365
ILM-EKF,inc death,DE,3,0.04897834440967623
ITWW-county_repro,inc death,DE,3,0.06628207087776544
Karlen-pypm,inc death,DE,3,0.06668136046136644
LANL-GrowthRate,inc death,DE,3,0.14375462125437438
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.11530318579777947
RobertWalraven-ESG,inc death,DE,3,0.049415651056191195
USC-SIkJalpha,inc death,DE,3,0.07330533666613794
epiforecasts-EpiExpert,inc death,DE,3,0.20885105352050617
epiforecasts-EpiNow2,inc death,DE,3,0.026672544184546572
itwm-dSEIR,inc death,DE,3,0.10852064545673361
IEM_Health-CovidProject,inc case,DK,1,0.1872362820352822
ILM-EKF,inc case,DK,1,0.20213007719717965
LANL-GrowthRate,inc case,DK,1,0.2505274196246734
USC-SIkJalpha,inc case,DK,1,0.19985895273429
epiforecasts-EpiNow2,inc case,DK,1,0.16024726840857484
IEM_Health-CovidProject,inc case,DK,2,0.13844884301055732
ILM-EKF,inc case,DK,2,0.17341067205362737
LANL-GrowthRate,inc case,DK,2,0.2725024846557001
USC-SIkJalpha,inc case,DK,2,0.30118695672472123
epiforecasts-EpiNow2,inc case,DK,2,0.11445104355539405
IEM_Health-CovidProject,inc case,DK,3,0.17052633639438075
ILM-EKF,inc case,DK,3,0.16509556134997372
LANL-GrowthRate,inc case,DK,3,0.28483519925215245
USC-SIkJalpha,inc case,DK,3,0.23142859939237387
epiforecasts-EpiNow2,inc case,DK,3,0.14811430361111927
IEM_Health-CovidProject,inc death,DK,1,0.14999508960244057
ILM-EKF,inc death,DK,1,0.08679491139916505
LANL-GrowthRate,inc death,DK,1,0.40656563760661524
RobertWalraven-ESG,inc death,DK,1,0.12874578524209482
USC-SIkJalpha,inc death,DK,1,0.14438779653319045
epiforecasts-EpiNow2,inc death,DK,1,0.08351077961649392
IEM_Health-CovidProject,inc death,DK,2,0.14031353318416737
ILM-EKF,inc death,DK,2,0.10249853842531376
LANL-GrowthRate,inc death,DK,2,0.37057163892228817
RobertWalraven-ESG,inc death,DK,2,0.15374780763797063
USC-SIkJalpha,inc death,DK,2,0.1521294096628341
epiforecasts-EpiNow2,inc death,DK,2,0.08073907216742592
IEM_Health-CovidProject,inc death,DK,3,0.13308254116304008
ILM-EKF,inc death,DK,3,0.10151809229744722
LANL-GrowthRate,inc death,DK,3,0.2879422254254867
RobertWalraven-ESG,inc death,DK,3,0.21115763197869022
USC-SIkJalpha,inc death,DK,3,0.1863155576282561
epiforecasts-EpiNow2,inc death,DK,3,0.07998395150707964
IEM_Health-CovidProject,inc case,EE,1,0.13384315810463973
ILM-EKF,inc case,EE,1,0.11289379422739178
LANL-GrowthRate,inc case,EE,1,0.23605066065727368
USC-SIkJalpha,inc case,EE,1,0.10142801825117229
epiforecasts-EpiNow2,inc case,EE,1,0.24495823275754813
DSMPG-bayes,inc case,EE,1,0.17082613600197438
IEM_Health-CovidProject,inc case,EE,2,0.11851504860053871
ILM-EKF,inc case,EE,2,0.10048014990045674
LANL-GrowthRate,inc case,EE,2,0.1980894383751861
USC-SIkJalpha,inc case,EE,2,0.1507202248506851
epiforecasts-EpiNow2,inc case,EE,2,0.2521138306593278
DSMPG-bayes,inc case,EE,2,0.18008130761380556
IEM_Health-CovidProject,inc case,EE,3,0.12024097985196003
ILM-EKF,inc case,EE,3,0.10325040661200917
LANL-GrowthRate,inc case,EE,3,0.21108972018455208
USC-SIkJalpha,inc case,EE,3,0.2638621502306901
epiforecasts-EpiNow2,inc case,EE,3,0.3015567431207887
IEM_Health-CovidProject,inc death,EE,1,0.18647123194011492
ILM-EKF,inc death,EE,1,0.11188273916406896
LANL-GrowthRate,inc death,EE,1,0.13985342395508618
RobertWalraven-ESG,inc death,EE,1,0.21167004706715747
USC-SIkJalpha,inc death,EE,1,0.1779952668519279
epiforecasts-EpiNow2,inc death,EE,1,0.17212729102164454
IEM_Health-CovidProject,inc death,EE,2,0.16688364298672792
ILM-EKF,inc death,EE,2,0.09749216256956614
LANL-GrowthRate,inc death,EE,2,0.10392021724448257
RobertWalraven-ESG,inc death,EE,2,0.3418098711776355
USC-SIkJalpha,inc death,EE,2,0.1773138706733984
epiforecasts-EpiNow2,inc death,EE,2,0.11258023534818946
IEM_Health-CovidProject,inc death,EE,3,0.14097595413728234
ILM-EKF,inc death,EE,3,0.09676076852149831
LANL-GrowthRate,inc death,EE,3,0.126710530206724
RobertWalraven-ESG,inc death,EE,3,0.2916077955442415
USC-SIkJalpha,inc death,EE,3,0.2194574131415426
epiforecasts-EpiNow2,inc death,EE,3,0.12448753844871129
IEM_Health-CovidProject,inc case,ES,1,0.2561744167506833
ILM-EKF,inc case,ES,1,0.17119348042473545
LANL-GrowthRate,inc case,ES,1,0.17627843528883652
UNIPV-BayesINGARCHX,inc case,ES,1,0.1589653746801115
USC-SIkJalpha,inc case,ES,1,0.23738829285563318
IEM_Health-CovidProject,inc case,ES,2,0.2113920761544593
ILM-EKF,inc case,ES,2,0.09855108445429336
LANL-GrowthRate,inc case,ES,2,0.26928926898657235
UNIPV-BayesINGARCHX,inc case,ES,2,0.15318266388004298
USC-SIkJalpha,inc case,ES,2,0.26758490652463196
IEM_Health-CovidProject,inc death,ES,1,0.24590870015639038
ILM-EKF,inc death,ES,1,0.095382768545509
LANL-GrowthRate,inc death,ES,1,0.2384569213637725
RobertWalraven-ESG,inc death,ES,1,0.258002570655885
USC-SIkJalpha,inc death,ES,1,0.16224903927844317
IEM_Health-CovidProject,inc death,ES,2,0.2195281931993165
ILM-EKF,inc death,ES,2,0.07471337667707831
LANL-GrowthRate,inc death,ES,2,0.22508586897651436
RobertWalraven-ESG,inc death,ES,2,0.29150464998597764
USC-SIkJalpha,inc death,ES,2,0.18916791116111314
IEM_Health-CovidProject,inc death,ES,3,0.33657977008740425
ILM-EKF,inc death,ES,3,0.057028466028098405
LANL-GrowthRate,inc death,ES,3,0.1300421838974062
RobertWalraven-ESG,inc death,ES,3,0.19287155364559122
USC-SIkJalpha,inc death,ES,3,0.10278783397878814
epiforecasts-EpiNow2,inc death,ES,3,0.18069019236271178
IEM_Health-CovidProject,inc case,FI,1,0.18864322364690192
ILM-EKF,inc case,FI,1,0.1459934513441241
LANL-GrowthRate,inc case,FI,1,0.29454819130832055
USC-SIkJalpha,inc case,FI,1,0.1499039902194131
epiforecasts-EpiNow2,inc case,FI,1,0.22091114348124039
IEM_Health-CovidProject,inc case,FI,2,0.19026553790630885
ILM-EKF,inc case,FI,2,0.15281169186175986
LANL-GrowthRate,inc case,FI,2,0.29404674040065915
USC-SIkJalpha,inc case,FI,2,0.17804665015085783
epiforecasts-EpiNow2,inc case,FI,2,0.1848293796804143
IEM_Health-CovidProject,inc case,FI,3,0.1821323521599078
ILM-EKF,inc case,FI,3,0.1644710331625834
LANL-GrowthRate,inc case,FI,3,0.285660215492908
USC-SIkJalpha,inc case,FI,3,0.20715817154065846
epiforecasts-EpiNow2,inc case,FI,3,0.1605782276439424
IEM_Health-CovidProject,inc death,FI,1,0.1520624368661118
ILM-EKF,inc death,FI,1,0.11909785265038128
LANL-GrowthRate,inc death,FI,1,0.2240920122237437
RobertWalraven-ESG,inc death,FI,1,0.1621999326571859
USC-SIkJalpha,inc death,FI,1,0.17557724669076827
epiforecasts-EpiNow2,inc death,FI,1,0.16697051891180903
IEM_Health-CovidProject,inc death,FI,2,0.1539943164612929
ILM-EKF,inc death,FI,2,0.11769565615255959
LANL-GrowthRate,inc death,FI,2,0.1893953087512453
RobertWalraven-ESG,inc death,FI,2,0.14453852509963458
USC-SIkJalpha,inc death,FI,2,0.24593122181131852
epiforecasts-EpiNow2,inc death,FI,2,0.14844497172394902
IEM_Health-CovidProject,inc death,FI,3,0.17679586666224267
ILM-EKF,inc death,FI,3,0.1309993469846738
LANL-GrowthRate,inc death,FI,3,0.18909470956048569
RobertWalraven-ESG,inc death,FI,3,0.16727608922658346
USC-SIkJalpha,inc death,FI,3,0.18586232136287054
epiforecasts-EpiNow2,inc death,FI,3,0.1499716662031438
IEM_Health-CovidProject,inc case,FR,1,0.12001704553978525
ILM-EKF,inc case,FR,1,0.0981220439886082
LANL-GrowthRate,inc case,FR,1,0.12519019405443116
UNIPV-BayesINGARCHX,inc case,FR,1,0.12519019405443116
USC-SIkJalpha,inc case,FR,1,0.13082939198481092
epiforecasts-EpiExpert,inc case,FR,1,0.12738651324836855
epiforecasts-EpiNow2,inc case,FR,1,0.15615120978832273
DSMPG-bayes,inc case,FR,1,0.11711340734124205
IEM_Health-CovidProject,inc case,FR,2,0.1258106413536393
ILM-EKF,inc case,FR,2,0.10301885849971915
LANL-GrowthRate,inc case,FR,2,0.12807749975640756
UNIPV-BayesINGARCHX,inc case,FR,2,0.1450673721730739
USC-SIkJalpha,inc case,FR,2,0.1341188912543513
epiforecasts-EpiExpert,inc case,FR,2,0.10301885849971915
epiforecasts-EpiNow2,inc case,FR,2,0.13937845561726706
DSMPG-bayes,inc case,FR,2,0.12150942284582258
IEM_Health-CovidProject,inc case,FR,3,0.13269182821340383
ILM-EKF,inc case,FR,3,0.09781769387526563
LANL-GrowthRate,inc case,FR,3,0.14532914518610895
UNIPV-BayesINGARCHX,inc case,FR,3,0.15731505406743757
USC-SIkJalpha,inc case,FR,3,0.11473353567324392
epiforecasts-EpiExpert,inc case,FR,3,0.19315899043723342
epiforecasts-EpiNow2,inc case,FR,3,0.15895375254730668
IEM_Health-CovidProject,inc death,FR,1,0.14486696391672235
ILM-EKF,inc death,FR,1,0.15193364508339174
LANL-GrowthRate,inc death,FR,1,0.14831617734331098
RobertWalraven-ESG,inc death,FR,1,0.1796907533197806
USC-SIkJalpha,inc death,FR,1,0.1625029421326712
epiforecasts-EpiExpert,inc death,FR,1,0.11535702682257522
epiforecasts-EpiNow2,inc death,FR,1,0.09733249138154784
IEM_Health-CovidProject,inc death,FR,2,0.13988936119553946
ILM-EKF,inc death,FR,2,0.1332279630433709
LANL-GrowthRate,inc death,FR,2,0.2582572822071497
RobertWalraven-ESG,inc death,FR,2,0.13647742555662387
USC-SIkJalpha,inc death,FR,2,0.16620518161846273
epiforecasts-EpiExpert,inc death,FR,2,0.07665170476467915
epiforecasts-EpiNow2,inc death,FR,2,0.08929108161417412
IEM_Health-CovidProject,inc death,FR,3,0.12115280510412571
ILM-EKF,inc death,FR,3,0.11344308114295407
LANL-GrowthRate,inc death,FR,3,0.13346244840347535
RobertWalraven-ESG,inc death,FR,3,0.09075446491436326
USC-SIkJalpha,inc death,FR,3,0.2868675615109183
epiforecasts-EpiExpert,inc death,FR,3,0.15795872057879679
epiforecasts-EpiNow2,inc death,FR,3,0.09636091834536639
IEM_Health-CovidProject,inc case,GB,1,0.18152407768162737
ILM-EKF,inc case,GB,1,0.13452230756763453
LANL-GrowthRate,inc case,GB,1,0.17725292291264788
USC-SIkJalpha,inc case,GB,1,0.15694269216224033
epiforecasts-EpiExpert,inc case,GB,1,0.13452230756763453
epiforecasts-EpiNow2,inc case,GB,1,0.21523569210821528
IEM_Health-CovidProject,inc case,GB,2,0.19589987128813816
ILM-EKF,inc case,GB,2,0.16496831266369527
LANL-GrowthRate,inc case,GB,2,0.15364695787304952
USC-SIkJalpha,inc case,GB,2,0.18881915304880786
epiforecasts-EpiExpert,inc case,GB,2,0.1316973924626139
epiforecasts-EpiNow2,inc case,GB,2,0.16496831266369527
IEM_Health-CovidProject,inc case,GB,3,0.22144255149003103
ILM-EKF,inc case,GB,3,0.16224503772536927
LANL-GrowthRate,inc case,GB,3,0.1743271150027904
USC-SIkJalpha,inc case,GB,3,0.1781168348941554
epiforecasts-EpiExpert,inc case,GB,3,0.11072127574501552
epiforecasts-EpiNow2,inc case,GB,3,0.1531471851426383
IEM_Health-CovidProject,inc death,GB,1,0.11489767802726931
ILM-EKF,inc death,GB,1,0.1551118653368136
LANL-GrowthRate,inc death,GB,1,0.3102237306736272
RobertWalraven-ESG,inc death,GB,1,0.15132864910908642
USC-SIkJalpha,inc death,GB,1,0.06971319790418588
