model,target_variable,location,horizon,weight
MUNI-ARIMA,inc death,AT,2,0.0920973465692981
MUNI-ARIMA,inc death,AT,3,0.09882906520657025
MUNI-ARIMA,inc death,AT,4,0.08128593208112697
Karlen-pypm,inc death,AT,1,0.12132896603945434
IEM_Health-CovidProject,inc case,BE,1,0.1569038420242143
ILM-EKF,inc case,BE,1,0.1536350119820432
LANL-GrowthRate,inc case,BE,1,0.1365644550951495
USC-SIkJalpha,inc case,BE,1,0.12714621681272542
epiforecasts-EpiNow2,inc case,BE,1,0.13052178009093934
IEM_Health-CovidProject,inc case,BE,2,0.14973173272297916
ILM-EKF,inc case,BE,2,0.14178137523326345
LANL-GrowthRate,inc case,BE,2,0.17801439334843078
USC-SIkJalpha,inc case,BE,2,0.14973173272297916
epiforecasts-EpiNow2,inc case,BE,2,0.1381146155289549
IEM_Health-CovidProject,inc case,BE,3,0.1335825468844104
ILM-EKF,inc case,BE,3,0.12505600133859698
LANL-GrowthRate,inc case,BE,3,0.18178243493548635
USC-SIkJalpha,inc case,BE,3,0.15200772576501875
epiforecasts-EpiNow2,inc case,BE,3,0.1366891177421874
IEM_Health-CovidProject,inc case,BE,4,0.11550527571476316
ILM-EKF,inc case,BE,4,0.1200948893193233
LANL-GrowthRate,inc case,BE,4,0.1929183860342321
USC-SIkJalpha,inc case,BE,4,0.15111940239348182
epiforecasts-EpiNow2,inc case,BE,4,0.13334064917071922
MUNI-ARIMA,inc case,BE,1,0.07194615195256658
MUNI-ARIMA,inc case,BE,2,0.09829015583655687
RobertWalraven-ESG,inc case,BE,1,0.13052178009093934
MUNI-ARIMA,inc case,BE,3,0.11755264125828115
RobertWalraven-ESG,inc case,BE,2,0.14433599460683574
MUNI-ARIMA,inc case,BE,4,0.13334064917071922
RobertWalraven-ESG,inc case,BE,3,0.1533295320760189
RobertWalraven-ESG,inc case,BE,4,0.15368074819676117
Karlen-pypm,inc case,BE,1,0.0927607619514223
IEM_Health-CovidProject,inc death,BE,1,0.12044940346077349
ILM-EKF,inc death,BE,1,0.0848620797109995
LANL-GrowthRate,inc death,BE,1,0.1066837573509708
RobertWalraven-ESG,inc death,BE,1,0.12657394939945688
USC-SIkJalpha,inc death,BE,1,0.10982151492011699
epiforecasts-EpiNow2,inc death,BE,1,0.09219583968602414
IEM_Health-CovidProject,inc death,BE,2,0.1077078411449231
ILM-EKF,inc death,BE,2,0.11118228763346902
LANL-GrowthRate,inc death,BE,2,0.12309467559419782
RobertWalraven-ESG,inc death,BE,2,0.14666599645266123
USC-SIkJalpha,inc death,BE,2,0.11118228763346902
epiforecasts-EpiNow2,inc death,BE,2,0.10941748941706474
IEM_Health-CovidProject,inc death,BE,3,0.1005378984854933
ILM-EKF,inc death,BE,3,0.11417015590725513
LANL-GrowthRate,inc death,BE,3,0.13747018772506228
RobertWalraven-ESG,inc death,BE,3,0.1566520743843733
USC-SIkJalpha,inc death,BE,3,0.10864579352464601
epiforecasts-EpiNow2,inc death,BE,3,0.1005378984854933
IEM_Health-CovidProject,inc death,BE,4,0.08617312763132276
ILM-EKF,inc death,BE,4,0.10075627230739274
LANL-GrowthRate,inc death,BE,4,0.1284148568623633
RobertWalraven-ESG,inc death,BE,4,0.17234625526264552
UMass-MechBayes,inc death,BE,1,0.16234484814278163
USC-SIkJalpha,inc death,BE,4,0.11489750350843034
epiforecasts-EpiNow2,inc death,BE,4,0.08971448904082915
UMass-MechBayes,inc death,BE,2,0.1863054549533805
UMass-MechBayes,inc death,BE,3,0.18711219995911255
UMass-MechBayes,inc death,BE,4,0.22583302413725964
MUNI-ARIMA,inc death,BE,1,0.10372031964677715
MUNI-ARIMA,inc death,BE,2,0.10444396717083453
MUNI-ARIMA,inc death,BE,3,0.09487379152856412
MUNI-ARIMA,inc death,BE,4,0.08186447124975661
Karlen-pypm,inc death,BE,1,0.09334828768209945
IEM_Health-CovidProject,inc case,BG,1,0.09066981945221252
ILM-EKF,inc case,BG,1,0.1193023940160691
LANL-GrowthRate,inc case,BG,1,0.1373785143215341
USC-SIkJalpha,inc case,BG,1,0.0888919798551103
epiforecasts-EpiNow2,inc case,BG,1,0.19710830315698372
IEM_Health-CovidProject,inc case,BG,2,0.099614183352205607
ILM-EKF,inc case,BG,2,0.1264333865624148
LANL-GrowthRate,inc case,BG,2,0.18607177645034628
USC-SIkJalpha,inc case,BG,2,0.1280753785956929
epiforecasts-EpiNow2,inc case,BG,2,0.18607177645034628
IEM_Health-CovidProject,inc case,BG,3,0.0946544708575979
ILM-EKF,inc case,BG,3,0.11010826201802204
LANL-GrowthRate,inc case,BG,3,0.19268945853153854
USC-SIkJalpha,inc case,BG,3,0.16105387578755462
epiforecasts-EpiNow2,inc case,BG,3,0.1519804179967065
IEM_Health-CovidProject,inc case,BG,4,0.09069134741947896
ILM-EKF,inc case,BG,4,0.09946792942781564
LANL-GrowthRate,inc case,BG,4,0.2021971024434285
USC-SIkJalpha,inc case,BG,4,0.1897542038315252
epiforecasts-EpiNow2,inc case,BG,4,0.13262390590375417
MUNI-ARIMA,inc case,BG,1,0.12952831350316074
MUNI-ARIMA,inc case,BG,2,0.15906135728819928
RobertWalraven-ESG,inc case,BG,1,0.06921360263527672
MUNI-ARIMA,inc case,BG,3,0.16105387578755462
RobertWalraven-ESG,inc case,BG,2,0.11467214130079482
MUNI-ARIMA,inc case,BG,4,0.14510615587116635
RobertWalraven-ESG,inc case,BG,3,0.12845963902102572
RobertWalraven-ESG,inc case,BG,4,0.14015935510283112
Karlen-pypm,inc case,BG,1,0.16790707305965277
IEM_Health-CovidProject,inc death,BG,1,0.08274221093168323
ILM-EKF,inc death,BG,1,0.11066770712112631
LANL-GrowthRate,inc death,BG,1,0.0962327888009794
RobertWalraven-ESG,inc death,BG,1,0.1301973024954427
USC-SIkJalpha,inc death,BG,1,0.1017634088470127
epiforecasts-EpiNow2,inc death,BG,1,0.09034098540500107
IEM_Health-CovidProject,inc death,BG,2,0.07739504938340237
ILM-EKF,inc death,BG,2,0.1265347632776261
LANL-GrowthRate,inc death,BG,2,0.10489065903276902
RobertWalraven-ESG,inc death,BG,2,0.17714866858867656
USC-SIkJalpha,inc death,BG,2,0.15040924691491403
epiforecasts-EpiNow2,inc death,BG,2,0.10220115495500569
IEM_Health-CovidProject,inc death,BG,3,0.07139490496856639
ILM-EKF,inc death,BG,3,0.10811228466668625
LANL-GrowthRate,inc death,BG,3,0.11642861425643133
RobertWalraven-ESG,inc death,BG,3,0.19404769042738557
USC-SIkJalpha,inc death,BG,3,0.17599674248065206
epiforecasts-EpiNow2,inc death,BG,3,0.09459824908335047
IEM_Health-CovidProject,inc death,BG,4,0.06635934814807037
ILM-EKF,inc death,BG,4,0.0932190843032417
LANL-GrowthRate,inc death,BG,4,0.14500746447170929
RobertWalraven-ESG,inc death,BG,4,0.19576007703680756
UMass-MechBayes,inc death,BG,1,0.15809672445875186
USC-SIkJalpha,inc death,BG,4,0.15980414451984293
epiforecasts-EpiNow2,inc death,BG,4,0.0921223891937918
UMass-MechBayes,inc death,BG,2,0.1944314655241572
UMass-MechBayes,inc death,BG,3,0.18458194943092773
UMass-MechBayes,inc death,BG,4,0.19098544101151957
MUNI-ARIMA,inc death,BG,1,0.08942845019888995
MUNI-ARIMA,inc death,BG,2,0.06698899232344911
MUNI-ARIMA,inc death,BG,3,0.05483956468600028
MUNI-ARIMA,inc death,BG,4,0.056742051315016695
Karlen-pypm,inc death,BG,1,0.14053042174111277
IEM_Health-CovidProject,inc case,CH,1,0.14455756638944392
ILM-EKF,inc case,CH,1,0.14328951756146635
LANL-GrowthRate,inc case,CH,1,0.11667860715719403
USC-SIkJalpha,inc case,CH,1,0.15859228157288507
epiforecasts-EpiNow2,inc case,CH,1,0.07493121560553744
IEM_Health-CovidProject,inc case,CH,2,0.1474556473270385
ILM-EKF,inc case,CH,2,0.15281767086620351
LANL-GrowthRate,inc case,CH,2,0.16809943795282387
USC-SIkJalpha,inc case,CH,2,0.16643508708200383
epiforecasts-EpiNow2,inc case,CH,2,0.05566206554729267
IEM_Health-CovidProject,inc case,CH,3,0.14728302220449957
ILM-EKF,inc case,CH,3,0.16710958288587446
LANL-GrowthRate,inc case,CH,3,0.17379396620130946
USC-SIkJalpha,inc case,CH,3,0.17207323386268264
epiforecasts-EpiNow2,inc case,CH,3,0.05157090985202061
IEM_Health-CovidProject,inc case,CH,4,0.12219951813301352
ILM-EKF,inc case,CH,4,0.13490826801884692
LANL-GrowthRate,inc case,CH,4,0.18531355497094354
USC-SIkJalpha,inc case,CH,4,0.15760311684444733
epiforecasts-EpiNow2,inc case,CH,4,0.121320384909035
MUNI-ARIMA,inc case,CH,1,0.07102176087829203
MUNI-ARIMA,inc case,CH,2,0.0727703194600969
RobertWalraven-ESG,inc case,CH,1,0.2016667284198415
MUNI-ARIMA,inc case,CH,3,0.07622542377250416
RobertWalraven-ESG,inc case,CH,2,0.2367597717645407
MUNI-ARIMA,inc case,CH,4,0.07300230953400808
RobertWalraven-ESG,inc case,CH,3,0.21194386122110911
RobertWalraven-ESG,inc case,CH,4,0.20565284758970565
Karlen-pypm,inc case,CH,1,0.08926232241533968
IEM_Health-CovidProject,inc death,CH,1,0.09949264201812348
ILM-EKF,inc death,CH,1,0.06373747379286036
LANL-GrowthRate,inc death,CH,1,0.09486507727309448
RobertWalraven-ESG,inc death,CH,1,0.1456856543836808
USC-SIkJalpha,inc death,CH,1,0.10072094624056945
epiforecasts-EpiNow2,inc death,CH,1,0.057051724793609274
IEM_Health-CovidProject,inc death,CH,2,0.11817137599419832
ILM-EKF,inc death,CH,2,0.09300524962506347
LANL-GrowthRate,inc death,CH,2,0.12714641720894754
RobertWalraven-ESG,inc death,CH,2,0.21836015129362732
USC-SIkJalpha,inc death,CH,2,0.1499189098433859
epiforecasts-EpiNow2,inc death,CH,2,0.05707140317901624
IEM_Health-CovidProject,inc death,CH,3,0.10424225429540056
ILM-EKF,inc death,CH,3,0.09966017718351482
LANL-GrowthRate,inc death,CH,3,0.11932994899605066
RobertWalraven-ESG,inc death,CH,3,0.23254041342820125
USC-SIkJalpha,inc death,CH,3,0.1850831861979561
epiforecasts-EpiNow2,inc death,CH,3,0.03116521004707852
IEM_Health-CovidProject,inc death,CH,4,0.09475057498541402
ILM-EKF,inc death,CH,4,0.10761793702047023
LANL-GrowthRate,inc death,CH,4,0.11320847920335182
RobertWalraven-ESG,inc death,CH,4,0.22351417688866895
USC-SIkJalpha,inc death,CH,4,0.19371228663684645
epiforecasts-EpiNow2,inc death,CH,4,0.07924593544234627
UMass-MechBayes,inc death,CH,1,0.08679145367538431
UMass-MechBayes,inc death,CH,2,0.12714641720894754
UMass-MechBayes,inc death,CH,3,0.14627542134999758
UMass-MechBayes,inc death,CH,4,0.11469806445602751
MUNI-ARIMA,inc death,CH,1,0.07033100556453557
MUNI-ARIMA,inc death,CH,2,0.10918007564681366
MUNI-ARIMA,inc death,CH,3,0.08170338850180044
MUNI-ARIMA,inc death,CH,4,0.07325254536687471
Karlen-pypm,inc death,CH,1,0.2813240222581423
IEM_Health-CovidProject,inc case,CY,1,0.11897017675846962
ILM-EKF,inc case,CY,1,0.04475726906990657
LANL-GrowthRate,inc case,CY,1,0.19604944620761894
USC-SIkJalpha,inc case,CY,1,0.09157572816276938
epiforecasts-EpiNow2,inc case,CY,1,0.11599592233950787
IEM_Health-CovidProject,inc case,CY,2,0.13050643847383228
ILM-EKF,inc case,CY,2,0.05051862134470927
LANL-GrowthRate,inc case,CY,2,0.164065236938532
USC-SIkJalpha,inc case,CY,2,0.14120368752906445
epiforecasts-EpiNow2,inc case,CY,2,0.1118626615489991
IEM_Health-CovidProject,inc case,CY,3,0.11545727814719271
ILM-EKF,inc case,CY,3,0.04241287768672385
LANL-GrowthRate,inc case,CY,3,0.15206568341337579
USC-SIkJalpha,inc case,CY,3,0.14612561765504078
epiforecasts-EpiNow2,inc case,CY,3,0.11133380392765012
IEM_Health-CovidProject,inc case,CY,4,0.10734919267810725
ILM-EKF,inc case,CY,4,0.04257345381263955
LANL-GrowthRate,inc case,CY,4,0.1584678558581583
USC-SIkJalpha,inc case,CY,4,0.1416095733200564
epiforecasts-EpiNow2,inc case,CY,4,0.14061232280371797
MUNI-ARIMA,inc case,CY,1,0.23999156346105077
MUNI-ARIMA,inc case,CY,2,0.2533360276256744
RobertWalraven-ESG,inc case,CY,1,0.0959966253844203
MUNI-ARIMA,inc case,CY,3,0.2527578251330435
RobertWalraven-ESG,inc case,CY,2,0.14850732653918847
MUNI-ARIMA,inc case,CY,4,0.2295051705531948
RobertWalraven-ESG,inc case,CY,3,0.17984691403697325
RobertWalraven-ESG,inc case,CY,4,0.17988243097412565
Karlen-pypm,inc case,CY,1,0.09666326861625654
IEM_Health-CovidProject,inc death,CY,1,0.11807543838248646
ILM-EKF,inc death,CY,1,0.0866987484626649
LANL-GrowthRate,inc death,CY,1,0.09998323411420226
RobertWalraven-ESG,inc death,CY,1,0.11807543838248646
USC-SIkJalpha,inc death,CY,1,0.11374239477211999
IEM_Health-CovidProject,inc death,CY,2,0.12523066953098805
ILM-EKF,inc death,CY,2,0.1108156284338959
LANL-GrowthRate,inc death,CY,2,0.11758299505581318
RobertWalraven-ESG,inc death,CY,2,0.14131534268175713
USC-SIkJalpha,inc death,CY,2,0.15717726890113806
IEM_Health-CovidProject,inc death,CY,3,0.13079190184445635
ILM-EKF,inc death,CY,3,0.09476538995915701
LANL-GrowthRate,inc death,CY,3,0.13761582715808018
RobertWalraven-ESG,inc death,CY,3,0.1521713473382617
USC-SIkJalpha,inc death,CY,3,0.18618611909622612
IEM_Health-CovidProject,inc death,CY,4,0.15011275007398006
ILM-EKF,inc death,CY,4,0.083041095785606
LANL-GrowthRate,inc death,CY,4,0.1682298061173915
RobertWalraven-ESG,inc death,CY,4,0.16679194452664456
UMass-MechBayes,inc death,CY,1,0.17711315757372972
USC-SIkJalpha,inc death,CY,4,0.1894626942681302
UMass-MechBayes,inc death,CY,2,0.2139357271154379
UMass-MechBayes,inc death,CY,3,0.16658758024399178
UMass-MechBayes,inc death,CY,4,0.08870298868007914
MUNI-ARIMA,inc death,CY,1,0.11169298225370342
MUNI-ARIMA,inc death,CY,2,0.13394236828096984
MUNI-ARIMA,inc death,CY,3,0.13188183435982684
MUNI-ARIMA,inc death,CY,4,0.15365872054816856
Karlen-pypm,inc death,CY,1,0.17461860605860677
IEM_Health-CovidProject,inc case,CZ,1,0.09309925209826779
ILM-EKF,inc case,CZ,1,0.14709681831526314
LANL-GrowthRate,inc case,CZ,1,0.11491938930879932
MUNI_DMS-SEIAR,inc case,CZ,1,0.1414392483800607
USC-SIkJalpha,inc case,CZ,1,0.084538401330611
epiforecasts-EpiNow2,inc case,CZ,1,0.13877058331628597
IEM_Health-CovidProject,inc case,CZ,2,0.07853445692580255
ILM-EKF,inc case,CZ,2,0.13200472547102984
LANL-GrowthRate,inc case,CZ,2,0.1676816783010379
MUNI_DMS-SEIAR,inc case,CZ,2,0.18247712050407064
USC-SIkJalpha,inc case,CZ,2,0.08991626227736817
epiforecasts-EpiNow2,inc case,CZ,2,0.12925462702371673
IEM_Health-CovidProject,inc case,CZ,3,0.07244890846576561
ILM-EKF,inc case,CZ,3,0.12284814913760257
LANL-GrowthRate,inc case,CZ,3,0.1765942143853037
MUNI_DMS-SEIAR,inc case,CZ,3,0.1662063194214623
USC-SIkJalpha,inc case,CZ,3,0.10091097964874497
epiforecasts-EpiNow2,inc case,CZ,3,0.131418950240226
IEM_Health-CovidProject,inc case,CZ,4,0.0692626800941978
ILM-EKF,inc case,CZ,4,0.1272500401730611
LANL-GrowthRate,inc case,CZ,4,0.15199310354004517
MUNI_DMS-SEIAR,inc case,CZ,4,0.15199310354004517
USC-SIkJalpha,inc case,CZ,4,0.11166840260084952
epiforecasts-EpiNow2,inc case,CZ,4,0.14399346651162176
MUNI-ARIMA,inc case,CZ,1,0.11315139870404856
MUNI-ARIMA,inc case,CZ,2,0.09847971582759368
RobertWalraven-ESG,inc case,CZ,1,0.09193551144703946
MUNI-ARIMA,inc case,CZ,3,0.08829710719265185
RobertWalraven-ESG,inc case,CZ,2,0.12165141366938044
MUNI-ARIMA,inc case,CZ,4,0.082905329203661
RobertWalraven-ESG,inc case,CZ,3,0.14127537150824296
RobertWalraven-ESG,inc case,CZ,4,0.16093387433651843
Karlen-pypm,inc case,CZ,1,0.07504939709962405
IEM_Health-CovidProject,inc death,CZ,1,0.08020761282428407
ILM-EKF,inc death,CZ,1,0.08647383257618124
LANL-GrowthRate,inc death,CZ,1,0.09709342605044913
MUNI_DMS-SEIAR,inc death,CZ,1,0.09223875474792667
RobertWalraven-ESG,inc death,CZ,1,0.0907266440143541
USC-SIkJalpha,inc death,CZ,1,0.057649221717454166
epiforecasts-EpiNow2,inc death,CZ,1,0.1537312579132111
IEM_Health-CovidProject,inc death,CZ,2,0.08263074778018836
ILM-EKF,inc death,CZ,2,0.1259135204269537
LANL-GrowthRate,inc death,CZ,2,0.14292886102519067
MUNI_DMS-SEIAR,inc death,CZ,2,0.1057673571586411
RobertWalraven-ESG,inc death,CZ,2,0.09443514032021527
USC-SIkJalpha,inc death,CZ,2,0.07344955358238965
epiforecasts-EpiNow2,inc death,CZ,2,0.14292886102519067
IEM_Health-CovidProject,inc death,CZ,3,0.07140487354616135
ILM-EKF,inc death,CZ,3,0.12892546612501354
LANL-GrowthRate,inc death,CZ,3,0.17851218386540335
MUNI_DMS-SEIAR,inc death,CZ,3,0.10793759954652297
RobertWalraven-ESG,inc death,CZ,3,0.0843875778272816
USC-SIkJalpha,inc death,CZ,3,0.06825465853677187
epiforecasts-EpiNow2,inc death,CZ,3,0.12892546612501354
IEM_Health-CovidProject,inc death,CZ,4,0.0577513926941952
ILM-EKF,inc death,CZ,4,0.11725282759124482
LANL-GrowthRate,inc death,CZ,4,0.2149635172506155
MUNI_DMS-SEIAR,inc death,CZ,4,0.11380421501503173
RobertWalraven-ESG,inc death,CZ,4,0.07586947667668782
UMass-MechBayes,inc death,CZ,1,0.110686505697512
USC-SIkJalpha,inc death,CZ,4,0.07165450575020516
epiforecasts-EpiNow2,inc death,CZ,4,0.12091697845347121
UMass-MechBayes,inc death,CZ,2,0.13916757520873832
UMass-MechBayes,inc death,CZ,3,0.1406459630454693
UMass-MechBayes,inc death,CZ,4,0.1488208965581184
MUNI-ARIMA,inc death,CZ,1,0.10248750527547405
MUNI-ARIMA,inc death,CZ,2,0.0927783834724922
MUNI-ARIMA,inc death,CZ,3,0.09100621138236249
MUNI-ARIMA,inc death,CZ,4,0.07896619001043019
Karlen-pypm,inc death,CZ,1,0.1287052391831535
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.0613909412619011
IEM_Health-CovidProject,inc case,DE,1,0.05657596547665395
ILM-EKF,inc case,DE,1,0.07694331304824938
ITWW-county_repro,inc case,DE,1,0.05949225235689386
Karlen-pypm,inc case,DE,1,0.0721343559827338
LANL-GrowthRate,inc case,DE,1,0.06411942754020782
USC-SIkJalpha,inc case,DE,1,0.05062060068963775
epiforecasts-EpiExpert,inc case,DE,1,0.08878074582490313
epiforecasts-EpiNow2,inc case,DE,1,0.0582903886729162
itwm-dSEIR,inc case,DE,1,0.1012412013792755
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.0628690087750114
IEM_Health-CovidProject,inc case,DE,2,0.057321743294863343
ILM-EKF,inc case,DE,2,0.08473649008805888
ITWW-county_repro,inc case,DE,2,0.050841894052835325
Karlen-pypm,inc case,DE,2,0.0713026562936105
LANL-GrowthRate,inc case,DE,2,0.08726593755337404
USC-SIkJalpha,inc case,DE,2,0.057321743294863343
epiforecasts-EpiExpert,inc case,DE,2,0.0899510433242471
epiforecasts-EpiNow2,inc case,DE,2,0.05966140628649043
itwm-dSEIR,inc case,DE,2,0.09280663200120733
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.05570217392951035
IEM_Health-CovidProject,inc case,DE,3,0.04978689882195173
ILM-EKF,inc case,DE,3,0.07121417173266513
ITWW-county_repro,inc case,DE,3,0.04327630436061958
Karlen-pypm,inc case,DE,3,0.06115129964000593
LANL-GrowthRate,inc case,DE,3,0.08273411127765508
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.09870034327860608
USC-SIkJalpha,inc case,DE,3,0.05922020596716364
epiforecasts-EpiExpert,inc case,DE,3,0.08655260872123915
epiforecasts-EpiNow2,inc case,DE,3,0.05161394098055546
itwm-dSEIR,inc case,DE,3,0.08153506618667458
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.05248518968640435
IEM_Health-CovidProject,inc case,DE,4,0.04775291848517118
ILM-EKF,inc case,DE,4,0.061324800580956663
ITWW-county_repro,inc case,DE,4,0.039631673844835943
Karlen-pypm,inc case,DE,4,0.05444725285225124
LANL-GrowthRate,inc case,DE,4,0.08322651507415547
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.11423247167040948
USC-SIkJalpha,inc case,DE,4,0.059447510767253915
epiforecasts-EpiExpert,inc case,DE,4,0.09550583697034236
epiforecasts-EpiNow2,inc case,DE,4,0.05344822068982461
itwm-dSEIR,inc case,DE,4,0.07872778452960653
HZI-AgeExtendedSEIR,inc case,DE,1,0.08486394821498093
HZI-AgeExtendedSEIR,inc case,DE,2,0.06720480248363289
MUNI-ARIMA,inc case,DE,1,0.08878074582490313
HZI-AgeExtendedSEIR,inc case,DE,3,0.05682747037253077
MUNI-ARIMA,inc case,DE,2,0.08726593755337404
HZI-AgeExtendedSEIR,inc case,DE,4,0.05711623583520474
RobertWalraven-ESG,inc case,DE,1,0.08127814758617893
MUNI-ARIMA,inc case,DE,3,0.07121417173266513
RobertWalraven-ESG,inc case,DE,2,0.08352596880108659
CovidMetrics-epiBATS,inc case,DE,1,0.05548796614056445
MUNI-ARIMA,inc case,DE,4,0.06402039621088883
RobertWalraven-ESG,inc case,DE,3,0.07306389047896812
CovidMetrics-epiBATS,inc case,DE,2,0.04792473619734477
RobertWalraven-ESG,inc case,DE,4,0.07665600072619584
CovidMetrics-epiBATS,inc case,DE,3,0.05740734251918924
CovidMetrics-epiBATS,inc case,DE,4,0.06197719207649876
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.03278091961979463
IEM_Health-CovidProject,inc death,DE,1,0.05463486603299105
ILM-EKF,inc death,DE,1,0.06064470129662007
ITWW-county_repro,inc death,DE,1,0.05414705472912506
Karlen-pypm,inc death,DE,1,0.07580587662077509
LANL-GrowthRate,inc death,DE,1,0.07676544467926591
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.07051709453095358
RobertWalraven-ESG,inc death,DE,1,0.07676544467926591
USC-SIkJalpha,inc death,DE,1,0.07134670740778833
epiforecasts-EpiExpert,inc death,DE,1,0.08307493328304119
epiforecasts-EpiNow2,inc death,DE,1,0.037902938310387546
itwm-dSEIR,inc death,DE,1,0.0652093562329248
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03312546170861943
IEM_Health-CovidProject,inc death,DE,2,0.05395693762847289
ILM-EKF,inc death,DE,2,0.06382710914587646
ITWW-county_repro,inc death,DE,2,0.08177848359315422
Karlen-pypm,inc death,DE,2,0.06625092341723886
LANL-GrowthRate,inc death,DE,2,0.07696798455826279
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.06382710914587646
RobertWalraven-ESG,inc death,DE,2,0.06382710914587646
USC-SIkJalpha,inc death,DE,2,0.08052035307633645
epiforecasts-EpiExpert,inc death,DE,2,0.0872303824993645
epiforecasts-EpiNow2,inc death,DE,2,0.0396501738633475
itwm-dSEIR,inc death,DE,2,0.07585250652118654
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.03447083172452781
IEM_Health-CovidProject,inc death,DE,3,0.04858745804981063
ILM-EKF,inc death,DE,3,0.062215647502806296
ITWW-county_repro,inc death,DE,3,0.08228521121338898
Karlen-pypm,inc death,DE,3,0.06146606138831466
LANL-GrowthRate,inc death,DE,3,0.07614452380940472
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.08097909674968438
RobertWalraven-ESG,inc death,DE,3,0.05668536772477907
USC-SIkJalpha,inc death,DE,3,0.07971379836297057
epiforecasts-EpiExpert,inc death,DE,3,0.10203366190460232
epiforecasts-EpiNow2,inc death,DE,3,0.03864911435780391
itwm-dSEIR,inc death,DE,3,0.07729822871560782
