model,target_variable,location,horizon,weight
RobertWalraven-ESG,inc death,CH,1,0.21226153898658429
USC-SIkJalpha,inc death,CH,1,0.12910753402276776
epiforecasts-EpiNow2,inc death,CH,1,0.09860969134022418
IEM_Health-CovidProject,inc death,CH,2,0.13556053603508317
ILM-EKF,inc death,CH,2,0.10505941542718947
LANL-GrowthRate,inc death,CH,2,0.14659453315421786
RobertWalraven-ESG,inc death,CH,2,0.23787037455212706
USC-SIkJalpha,inc death,CH,2,0.11566174175470399
epiforecasts-EpiNow2,inc death,CH,2,0.08349092616730289
IEM_Health-CovidProject,inc death,CH,3,0.1353560658209041
ILM-EKF,inc death,CH,3,0.08782645492196066
LANL-GrowthRate,inc death,CH,3,0.13378215807880056
RobertWalraven-ESG,inc death,CH,3,0.25567256877281885
USC-SIkJalpha,inc death,CH,3,0.14941903369840062
epiforecasts-EpiNow2,inc death,CH,3,0.0688938059567476
IEM_Health-CovidProject,inc death,CH,4,0.17161143604646953
ILM-EKF,inc death,CH,4,0.09152609922478375
LANL-GrowthRate,inc death,CH,4,0.15254349870797293
RobertWalraven-ESG,inc death,CH,4,0.30820013004263913
USC-SIkJalpha,inc death,CH,4,0.20135741829452422
epiforecasts-EpiNow2,inc death,CH,4,0.07476141768361048
UMass-MechBayes,inc death,CH,1,0.07876371572458157
UMass-SemiMech,inc death,CH,1,0.0934584388075259
UMass-MechBayes,inc death,CH,2,0.08635020446070367
UMass-SemiMech,inc death,CH,2,0.08941226844867188
UMass-MechBayes,inc death,CH,3,0.09131163170457815
UMass-SemiMech,inc death,CH,3,0.0777382810457895
IEM_Health-CovidProject,inc case,CY,1,0.13362954835807514
ILM-EKF,inc case,CY,1,0.1212772371653119
LANL-GrowthRate,inc case,CY,1,0.2254998628542518
USC-SIkJalpha,inc case,CY,1,0.10092301554316166
epiforecasts-EpiNow2,inc case,CY,1,0.21540285406973306
IEM_Health-CovidProject,inc case,CY,2,0.13387817263377857
ILM-EKF,inc case,CY,2,0.14776183498098522
LANL-GrowthRate,inc case,CY,2,0.18997950211840955
USC-SIkJalpha,inc case,CY,2,0.14248462658880717
epiforecasts-EpiNow2,inc case,CY,2,0.17810578323600895
IEM_Health-CovidProject,inc case,CY,3,0.15105515698496072
ILM-EKF,inc case,CY,3,0.16584377375271914
LANL-GrowthRate,inc case,CY,3,0.18103556982167046
USC-SIkJalpha,inc case,CY,3,0.14200993800382536
epiforecasts-EpiNow2,inc case,CY,3,0.15202345927332583
IEM_Health-CovidProject,inc case,CY,4,0.16830554973753237
ILM-EKF,inc case,CY,4,0.18455574074667344
LANL-GrowthRate,inc case,CY,4,0.22487884376695502
UMass-SemiMech,inc case,CY,1,0.20326748200946645
USC-SIkJalpha,inc case,CY,4,0.13865586740035052
epiforecasts-EpiNow2,inc case,CY,4,0.11635035829681586
UMass-SemiMech,inc case,CY,2,0.20779008044201047
UMass-SemiMech,inc case,CY,3,0.20803210216349854
UMass-SemiMech,inc case,CY,4,0.16725364005167279
IEM_Health-CovidProject,inc death,CY,1,0.12361640316759429
ILM-EKF,inc death,CY,1,0.08374014408127356
LANL-GrowthRate,inc death,CY,1,0.11046572197955234
RobertWalraven-ESG,inc death,CY,1,0.10816435277164502
USC-SIkJalpha,inc death,CY,1,0.09354754834304432
epiforecasts-EpiNow2,inc death,CY,1,0.15975042870889106
IEM_Health-CovidProject,inc death,CY,2,0.10667938251370244
ILM-EKF,inc death,CY,2,0.08032329977502302
LANL-GrowthRate,inc death,CY,2,0.1092396876940313
RobertWalraven-ESG,inc death,CY,2,0.11379134134794928
USC-SIkJalpha,inc death,CY,2,0.16064659955004604
epiforecasts-EpiNow2,inc death,CY,2,0.11474757110717573
IEM_Health-CovidProject,inc death,CY,3,0.11361540733835511
ILM-EKF,inc death,CY,3,0.07798148412768918
LANL-GrowthRate,inc death,CY,3,0.11140212018241312
RobertWalraven-ESG,inc death,CY,3,0.15182235847868691
USC-SIkJalpha,inc death,CY,3,0.10927341724899121
epiforecasts-EpiNow2,inc death,CY,3,0.09692613846379447
IEM_Health-CovidProject,inc death,CY,4,0.12964181217928228
ILM-EKF,inc death,CY,4,0.10161115008646447
LANL-GrowthRate,inc death,CY,4,0.13331959408507751
RobertWalraven-ESG,inc death,CY,4,0.1278779779999723
UMass-MechBayes,inc death,CY,1,0.17022586665701508
UMass-SemiMech,inc death,CY,1,0.15048953429098438
USC-SIkJalpha,inc death,CY,4,0.15665052304996607
epiforecasts-EpiNow2,inc death,CY,4,0.09352270032833797
UMass-MechBayes,inc death,CY,2,0.16451760194884232
UMass-SemiMech,inc death,CY,2,0.15005451606322978
UMass-MechBayes,inc death,CY,3,0.19719455756427148
UMass-SemiMech,inc death,CY,3,0.14178451659579852
UMass-MechBayes,inc death,CY,4,0.14133881778944307
UMass-SemiMech,inc death,CY,4,0.11603742448145635
IEM_Health-CovidProject,inc case,CZ,1,0.08843176423494133
ILM-EKF,inc case,CZ,1,0.2037775436718213
LANL-GrowthRate,inc case,CZ,1,0.10774444837820438
MUNI_DMS-SEIAR,inc case,CZ,1,0.15887740693057256
USC-SIkJalpha,inc case,CZ,1,0.08444835143156558
epiforecasts-EpiNow2,inc case,CZ,1,0.15887740693057256
IEM_Health-CovidProject,inc case,CZ,2,0.0741859196393406
ILM-EKF,inc case,CZ,2,0.14675910189521726
LANL-GrowthRate,inc case,CZ,2,0.16073615921857132
MUNI_DMS-SEIAR,inc case,CZ,2,0.2177715705541934
USC-SIkJalpha,inc case,CZ,2,0.08767426866467526
epiforecasts-EpiNow2,inc case,CZ,2,0.1377738507587754
IEM_Health-CovidProject,inc case,CZ,3,0.06567025382361938
ILM-EKF,inc case,CZ,3,0.12563005079301096
LANL-GrowthRate,inc case,CZ,3,0.169970068719956
MUNI_DMS-SEIAR,inc case,CZ,3,0.20639222630280374
USC-SIkJalpha,inc case,CZ,3,0.09631637227464175
epiforecasts-EpiNow2,inc case,CZ,3,0.15207848253890802
IEM_Health-CovidProject,inc case,CZ,4,0.07583139294336573
ILM-EKF,inc case,CZ,4,0.159060970564133
LANL-GrowthRate,inc case,CZ,4,0.16721794341357568
UMass-SemiMech,inc case,CZ,1,0.06943531117706504
USC-SIkJalpha,inc case,CZ,4,0.13875531474743516
bisop-seirfilter,inc case,CZ,1,0.12840776724525726
epiforecasts-EpiNow2,inc case,CZ,4,0.25082691512036354
UMass-SemiMech,inc case,CZ,2,0.08133636972506018
bisop-seirfilter,inc case,CZ,2,0.09376275954416659
UMass-SemiMech,inc case,CZ,3,0.10138565502593869
bisop-seirfilter,inc case,CZ,3,0.0825568905211215
UMass-SemiMech,inc case,CZ,4,0.11645535344874021
bisop-seirfilter,inc case,CZ,4,0.09185210976238667
IEM_Health-CovidProject,inc death,CZ,1,0.09208075688645664
ILM-EKF,inc death,CZ,1,0.08906171567706461
LANL-GrowthRate,inc death,CZ,1,0.1065247971823714
MUNI_DMS-SEIAR,inc death,CZ,1,0.09366835614311969
RobertWalraven-ESG,inc death,CZ,1,0.09531166063685863
USC-SIkJalpha,inc death,CZ,1,0.06317168205001095
epiforecasts-EpiNow2,inc death,CZ,1,0.20121350578892375
IEM_Health-CovidProject,inc death,CZ,2,0.07906602910827273
ILM-EKF,inc death,CZ,2,0.11758537662255943
LANL-GrowthRate,inc death,CZ,2,0.11758537662255943
MUNI_DMS-SEIAR,inc death,CZ,2,0.09358836098530242
RobertWalraven-ESG,inc death,CZ,2,0.07643049480466364
USC-SIkJalpha,inc death,CZ,2,0.07643049480466364
epiforecasts-EpiNow2,inc death,CZ,2,0.15286098960932729
IEM_Health-CovidProject,inc death,CZ,3,0.06498076884275038
ILM-EKF,inc death,CZ,3,0.12386959060649289
LANL-GrowthRate,inc death,CZ,3,0.1585530759763109
MUNI_DMS-SEIAR,inc death,CZ,3,0.0966787048636042
RobertWalraven-ESG,inc death,CZ,3,0.06393269192593182
USC-SIkJalpha,inc death,CZ,3,0.07078262320371022
epiforecasts-EpiNow2,inc death,CZ,3,0.13212756331359243
IEM_Health-CovidProject,inc death,CZ,4,0.05895907894199415
ILM-EKF,inc death,CZ,4,0.12808351632226317
LANL-GrowthRate,inc death,CZ,4,0.24762813155637545
RobertWalraven-ESG,inc death,CZ,4,0.06190703288909386
UMass-MechBayes,inc death,CZ,1,0.1234719240068396
UMass-SemiMech,inc death,CZ,1,0.0464338859512901
USC-SIkJalpha,inc death,CZ,4,0.0825427105187918
bisop-seirfilter,inc death,CZ,1,0.08906171567706461
epiforecasts-EpiNow2,inc death,CZ,4,0.14286238359021658
UMass-MechBayes,inc death,CZ,2,0.12394134292648157
UMass-SemiMech,inc death,CZ,2,0.06281958477095641
bisop-seirfilter,inc death,CZ,2,0.09969194974521343
UMass-MechBayes,inc death,CZ,3,0.10431123419494139
UMass-SemiMech,inc death,CZ,3,0.0966787048636042
bisop-seirfilter,inc death,CZ,3,0.08808504220906162
UMass-MechBayes,inc death,CZ,4,0.10612634209558947
UMass-SemiMech,inc death,CZ,4,0.09286054933364078
bisop-seirfilter,inc death,CZ,4,0.0790302547520347
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.05533735970837241
IEM_Health-CovidProject,inc case,DE,1,0.061793385007682534
ILM-EKF,inc case,DE,1,0.08622332791769656
ITWW-county_repro,inc case,DE,1,0.053733378267550036
Karlen-pypm,inc case,DE,1,0.07644542475177221
LANL-GrowthRate,inc case,DE,1,0.06337783077711029
MIT_CovidAnalytics-DELPHI,inc case,DE,1,0.06995477548039532
UNIPV-BayesINGARCHX,inc case,DE,1,0.09756850264370927
USC-SIkJalpha,inc case,DE,1,0.05113935310980624
epiforecasts-EpiExpert,inc case,DE,1,0.09756850264370927
epiforecasts-EpiNow2,inc case,DE,1,0.05885084286445955
itwm-dSEIR,inc case,DE,1,0.0833169236058641
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.05489393373003883
IEM_Health-CovidProject,inc case,DE,2,0.07304068868211779
ILM-EKF,inc case,DE,2,0.0755378062438996
ITWW-county_repro,inc case,DE,2,0.04509144556396047
Karlen-pypm,inc case,DE,2,0.06958994748453741
LANL-GrowthRate,inc case,DE,2,0.08927195283369951
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.08108186541776377
UNIPV-BayesINGARCHX,inc case,DE,2,0.077525643250318
USC-SIkJalpha,inc case,DE,2,0.06312802378954466
epiforecasts-EpiExpert,inc case,DE,2,0.08580508087899273
epiforecasts-EpiNow2,inc case,DE,2,0.06451038927398724
itwm-dSEIR,inc case,DE,2,0.07685150722205436
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.04469058366738816
IEM_Health-CovidProject,inc case,DE,3,0.06972998870088933
ILM-EKF,inc case,DE,3,0.05887382279536166
ITWW-county_repro,inc case,DE,3,0.03628017862297194
Karlen-pypm,inc case,DE,3,0.05650533567141031
LANL-GrowthRate,inc case,DE,3,0.09363741339833709
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.09639145496887642
UNIPV-BayesINGARCHX,inc case,DE,3,0.09639145496887642
USC-SIkJalpha,inc case,DE,3,0.07282909930981774
epiforecasts-EpiExpert,inc case,DE,3,0.09734582581015243
epiforecasts-EpiNow2,inc case,DE,3,0.06144955254265872
itwm-dSEIR,inc case,DE,3,0.06302518209503458
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.055702897320247885
IEM_Health-CovidProject,inc case,DE,4,0.07427052976033051
ILM-EKF,inc case,DE,4,0.04565811255758024
ITWW-county_repro,inc case,DE,4,0.030522135517944048
Karlen-pypm,inc case,DE,4,0.042848382554036835
LANL-GrowthRate,inc case,DE,4,0.11140579464049577
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.10509980626461865
UMass-SemiMech,inc case,DE,1,0.07269810000903827
UNIPV-BayesINGARCHX,inc case,DE,4,0.08072883669601144
USC-SIkJalpha,inc case,DE,4,0.07095910486655782
epiforecasts-EpiExpert,inc case,DE,4,0.11604770275051644
epiforecasts-EpiNow2,inc case,DE,4,0.06439641308699179
itwm-dSEIR,inc case,DE,4,0.05381922446400762
UMass-SemiMech,inc case,DE,2,0.09402046096315161
UMass-SemiMech,inc case,DE,3,0.11047110569466738
UMass-SemiMech,inc case,DE,4,0.14854105952066102
HZI-AgeExtendedSEIR,inc case,DE,1,0.07199229321283401
HZI-AgeExtendedSEIR,inc case,DE,2,0.049651254665934
HZI-AgeExtendedSEIR,inc case,DE,3,0.042379001753557743
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.028624960636983887
IEM_Health-CovidProject,inc death,DE,1,0.04788496501618909
ILM-EKF,inc death,DE,1,0.06060440884861432
ITWW-county_repro,inc death,DE,1,0.05349906436291472
Karlen-pypm,inc death,DE,1,0.06574037570019181
LANL-GrowthRate,inc death,DE,1,0.06864924188161622
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.06411044902993912
RobertWalraven-ESG,inc death,DE,1,0.06574037570019181
USC-SIkJalpha,inc death,DE,1,0.06411044902993912
epiforecasts-EpiExpert,inc death,DE,1,0.08619293702914038
epiforecasts-EpiNow2,inc death,DE,1,0.03878682166311317
itwm-dSEIR,inc death,DE,1,0.0791567789043126
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.0282065332628773
IEM_Health-CovidProject,inc death,DE,2,0.05220836591513934
ILM-EKF,inc death,DE,2,0.057969289050603
ITWW-county_repro,inc death,DE,2,0.09339496569263817
Karlen-pypm,inc death,DE,2,0.059193992340404476
LANL-GrowthRate,inc death,DE,2,0.06135435702436084
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.06465805317182642
RobertWalraven-ESG,inc death,DE,2,0.05156777246832782
USC-SIkJalpha,inc death,DE,2,0.06724437529869948
epiforecasts-EpiExpert,inc death,DE,2,0.08577088686058607
epiforecasts-EpiNow2,inc death,DE,2,0.03362218764934974
itwm-dSEIR,inc death,DE,2,0.09444434732963411
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.025912409305246836
IEM_Health-CovidProject,inc death,DE,3,0.05282144973761855
ILM-EKF,inc death,DE,3,0.05140911150933997
ITWW-county_repro,inc death,DE,3,0.07121113964627093
Karlen-pypm,inc death,DE,3,0.05688463817897383
LANL-GrowthRate,inc death,DE,3,0.05722323721575343
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.09809697808414874
RobertWalraven-ESG,inc death,DE,3,0.04534671628418196
USC-SIkJalpha,inc death,DE,3,0.06866788465890412
epiforecasts-EpiExpert,inc death,DE,3,0.10119477739206922
epiforecasts-EpiNow2,inc death,DE,3,0.03215218679681129
itwm-dSEIR,inc death,DE,3,0.08583485582363014
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.03726967294171783
IEM_Health-CovidProject,inc death,DE,4,0.0562495989768519
ILM-EKF,inc death,DE,4,0.04783430464173233
ITWW-county_repro,inc death,DE,4,0.052145550982832675
Karlen-pypm,inc death,DE,4,0.057310912165094395
LANL-GrowthRate,inc death,DE,4,0.05813355683732064
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.1179603240679613
RobertWalraven-ESG,inc death,DE,4,0.04402142528623194
UMass-MechBayes,inc death,DE,1,0.05967203332786641
UMass-SemiMech,inc death,DE,1,0.06804705554932135
USC-SIkJalpha,inc death,DE,4,0.07788406012179494
epiforecasts-EpiExpert,inc death,DE,4,0.11355059232710292
epiforecasts-EpiNow2,inc death,DE,4,0.034128970165730375
itwm-dSEIR,inc death,DE,4,0.06942807645142864
UMass-MechBayes,inc death,DE,2,0.0730917122811951
UMass-SemiMech,inc death,DE,2,0.0849045142660347
UMass-MechBayes,inc death,DE,3,0.08901392455783866
UMass-SemiMech,inc death,DE,3,0.10014066512756852
UMass-MechBayes,inc death,DE,4,0.1075213573362833
UMass-SemiMech,inc death,DE,4,0.1265615976979168
HZI-AgeExtendedSEIR,inc death,DE,1,0.149180083319666
HZI-AgeExtendedSEIR,inc death,DE,2,0.09236864738832344
HZI-AgeExtendedSEIR,inc death,DE,3,0.06409002568164385
IEM_Health-CovidProject,inc case,DK,1,0.17176781175259612
ILM-EKF,inc case,DK,1,0.1881266509671291
LANL-GrowthRate,inc case,DK,1,0.1950943047066524
USC-SIkJalpha,inc case,DK,1,0.17957543955953234
epiforecasts-EpiNow2,inc case,DK,1,0.15492783020822395
IEM_Health-CovidProject,inc case,DK,2,0.14757163280773455
ILM-EKF,inc case,DK,2,0.1811106402640379
LANL-GrowthRate,inc case,DK,2,0.21832515538678537
USC-SIkJalpha,inc case,DK,2,0.1967621770769794
epiforecasts-EpiNow2,inc case,DK,2,0.13171682928293665
