model,target_variable,location,horizon,weight
RobertWalraven-ESG,inc case,CH,2,0.17673084445859685
MUNI-ARIMA,inc case,CH,4,0.08794867935886824
RobertWalraven-ESG,inc case,CH,3,0.18641961945607863
RobertWalraven-ESG,inc case,CH,4,0.18389269320490634
Karlen-pypm,inc case,CH,1,0.09741569014113108
Karlen-pypm,inc case,CH,2,0.0749273626276079
IEM_Health-CovidProject,inc death,CH,1,0.12548306302216583
ILM-EKF,inc death,CH,1,0.07842691438885363
LANL-GrowthRate,inc death,CH,1,0.11538672461808351
RobertWalraven-ESG,inc death,CH,1,0.17611657968023275
USC-SIkJalpha,inc death,CH,1,0.12707145622497804
epiforecasts-EpiNow2,inc death,CH,1,0.07274380465053092
IEM_Health-CovidProject,inc death,CH,2,0.1274068515395571
ILM-EKF,inc death,CH,2,0.07684857711909793
LANL-GrowthRate,inc death,CH,2,0.13085027995954512
RobertWalraven-ESG,inc death,CH,2,0.2151760159334742
USC-SIkJalpha,inc death,CH,2,0.16411730028824303
epiforecasts-EpiNow2,inc death,CH,2,0.04655250344714586
IEM_Health-CovidProject,inc death,CH,3,0.1268904252162538
ILM-EKF,inc death,CH,3,0.09326988520169083
LANL-GrowthRate,inc death,CH,3,0.14550102091463765
RobertWalraven-ESG,inc death,CH,3,0.2728144142149456
USC-SIkJalpha,inc death,CH,3,0.2227056442570985
epiforecasts-EpiNow2,inc death,CH,3,0.033889989343471504
IEM_Health-CovidProject,inc death,CH,4,0.11840750431442235
ILM-EKF,inc death,CH,4,0.10874158559487766
LANL-GrowthRate,inc death,CH,4,0.14400912686889203
RobertWalraven-ESG,inc death,CH,4,0.27324808687943614
USC-SIkJalpha,inc death,CH,4,0.2368150086288447
epiforecasts-EpiNow2,inc death,CH,4,0.02691079643509599
MUNI-ARIMA,inc death,CH,1,0.08654004346356264
MUNI-ARIMA,inc death,CH,2,0.1064057221649048
MUNI-ARIMA,inc death,CH,3,0.10492862085190216
MUNI-ARIMA,inc death,CH,4,0.09186789127843113
Karlen-pypm,inc death,CH,1,0.2182314139515927
Karlen-pypm,inc death,CH,2,0.13264274954803204
IEM_Health-CovidProject,inc case,CY,1,0.12067350346961112
ILM-EKF,inc case,CY,1,0.04561541368267087
LANL-GrowthRate,inc case,CY,1,0.19237804900952502
USC-SIkJalpha,inc case,CY,1,0.09218114848373071
epiforecasts-EpiNow2,inc case,CY,1,0.115426829405715
IEM_Health-CovidProject,inc case,CY,2,0.12507286166601894
ILM-EKF,inc case,CY,2,0.042518565876537455
LANL-GrowthRate,inc case,CY,2,0.15299091114504101
USC-SIkJalpha,inc case,CY,2,0.13930879714019995
epiforecasts-EpiNow2,inc case,CY,2,0.10260468292362034
IEM_Health-CovidProject,inc case,CY,3,0.11983402497843404
ILM-EKF,inc case,CY,3,0.03683520927480807
LANL-GrowthRate,inc case,CY,3,0.15126590038261348
USC-SIkJalpha,inc case,CY,3,0.15003609631446213
epiforecasts-EpiNow2,inc case,CY,3,0.11680025219416988
IEM_Health-CovidProject,inc case,CY,4,0.10916835802225354
ILM-EKF,inc case,CY,4,0.026630017253406857
LANL-GrowthRate,inc case,CY,4,0.15935058711312816
USC-SIkJalpha,inc case,CY,4,0.13915121691568938
epiforecasts-EpiNow2,inc case,CY,4,0.1485674646769014
MUNI-ARIMA,inc case,CY,1,0.24134700693922223
MUNI-ARIMA,inc case,CY,2,0.23798586178117492
RobertWalraven-ESG,inc case,CY,1,0.09618902450476251
MUNI-ARIMA,inc case,CY,3,0.2460591979557179
RobertWalraven-ESG,inc case,CY,2,0.1338670472519109
MUNI-ARIMA,inc case,CY,4,0.2324643859062105
RobertWalraven-ESG,inc case,CY,3,0.1791693188997946
RobertWalraven-ESG,inc case,CY,4,0.18466797011241018
Karlen-pypm,inc case,CY,1,0.09618902450476251
Karlen-pypm,inc case,CY,2,0.06565127221549653
IEM_Health-CovidProject,inc death,CY,1,0.14403439475813534
ILM-EKF,inc death,CY,1,0.10139263315210845
LANL-GrowthRate,inc death,CY,1,0.12329344191296387
RobertWalraven-ESG,inc death,CY,1,0.14818923306846618
USC-SIkJalpha,inc death,CY,1,0.14270074295481927
IEM_Health-CovidProject,inc death,CY,2,0.11624781409725218
ILM-EKF,inc death,CY,2,0.09586670383344824
LANL-GrowthRate,inc death,CY,2,0.10698168398805094
RobertWalraven-ESG,inc death,CY,2,0.13065019814469936
USC-SIkJalpha,inc death,CY,2,0.1476347239035103
IEM_Health-CovidProject,inc death,CY,3,0.16454423207761382
ILM-EKF,inc death,CY,3,0.10325990074258418
LANL-GrowthRate,inc death,CY,3,0.16589295529136475
RobertWalraven-ESG,inc death,CY,3,0.1946051975533317
USC-SIkJalpha,inc death,CY,3,0.20443374288430807
IEM_Health-CovidProject,inc death,CY,4,0.17067667390275065
ILM-EKF,inc death,CY,4,0.07526367217239352
LANL-GrowthRate,inc death,CY,4,0.18215073601385995
RobertWalraven-ESG,inc death,CY,4,0.18526442380896868
USC-SIkJalpha,inc death,CY,4,0.21461324342227064
MUNI-ARIMA,inc death,CY,1,0.13760428784929002
MUNI-ARIMA,inc death,CY,2,0.12406279319622712
MUNI-ARIMA,inc death,CY,3,0.16726397145079752
MUNI-ARIMA,inc death,CY,4,0.1720312506797566
Karlen-pypm,inc death,CY,1,0.2027852663042169
Karlen-pypm,inc death,CY,2,0.2785560828368118
IEM_Health-CovidProject,inc case,CZ,1,0.09401644919369423
ILM-EKF,inc case,CZ,1,0.1496588374920031
LANL-GrowthRate,inc case,CZ,1,0.11111034904709319
MUNI_DMS-SEIAR,inc case,CZ,1,0.14378986347270883
USC-SIkJalpha,inc case,CZ,1,0.08429060962193276
epiforecasts-EpiNow2,inc case,CZ,1,0.14102467379054134
IEM_Health-CovidProject,inc case,CZ,2,0.08513599740131628
ILM-EKF,inc case,CZ,2,0.12400243099756936
LANL-GrowthRate,inc case,CZ,2,0.16297462359680545
MUNI_DMS-SEIAR,inc case,CZ,2,0.1584475507191164
USC-SIkJalpha,inc case,CZ,2,0.0905414575537808
epiforecasts-EpiNow2,inc case,CZ,2,0.11408223651776382
IEM_Health-CovidProject,inc case,CZ,3,0.07336845929243287
ILM-EKF,inc case,CZ,3,0.12281242098950718
LANL-GrowthRate,inc case,CZ,3,0.17654285517241658
MUNI_DMS-SEIAR,inc case,CZ,3,0.1614106104433523
USC-SIkJalpha,inc case,CZ,3,0.102715843009406
epiforecasts-EpiNow2,inc case,CZ,3,0.13138072943063558
IEM_Health-CovidProject,inc case,CZ,4,0.07192544798247907
ILM-EKF,inc case,CZ,4,0.1258695339693384
LANL-GrowthRate,inc case,CZ,4,0.15384054151808024
MUNI_DMS-SEIAR,inc case,CZ,4,0.13507949986953388
USC-SIkJalpha,inc case,CZ,4,0.11302570397246713
epiforecasts-EpiNow2,inc case,CZ,4,0.14574367091186552
MUNI-ARIMA,inc case,CZ,1,0.11111034904709319
MUNI-ARIMA,inc case,CZ,2,0.08912674727950298
RobertWalraven-ESG,inc case,CZ,1,0.09166603796385189
MUNI-ARIMA,inc case,CZ,3,0.08691340562334354
RobertWalraven-ESG,inc case,CZ,2,0.12136408140187639
MUNI-ARIMA,inc case,CZ,4,0.08144499256839542
RobertWalraven-ESG,inc case,CZ,3,0.1448556760389059
RobertWalraven-ESG,inc case,CZ,4,0.1730706092078403
Karlen-pypm,inc case,CZ,1,0.07333283037108151
Karlen-pypm,inc case,CZ,2,0.05432487453226848
IEM_Health-CovidProject,inc death,CZ,1,0.09109413039418311
ILM-EKF,inc death,CZ,1,0.09832382328261036
LANL-GrowthRate,inc death,CZ,1,0.10867369941762198
MUNI_DMS-SEIAR,inc death,CZ,1,0.10498984520007547
RobertWalraven-ESG,inc death,CZ,1,0.10154755519351562
USC-SIkJalpha,inc death,CZ,1,0.06520421965057317
epiforecasts-EpiNow2,inc death,CZ,1,0.17206669074456812
IEM_Health-CovidProject,inc death,CZ,2,0.0850892298427509
ILM-EKF,inc death,CZ,2,0.12763384476412637
LANL-GrowthRate,inc death,CZ,2,0.14488166162414343
MUNI_DMS-SEIAR,inc death,CZ,2,0.11167961416861057
RobertWalraven-ESG,inc death,CZ,2,0.09927076814987605
USC-SIkJalpha,inc death,CZ,2,0.07658030685847582
epiforecasts-EpiNow2,inc death,CZ,2,0.14488166162414343
IEM_Health-CovidProject,inc death,CZ,3,0.08297569633566854
ILM-EKF,inc death,CZ,3,0.1498172294949571
LANL-GrowthRate,inc death,CZ,3,0.20743924083917134
MUNI_DMS-SEIAR,inc death,CZ,3,0.12841476813853464
RobertWalraven-ESG,inc death,CZ,3,0.09806218657851737
USC-SIkJalpha,inc death,CZ,3,0.0793150038502714
epiforecasts-EpiNow2,inc death,CZ,3,0.1540977217662416
IEM_Health-CovidProject,inc death,CZ,4,0.0676663199152716
ILM-EKF,inc death,CZ,4,0.13738313437343022
LANL-GrowthRate,inc death,CZ,4,0.2518690796846221
MUNI_DMS-SEIAR,inc death,CZ,4,0.12953266955209136
RobertWalraven-ESG,inc death,CZ,4,0.08889496930045486
USC-SIkJalpha,inc death,CZ,4,0.08395635989487403
epiforecasts-EpiNow2,inc death,CZ,4,0.1462465623975225
MUNI-ARIMA,inc death,CZ,1,0.11061430119293664
MUNI-ARIMA,inc death,CZ,2,0.09085799118802217
MUNI-ARIMA,inc death,CZ,3,0.09987815299663805
MUNI-ARIMA,inc death,CZ,4,0.0944509048817333
Karlen-pypm,inc death,CZ,1,0.14748573492391553
Karlen-pypm,inc death,CZ,2,0.11912492177985128
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.0584446422105509
IEM_Health-CovidProject,inc case,DE,1,0.05323670379574934
ILM-EKF,inc case,DE,1,0.07266090653203626
ITWW-county_repro,inc case,DE,1,0.057201139184794504
Karlen-pypm,inc case,DE,1,0.06806211497937573
LANL-GrowthRate,inc case,DE,1,0.05974341203745204
UNIPV-BayesINGARCHX,inc case,DE,1,0.07074877741277215
USC-SIkJalpha,inc case,DE,1,0.046755713768440725
epiforecasts-EpiExpert,inc case,DE,1,0.08272164743647205
epiforecasts-EpiNow2,inc case,DE,1,0.05486639880990493
itwm-dSEIR,inc case,DE,1,0.08961511805617806
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.06516631881279172
IEM_Health-CovidProject,inc case,DE,2,0.059301350119640474
ILM-EKF,inc case,DE,2,0.0770147404151175
ITWW-county_repro,inc case,DE,2,0.05294763403539328
Karlen-pypm,inc case,DE,2,0.07412668764955059
LANL-GrowthRate,inc case,DE,2,0.08236298627727844
USC-SIkJalpha,inc case,DE,2,0.05813857854866713
epiforecasts-EpiExpert,inc case,DE,2,0.09265835956193824
epiforecasts-EpiNow2,inc case,DE,2,0.059900353656202505
itwm-dSEIR,inc case,DE,2,0.09564733890264593
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.06450435477714336
IEM_Health-CovidProject,inc case,DE,3,0.055865378690918795
ILM-EKF,inc case,DE,3,0.08021695401772955
ITWW-county_repro,inc case,DE,3,0.05005537930706325
Karlen-pypm,inc case,DE,3,0.06875738915805389
LANL-GrowthRate,inc case,DE,3,0.09201356490268978
USC-SIkJalpha,inc case,DE,3,0.06517627513940527
epiforecasts-EpiExpert,inc case,DE,3,0.09776441270910789
epiforecasts-EpiNow2,inc case,DE,3,0.05740295792094408
itwm-dSEIR,inc case,DE,3,0.09201356490268978
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.05529652424540273
IEM_Health-CovidProject,inc case,DE,4,0.04895102146314341
ILM-EKF,inc case,DE,4,0.06353217679259038
ITWW-county_repro,inc case,DE,4,0.04062601781294895
Karlen-pypm,inc case,DE,4,0.05429113289548632
LANL-GrowthRate,inc case,DE,4,0.08411302279582389
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.11059304849080547
USC-SIkJalpha,inc case,DE,4,0.06286341703687891
epiforecasts-EpiExpert,inc case,DE,4,0.09632297771779832
epiforecasts-EpiNow2,inc case,DE,4,0.04816148885889916
itwm-dSEIR,inc case,DE,4,0.07962699491337995
HZI-AgeExtendedSEIR,inc case,DE,1,0.07907216299074533
HZI-AgeExtendedSEIR,inc case,DE,2,0.06976629425840056
MUNI-ARIMA,inc case,DE,1,0.08534773148207433
HZI-AgeExtendedSEIR,inc case,DE,3,0.06656300439769049
MUNI-ARIMA,inc case,DE,2,0.09123284633790842
HZI-AgeExtendedSEIR,inc case,DE,4,0.057980821538868896
RobertWalraven-ESG,inc case,DE,1,0.06721133854213354
MUNI-ARIMA,inc case,DE,3,0.07920154953649246
RobertWalraven-ESG,inc case,DE,2,0.07231871965809814
CovidMetrics-epiBATS,inc case,DE,1,0.05431219276132004
MUNI-ARIMA,inc case,DE,4,0.06710140020790445
RobertWalraven-ESG,inc case,DE,3,0.07030249902677423
CovidMetrics-epiBATS,inc case,DE,2,0.04941779176636706
RobertWalraven-ESG,inc case,DE,4,0.06491331107069018
CovidMetrics-epiBATS,inc case,DE,3,0.06016271551329716
CovidMetrics-epiBATS,inc case,DE,4,0.06562664415937906
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.035348064701983
IEM_Health-CovidProject,inc death,DE,1,0.05955034323667406
ILM-EKF,inc death,DE,1,0.06480478528696883
ITWW-county_repro,inc death,DE,1,0.05849635486080373
Karlen-pypm,inc death,DE,1,0.08061083047891245
LANL-GrowthRate,inc death,DE,1,0.08262610124088526
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.0768614895264049
RobertWalraven-ESG,inc death,DE,1,0.08367200125659266
USC-SIkJalpha,inc death,DE,1,0.07344542332523135
epiforecasts-EpiExpert,inc death,DE,1,0.08367200125659266
epiforecasts-EpiNow2,inc death,DE,1,0.04030541523945622
itwm-dSEIR,inc death,DE,1,0.0688550843674044
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03673738351188685
IEM_Health-CovidProject,inc death,DE,2,0.059373549110120175
ILM-EKF,inc death,DE,2,0.06253171661597762
ITWW-county_repro,inc death,DE,2,0.08773106510301337
Karlen-pypm,inc death,DE,2,0.0708190525530349
LANL-GrowthRate,inc death,DE,2,0.08773106510301337
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.07256767113459131
RobertWalraven-ESG,inc death,DE,2,0.07168269953538899
USC-SIkJalpha,inc death,DE,2,0.0805202926287931
epiforecasts-EpiExpert,inc death,DE,2,0.08906032366518025
epiforecasts-EpiNow2,inc death,DE,2,0.041687811077318414
itwm-dSEIR,inc death,DE,2,0.08163863002641522
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.03683692934755159
IEM_Health-CovidProject,inc death,DE,3,0.05579185415745678
ILM-EKF,inc death,DE,3,0.06605242503698905
ITWW-county_repro,inc death,DE,3,0.08706910573057648
Karlen-pypm,inc death,DE,3,0.06605242503698905
LANL-GrowthRate,inc death,DE,3,0.08576956683907534
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.09268646739061369
RobertWalraven-ESG,inc death,DE,3,0.06456810087885448
USC-SIkJalpha,inc death,DE,3,0.08450824967967717
epiforecasts-EpiExpert,inc death,DE,3,0.10261716032532228
epiforecasts-EpiNow2,inc death,DE,3,0.04134216531092121
itwm-dSEIR,inc death,DE,3,0.08576956683907534
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.039934867721355224
IEM_Health-CovidProject,inc death,DE,4,0.05289618443793542
ILM-EKF,inc death,DE,4,0.06626554973543558
ITWW-county_repro,inc death,DE,4,0.07178767888005522
Karlen-pypm,inc death,DE,4,0.06030165025924638
LANL-GrowthRate,inc death,DE,4,0.0927717696296098
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.10220618688007861
RobertWalraven-ESG,inc death,DE,4,0.06415069176515573
USC-SIkJalpha,inc death,DE,4,0.08739369602789332
epiforecasts-EpiExpert,inc death,DE,4,0.12830138353031145
epiforecasts-EpiNow2,inc death,DE,4,0.04020110017283092
itwm-dSEIR,inc death,DE,4,0.07831383150551478
