model,target_variable,location,horizon,weight
UMass-SemiMech,inc case,BE,3,0.1932071323263957
UMass-SemiMech,inc case,BE,4,0.21562080609095052
MUNI-ARIMA,inc case,BE,1,0.10094599524330164
RobertWalraven-ESG,inc case,BE,1,0.18983873732322398
RobertWalraven-ESG,inc case,BE,2,0.1639731473647474
IEM_Health-CovidProject,inc death,BE,1,0.12285320336920433
ILM-EKF,inc death,BE,1,0.08904039510245085
RobertWalraven-ESG,inc death,BE,1,0.1470515616085931
USC-SIkJalpha,inc death,BE,1,0.10904947265356342
epiforecasts-EpiNow2,inc death,BE,1,0.09243241015397279
IEM_Health-CovidProject,inc death,BE,2,0.11944801407330886
ILM-EKF,inc death,BE,2,0.1270080149640246
RobertWalraven-ESG,inc death,BE,2,0.1672272197026324
USC-SIkJalpha,inc death,BE,2,0.12863632284817877
epiforecasts-EpiNow2,inc death,BE,2,0.12088714677298729
IEM_Health-CovidProject,inc death,BE,3,0.11103304649950244
ILM-EKF,inc death,BE,3,0.13022394342534235
RobertWalraven-ESG,inc death,BE,3,0.18186447271470227
USC-SIkJalpha,inc death,BE,3,0.13698882360328224
epiforecasts-EpiNow2,inc death,BE,3,0.11103304649950244
IEM_Health-CovidProject,inc death,BE,4,0.09634083021520863
ILM-EKF,inc death,BE,4,0.10212128002812115
RobertWalraven-ESG,inc death,BE,4,0.18911348153355767
UMass-MechBayes,inc death,BE,1,0.15910496829782203
UMass-SemiMech,inc death,BE,1,0.13115409548874518
USC-SIkJalpha,inc death,BE,4,0.15710966158172485
epiforecasts-EpiNow2,inc death,BE,4,0.08654345765095013
UMass-MechBayes,inc death,BE,2,0.18242969422105354
UMass-SemiMech,inc death,BE,2,0.15436358741781453
UMass-MechBayes,inc death,BE,3,0.19533591513801352
UMass-SemiMech,inc death,BE,3,0.1335207521196548
UMass-MechBayes,inc death,BE,4,0.22693617784026923
UMass-SemiMech,inc death,BE,4,0.14183511115016825
MUNI-ARIMA,inc death,BE,1,0.14931389332564834
IEM_Health-CovidProject,inc case,BG,1,0.10620960251761388
ILM-EKF,inc case,BG,1,0.1867824044275279
USC-SIkJalpha,inc case,BG,1,0.10030906904441311
epiforecasts-EpiNow2,inc case,BG,1,0.235508249060796
IEM_Health-CovidProject,inc case,BG,2,0.11212413803696188
ILM-EKF,inc case,BG,2,0.158202550928864
USC-SIkJalpha,inc case,BG,2,0.1443598277225884
epiforecasts-EpiNow2,inc case,BG,2,0.23097572435614144
IEM_Health-CovidProject,inc case,BG,3,0.1389553109646771
ILM-EKF,inc case,BG,3,0.1534549955870782
USC-SIkJalpha,inc case,BG,3,0.2557583259784637
epiforecasts-EpiNow2,inc case,BG,3,0.24174417113032864
IEM_Health-CovidProject,inc case,BG,4,0.13120793755368565
ILM-EKF,inc case,BG,4,0.13120793755368565
UMass-SemiMech,inc case,BG,1,0.11524871762549592
USC-SIkJalpha,inc case,BG,4,0.3094157333355572
epiforecasts-EpiNow2,inc case,BG,4,0.22291241003744444
UMass-SemiMech,inc case,BG,2,0.1443598277225884
UMass-SemiMech,inc case,BG,3,0.2100871963394523
UMass-SemiMech,inc case,BG,4,0.20525598151962707
MUNI-ARIMA,inc case,BG,1,0.14069323969865735
RobertWalraven-ESG,inc case,BG,1,0.11524871762549592
RobertWalraven-ESG,inc case,BG,2,0.20997793123285585
IEM_Health-CovidProject,inc death,BG,1,0.0813840663972459
ILM-EKF,inc death,BG,1,0.12833641239565696
RobertWalraven-ESG,inc death,BG,1,0.16683733611435408
USC-SIkJalpha,inc death,BG,1,0.12207609959586883
epiforecasts-EpiNow2,inc death,BG,1,0.09718679773651694
IEM_Health-CovidProject,inc death,BG,2,0.08200620943265365
ILM-EKF,inc death,BG,2,0.12694111871082
RobertWalraven-ESG,inc death,BG,2,0.20592670368644136
USC-SIkJalpha,inc death,BG,2,0.15191314206376821
epiforecasts-EpiNow2,inc death,BG,2,0.09858193261584959
IEM_Health-CovidProject,inc death,BG,3,0.07947116430819683
ILM-EKF,inc death,BG,3,0.10507853947417137
RobertWalraven-ESG,inc death,BG,3,0.23066020860183958
USC-SIkJalpha,inc death,BG,3,0.16887622415491826
epiforecasts-EpiNow2,inc death,BG,3,0.09181619954053809
IEM_Health-CovidProject,inc death,BG,4,0.08343682179704649
ILM-EKF,inc death,BG,4,0.09378022945783739
RobertWalraven-ESG,inc death,BG,4,0.23157975029384334
UMass-MechBayes,inc death,BG,1,0.17561824854142535
UMass-SemiMech,inc death,BG,1,0.14300343095516063
USC-SIkJalpha,inc death,BG,4,0.16687364359409299
epiforecasts-EpiNow2,inc death,BG,4,0.09867311099476804
UMass-MechBayes,inc death,BG,2,0.20592670368644136
UMass-SemiMech,inc death,BG,2,0.12870418980402584
UMass-MechBayes,inc death,BG,3,0.21015707894834273
UMass-SemiMech,inc death,BG,3,0.11394058497199305
UMass-MechBayes,inc death,BG,4,0.22249819145879063
UMass-SemiMech,inc death,BG,4,0.10315825240362111
MUNI-ARIMA,inc death,BG,1,0.08555760826377133
IEM_Health-CovidProject,inc case,CH,1,0.21050646944183943
ILM-EKF,inc case,CH,1,0.24997643246218434
USC-SIkJalpha,inc case,CH,1,0.21050646944183943
IEM_Health-CovidProject,inc case,CH,2,0.1403867283745638
ILM-EKF,inc case,CH,2,0.1949815671868942
USC-SIkJalpha,inc case,CH,2,0.1994129664411418
epiforecasts-EpiNow2,inc case,CH,2,0.1595303731529134
IEM_Health-CovidProject,inc case,CH,3,0.16370386809883045
ILM-EKF,inc case,CH,3,0.190782703423449
USC-SIkJalpha,inc case,CH,3,0.23494536625295107
epiforecasts-EpiNow2,inc case,CH,3,0.19369541645281463
IEM_Health-CovidProject,inc case,CH,4,0.15448942508996424
ILM-EKF,inc case,CH,4,0.16063389086058785
USC-SIkJalpha,inc case,CH,4,0.2718419691486871
epiforecasts-EpiNow2,inc case,CH,4,0.1734451827697145
UMass-SemiMech,inc case,CH,1,0.09477779429845852
UMass-SemiMech,inc case,CH,2,0.13194241388586822
UMass-SemiMech,inc case,CH,3,0.2168726457719549
UMass-SemiMech,inc case,CH,4,0.2395895321310463
MUNI-ARIMA,inc case,CH,1,0.04007638195786522
RobertWalraven-ESG,inc case,CH,1,0.1941564523978131
RobertWalraven-ESG,inc case,CH,2,0.17374595095861858
IEM_Health-CovidProject,inc death,CH,1,0.15579395700194268
ILM-EKF,inc death,CH,1,0.13032763710739434
RobertWalraven-ESG,inc death,CH,1,0.2377907764766494
USC-SIkJalpha,inc death,CH,1,0.14732689412140232
IEM_Health-CovidProject,inc death,CH,2,0.14008067675030084
ILM-EKF,inc death,CH,2,0.12465895086953374
RobertWalraven-ESG,inc death,CH,2,0.27175651289558356
USC-SIkJalpha,inc death,CH,2,0.1430297436292545
epiforecasts-EpiNow2,inc death,CH,2,0.10216410259232465
IEM_Health-CovidProject,inc death,CH,3,0.12143848078550615
ILM-EKF,inc death,CH,3,0.10703052543807323
RobertWalraven-ESG,inc death,CH,3,0.29371167445796836
USC-SIkJalpha,inc death,CH,3,0.17300824659852931
epiforecasts-EpiNow2,inc death,CH,3,0.08591565987546013
IEM_Health-CovidProject,inc death,CH,4,0.1285481396621066
ILM-EKF,inc death,CH,4,0.09438849415749088
RobertWalraven-ESG,inc death,CH,4,0.2999456592115821
USC-SIkJalpha,inc death,CH,4,0.19010640372565066
epiforecasts-EpiNow2,inc death,CH,4,0.07712888379726397
UMass-MechBayes,inc death,CH,1,0.10191033277570687
UMass-SemiMech,inc death,CH,1,0.11295061882640846
UMass-MechBayes,inc death,CH,2,0.10783988606967602
UMass-SemiMech,inc death,CH,2,0.11047012719332666
UMass-MechBayes,inc death,CH,3,0.11276430358654142
UMass-SemiMech,inc death,CH,3,0.10613110925792134
UMass-MechBayes,inc death,CH,4,0.09924672547442054
UMass-SemiMech,inc death,CH,4,0.1106356939714852
MUNI-ARIMA,inc death,CH,1,0.11389978369049591
IEM_Health-CovidProject,inc case,CY,1,0.08598850425159003
ILM-EKF,inc case,CY,1,0.08197034984731012
USC-SIkJalpha,inc case,CY,1,0.06960974153700146
epiforecasts-EpiNow2,inc case,CY,1,0.19490727630360408
IEM_Health-CovidProject,inc case,CY,2,0.07881599454951638
ILM-EKF,inc case,CY,2,0.09207475998775277
USC-SIkJalpha,inc case,CY,2,0.0856695592929526
epiforecasts-EpiNow2,inc case,CY,2,0.14927271694984162
IEM_Health-CovidProject,inc case,CY,3,0.1788472423016343
ILM-EKF,inc case,CY,3,0.1788472423016343
USC-SIkJalpha,inc case,CY,3,0.18542250856272374
epiforecasts-EpiNow2,inc case,CY,3,0.22120579968886345
IEM_Health-CovidProject,inc case,CY,4,0.19399322471394356
ILM-EKF,inc case,CY,4,0.17044491419953423
UMass-SemiMech,inc case,CY,1,0.10318620510190804
USC-SIkJalpha,inc case,CY,4,0.18090165740195963
epiforecasts-EpiNow2,inc case,CY,4,0.20477062608694038
UMass-SemiMech,inc case,CY,2,0.10156700328545926
UMass-SemiMech,inc case,CY,3,0.23567720714514423
UMass-SemiMech,inc case,CY,4,0.2498895775976222
MUNI-ARIMA,inc case,CY,1,0.17197700850318007
RobertWalraven-ESG,inc case,CY,1,0.29236091445540613
RobertWalraven-ESG,inc case,CY,2,0.49259996593447736
IEM_Health-CovidProject,inc death,CY,1,0.11631836513183418
ILM-EKF,inc death,CY,1,0.08243033749500059
RobertWalraven-ESG,inc death,CY,1,0.11136864746664973
USC-SIkJalpha,inc death,CY,1,0.09516957147150068
epiforecasts-EpiNow2,inc death,CY,1,0.16884923970750124
IEM_Health-CovidProject,inc death,CY,2,0.11390462892945595
ILM-EKF,inc death,CY,2,0.09506326173811737
RobertWalraven-ESG,inc death,CY,2,0.11927748878461897
USC-SIkJalpha,inc death,CY,2,0.15418797330694647
epiforecasts-EpiNow2,inc death,CY,2,0.15051683108535252
IEM_Health-CovidProject,inc death,CY,3,0.12668682918739171
ILM-EKF,inc death,CY,3,0.08942599707345299
RobertWalraven-ESG,inc death,CY,3,0.14904332845575496
USC-SIkJalpha,inc death,CY,3,0.12668682918739171
epiforecasts-EpiNow2,inc death,CY,3,0.1321949521955392
IEM_Health-CovidProject,inc death,CY,4,0.17186513209688978
ILM-EKF,inc death,CY,4,0.09616263343516451
RobertWalraven-ESG,inc death,CY,4,0.18640756635124198
UMass-MechBayes,inc death,CY,1,0.16616909304547736
UMass-SemiMech,inc death,CY,1,0.15395077738036875
USC-SIkJalpha,inc death,CY,4,0.1353797967914048
epiforecasts-EpiNow2,inc death,CY,4,0.11878913541990911
UMass-MechBayes,inc death,CY,2,0.20068910811380333
UMass-SemiMech,inc death,CY,2,0.1663607080417054
UMass-MechBayes,inc death,CY,3,0.23388337696133854
UMass-SemiMech,inc death,CY,3,0.1420786869391309
UMass-MechBayes,inc death,CY,4,0.1671240250045618
UMass-SemiMech,inc death,CY,4,0.124271710900828
MUNI-ARIMA,inc death,CY,1,0.10574396830166743
IEM_Health-CovidProject,inc case,CZ,1,0.07655254056382765
ILM-EKF,inc case,CZ,1,0.17692142708084616
MUNI_DMS-SEIAR,inc case,CZ,1,0.15922928437276154
USC-SIkJalpha,inc case,CZ,1,0.07440620765082315
epiforecasts-EpiNow2,inc case,CZ,1,0.14216900390425136
IEM_Health-CovidProject,inc case,CZ,2,0.07289464090411957
ILM-EKF,inc case,CZ,2,0.1542654028436019
MUNI_DMS-SEIAR,inc case,CZ,2,0.23690758293838862
USC-SIkJalpha,inc case,CZ,2,0.08614821197759587
epiforecasts-EpiNow2,inc case,CZ,2,0.15075937096079278
IEM_Health-CovidProject,inc case,CZ,3,0.08844860407442476
ILM-EKF,inc case,CZ,3,0.18101109671045068
MUNI_DMS-SEIAR,inc case,CZ,3,0.2779813270910492
USC-SIkJalpha,inc case,CZ,3,0.12354725648491076
epiforecasts-EpiNow2,inc case,CZ,3,0.21620769884859384
IEM_Health-CovidProject,inc case,CZ,4,0.08077046299141777
ILM-EKF,inc case,CZ,4,0.1652976917033666
MUNI_DMS-SEIAR,inc case,CZ,4,0.22928389494337947
UMass-SemiMech,inc case,CZ,1,0.06268869463494547
USC-SIkJalpha,inc case,CZ,4,0.13410944798575025
epiforecasts-EpiNow2,inc case,CZ,4,0.2538500265444558
UMass-SemiMech,inc case,CZ,2,0.08504374772147284
UMass-SemiMech,inc case,CZ,3,0.11280401679057071
UMass-SemiMech,inc case,CZ,4,0.13668847583163005
MUNI-ARIMA,inc case,CZ,1,0.14216900390425136
RobertWalraven-ESG,inc case,CZ,1,0.16586383788829326
RobertWalraven-ESG,inc case,CZ,2,0.21398104265402845
IEM_Health-CovidProject,inc death,CZ,1,0.09366971488583964
ILM-EKF,inc death,CZ,1,0.09813017749945105
MUNI_DMS-SEIAR,inc death,CZ,1,0.10845966986781433
RobertWalraven-ESG,inc death,CZ,1,0.10478307088924436
USC-SIkJalpha,inc death,CZ,1,0.06244647659055977
epiforecasts-EpiNow2,inc death,CZ,1,0.19942584459565862
IEM_Health-CovidProject,inc death,CZ,2,0.096204858699417
ILM-EKF,inc death,CZ,2,0.150474266170883
MUNI_DMS-SEIAR,inc death,CZ,2,0.12486162512051995
RobertWalraven-ESG,inc death,CZ,2,0.10479457822615065
USC-SIkJalpha,inc death,CZ,2,0.08630141736271231
epiforecasts-EpiNow2,inc death,CZ,2,0.18339051189576366
IEM_Health-CovidProject,inc death,CZ,3,0.08782284338259597
ILM-EKF,inc death,CZ,3,0.16466783134236743
MUNI_DMS-SEIAR,inc death,CZ,3,0.11709712451012795
RobertWalraven-ESG,inc death,CZ,3,0.10538741205911516
USC-SIkJalpha,inc death,CZ,3,0.0849898484347703
epiforecasts-EpiNow2,inc death,CZ,3,0.1699796968695406
IEM_Health-CovidProject,inc death,CZ,4,0.07306134402752082
ILM-EKF,inc death,CZ,4,0.15586420059204442
MUNI_DMS-SEIAR,inc death,CZ,4,0.11404697604295932
RobertWalraven-ESG,inc death,CZ,4,0.088225019203044
UMass-MechBayes,inc death,CZ,1,0.13738224849923147
UMass-SemiMech,inc death,CZ,1,0.05519822484344122
USC-SIkJalpha,inc death,CZ,4,0.09168482387767318
epiforecasts-EpiNow2,inc death,CZ,4,0.17318244510227157
UMass-MechBayes,inc death,CZ,2,0.16767132516184108
UMass-SemiMech,inc death,CZ,2,0.08630141736271231
UMass-MechBayes,inc death,CZ,3,0.16466783134236743
UMass-SemiMech,inc death,CZ,3,0.10538741205911516
UMass-MechBayes,inc death,CZ,4,0.1870370407104533
UMass-SemiMech,inc death,CZ,4,0.11689815044403332
MUNI-ARIMA,inc death,CZ,1,0.14050457232875949
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.049932555665669016
IEM_Health-CovidProject,inc case,DE,1,0.0465757452007501
ILM-EKF,inc case,DE,1,0.0729278115643324
ITWW-county_repro,inc case,DE,1,0.04618761399074385
Karlen-pypm,inc case,DE,1,0.062275434594261374
MIT_CovidAnalytics-DELPHI,inc case,DE,1,0.06759163023035684
UNIPV-BayesINGARCHX,inc case,DE,1,0.08032628520129366
USC-SIkJalpha,inc case,DE,1,0.04263472060684047
epiforecasts-EpiExpert,inc case,DE,1,0.07390018238519015
epiforecasts-EpiNow2,inc case,DE,1,0.048618541042888264
itwm-dSEIR,inc case,DE,1,0.08150755410131266
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.05818043084838748
IEM_Health-CovidProject,inc case,DE,2,0.05341154307392949
ILM-EKF,inc case,DE,2,0.08145260318774247
ITWW-county_repro,inc case,DE,2,0.04373294130885502
Karlen-pypm,inc case,DE,2,0.06717740469092164
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.08573958230288682
UNIPV-BayesINGARCHX,inc case,DE,2,0.07757390779784998
USC-SIkJalpha,inc case,DE,2,0.05475805256318821
epiforecasts-EpiExpert,inc case,DE,2,0.09308868935741997
epiforecasts-EpiNow2,inc case,DE,2,0.05475805256318821
itwm-dSEIR,inc case,DE,2,0.07946595432950485
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.05523846136202795
IEM_Health-CovidProject,inc case,DE,3,0.06496043056174487
ILM-EKF,inc case,DE,3,0.07449590660750557
ITWW-county_repro,inc case,DE,3,0.042291946980302655
Karlen-pypm,inc case,DE,3,0.0639374316552607
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.12687584094090795
UNIPV-BayesINGARCHX,inc case,DE,3,0.09227333886611488
USC-SIkJalpha,inc case,DE,3,0.07122854228261499
epiforecasts-EpiExpert,inc case,DE,3,0.10150067275272635
epiforecasts-EpiNow2,inc case,DE,3,0.059706278089839034
itwm-dSEIR,inc case,DE,3,0.08039657247740702
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.05119600991741111
IEM_Health-CovidProject,inc case,DE,4,0.06738298364129844
ILM-EKF,inc case,DE,4,0.05874413958472172
ITWW-county_repro,inc case,DE,4,0.0357972100594398
Karlen-pypm,inc case,DE,4,0.048487226323897306
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.14546167897169188
UMass-SemiMech,inc case,DE,1,0.05598498665544709
UNIPV-BayesINGARCHX,inc case,DE,4,0.08645363938883574
USC-SIkJalpha,inc case,DE,4,0.07390391754206928
epiforecasts-EpiExpert,inc case,DE,4,0.11748827916944345
epiforecasts-EpiNow2,inc case,DE,4,0.058000542881117646
itwm-dSEIR,inc case,DE,4,0.06995485324592815
UMass-SemiMech,inc case,DE,2,0.08044701549406663
UMass-SemiMech,inc case,DE,3,0.11436695521433957
UMass-SemiMech,inc case,DE,4,0.13677739963009833
HZI-AgeExtendedSEIR,inc case,DE,1,0.06759163023035684
HZI-AgeExtendedSEIR,inc case,DE,2,0.05385296078528428
MUNI-ARIMA,inc case,DE,1,0.07198069712843197
HZI-AgeExtendedSEIR,inc case,DE,3,0.0527276222092085
HZI-AgeExtendedSEIR,inc case,DE,4,0.05035211964404719
RobertWalraven-ESG,inc case,DE,1,0.1319646114021253
RobertWalraven-ESG,inc case,DE,2,0.11636086169677495
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.031471647427206456
IEM_Health-CovidProject,inc death,DE,1,0.05127897797579794
ILM-EKF,inc death,DE,1,0.06214316822490767
ITWW-county_repro,inc death,DE,1,0.05237781321813646
Karlen-pypm,inc death,DE,1,0.06917824387301041
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.06853171822933743
RobertWalraven-ESG,inc death,DE,1,0.06853171822933743
USC-SIkJalpha,inc death,DE,1,0.07260290941127827
epiforecasts-EpiExpert,inc death,DE,1,0.08729635536356077
epiforecasts-EpiNow2,inc death,DE,1,0.039213336099139594
itwm-dSEIR,inc death,DE,1,0.09052955371035931
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.030667746752062897
IEM_Health-CovidProject,inc death,DE,2,0.05201084077545801
ILM-EKF,inc death,DE,2,0.06061105854147863
ITWW-county_repro,inc death,DE,2,0.09163814803294984
Karlen-pypm,inc death,DE,2,0.06207745511909506
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.06934778770061067
RobertWalraven-ESG,inc death,DE,2,0.057876725073442
USC-SIkJalpha,inc death,DE,2,0.07546671014478222
epiforecasts-EpiExpert,inc death,DE,2,0.09274222210563599
epiforecasts-EpiNow2,inc death,DE,2,0.03791923366880683
itwm-dSEIR,inc death,DE,2,0.10263472579690382
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.030506046371318277
IEM_Health-CovidProject,inc death,DE,3,0.05158295113695636
ILM-EKF,inc death,DE,3,0.055628672794756855
ITWW-county_repro,inc death,DE,3,0.0842691775999782
Karlen-pypm,inc death,DE,3,0.05636547640793245
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.10132365401902142
RobertWalraven-ESG,inc death,DE,3,0.052215870782808586
USC-SIkJalpha,inc death,DE,3,0.07337230118618793
epiforecasts-EpiExpert,inc death,DE,3,0.10013161103056234
epiforecasts-EpiNow2,inc death,DE,3,0.0354632789066575
itwm-dSEIR,inc death,DE,3,0.09456874375108666
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.03097187527658714
IEM_Health-CovidProject,inc death,DE,4,0.05623840510748718
ILM-EKF,inc death,DE,4,0.049931294254311046
ITWW-county_repro,inc death,DE,4,0.05342648485211282
Karlen-pypm,inc death,DE,4,0.046457812914880714
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.11489566634862972
RobertWalraven-ESG,inc death,DE,4,0.05088236652582173
UMass-MechBayes,inc death,DE,1,0.05819757024237384
UMass-SemiMech,inc death,DE,1,0.06267430641486414
USC-SIkJalpha,inc death,DE,4,0.07369170324429355
epiforecasts-EpiExpert,inc death,DE,4,0.12142382920934733
epiforecasts-EpiNow2,inc death,DE,4,0.03370756142089137
itwm-dSEIR,inc death,DE,4,0.07856836007663649
UMass-MechBayes,inc death,DE,2,0.06934778770061067
UMass-SemiMech,inc death,DE,2,0.0827699401587934
UMass-MechBayes,inc death,DE,3,0.08865819726664374
UMass-SemiMech,inc death,DE,3,0.09782973491491723
UMass-MechBayes,inc death,DE,4,0.11742084582881937
UMass-SemiMech,inc death,DE,4,0.11367337202577195
HZI-AgeExtendedSEIR,inc death,DE,1,0.13835648774602083
HZI-AgeExtendedSEIR,inc death,DE,2,0.11488961842936994
MUNI-ARIMA,inc death,DE,1,0.04761619383466951
HZI-AgeExtendedSEIR,inc death,DE,3,0.07808428383117247
HZI-AgeExtendedSEIR,inc death,DE,4,0.058710422914409685
IEM_Health-CovidProject,inc case,DK,1,0.14687261677111002
ILM-EKF,inc case,DK,1,0.14553741116409993
USC-SIkJalpha,inc case,DK,1,0.16335831865358158
epiforecasts-EpiNow2,inc case,DK,1,0.1334092935670916
IEM_Health-CovidProject,inc case,DK,2,0.1292557915545283
ILM-EKF,inc case,DK,2,0.13487560857863823
USC-SIkJalpha,inc case,DK,2,0.1463273111938056
epiforecasts-EpiNow2,inc case,DK,2,0.12213145658695586
IEM_Health-CovidProject,inc case,DK,3,0.21929310303898755
ILM-EKF,inc case,DK,3,0.23337614635341794
USC-SIkJalpha,inc case,DK,3,0.18704411729795994
epiforecasts-EpiNow2,inc case,DK,3,0.20029921222458705
IEM_Health-CovidProject,inc case,DK,4,0.22340818821647854
ILM-EKF,inc case,DK,4,0.22159186148301122
UMass-SemiMech,inc case,DK,1,0.0920064093566149
USC-SIkJalpha,inc case,DK,4,0.21804639169928305
epiforecasts-EpiNow2,inc case,DK,4,0.17471666001545114
UMass-SemiMech,inc case,DK,2,0.11489403693735847
UMass-SemiMech,inc case,DK,3,0.15998742108504752
UMass-SemiMech,inc case,DK,4,0.16223689858577608
MUNI-ARIMA,inc case,DK,1,0.10816969748683103
RobertWalraven-ESG,inc case,DK,1,0.21064625300067097
RobertWalraven-ESG,inc case,DK,2,0.35251579514871356
IEM_Health-CovidProject,inc death,DK,1,0.14664464605105515
ILM-EKF,inc death,DK,1,0.09176536133256213
RobertWalraven-ESG,inc death,DK,1,0.12676062624752227
USC-SIkJalpha,inc death,DK,1,0.11505964536313558
epiforecasts-EpiNow2,inc death,DK,1,0.10918068538107757
IEM_Health-CovidProject,inc death,DK,2,0.16073517366640955
ILM-EKF,inc death,DK,2,0.12180712379407596
RobertWalraven-ESG,inc death,DK,2,0.1484886842442069
USC-SIkJalpha,inc death,DK,2,0.13676589338282213
epiforecasts-EpiNow2,inc death,DK,2,0.12086288252435444
IEM_Health-CovidProject,inc death,DK,3,0.1252778226489732
ILM-EKF,inc death,DK,3,0.11059682780729665
RobertWalraven-ESG,inc death,DK,3,0.14901467325614706
USC-SIkJalpha,inc death,DK,3,0.13744071805178612
epiforecasts-EpiNow2,inc death,DK,3,0.11416446741398364
IEM_Health-CovidProject,inc death,DK,4,0.12015604722421934
ILM-EKF,inc death,DK,4,0.1155699385515392
