model,target_variable,location,horizon,weight
USC-SIkJalpha,inc case,BE,3,0.1513490845014337
epiforecasts-EpiNow2,inc case,BE,3,0.13681957238929604
IEM_Health-CovidProject,inc case,BE,4,0.10849325135785853
ILM-EKF,inc case,BE,4,0.11495973653812826
LANL-GrowthRate,inc case,BE,4,0.20184790950299264
USC-SIkJalpha,inc case,BE,4,0.15925614878217767
epiforecasts-EpiNow2,inc case,BE,4,0.13251084135310964
MUNI-ARIMA,inc case,BE,1,0.08335443755483643
MUNI-ARIMA,inc case,BE,2,0.11221800200079382
RobertWalraven-ESG,inc case,BE,1,0.13078023823258822
MUNI-ARIMA,inc case,BE,3,0.13792295603759683
RobertWalraven-ESG,inc case,BE,2,0.12998585231758616
MUNI-ARIMA,inc case,BE,4,0.13456527300199508
RobertWalraven-ESG,inc case,BE,3,0.1295639890050152
RobertWalraven-ESG,inc case,BE,4,0.1483668394637382
IEM_Health-CovidProject,inc death,BE,1,0.13193338028421073
ILM-EKF,inc death,BE,1,0.09403762211746934
LANL-GrowthRate,inc death,BE,1,0.12277133998669609
RobertWalraven-ESG,inc death,BE,1,0.14732560798403532
USC-SIkJalpha,inc death,BE,1,0.11479917505249505
epiforecasts-EpiNow2,inc death,BE,1,0.10044927817093317
IEM_Health-CovidProject,inc death,BE,2,0.11053055072955621
ILM-EKF,inc death,BE,2,0.11228500391573965
LANL-GrowthRate,inc death,BE,2,0.12196474563261377
RobertWalraven-ESG,inc death,BE,2,0.1473740676394083
USC-SIkJalpha,inc death,BE,2,0.10883008071833226
epiforecasts-EpiNow2,inc death,BE,2,0.10883008071833226
IEM_Health-CovidProject,inc death,BE,3,0.10103862017596081
ILM-EKF,inc death,BE,3,0.11451043619942226
LANL-GrowthRate,inc death,BE,3,0.13471816023461441
RobertWalraven-ESG,inc death,BE,3,0.15978200399919387
USC-SIkJalpha,inc death,BE,3,0.10410039654492932
epiforecasts-EpiNow2,inc death,BE,3,0.09957429234732372
IEM_Health-CovidProject,inc death,BE,4,0.08411846855269581
ILM-EKF,inc death,BE,4,0.09918446292034282
LANL-GrowthRate,inc death,BE,4,0.1253841323709994
RobertWalraven-ESG,inc death,BE,4,0.17487786883323606
UMass-MechBayes,inc death,BE,1,0.17679072958084238
USC-SIkJalpha,inc death,BE,4,0.11075598359438282
epiforecasts-EpiNow2,inc death,BE,4,0.08630336383977882
UMass-MechBayes,inc death,BE,2,0.18615671701819997
UMass-MechBayes,inc death,BE,3,0.1908507269990371
UMass-MechBayes,inc death,BE,4,0.23733425055939175
MUNI-ARIMA,inc death,BE,1,0.11189286682331795
MUNI-ARIMA,inc death,BE,2,0.1040287536278176
MUNI-ARIMA,inc death,BE,3,0.09542536349951855
MUNI-ARIMA,inc death,BE,4,0.08204146932917246
IEM_Health-CovidProject,inc case,BG,1,0.11387665791113208
ILM-EKF,inc case,BG,1,0.17757038182752802
LANL-GrowthRate,inc case,BG,1,0.15183554388150947
USC-SIkJalpha,inc case,BG,1,0.10690461763085869
epiforecasts-EpiNow2,inc case,BG,1,0.22775331582226416
IEM_Health-CovidProject,inc case,BG,2,0.09969412343047546
ILM-EKF,inc case,BG,2,0.144002622732909
LANL-GrowthRate,inc case,BG,2,0.19722098330811452
USC-SIkJalpha,inc case,BG,2,0.13957177280266564
epiforecasts-EpiNow2,inc case,BG,2,0.18514622922802587
IEM_Health-CovidProject,inc case,BG,3,0.08702167818774979
ILM-EKF,inc case,BG,3,0.1190822964674471
LANL-GrowthRate,inc case,BG,3,0.21047103561688324
USC-SIkJalpha,inc case,BG,3,0.17745597120639173
epiforecasts-EpiNow2,inc case,BG,3,0.1707595194627543
IEM_Health-CovidProject,inc case,BG,4,0.08000648792265704
ILM-EKF,inc case,BG,4,0.10753560204658202
LANL-GrowthRate,inc case,BG,4,0.2083502289652527
USC-SIkJalpha,inc case,BG,4,0.21278321256025806
epiforecasts-EpiNow2,inc case,BG,4,0.1562626717239395
MUNI-ARIMA,inc case,BG,1,0.13095815659780188
MUNI-ARIMA,inc case,BG,2,0.12096220309564357
RobertWalraven-ESG,inc case,BG,1,0.09110132632890568
MUNI-ARIMA,inc case,BG,3,0.10774112537530928
RobertWalraven-ESG,inc case,BG,2,0.11340206540216585
MUNI-ARIMA,inc case,BG,4,0.09616164413780892
RobertWalraven-ESG,inc case,BG,3,0.1274683736834645
RobertWalraven-ESG,inc case,BG,4,0.13890015264350178
IEM_Health-CovidProject,inc death,BG,1,0.09401321234070727
ILM-EKF,inc death,BG,1,0.12999357755752117
LANL-GrowthRate,inc death,BG,1,0.11322021271138939
RobertWalraven-ESG,inc death,BG,1,0.1548452909141061
USC-SIkJalpha,inc death,BG,1,0.12387623273128488
epiforecasts-EpiNow2,inc death,BG,1,0.10028075983008776
IEM_Health-CovidProject,inc death,BG,2,0.0766932673695024
ILM-EKF,inc death,BG,2,0.12660475883219444
LANL-GrowthRate,inc death,BG,2,0.10494868166352961
RobertWalraven-ESG,inc death,BG,2,0.17724666236507222
USC-SIkJalpha,inc death,BG,2,0.1533865347390048
epiforecasts-EpiNow2,inc death,BG,2,0.1022576898260032
IEM_Health-CovidProject,inc death,BG,3,0.06870864185738693
ILM-EKF,inc death,BG,3,0.11035024298307597
LANL-GrowthRate,inc death,BG,3,0.11560501645846054
RobertWalraven-ESG,inc death,BG,3,0.1916609483390267
USC-SIkJalpha,inc death,BG,3,0.17340752468769083
epiforecasts-EpiNow2,inc death,BG,3,0.09583047416951335
IEM_Health-CovidProject,inc death,BG,4,0.06287376864648495
ILM-EKF,inc death,BG,4,0.09470858821432541
LANL-GrowthRate,inc death,BG,4,0.14963956937863418
RobertWalraven-ESG,inc death,BG,4,0.1918456017674797
UMass-MechBayes,inc death,BG,1,0.18154275486481405
USC-SIkJalpha,inc death,BG,4,0.15269343814146344
epiforecasts-EpiNow2,inc death,BG,4,0.09592280088373985
UMass-MechBayes,inc death,BG,2,0.1945390196689817
UMass-MechBayes,inc death,BG,3,0.1916609483390267
UMass-MechBayes,inc death,BG,4,0.196894170235045
MUNI-ARIMA,inc death,BG,1,0.10222795905008947
MUNI-ARIMA,inc death,BG,2,0.0643233855357117
MUNI-ARIMA,inc death,BG,3,0.05277620316581895
MUNI-ARIMA,inc death,BG,4,0.055422062732827466
IEM_Health-CovidProject,inc case,CH,1,0.16444986754326818
ILM-EKF,inc case,CH,1,0.18794270576373504
LANL-GrowthRate,inc case,CH,1,0.12304162751438773
USC-SIkJalpha,inc case,CH,1,0.16933451707425634
epiforecasts-EpiNow2,inc case,CH,1,0.0924474931054048
IEM_Health-CovidProject,inc case,CH,2,0.13536692338659362
ILM-EKF,inc case,CH,2,0.16244030806391233
LANL-GrowthRate,inc case,CH,2,0.16416839644757097
USC-SIkJalpha,inc case,CH,2,0.15279038877298684
epiforecasts-EpiNow2,inc case,CH,2,0.11516290497068411
IEM_Health-CovidProject,inc case,CH,3,0.1255717738001027
ILM-EKF,inc case,CH,3,0.14526930694521684
LANL-GrowthRate,inc case,CH,3,0.17031573917715076
USC-SIkJalpha,inc case,CH,3,0.15597336114118018
epiforecasts-EpiNow2,inc case,CH,3,0.1105781291672546
IEM_Health-CovidProject,inc case,CH,4,0.10964337995931722
ILM-EKF,inc case,CH,4,0.12758502395266003
LANL-GrowthRate,inc case,CH,4,0.1776500333518051
USC-SIkJalpha,inc case,CH,4,0.1613143981010644
epiforecasts-EpiNow2,inc case,CH,4,0.10552144838189927
MUNI-ARIMA,inc case,CH,1,0.05917919108823491
MUNI-ARIMA,inc case,CH,2,0.058676156905215486
RobertWalraven-ESG,inc case,CH,1,0.203604597910713
MUNI-ARIMA,inc case,CH,3,0.05330024931083496
RobertWalraven-ESG,inc case,CH,2,0.2113949214530366
MUNI-ARIMA,inc case,CH,4,0.04839431943031933
RobertWalraven-ESG,inc case,CH,3,0.23899144045825998
RobertWalraven-ESG,inc case,CH,4,0.26989139682293467
IEM_Health-CovidProject,inc death,CH,1,0.13591217642409106
ILM-EKF,inc death,CH,1,0.10820192686189774
LANL-GrowthRate,inc death,CH,1,0.11856168581676028
RobertWalraven-ESG,inc death,CH,1,0.19552278011886784
USC-SIkJalpha,inc death,CH,1,0.14107339831361349
epiforecasts-EpiNow2,inc death,CH,1,0.10131634969795879
IEM_Health-CovidProject,inc death,CH,2,0.10980357781044825
ILM-EKF,inc death,CH,2,0.11658157644072283
LANL-GrowthRate,inc death,CH,2,0.11377238182769338
RobertWalraven-ESG,inc death,CH,2,0.2098468375933011
USC-SIkJalpha,inc death,CH,2,0.13685663321302247
epiforecasts-EpiNow2,inc death,CH,2,0.09940113359682683
IEM_Health-CovidProject,inc death,CH,3,0.09374095847805654
ILM-EKF,inc death,CH,3,0.11200218415560002
LANL-GrowthRate,inc death,CH,3,0.10916668582254685
RobertWalraven-ESG,inc death,CH,3,0.21560420449953005
USC-SIkJalpha,inc death,CH,3,0.17967017041627503
epiforecasts-EpiNow2,inc death,CH,3,0.08983508520813752
IEM_Health-CovidProject,inc death,CH,4,0.09104050256408668
ILM-EKF,inc death,CH,4,0.10621391965810112
LANL-GrowthRate,inc death,CH,4,0.11152461564100617
RobertWalraven-ESG,inc death,CH,4,0.22304923128201234
USC-SIkJalpha,inc death,CH,4,0.20277202843819306
epiforecasts-EpiNow2,inc death,CH,4,0.08185292891083021
UMass-MechBayes,inc death,CH,1,0.10415699501659315
UMass-MechBayes,inc death,CH,2,0.11109538460821823
UMass-MechBayes,inc death,CH,3,0.12498794463740874
UMass-MechBayes,inc death,CH,4,0.11438422117026273
MUNI-ARIMA,inc death,CH,1,0.09525468775021767
MUNI-ARIMA,inc death,CH,2,0.10264247490976684
MUNI-ARIMA,inc death,CH,3,0.07499276678244524
MUNI-ARIMA,inc death,CH,4,0.0691625523355077
IEM_Health-CovidProject,inc case,CY,1,0.11568503514065658
ILM-EKF,inc case,CY,1,0.058104248419062816
LANL-GrowthRate,inc case,CY,1,0.2140173150102147
USC-SIkJalpha,inc case,CY,1,0.08618146913163008
epiforecasts-EpiNow2,inc case,CY,1,0.12347152789050847
IEM_Health-CovidProject,inc case,CY,2,0.12790379171988203
ILM-EKF,inc case,CY,2,0.08660152564367013
LANL-GrowthRate,inc case,CY,2,0.15686314078853456
USC-SIkJalpha,inc case,CY,2,0.1471459550759705
epiforecasts-EpiNow2,inc case,CY,2,0.09723680072271733
IEM_Health-CovidProject,inc case,CY,3,0.12372673277264537
ILM-EKF,inc case,CY,3,0.13421204910931026
LANL-GrowthRate,inc case,CY,3,0.18203473327469663
USC-SIkJalpha,inc case,CY,3,0.13771323299911833
epiforecasts-EpiNow2,inc case,CY,3,0.11152832249928599
IEM_Health-CovidProject,inc case,CY,4,0.14467769735044095
ILM-EKF,inc case,CY,4,0.12144478244745043
LANL-GrowthRate,inc case,CY,4,0.16805995146768393
USC-SIkJalpha,inc case,CY,4,0.1299838687132868
epiforecasts-EpiNow2,inc case,CY,4,0.1485529928151849
MUNI-ARIMA,inc case,CY,1,0.2918417931957473
MUNI-ARIMA,inc case,CY,2,0.244521954758598
RobertWalraven-ESG,inc case,CY,1,0.11069861121218003
MUNI-ARIMA,inc case,CY,3,0.19080749150480253
RobertWalraven-ESG,inc case,CY,2,0.13972683129062743
MUNI-ARIMA,inc case,CY,4,0.16311701171863438
RobertWalraven-ESG,inc case,CY,3,0.11997743784014096
RobertWalraven-ESG,inc case,CY,4,0.1241636954873187
IEM_Health-CovidProject,inc death,CY,1,0.1345672136227196
ILM-EKF,inc death,CY,1,0.10431566947497642
LANL-GrowthRate,inc death,CY,1,0.1345672136227196
RobertWalraven-ESG,inc death,CY,1,0.14315661023693574
USC-SIkJalpha,inc death,CY,1,0.1332348649729897
IEM_Health-CovidProject,inc death,CY,2,0.12227055605659545
ILM-EKF,inc death,CY,2,0.11245321213964253
LANL-GrowthRate,inc death,CY,2,0.1273230583729837
RobertWalraven-ESG,inc death,CY,2,0.14134027580854153
USC-SIkJalpha,inc death,CY,2,0.16565688239925835
IEM_Health-CovidProject,inc death,CY,3,0.13050949442503984
ILM-EKF,inc death,CY,3,0.1271914564311829
LANL-GrowthRate,inc death,CY,3,0.14571448406679205
RobertWalraven-ESG,inc death,CY,3,0.16676213176532867
USC-SIkJalpha,inc death,CY,3,0.1531488965191794
IEM_Health-CovidProject,inc death,CY,4,0.13239318421276128
ILM-EKF,inc death,CY,4,0.11374625685885124
LANL-GrowthRate,inc death,CY,4,0.14421400423175781
RobertWalraven-ESG,inc death,CY,4,0.15681522790249394
UMass-MechBayes,inc death,CY,1,0.2038897176101812
USC-SIkJalpha,inc death,CY,4,0.139241107534111
UMass-MechBayes,inc death,CY,2,0.1856155429292895
UMass-MechBayes,inc death,CY,3,0.15160193796848062
UMass-MechBayes,inc death,CY,4,0.2044552971386946
MUNI-ARIMA,inc death,CY,1,0.1462687104594778
MUNI-ARIMA,inc death,CY,2,0.14534047229368893
MUNI-ARIMA,inc death,CY,3,0.12507159882399652
MUNI-ARIMA,inc death,CY,4,0.10913492212133023
IEM_Health-CovidProject,inc case,CZ,1,0.08983414818683669
ILM-EKF,inc case,CZ,1,0.1740536621119961
LANL-GrowthRate,inc case,CZ,1,0.11603577474133073
MUNI_DMS-SEIAR,inc case,CZ,1,0.15763350530897757
USC-SIkJalpha,inc case,CZ,1,0.0861296472306785
epiforecasts-EpiNow2,inc case,CZ,1,0.1519013778431966
IEM_Health-CovidProject,inc case,CZ,2,0.07603206910961462
ILM-EKF,inc case,CZ,2,0.13388255647562575
LANL-GrowthRate,inc case,CZ,2,0.16644858372645363
MUNI_DMS-SEIAR,inc case,CZ,2,0.19866443864125113
USC-SIkJalpha,inc case,CZ,2,0.08797996568398264
epiforecasts-EpiNow2,inc case,CZ,2,0.12568566526283234
IEM_Health-CovidProject,inc case,CZ,3,0.0686416647524223
ILM-EKF,inc case,CZ,3,0.1274773773973557
LANL-GrowthRate,inc case,CZ,3,0.17271128550609482
MUNI_DMS-SEIAR,inc case,CZ,3,0.19121606609603353
USC-SIkJalpha,inc case,CZ,3,0.09560803304801677
epiforecasts-EpiNow2,inc case,CZ,3,0.14872360696358164
IEM_Health-CovidProject,inc case,CZ,4,0.06461697959058116
ILM-EKF,inc case,CZ,4,0.1276185346913978
LANL-GrowthRate,inc case,CZ,4,0.1417983718793309
MUNI_DMS-SEIAR,inc case,CZ,4,0.17602556509158318
USC-SIkJalpha,inc case,CZ,4,0.10209482775311825
epiforecasts-EpiNow2,inc case,CZ,4,0.18231219241628255
MUNI-ARIMA,inc case,CZ,1,0.13054024658399707
MUNI-ARIMA,inc case,CZ,2,0.09933221932062557
RobertWalraven-ESG,inc case,CZ,1,0.09387163799298667
MUNI-ARIMA,inc case,CZ,3,0.08635564275304741
RobertWalraven-ESG,inc case,CZ,2,0.11197450177961427
MUNI-ARIMA,inc case,CZ,4,0.08102764107390337
RobertWalraven-ESG,inc case,CZ,3,0.10926632348344774
RobertWalraven-ESG,inc case,CZ,4,0.12450588750380273
IEM_Health-CovidProject,inc death,CZ,1,0.09152203453415493
ILM-EKF,inc death,CZ,1,0.09890284377078035
LANL-GrowthRate,inc death,CZ,1,0.10949957703193537
MUNI_DMS-SEIAR,inc death,CZ,1,0.09890284377078035
RobertWalraven-ESG,inc death,CZ,1,0.1005242018653833
USC-SIkJalpha,inc death,CZ,1,0.06193915468473112
epiforecasts-EpiNow2,inc death,CZ,1,0.18581746405419336
IEM_Health-CovidProject,inc death,CZ,2,0.08169776087998887
ILM-EKF,inc death,CZ,2,0.12752821210534848
LANL-GrowthRate,inc death,CZ,2,0.14131504584646723
MUNI_DMS-SEIAR,inc death,CZ,2,0.10252268031998603
RobertWalraven-ESG,inc death,CZ,2,0.09336886957713013
USC-SIkJalpha,inc death,CZ,2,0.07364305206083505
epiforecasts-EpiNow2,inc death,CZ,2,0.14524046378664687
IEM_Health-CovidProject,inc death,CZ,3,0.06979393982578169
ILM-EKF,inc death,CZ,3,0.1332429760310378
LANL-GrowthRate,inc death,CZ,3,0.16911608496247102
MUNI_DMS-SEIAR,inc death,CZ,3,0.10469090973867255
RobertWalraven-ESG,inc death,CZ,3,0.08455804248123551
USC-SIkJalpha,inc death,CZ,3,0.06870340951600386
epiforecasts-EpiNow2,inc death,CZ,3,0.1418392970652983
IEM_Health-CovidProject,inc death,CZ,4,0.05665530349777106
ILM-EKF,inc death,CZ,4,0.1208646474619116
LANL-GrowthRate,inc death,CZ,4,0.21329055434454985
MUNI_DMS-SEIAR,inc death,CZ,4,0.10359826925306707
RobertWalraven-ESG,inc death,CZ,4,0.07554040466369474
UMass-MechBayes,inc death,CZ,1,0.12774950653725795
USC-SIkJalpha,inc death,CZ,4,0.07109685144818328
epiforecasts-EpiNow2,inc death,CZ,4,0.13945920860989797
UMass-MechBayes,inc death,CZ,2,0.14131504584646723
UMass-MechBayes,inc death,CZ,3,0.1418392970652983
UMass-MechBayes,inc death,CZ,4,0.1510808093273895
MUNI-ARIMA,inc death,CZ,1,0.1251423737507833
MUNI-ARIMA,inc death,CZ,2,0.09336886957713013
MUNI-ARIMA,inc death,CZ,3,0.08621604331420092
MUNI-ARIMA,inc death,CZ,4,0.06841395139353486
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.05543786886562389
IEM_Health-CovidProject,inc case,DE,1,0.05174201094124896
ILM-EKF,inc case,DE,1,0.08108822610195732
ITWW-county_repro,inc case,DE,1,0.05432911148831141
Karlen-pypm,inc case,DE,1,0.06545676082929086
LANL-GrowthRate,inc case,DE,1,0.062447254584265983
MIT_CovidAnalytics-DELPHI,inc case,DE,1,0.06877102720039419
USC-SIkJalpha,inc case,DE,1,0.04565471553639615
epiforecasts-EpiExpert,inc case,DE,1,0.08358324844355601
epiforecasts-EpiNow2,inc case,DE,1,0.05543786886562389
itwm-dSEIR,inc case,DE,1,0.09054851914718569
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.05679985524146328
IEM_Health-CovidProject,inc case,DE,2,0.05139034521846678
ILM-EKF,inc case,DE,2,0.07708551782770018
ITWW-county_repro,inc case,DE,2,0.046517122827060456
Karlen-pypm,inc case,DE,2,0.06661711417208657
LANL-GrowthRate,inc case,DE,2,0.0793527389402796
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.08175736739301534
USC-SIkJalpha,inc case,DE,2,0.05139034521846678
epiforecasts-EpiExpert,inc case,DE,2,0.08301517304521557
epiforecasts-EpiNow2,inc case,DE,2,0.05679985524146328
itwm-dSEIR,inc case,DE,2,0.08301517304521557
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.0485594262730249
IEM_Health-CovidProject,inc case,DE,3,0.04505964780289697
ILM-EKF,inc case,DE,3,0.06412334495027645
ITWW-county_repro,inc case,DE,3,0.03732552915016092
Karlen-pypm,inc case,DE,3,0.05619798770923106
LANL-GrowthRate,inc case,DE,3,0.07465105830032184
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.09618501742541469
UNIPV-BayesINGARCHX,inc case,DE,3,0.06946695702946618
USC-SIkJalpha,inc case,DE,3,0.05378086995829639
epiforecasts-EpiExpert,inc case,DE,3,0.07694801394033175
epiforecasts-EpiNow2,inc case,DE,3,0.0485594262730249
itwm-dSEIR,inc case,DE,3,0.0724872595090082
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.045748593877658374
IEM_Health-CovidProject,inc case,DE,4,0.043382287297779494
ILM-EKF,inc case,DE,4,0.056543205916206984
ITWW-county_repro,inc case,DE,4,0.032891145925113864
Karlen-pypm,inc case,DE,4,0.050323453265424214
LANL-GrowthRate,inc case,DE,4,0.07510963173943912
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.11981774587005764
UNIPV-BayesINGARCHX,inc case,DE,4,0.06370057375370153
USC-SIkJalpha,inc case,DE,4,0.056543205916206984
epiforecasts-EpiExpert,inc case,DE,4,0.08249746436954788
epiforecasts-EpiNow2,inc case,DE,4,0.04747495591077756
itwm-dSEIR,inc case,DE,4,0.06989368509086696
HZI-AgeExtendedSEIR,inc case,DE,1,0.07442344039494714
HZI-AgeExtendedSEIR,inc case,DE,2,0.05929655217515398
MUNI-ARIMA,inc case,DE,1,0.08108822610195732
HZI-AgeExtendedSEIR,inc case,DE,3,0.05103694802164862
MUNI-ARIMA,inc case,DE,2,0.0793527389402796
HZI-AgeExtendedSEIR,inc case,DE,4,0.050323453265424214
RobertWalraven-ESG,inc case,DE,1,0.07873784273668322
MUNI-ARIMA,inc case,DE,3,0.06581080139633638
RobertWalraven-ESG,inc case,DE,2,0.08301517304521557
CovidMetrics-epiBATS,inc case,DE,1,0.05125387876255793
MUNI-ARIMA,inc case,DE,4,0.05851564333188862
RobertWalraven-ESG,inc case,DE,3,0.09262260937262155
CovidMetrics-epiBATS,inc case,DE,2,0.04459492766891746
RobertWalraven-ESG,inc case,DE,4,0.10270092503147799
CovidMetrics-epiBATS,inc case,DE,3,0.047185102887939284
CovidMetrics-epiBATS,inc case,DE,4,0.04453402943842851
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.03282516633584318
IEM_Health-CovidProject,inc death,DE,1,0.0535257216827713
ILM-EKF,inc death,DE,1,0.06388553878266252
ITWW-county_repro,inc death,DE,1,0.052578363776881555
Karlen-pypm,inc death,DE,1,0.07617121931778993
LANL-GrowthRate,inc death,DE,1,0.0742669388348452
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.06829143800905305
RobertWalraven-ESG,inc death,DE,1,0.0742669388348452
USC-SIkJalpha,inc death,DE,1,0.07520702666819766
epiforecasts-EpiExpert,inc death,DE,1,0.08867694189235246
epiforecasts-EpiNow2,inc death,DE,1,0.03908786254465537
itwm-dSEIR,inc death,DE,1,0.06388553878266252
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03537569457512028
IEM_Health-CovidProject,inc death,DE,2,0.05235602797117801
ILM-EKF,inc death,DE,2,0.06463707156935557
ITWW-county_repro,inc death,DE,2,0.08310480630345715
Karlen-pypm,inc death,DE,2,0.06888951048839212
LANL-GrowthRate,inc death,DE,2,0.07479432567311145
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.06232860472759287
RobertWalraven-ESG,inc death,DE,2,0.06232860472759287
USC-SIkJalpha,inc death,DE,2,0.08310480630345715
epiforecasts-EpiExpert,inc death,DE,2,0.0918526806511895
epiforecasts-EpiNow2,inc death,DE,2,0.04122521887494331
itwm-dSEIR,inc death,DE,2,0.07479432567311145
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.037134811583504394
IEM_Health-CovidProject,inc death,DE,3,0.047355401927588164
ILM-EKF,inc death,DE,3,0.062189624218157956
ITWW-county_repro,inc death,DE,3,0.08325385177592114
Karlen-pypm,inc death,DE,3,0.0637251704951495
LANL-GrowthRate,inc death,DE,3,0.07480780884213203
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.07941136630934015
RobertWalraven-ESG,inc death,DE,3,0.05550256785061408
USC-SIkJalpha,inc death,DE,3,0.08461866901814935
epiforecasts-EpiExpert,inc death,DE,3,0.09926420788667518
epiforecasts-EpiNow2,inc death,DE,3,0.041293910480856885
itwm-dSEIR,inc death,DE,3,0.07704087776279268
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.03882092411097153
IEM_Health-CovidProject,inc death,DE,4,0.04491677169864474
ILM-EKF,inc death,DE,4,0.05972449863226388
ITWW-county_repro,inc death,DE,4,0.06548107681368692
Karlen-pypm,inc death,DE,4,0.05720978290037909
LANL-GrowthRate,inc death,DE,4,0.08111834888859722
