model,target_variable,location,horizon,weight
MUNI-ARIMA,inc case,BE,1,0.09934436981914845
MUNI-ARIMA,inc case,BE,2,0.11592553058220727
RobertWalraven-ESG,inc case,BE,1,0.08956045460968685
MUNI-ARIMA,inc case,BE,3,0.10169129956578739
RobertWalraven-ESG,inc case,BE,2,0.11779529720450094
MUNI-ARIMA,inc case,BE,4,0.0938659591045189
RobertWalraven-ESG,inc case,BE,3,0.12897433115660842
RobertWalraven-ESG,inc case,BE,4,0.1365323041520275
IEM_Health-CovidProject,inc death,BE,1,0.11797554012077556
ILM-EKF,inc death,BE,1,0.0851369877160236
LANL-GrowthRate,inc death,BE,1,0.11968533055730855
RobertWalraven-ESG,inc death,BE,1,0.13319819045894016
USC-SIkJalpha,inc death,BE,1,0.10071082693236937
epiforecasts-EpiNow2,inc death,BE,1,0.09278975065678977
IEM_Health-CovidProject,inc death,BE,2,0.12277344300959535
ILM-EKF,inc death,BE,2,0.12463364669155892
RobertWalraven-ESG,inc death,BE,2,0.16787389146209977
USC-SIkJalpha,inc death,BE,2,0.11751172402346985
IEM_Health-CovidProject,inc death,BE,3,0.11288662858776746
ILM-EKF,inc death,BE,3,0.12678036749087732
RobertWalraven-ESG,inc death,BE,3,0.18728917924788696
USC-SIkJalpha,inc death,BE,3,0.1113611336068517
IEM_Health-CovidProject,inc death,BE,4,0.09211861611982124
ILM-EKF,inc death,BE,4,0.10726140233129869
RobertWalraven-ESG,inc death,BE,4,0.2007713428252514
UMass-MechBayes,inc death,BE,1,0.14746942515096942
UMass-SemiMech,inc death,BE,1,0.12512557285536802
USC-SIkJalpha,inc death,BE,4,0.11514827014977652
UMass-MechBayes,inc death,BE,2,0.20062977272299728
UMass-SemiMech,inc death,BE,2,0.15233001262301643
UMass-MechBayes,inc death,BE,3,0.20601809717267563
UMass-SemiMech,inc death,BE,3,0.12485945283192462
UMass-MechBayes,inc death,BE,4,0.252583302264026
UMass-SemiMech,inc death,BE,4,0.11863761166946674
MUNI-ARIMA,inc death,BE,1,0.07790837555145555
MUNI-ARIMA,inc death,BE,2,0.11424750946726234
MUNI-ARIMA,inc death,BE,3,0.13080514106201627
MUNI-ARIMA,inc death,BE,4,0.1134794546403595
IEM_Health-CovidProject,inc case,BG,1,0.09762963535027078
ILM-EKF,inc case,BG,1,0.16271605891711796
LANL-GrowthRate,inc case,BG,1,0.13441761388805398
USC-SIkJalpha,inc case,BG,1,0.09274815358275723
epiforecasts-EpiNow2,inc case,BG,1,0.20610700796168277
IEM_Health-CovidProject,inc case,BG,2,0.09906781828064994
ILM-EKF,inc case,BG,2,0.1605581882479499
USC-SIkJalpha,inc case,BG,2,0.1526618839078868
epiforecasts-EpiNow2,inc case,BG,2,0.221723212342407
IEM_Health-CovidProject,inc case,BG,3,0.09116822620112239
ILM-EKF,inc case,BG,3,0.14345588534588374
USC-SIkJalpha,inc case,BG,3,0.2075531958195765
epiforecasts-EpiNow2,inc case,BG,3,0.20322917090666867
IEM_Health-CovidProject,inc case,BG,4,0.0810334276318431
ILM-EKF,inc case,BG,4,0.13005364928567412
UMass-SemiMech,inc case,BG,1,0.10539562907131506
USC-SIkJalpha,inc case,BG,4,0.26335863980349006
epiforecasts-EpiNow2,inc case,BG,4,0.19153355622072005
UMass-SemiMech,inc case,BG,2,0.11938942203052684
UMass-SemiMech,inc case,BG,3,0.11476470827670701
UMass-SemiMech,inc case,BG,4,0.10327789796215298
MUNI-ARIMA,inc case,BG,1,0.11890788920866312
MUNI-ARIMA,inc case,BG,2,0.1330339274054442
RobertWalraven-ESG,inc case,BG,1,0.08207801202013915
MUNI-ARIMA,inc case,BG,3,0.11476470827670701
RobertWalraven-ESG,inc case,BG,2,0.11356554778513529
MUNI-ARIMA,inc case,BG,4,0.10227519992368547
RobertWalraven-ESG,inc case,BG,3,0.12506410517333455
RobertWalraven-ESG,inc case,BG,4,0.12846762917243418
IEM_Health-CovidProject,inc death,BG,1,0.0795133539290398
ILM-EKF,inc death,BG,1,0.11231261242476871
LANL-GrowthRate,inc death,BG,1,0.10095515723574716
RobertWalraven-ESG,inc death,BG,1,0.13613649990881055
USC-SIkJalpha,inc death,BG,1,0.1095732804144085
epiforecasts-EpiNow2,inc death,BG,1,0.0855715142283952
IEM_Health-CovidProject,inc death,BG,2,0.07009245547009854
ILM-EKF,inc death,BG,2,0.12355280286254659
RobertWalraven-ESG,inc death,BG,2,0.16952593881140113
USC-SIkJalpha,inc death,BG,2,0.1518669868518802
epiforecasts-EpiNow2,inc death,BG,2,0.09850831579581416
IEM_Health-CovidProject,inc death,BG,3,0.06490877974492461
ILM-EKF,inc death,BG,3,0.11054776550307474
RobertWalraven-ESG,inc death,BG,3,0.19121775654585899
USC-SIkJalpha,inc death,BG,3,0.1684537379094472
epiforecasts-EpiNow2,inc death,BG,3,0.09691858893420251
IEM_Health-CovidProject,inc death,BG,4,0.061730186371739076
ILM-EKF,inc death,BG,4,0.0995913673464057
RobertWalraven-ESG,inc death,BG,4,0.2018743932697413
UMass-MechBayes,inc death,BG,1,0.1576317367365175
UMass-SemiMech,inc death,BG,1,0.13021752165190578
USC-SIkJalpha,inc death,BG,4,0.15561151147875893
epiforecasts-EpiNow2,inc death,BG,4,0.10093719663487065
UMass-MechBayes,inc death,BG,2,0.19701663159162833
UMass-SemiMech,inc death,BG,2,0.13017170301589728
UMass-MechBayes,inc death,BG,3,0.20214448549133665
UMass-SemiMech,inc death,BG,3,0.11598454085568496
UMass-MechBayes,inc death,BG,4,0.2263440166963766
UMass-SemiMech,inc death,BG,4,0.10093719663487065
MUNI-ARIMA,inc death,BG,1,0.08808832347040683
MUNI-ARIMA,inc death,BG,2,0.05926516560073372
MUNI-ARIMA,inc death,BG,3,0.049824345015470305
MUNI-ARIMA,inc death,BG,4,0.05297413156723708
IEM_Health-CovidProject,inc case,CH,1,0.14700852164930497
ILM-EKF,inc case,CH,1,0.18276735123967647
LANL-GrowthRate,inc case,CH,1,0.11177507431186827
USC-SIkJalpha,inc case,CH,1,0.1572649301364658
epiforecasts-EpiNow2,inc case,CH,1,0.08897884205089514
IEM_Health-CovidProject,inc case,CH,2,0.1335633209667647
ILM-EKF,inc case,CH,2,0.1730679651963712
USC-SIkJalpha,inc case,CH,2,0.17066424345753267
epiforecasts-EpiNow2,inc case,CH,2,0.09170019051449517
IEM_Health-CovidProject,inc case,CH,3,0.13076110947463995
ILM-EKF,inc case,CH,3,0.16786899189311885
USC-SIkJalpha,inc case,CH,3,0.19409852187641868
IEM_Health-CovidProject,inc case,CH,4,0.10205414063789411
ILM-EKF,inc case,CH,4,0.1332707013036029
USC-SIkJalpha,inc case,CH,4,0.18270983243235886
UMass-SemiMech,inc case,CH,1,0.0786324650682329
UMass-SemiMech,inc case,CH,2,0.10592953042191684
UMass-SemiMech,inc case,CH,3,0.11502134629713698
UMass-SemiMech,inc case,CH,4,0.10298190555278407
MUNI-ARIMA,inc case,CH,1,0.034678933312143743
MUNI-ARIMA,inc case,CH,2,0.032507474944291945
RobertWalraven-ESG,inc case,CH,1,0.19889388223141263
MUNI-ARIMA,inc case,CH,3,0.026888106926603452
RobertWalraven-ESG,inc case,CH,2,0.29256727449862746
MUNI-ARIMA,inc case,CH,4,0.025863035641110158
RobertWalraven-ESG,inc case,CH,3,0.3653619235320822
RobertWalraven-ESG,inc case,CH,4,0.4531203844322499
IEM_Health-CovidProject,inc death,CH,1,0.11657709190044854
ILM-EKF,inc death,CH,1,0.10430581906882237
LANL-GrowthRate,inc death,CH,1,0.10770709577758832
RobertWalraven-ESG,inc death,CH,1,0.17384303178137064
USC-SIkJalpha,inc death,CH,1,0.11938617845226658
epiforecasts-EpiNow2,inc death,CH,1,0.1021551836241044
IEM_Health-CovidProject,inc death,CH,2,0.12105926569726962
ILM-EKF,inc death,CH,2,0.1310288522841036
RobertWalraven-ESG,inc death,CH,2,0.23696707327976183
USC-SIkJalpha,inc death,CH,2,0.14849936592198407
IEM_Health-CovidProject,inc death,CH,3,0.10150736876042689
ILM-EKF,inc death,CH,3,0.12255157935710075
RobertWalraven-ESG,inc death,CH,3,0.2451031587142015
USC-SIkJalpha,inc death,CH,3,0.19325441360158194
IEM_Health-CovidProject,inc death,CH,4,0.0984253525297762
ILM-EKF,inc death,CH,4,0.11464931173798108
RobertWalraven-ESG,inc death,CH,4,0.260827184203907
USC-SIkJalpha,inc death,CH,4,0.21735598683658916
UMass-MechBayes,inc death,CH,1,0.08616567662207067
UMass-SemiMech,inc death,CH,1,0.0981094337776052
UMass-MechBayes,inc death,CH,2,0.1237494716016534
UMass-SemiMech,inc death,CH,2,0.12950526097847448
UMass-MechBayes,inc death,CH,3,0.13398972676376347
UMass-SemiMech,inc death,CH,3,0.12255157935710075
UMass-MechBayes,inc death,CH,4,0.11855781100177591
UMass-SemiMech,inc death,CH,4,0.1172257007658009
MUNI-ARIMA,inc death,CH,1,0.09175048899572337
MUNI-ARIMA,inc death,CH,2,0.10919071023675299
MUNI-ARIMA,inc death,CH,3,0.08104217344582469
MUNI-ARIMA,inc death,CH,4,0.0729586529241698
IEM_Health-CovidProject,inc case,CY,1,0.09658307778402907
ILM-EKF,inc case,CY,1,0.07786542705069009
LANL-GrowthRate,inc case,CY,1,0.17318344981963835
USC-SIkJalpha,inc case,CY,1,0.07726646222722325
epiforecasts-EpiNow2,inc case,CY,1,0.20926333519872967
IEM_Health-CovidProject,inc case,CY,2,0.1172266896628618
ILM-EKF,inc case,CY,2,0.12097794373207339
USC-SIkJalpha,inc case,CY,2,0.12601869138757646
epiforecasts-EpiNow2,inc case,CY,2,0.18902803708136467
IEM_Health-CovidProject,inc case,CY,3,0.12095840327839641
ILM-EKF,inc case,CY,3,0.1246517896380421
USC-SIkJalpha,inc case,CY,3,0.1295982892268533
epiforecasts-EpiNow2,inc case,CY,3,0.15853771303479142
IEM_Health-CovidProject,inc case,CY,4,0.1287438811401633
ILM-EKF,inc case,CY,4,0.12341654812746687
UMass-SemiMech,inc case,CY,1,0.11414363738112528
USC-SIkJalpha,inc case,CY,4,0.1287438811401633
epiforecasts-EpiNow2,inc case,CY,4,0.15038150822254368
UMass-SemiMech,inc case,CY,2,0.14972517788622944
UMass-SemiMech,inc case,CY,3,0.15405079662814636
UMass-SemiMech,inc case,CY,4,0.15561216937811043
MUNI-ARIMA,inc case,CY,1,0.16201032402482296
MUNI-ARIMA,inc case,CY,2,0.1643722061577084
RobertWalraven-ESG,inc case,CY,1,0.08968428651374127
MUNI-ARIMA,inc case,CY,3,0.17944378508333533
RobertWalraven-ESG,inc case,CY,2,0.13265125409218576
MUNI-ARIMA,inc case,CY,4,0.17544509292630092
RobertWalraven-ESG,inc case,CY,3,0.1327592231104351
RobertWalraven-ESG,inc case,CY,4,0.1376569190652515
IEM_Health-CovidProject,inc death,CY,1,0.11773033189041462
ILM-EKF,inc death,CY,1,0.08104624296803907
LANL-GrowthRate,inc death,CY,1,0.11530290236690094
RobertWalraven-ESG,inc death,CY,1,0.12855610953551022
USC-SIkJalpha,inc death,CY,1,0.09725549156164688
IEM_Health-CovidProject,inc death,CY,2,0.11625574995836335
ILM-EKF,inc death,CY,2,0.10105307496380814
RobertWalraven-ESG,inc death,CY,2,0.13543195613706246
USC-SIkJalpha,inc death,CY,2,0.1326959570231824
IEM_Health-CovidProject,inc death,CY,3,0.11842215273298698
ILM-EKF,inc death,CY,3,0.10098013023743076
RobertWalraven-ESG,inc death,CY,3,0.1608202074151675
USC-SIkJalpha,inc death,CY,3,0.12897462178840166
IEM_Health-CovidProject,inc death,CY,4,0.14001187265696063
ILM-EKF,inc death,CY,4,0.11717305654979684
RobertWalraven-ESG,inc death,CY,4,0.17390948393180372
UMass-MechBayes,inc death,CY,1,0.16946032620589985
UMass-SemiMech,inc death,CY,1,0.16209248593607814
USC-SIkJalpha,inc death,CY,4,0.14001187265696063
UMass-MechBayes,inc death,CY,2,0.20852221817928662
UMass-SemiMech,inc death,CY,2,0.17060908760123453
UMass-MechBayes,inc death,CY,3,0.22853397895839594
UMass-SemiMech,inc death,CY,3,0.16283046000785711
UMass-MechBayes,inc death,CY,4,0.19905302377736572
UMass-SemiMech,inc death,CY,4,0.142425870461391
MUNI-ARIMA,inc death,CY,1,0.12855610953551022
MUNI-ARIMA,inc death,CY,2,0.13543195613706246
MUNI-ARIMA,inc death,CY,3,0.09943844885976005
MUNI-ARIMA,inc death,CY,4,0.08741481996572147
IEM_Health-CovidProject,inc case,CZ,1,0.08091584677139528
ILM-EKF,inc case,CZ,1,0.17500404069162237
LANL-GrowthRate,inc case,CZ,1,0.10169153715864541
MUNI_DMS-SEIAR,inc case,CZ,1,0.1475524264654855
USC-SIkJalpha,inc case,CZ,1,0.07678748724224246
epiforecasts-EpiNow2,inc case,CZ,1,0.1447148798026877
IEM_Health-CovidProject,inc case,CZ,2,0.08081995767647784
ILM-EKF,inc case,CZ,2,0.16802043832741448
MUNI_DMS-SEIAR,inc case,CZ,2,0.22016471229109486
USC-SIkJalpha,inc case,CZ,2,0.09389377435943749
epiforecasts-EpiNow2,inc case,CZ,2,0.15572625991321343
IEM_Health-CovidProject,inc case,CZ,3,0.07110971725724963
ILM-EKF,inc case,CZ,3,0.1540710540573742
MUNI_DMS-SEIAR,inc case,CZ,3,0.2311065810860613
USC-SIkJalpha,inc case,CZ,3,0.10875603815814648
epiforecasts-EpiNow2,inc case,CZ,3,0.1789212240666281
IEM_Health-CovidProject,inc case,CZ,4,0.062367805222869235
ILM-EKF,inc case,CZ,4,0.14858212420742375
MUNI_DMS-SEIAR,inc case,CZ,4,0.20207168892209634
UMass-SemiMech,inc case,CZ,1,0.06601029605034879
USC-SIkJalpha,inc case,CZ,4,0.11226204940116463
epiforecasts-EpiNow2,inc case,CZ,4,0.2104913426271837
UMass-SemiMech,inc case,CZ,2,0.07786312995660671
UMass-SemiMech,inc case,CZ,3,0.08403875675856774
UMass-SemiMech,inc case,CZ,4,0.08862793373776155
MUNI-ARIMA,inc case,CZ,1,0.12974437499551314
MUNI-ARIMA,inc case,CZ,2,0.10821655349901273
RobertWalraven-ESG,inc case,CZ,1,0.0775791108220594
MUNI-ARIMA,inc case,CZ,3,0.08533166070869955
RobertWalraven-ESG,inc case,CZ,2,0.09529517397674253
MUNI-ARIMA,inc case,CZ,4,0.07654230640988498
RobertWalraven-ESG,inc case,CZ,3,0.08666496790727299
RobertWalraven-ESG,inc case,CZ,4,0.09905474947161584
IEM_Health-CovidProject,inc death,CZ,1,0.08454840246877707
ILM-EKF,inc death,CZ,1,0.0899165550064772
LANL-GrowthRate,inc death,CZ,1,0.10688194274354836
MUNI_DMS-SEIAR,inc death,CZ,1,0.09938145553347481
RobertWalraven-ESG,inc death,CZ,1,0.088511608834501
USC-SIkJalpha,inc death,CZ,1,0.05499750451852489
epiforecasts-EpiNow2,inc death,CZ,1,0.17165887773963828
IEM_Health-CovidProject,inc death,CZ,2,0.10266983223946832
ILM-EKF,inc death,CZ,2,0.16058614786173248
MUNI_DMS-SEIAR,inc death,CZ,2,0.12781346462464424
RobertWalraven-ESG,inc death,CZ,2,0.12280117189426602
USC-SIkJalpha,inc death,CZ,2,0.09347551890459055
IEM_Health-CovidProject,inc death,CZ,3,0.09109058204938793
ILM-EKF,inc death,CZ,3,0.17113988142612277
MUNI_DMS-SEIAR,inc death,CZ,3,0.1344670496919536
RobertWalraven-ESG,inc death,CZ,3,0.11295232174124102
USC-SIkJalpha,inc death,CZ,3,0.08964469979463573
IEM_Health-CovidProject,inc death,CZ,4,0.07829635067801334
ILM-EKF,inc death,CZ,4,0.16739219800126992
MUNI_DMS-SEIAR,inc death,CZ,4,0.13869639262962363
RobertWalraven-ESG,inc death,CZ,4,0.10552986395732232
UMass-MechBayes,inc death,CZ,1,0.12314658620452312
UMass-SemiMech,inc death,CZ,1,0.06294158850453405
USC-SIkJalpha,inc death,CZ,4,0.0951837988634672
UMass-MechBayes,inc death,CZ,2,0.1739683268502102
UMass-SemiMech,inc death,CZ,2,0.08820929248743054
UMass-MechBayes,inc death,CZ,3,0.1764880027206891
UMass-SemiMech,inc death,CZ,3,0.11765866848045942
UMass-MechBayes,inc death,CZ,4,0.21105972791464464
UMass-SemiMech,inc death,CZ,4,0.11558032719135303
MUNI-ARIMA,inc death,CZ,1,0.11801547844600134
MUNI-ARIMA,inc death,CZ,2,0.13047624513765765
MUNI-ARIMA,inc death,CZ,3,0.10655879409551039
MUNI-ARIMA,inc death,CZ,4,0.08826134076430595
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.045512143072311405
IEM_Health-CovidProject,inc case,DE,1,0.045074526312000714
ILM-EKF,inc case,DE,1,0.07102652630981932
ITWW-county_repro,inc case,DE,1,0.045074526312000714
Karlen-pypm,inc case,DE,1,0.056478924535518976
LANL-GrowthRate,inc case,DE,1,0.0520861192938675
MIT_CovidAnalytics-DELPHI,inc case,DE,1,0.059338616917064234
UNIPV-BayesINGARCHX,inc case,DE,1,0.07324610525700116
USC-SIkJalpha,inc case,DE,1,0.03939286333149643
epiforecasts-EpiExpert,inc case,DE,1,0.07102652630981932
epiforecasts-EpiNow2,inc case,DE,1,0.04832732717987706
itwm-dSEIR,inc case,DE,1,0.07684837272865697
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.051442317475459486
IEM_Health-CovidProject,inc case,DE,2,0.048355778426931915
ILM-EKF,inc case,DE,2,0.07439350527220294
ITWW-county_repro,inc case,DE,2,0.039635883956501576
Karlen-pypm,inc case,DE,2,0.0612098461100404
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.08059296404488653
UNIPV-BayesINGARCHX,inc case,DE,2,0.07439350527220294
USC-SIkJalpha,inc case,DE,2,0.048355778426931915
epiforecasts-EpiExpert,inc case,DE,2,0.07555590379208112
epiforecasts-EpiNow2,inc case,DE,2,0.05313821805157353
itwm-dSEIR,inc case,DE,2,0.07675520385227289
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.04928230333312235
IEM_Health-CovidProject,inc case,DE,3,0.044442077112904974
ILM-EKF,inc case,DE,3,0.06913211995340773
ITWW-county_repro,inc case,DE,3,0.035301508061314595
Karlen-pypm,inc case,DE,3,0.05721278892695813
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.1082067964488121
UNIPV-BayesINGARCHX,inc case,DE,3,0.07900813708960884
USC-SIkJalpha,inc case,DE,3,0.055927108276914134
epiforecasts-EpiExpert,inc case,DE,3,0.08028246188137673
epiforecasts-EpiNow2,inc case,DE,3,0.04977512636645357
itwm-dSEIR,inc case,DE,3,0.07541685813099026
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.048380817624880924
IEM_Health-CovidProject,inc case,DE,4,0.041983354137293365
ILM-EKF,inc case,DE,4,0.06047602203110116
ITWW-county_repro,inc case,DE,4,0.031552707146661474
Karlen-pypm,inc case,DE,4,0.05029688961002472
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.1302560474516025
UMass-SemiMech,inc case,DE,1,0.049869688685617815
UNIPV-BayesINGARCHX,inc case,DE,4,0.07055535903628468
USC-SIkJalpha,inc case,DE,4,0.05839064196106319
epiforecasts-EpiExpert,inc case,DE,4,0.08758596294159479
epiforecasts-EpiNow2,inc case,DE,4,0.04884601779435093
itwm-dSEIR,inc case,DE,4,0.07470567427371319
UMass-SemiMech,inc case,DE,2,0.0612098461100404
UMass-SemiMech,inc case,DE,3,0.07010581178373744
UMass-SemiMech,inc case,DE,4,0.0781536284709615
HZI-AgeExtendedSEIR,inc case,DE,1,0.06421576351298731
HZI-AgeExtendedSEIR,inc case,DE,2,0.051442317475459486
MUNI-ARIMA,inc case,DE,1,0.07102652630981932
HZI-AgeExtendedSEIR,inc case,DE,3,0.04977512636645357
MUNI-ARIMA,inc case,DE,2,0.07217280362228644
HZI-AgeExtendedSEIR,inc case,DE,4,0.049320250976820364
RobertWalraven-ESG,inc case,DE,1,0.08681019882311249
MUNI-ARIMA,inc case,DE,3,0.06300648907146021
RobertWalraven-ESG,inc case,DE,2,0.10074120505610817
CovidMetrics-epiBATS,inc case,DE,1,0.04464524510902928
MUNI-ARIMA,inc case,DE,4,0.054042402666090394
RobertWalraven-ESG,inc case,DE,3,0.1131252871964854
CovidMetrics-epiBATS,inc case,DE,2,0.0306049230550202
RobertWalraven-ESG,inc case,DE,4,0.11545422387755677
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.03151130466189586
IEM_Health-CovidProject,inc death,DE,1,0.04955623981016102
ILM-EKF,inc death,DE,1,0.05916408222233509
ITWW-county_repro,inc death,DE,1,0.047525246375318346
Karlen-pypm,inc death,DE,1,0.06902476259272426
LANL-GrowthRate,inc death,DE,1,0.06741953555568417
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.063715165470207
RobertWalraven-ESG,inc death,DE,1,0.06902476259272426
USC-SIkJalpha,inc death,DE,1,0.06985638623841975
epiforecasts-EpiExpert,inc death,DE,1,0.08282971511126912
epiforecasts-EpiNow2,inc death,DE,1,0.03623800036118024
itwm-dSEIR,inc death,DE,1,0.060396667268633734
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03554628581302762
IEM_Health-CovidProject,inc death,DE,2,0.05116007490846967
ILM-EKF,inc death,DE,2,0.06440150606125004
ITWW-county_repro,inc death,DE,2,0.08170340321203363
Karlen-pypm,inc death,DE,2,0.06675765872202749
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.06150705635063207
RobertWalraven-ESG,inc death,DE,2,0.060823644613402825
USC-SIkJalpha,inc death,DE,2,0.08050188257656256
epiforecasts-EpiExpert,inc death,DE,2,0.08973980352797138
epiforecasts-EpiNow2,inc death,DE,2,0.04085170160601682
itwm-dSEIR,inc death,DE,2,0.07498805500282539
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.035507504157073655
IEM_Health-CovidProject,inc death,DE,3,0.04573847993114573
ILM-EKF,inc death,DE,3,0.05996822924305773
ITWW-county_repro,inc death,DE,3,0.08055433778918202
Karlen-pypm,inc death,DE,3,0.06203609921695626
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.07936971517463522
RobertWalraven-ESG,inc death,DE,3,0.05343703595916035
USC-SIkJalpha,inc death,DE,3,0.07936971517463522
epiforecasts-EpiExpert,inc death,DE,3,0.09994704873842954
epiforecasts-EpiNow2,inc death,DE,3,0.04027716889459101
itwm-dSEIR,inc death,DE,3,0.07601606523767881
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.03728549751021173
IEM_Health-CovidProject,inc death,DE,4,0.04222034276891622
ILM-EKF,inc death,DE,4,0.056851154619530754
ITWW-county_repro,inc death,DE,4,0.062412680614919634
Karlen-pypm,inc death,DE,4,0.05468539634831054
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.08971822838394698
RobertWalraven-ESG,inc death,DE,4,0.0508138638634744
UMass-MechBayes,inc death,DE,1,0.05684392213518469
UMass-SemiMech,inc death,DE,1,0.05798080057788838
