model,target_variable,location,horizon,weight
epiforecasts-EpiNow2,inc death,Overall,3,0.09189754407360902
IEM_Health-CovidProject,inc death,Overall,4,0.07506891189380592
ILM-EKF,inc death,Overall,4,0.0973115524549336
MUNI-ARIMA,inc death,Overall,4,0.21303339861755735
RobertWalraven-ESG,inc death,Overall,4,0.0997751360613876
UMass-MechBayes,inc death,Overall,4,0.1751607944188805
USC-SIkJalpha,inc death,Overall,4,0.13590061635947626
epiforecasts-EpiExpert,inc death,Overall,4,0.11101740491337496
epiforecasts-EpiNow2,inc death,Overall,4,0.09273218528058379
IEM_Health-CovidProject,inc case,AT,1,0.09413114910758395
ILM-EKF,inc case,AT,1,0.09810852160508751
LANL-GrowthRate,inc case,AT,1,0.13142839686719268
MUNI-ARIMA,inc case,AT,1,0.25798907533189674
RobertWalraven-ESG,inc case,AT,1,0.21108197072609736
USC-SIkJalpha,inc case,AT,1,0.07826634869619341
epiforecasts-EpiNow2,inc case,AT,1,0.12899453766594837
IEM_Health-CovidProject,inc case,AT,2,0.07178340384198041
ILM-EKF,inc case,AT,2,0.07924141982556278
LANL-GrowthRate,inc case,AT,2,0.1245222311544558
MUNI-ARIMA,inc case,AT,2,0.21039963195063224
RobertWalraven-ESG,inc case,AT,2,0.3389771848093519
USC-SIkJalpha,inc case,AT,2,0.07822550418677351
epiforecasts-EpiNow2,inc case,AT,2,0.0968506242312434
IEM_Health-CovidProject,inc case,AT,3,0.059404923882627775
ILM-EKF,inc case,AT,3,0.06854414294149358
MUNI-ARIMA,inc case,AT,3,0.2970246194131389
RobertWalraven-ESG,inc case,AT,3,0.4158344671783945
USC-SIkJalpha,inc case,AT,3,0.07008446076040356
epiforecasts-EpiNow2,inc case,AT,3,0.08910738582394168
IEM_Health-CovidProject,inc case,AT,4,0.04874099182782196
ILM-EKF,inc case,AT,4,0.05664493644854984
MUNI-ARIMA,inc case,AT,4,0.26198283107454307
RobertWalraven-ESG,inc case,AT,4,0.48366061121454096
USC-SIkJalpha,inc case,AT,4,0.06164301907636307
epiforecasts-EpiNow2,inc case,AT,4,0.08732761035818101
IEM_Health-CovidProject,inc death,AT,1,0.11844439482227394
ILM-EKF,inc death,AT,1,0.0830123109010809
LANL-GrowthRate,inc death,AT,1,0.11163724569455705
MUNI-ARIMA,inc death,AT,1,0.13679493486516148
RobertWalraven-ESG,inc death,AT,1,0.14283000552097738
UMass-MechBayes,inc death,AT,1,0.19424880750852927
USC-SIkJalpha,inc death,AT,1,0.09162679599458927
epiforecasts-EpiNow2,inc death,AT,1,0.12140550469283079
IEM_Health-CovidProject,inc death,AT,2,0.09478675191041591
ILM-EKF,inc death,AT,2,0.10078591342373337
LANL-GrowthRate,inc death,AT,2,0.12842076065282157
MUNI-ARIMA,inc death,AT,2,0.12638233588055456
RobertWalraven-ESG,inc death,AT,2,0.11374410229249911
UMass-MechBayes,inc death,AT,2,0.23417903413161578
USC-SIkJalpha,inc death,AT,2,0.09829737235154243
epiforecasts-EpiNow2,inc death,AT,2,0.10340372935681737
IEM_Health-CovidProject,inc death,AT,3,0.09223642597598905
ILM-EKF,inc death,AT,3,0.108513442324693
MUNI-ARIMA,inc death,AT,3,0.18085573720782164
RobertWalraven-ESG,inc death,AT,3,0.14876842899353074
UMass-MechBayes,inc death,AT,3,0.24928763777294335
USC-SIkJalpha,inc death,AT,3,0.09042786860391082
epiforecasts-EpiNow2,inc death,AT,3,0.12991045912111135
IEM_Health-CovidProject,inc death,AT,4,0.08425639476264561
ILM-EKF,inc death,AT,4,0.10268748111697433
MUNI-ARIMA,inc death,AT,4,0.18599996579678366
RobertWalraven-ESG,inc death,AT,4,0.1408285455318505
UMass-MechBayes,inc death,AT,4,0.26643238343863607
USC-SIkJalpha,inc death,AT,4,0.09957573926494481
epiforecasts-EpiNow2,inc death,AT,4,0.12021949008816506
IEM_Health-CovidProject,inc case,BE,1,0.14188952000487012
ILM-EKF,inc case,BE,1,0.14856667388745223
LANL-GrowthRate,inc case,BE,1,0.1618995805183774
MUNI-ARIMA,inc case,BE,1,0.15033532476706477
RobertWalraven-ESG,inc case,BE,1,0.14350190091401638
USC-SIkJalpha,inc case,BE,1,0.11802025495732187
epiforecasts-EpiNow2,inc case,BE,1,0.13578674495089718
IEM_Health-CovidProject,inc case,BE,2,0.12028978079523905
ILM-EKF,inc case,BE,2,0.12028978079523905
LANL-GrowthRate,inc case,BE,2,0.1638948263335132
MUNI-ARIMA,inc case,BE,2,0.17482114808908075
RobertWalraven-ESG,inc case,BE,2,0.17252086982475076
USC-SIkJalpha,inc case,BE,2,0.13111586106681059
epiforecasts-EpiNow2,inc case,BE,2,0.11706773309536658
IEM_Health-CovidProject,inc case,BE,3,0.12014743487640304
ILM-EKF,inc case,BE,3,0.1263773018699943
MUNI-ARIMA,inc case,BE,3,0.20555344280059315
RobertWalraven-ESG,inc case,BE,3,0.2402948697528061
USC-SIkJalpha,inc case,BE,3,0.16892015596484386
epiforecasts-EpiNow2,inc case,BE,3,0.1387067947353596
IEM_Health-CovidProject,inc case,BE,4,0.10210635516041736
ILM-EKF,inc case,BE,4,0.10638626226294984
MUNI-ARIMA,inc case,BE,4,0.1776650579791262
RobertWalraven-ESG,inc case,BE,4,0.29125419340840364
USC-SIkJalpha,inc case,BE,4,0.18900538082885765
epiforecasts-EpiNow2,inc case,BE,4,0.13358275036024525
IEM_Health-CovidProject,inc death,BE,1,0.1212925301371699
ILM-EKF,inc death,BE,1,0.09703402410973591
LANL-GrowthRate,inc death,BE,1,0.10475263966391947
MUNI-ARIMA,inc death,BE,1,0.13967018621855928
RobertWalraven-ESG,inc death,BE,1,0.13967018621855928
UMass-MechBayes,inc death,BE,1,0.18436464580849823
USC-SIkJalpha,inc death,BE,1,0.11818246526185784
epiforecasts-EpiNow2,inc death,BE,1,0.09503332258170014
IEM_Health-CovidProject,inc death,BE,2,0.10630073986447637
ILM-EKF,inc death,BE,2,0.11596444348851968
LANL-GrowthRate,inc death,BE,2,0.10933790386060428
MUNI-ARIMA,inc death,BE,2,0.1342746187761807
RobertWalraven-ESG,inc death,BE,2,0.14440855226872262
UMass-MechBayes,inc death,BE,2,0.17394666523277955
USC-SIkJalpha,inc death,BE,2,0.11092251116293189
epiforecasts-EpiNow2,inc death,BE,2,0.10484456534578492
IEM_Health-CovidProject,inc death,BE,3,0.1212887339596564
ILM-EKF,inc death,BE,3,0.14150352295293248
MUNI-ARIMA,inc death,BE,3,0.18678465029787086
RobertWalraven-ESG,inc death,BE,3,0.17960062528641427
UMass-MechBayes,inc death,BE,3,0.23348081287233857
USC-SIkJalpha,inc death,BE,3,0.1373416546307874
IEM_Health-CovidProject,inc death,BE,4,0.09548420852215347
ILM-EKF,inc death,BE,4,0.10788475508347212
MUNI-ARIMA,inc death,BE,4,0.2026128327177403
RobertWalraven-ESG,inc death,BE,4,0.1695331865597419
UMass-MechBayes,inc death,BE,4,0.2966830764795483
USC-SIkJalpha,inc death,BE,4,0.12780194063734387
IEM_Health-CovidProject,inc case,BG,1,0.058409583002263184
ILM-EKF,inc case,BG,1,0.08630669727200081
LANL-GrowthRate,inc case,BG,1,0.0771006495629874
MUNI-ARIMA,inc case,BG,1,0.26284312351018435
RobertWalraven-ESG,inc case,BG,1,0.3614092948265034
USC-SIkJalpha,inc case,BG,1,0.04482595904824848
epiforecasts-EpiNow2,inc case,BG,1,0.10910469277781235
IEM_Health-CovidProject,inc case,BG,2,0.03788556995973349
ILM-EKF,inc case,BG,2,0.04590839653944176
LANL-GrowthRate,inc case,BG,2,0.07651399423240292
MUNI-ARIMA,inc case,BG,2,0.3001702850655807
RobertWalraven-ESG,inc case,BG,2,0.4335793006502832
USC-SIkJalpha,inc case,BG,2,0.04590839653944176
epiforecasts-EpiNow2,inc case,BG,2,0.060034057013116135
IEM_Health-CovidProject,inc case,BG,3,0.029424863293767492
ILM-EKF,inc case,BG,3,0.03093383064216583
MUNI-ARIMA,inc case,BG,3,0.3290234713757638
RobertWalraven-ESG,inc case,BG,3,0.5170368835904859
USC-SIkJalpha,inc case,BG,3,0.05245301717584641
epiforecasts-EpiNow2,inc case,BG,3,0.04112793392197048
IEM_Health-CovidProject,inc case,BG,4,0.021124288100887616
ILM-EKF,inc case,BG,4,0.020217110084285082
MUNI-ARIMA,inc case,BG,4,0.32953889437384687
RobertWalraven-ESG,inc case,BG,4,0.5492314906230782
USC-SIkJalpha,inc case,BG,4,0.04993013551118892
epiforecasts-EpiNow2,inc case,BG,4,0.02995808130671335
IEM_Health-CovidProject,inc death,BG,1,0.0854529398176596
ILM-EKF,inc death,BG,1,0.11159148611482608
LANL-GrowthRate,inc death,BG,1,0.08248066365008885
MUNI-ARIMA,inc death,BG,1,0.2062016591252221
RobertWalraven-ESG,inc death,BG,1,0.12006678885772425
UMass-MechBayes,inc death,BG,1,0.19760992332833785
USC-SIkJalpha,inc death,BG,1,0.10539195910844686
epiforecasts-EpiNow2,inc death,BG,1,0.09120457999769438
IEM_Health-CovidProject,inc death,BG,2,0.07304164351538561
ILM-EKF,inc death,BG,2,0.09648710933513902
LANL-GrowthRate,inc death,BG,2,0.06978085585844875
MUNI-ARIMA,inc death,BG,2,0.18175478735223863
RobertWalraven-ESG,inc death,BG,2,0.13246535349400443
UMass-MechBayes,inc death,BG,2,0.26051519520487537
USC-SIkJalpha,inc death,BG,2,0.11007684304431353
epiforecasts-EpiNow2,inc death,BG,2,0.07587821219559476
IEM_Health-CovidProject,inc death,BG,3,0.0668541412426381
ILM-EKF,inc death,BG,3,0.07385790842043827
MUNI-ARIMA,inc death,BG,3,0.2154188995596116
RobertWalraven-ESG,inc death,BG,3,0.1615641746697087
UMass-MechBayes,inc death,BG,3,0.2769671565766435
USC-SIkJalpha,inc death,BG,3,0.13848357828832175
epiforecasts-EpiNow2,inc death,BG,3,0.0668541412426381
IEM_Health-CovidProject,inc death,BG,4,0.05760205846113065
ILM-EKF,inc death,BG,4,0.0629603894807707
MUNI-ARIMA,inc death,BG,4,0.2800651807937732
RobertWalraven-ESG,inc death,BG,4,0.1400325903968866
UMass-MechBayes,inc death,BG,4,0.29006750867926506
USC-SIkJalpha,inc death,BG,4,0.11125877045232084
epiforecasts-EpiNow2,inc death,BG,4,0.05801350173585301
IEM_Health-CovidProject,inc case,CH,1,0.12612268242259386
ILM-EKF,inc case,CH,1,0.16718588135088022
LANL-GrowthRate,inc case,CH,1,0.1150238863694056
MUNI-ARIMA,inc case,CH,1,0.04992356179227673
RobertWalraven-ESG,inc case,CH,1,0.30591459140799354
USC-SIkJalpha,inc case,CH,1,0.13312949811273792
epiforecasts-EpiNow2,inc case,CH,1,0.10269989854411213
IEM_Health-CovidProject,inc case,CH,2,0.09955171162816526
ILM-EKF,inc case,CH,2,0.13122725623712694
LANL-GrowthRate,inc case,CH,2,0.13427905289380432
MUNI-ARIMA,inc case,CH,2,0.04124285196023989
RobertWalraven-ESG,inc case,CH,2,0.384933284962239
USC-SIkJalpha,inc case,CH,2,0.1178367198863997
epiforecasts-EpiNow2,inc case,CH,2,0.09092912243202494
IEM_Health-CovidProject,inc case,CH,3,0.09888840702463825
ILM-EKF,inc case,CH,3,0.12064385657005866
MUNI-ARIMA,inc case,CH,3,0.04403060458761265
RobertWalraven-ESG,inc case,CH,3,0.5026827357085778
USC-SIkJalpha,inc case,CH,3,0.1340487295222874
epiforecasts-EpiNow2,inc case,CH,3,0.09970566658682534
IEM_Health-CovidProject,inc case,CH,4,0.08355079353203416
ILM-EKF,inc case,CH,4,0.09618872868814018
MUNI-ARIMA,inc case,CH,4,0.043031799676273234
RobertWalraven-ESG,inc case,CH,4,0.6359143729938156
USC-SIkJalpha,inc case,CH,4,0.1413143051097368
IEM_Health-CovidProject,inc death,CH,1,0.13350315085784645
ILM-EKF,inc death,CH,1,0.10518430067587904
LANL-GrowthRate,inc death,CH,1,0.10961311333591603
MUNI-ARIMA,inc death,CH,1,0.14264720228646607
RobertWalraven-ESG,inc death,CH,1,0.18268852222652676
UMass-MechBayes,inc death,CH,1,0.0882478454823053
USC-SIkJalpha,inc death,CH,1,0.13701639166989507
epiforecasts-EpiNow2,inc death,CH,1,0.10109947346516528
IEM_Health-CovidProject,inc death,CH,2,0.11551930959853575
ILM-EKF,inc death,CH,2,0.1019288025869433
LANL-GrowthRate,inc death,CH,2,0.11814474845304793
MUNI-ARIMA,inc death,CH,2,0.1506773603459162
RobertWalraven-ESG,inc death,CH,2,0.1925321826642262
UMass-MechBayes,inc death,CH,2,0.1168172793693058
USC-SIkJalpha,inc death,CH,2,0.11551930959853575
epiforecasts-EpiNow2,inc death,CH,2,0.08886100738348904
IEM_Health-CovidProject,inc death,CH,3,0.11365378158031614
ILM-EKF,inc death,CH,3,0.10703317294456956
MUNI-ARIMA,inc death,CH,3,0.1837402802215111
RobertWalraven-ESG,inc death,CH,3,0.26248611460215865
UMass-MechBayes,inc death,CH,3,0.1552734762435305
USC-SIkJalpha,inc death,CH,3,0.17781317440791394
IEM_Health-CovidProject,inc death,CH,4,0.12045134353066765
ILM-EKF,inc death,CH,4,0.11068501837953243
MUNI-ARIMA,inc death,CH,4,0.17063940333511252
RobertWalraven-ESG,inc death,CH,4,0.2507354497985327
UMass-MechBayes,inc death,CH,4,0.15551945620415317
USC-SIkJalpha,inc death,CH,4,0.1919693287520016
IEM_Health-CovidProject,inc case,CY,1,0.12019958326083008
ILM-EKF,inc case,CY,1,0.08361710139883832
LANL-GrowthRate,inc case,CY,1,0.20605642844713723
MUNI-ARIMA,inc case,CY,1,0.2307831998607937
RobertWalraven-ESG,inc case,CY,1,0.09696773103394694
USC-SIkJalpha,inc case,CY,1,0.090149687445622545
epiforecasts-EpiNow2,inc case,CY,1,0.17222626855283113
IEM_Health-CovidProject,inc case,CY,2,0.11962946358489458
ILM-EKF,inc case,CY,2,0.11583170283616777
LANL-GrowthRate,inc case,CY,2,0.1677562592799671
MUNI-ARIMA,inc case,CY,2,0.16038235777315535
RobertWalraven-ESG,inc case,CY,2,0.12915747395891275
USC-SIkJalpha,inc case,CY,2,0.11769995610771887
epiforecasts-EpiNow2,inc case,CY,2,0.18954278645918363
IEM_Health-CovidProject,inc case,CY,3,0.1413757015474413
ILM-EKF,inc case,CY,3,0.14242292896631123
MUNI-ARIMA,inc case,CY,3,0.22357087686572114
RobertWalraven-ESG,inc case,CY,3,0.1763953707380919
USC-SIkJalpha,inc case,CY,3,0.14456462714625576
epiforecasts-EpiNow2,inc case,CY,3,0.1716704947361787
IEM_Health-CovidProject,inc case,CY,4,0.14371552829551296
ILM-EKF,inc case,CY,4,0.13229442670911457
MUNI-ARIMA,inc case,CY,4,0.24970573041345373
RobertWalraven-ESG,inc case,CY,4,0.18496720771366942
USC-SIkJalpha,inc case,CY,4,0.13682505776079656
epiforecasts-EpiNow2,inc case,CY,4,0.15249204910745265
IEM_Health-CovidProject,inc death,CY,1,0.13172395922034646
ILM-EKF,inc death,CY,1,0.09764153620529181
LANL-GrowthRate,inc death,CY,1,0.1586674963335992
MUNI-ARIMA,inc death,CY,1,0.1682257792452618
RobertWalraven-ESG,inc death,CY,1,0.11444868587997317
UMass-MechBayes,inc death,CY,1,0.20235854604864825
USC-SIkJalpha,inc death,CY,1,0.12693399706687933
IEM_Health-CovidProject,inc death,CY,2,0.13904962232401336
ILM-EKF,inc death,CY,2,0.1262424202678542
LANL-GrowthRate,inc death,CY,2,0.1262424202678542
MUNI-ARIMA,inc death,CY,2,0.15728563836650689
RobertWalraven-ESG,inc death,CY,2,0.08966751346127963
UMass-MechBayes,inc death,CY,2,0.2524848405357084
USC-SIkJalpha,inc death,CY,2,0.10902754477678318
IEM_Health-CovidProject,inc death,CY,3,0.12862621792283663
ILM-EKF,inc death,CY,3,0.10143693608548902
MUNI-ARIMA,inc death,CY,3,0.1686046370069615
RobertWalraven-ESG,inc death,CY,3,0.12602770846985
UMass-MechBayes,inc death,CY,3,0.3564783753861472
USC-SIkJalpha,inc death,CY,3,0.11882612512871571
IEM_Health-CovidProject,inc death,CY,4,0.17502455814817222
ILM-EKF,inc death,CY,4,0.11709389453574905
MUNI-ARIMA,inc death,CY,4,0.2131709362061072
RobertWalraven-ESG,inc death,CY,4,0.14979579300969695
UMass-MechBayes,inc death,CY,4,0.20032931354308872
USC-SIkJalpha,inc death,CY,4,0.14458550455718577
IEM_Health-CovidProject,inc case,CZ,1,0.0438275265943653
ILM-EKF,inc case,CZ,1,0.09102640138829715
LANL-GrowthRate,inc case,CZ,1,0.056349677049898246
MUNI-ARIMA,inc case,CZ,1,0.3155581914794302
MUNI_DMS-SEIAR,inc case,CZ,1,0.08304162933669215
RobertWalraven-ESG,inc case,CZ,1,0.2958358045119658
USC-SIkJalpha,inc case,CZ,1,0.04264299884857164
epiforecasts-EpiNow2,inc case,CZ,1,0.07171777079077958
IEM_Health-CovidProject,inc case,CZ,2,0.037416523788694346
ILM-EKF,inc case,CZ,2,0.06691801369901104
LANL-GrowthRate,inc case,CZ,2,0.08487162713045304
MUNI-ARIMA,inc case,CZ,2,0.23198244748990499
MUNI_DMS-SEIAR,inc case,CZ,2,0.1199909211154681
RobertWalraven-ESG,inc case,CZ,2,0.34797367123485745
USC-SIkJalpha,inc case,CZ,2,0.04519138587465681
epiforecasts-EpiNow2,inc case,CZ,2,0.06565540966695423
IEM_Health-CovidProject,inc case,CZ,3,0.032444951606498074
ILM-EKF,inc case,CZ,3,0.05740260668841966
MUNI-ARIMA,inc case,CZ,3,0.24874462898315192
MUNI_DMS-SEIAR,inc case,CZ,3,0.11480521337683933
RobertWalraven-ESG,inc case,CZ,3,0.4264193639711175
USC-SIkJalpha,inc case,CZ,3,0.047379929330124165
epiforecasts-EpiNow2,inc case,CZ,3,0.07280330604384933
IEM_Health-CovidProject,inc case,CZ,4,0.028630886724789393
ILM-EKF,inc case,CZ,4,0.049308749359359506
MUNI-ARIMA,inc case,CZ,4,0.24206113321867398
MUNI_DMS-SEIAR,inc case,CZ,4,0.09509544519305048
RobertWalraven-ESG,inc case,CZ,4,0.44377874423423563
USC-SIkJalpha,inc case,CZ,4,0.049308749359359506
epiforecasts-EpiNow2,inc case,CZ,4,0.0918162919105315
IEM_Health-CovidProject,inc death,CZ,1,0.06822734209127122
ILM-EKF,inc death,CZ,1,0.07442982773593224
LANL-GrowthRate,inc death,CZ,1,0.0861819057995005
MUNI-ARIMA,inc death,CZ,1,0.2456184315285764
MUNI_DMS-SEIAR,inc death,CZ,1,0.10679062240372886
RobertWalraven-ESG,inc death,CZ,1,0.06463642934962537
UMass-MechBayes,inc death,CZ,1,0.14448143031092728
USC-SIkJalpha,inc death,CZ,1,0.05117050656845342
epiforecasts-EpiNow2,inc death,CZ,1,0.1584635042119848
IEM_Health-CovidProject,inc death,CZ,2,0.06214845249605386
ILM-EKF,inc death,CZ,2,0.0938838324940388
LANL-GrowthRate,inc death,CZ,2,0.10506047921951961
MUNI-ARIMA,inc death,CZ,2,0.2206270063609912
MUNI_DMS-SEIAR,inc death,CZ,2,0.10028500289135964
RobertWalraven-ESG,inc death,CZ,2,0.061285279544719774
UMass-MechBayes,inc death,CZ,2,0.20057000578271927
USC-SIkJalpha,inc death,CZ,2,0.05585493831923827
epiforecasts-EpiNow2,inc death,CZ,2,0.10028500289135964
IEM_Health-CovidProject,inc death,CZ,3,0.05821751430705619
ILM-EKF,inc death,CZ,3,0.09909364137371267
MUNI-ARIMA,inc death,CZ,3,0.35826162650496113
MUNI_DMS-SEIAR,inc death,CZ,3,0.12937225401568042
RobertWalraven-ESG,inc death,CZ,3,0.06468612700784021
UMass-MechBayes,inc death,CZ,3,0.23287005722822476
USC-SIkJalpha,inc death,CZ,3,0.05749877956252463
IEM_Health-CovidProject,inc death,CZ,4,0.04698513801259533
ILM-EKF,inc death,CZ,4,0.09053233909743978
MUNI-ARIMA,inc death,CZ,4,0.3374387184540938
MUNI_DMS-SEIAR,inc death,CZ,4,0.1325652108212511
RobertWalraven-ESG,inc death,CZ,4,0.051553137541597654
UMass-MechBayes,inc death,CZ,4,0.28552506946115624
USC-SIkJalpha,inc death,CZ,4,0.05540038661186614
CovidMetrics-epiBATS,inc case,DE,1,0.19068479824416287
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.0360755023705173
HZI-AgeExtendedSEIR,inc case,DE,1,0.07025229408995474
IEM_Health-CovidProject,inc case,DE,1,0.035436997903782484
ILM-EKF,inc case,DE,1,0.05133821491189
ITWW-county_repro,inc case,DE,1,0.034820702288064526
Karlen-pypm,inc case,DE,1,0.04602736509341862
LANL-GrowthRate,inc case,DE,1,0.03707759965858722
MIT_CovidAnalytics-DELPHI,inc case,DE,1,0.040861028195177763
MUNI-ARIMA,inc case,DE,1,0.09100865370744138
RobertWalraven-ESG,inc case,DE,1,0.19068479824416287
USC-SIkJalpha,inc case,DE,1,0.030802928947134
epiforecasts-EpiExpert,inc case,DE,1,0.05411325355577595
epiforecasts-EpiNow2,inc case,DE,1,0.03742411928156467
itwm-dSEIR,inc case,DE,1,0.053391743508365605
CovidMetrics-epiBATS,inc case,DE,2,0.15726948978301936
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.03253851512752125
HZI-AgeExtendedSEIR,inc case,DE,2,0.05032623673056619
IEM_Health-CovidProject,inc case,DE,2,0.03431334322538604
ILM-EKF,inc case,DE,2,0.04338468683669499
ITWW-county_repro,inc case,DE,2,0.025503160505354488
Karlen-pypm,inc case,DE,2,0.040585674782714666
LANL-GrowthRate,inc case,DE,2,0.04440550299755841
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.04777807284547423
MUNI-ARIMA,inc case,DE,2,0.09436169386981161
RobertWalraven-ESG,inc case,DE,2,0.26960483962803317
USC-SIkJalpha,inc case,DE,2,0.032260408160619355
epiforecasts-EpiExpert,inc case,DE,2,0.04603009457063981
epiforecasts-EpiNow2,inc case,DE,2,0.03560818636596664
itwm-dSEIR,inc case,DE,2,0.04603009457063981
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.03478539727472997
HZI-AgeExtendedSEIR,inc case,DE,3,0.048379690462555476
IEM_Health-CovidProject,inc case,DE,3,0.03597464162600279
ILM-EKF,inc case,DE,3,0.04339209350765286
ITWW-county_repro,inc case,DE,3,0.02490552112569424
Karlen-pypm,inc case,DE,3,0.038263937002202965
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.06900054213512011
MUNI-ARIMA,inc case,DE,3,0.14030110234141088
RobertWalraven-ESG,inc case,DE,3,0.3826393700220297
USC-SIkJalpha,inc case,DE,3,0.04126503010041496
epiforecasts-EpiExpert,inc case,DE,3,0.05687882527354495
epiforecasts-EpiNow2,inc case,DE,3,0.036921342721423916
itwm-dSEIR,inc case,DE,3,0.047292506407217154
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.029834184763952387
HZI-AgeExtendedSEIR,inc case,DE,4,0.045445095396253056
IEM_Health-CovidProject,inc case,DE,4,0.03151837261353035
ILM-EKF,inc case,DE,4,0.03284267398384675
ITWW-county_repro,inc case,DE,4,0.019541391020388814
Karlen-pypm,inc case,DE,4,0.0275230859442096
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.07816556408155526
MUNI-ARIMA,inc case,DE,4,0.13027594013592544
RobertWalraven-ESG,inc case,DE,4,0.43425313378641806
USC-SIkJalpha,inc case,DE,4,0.03869582380275013
epiforecasts-EpiExpert,inc case,DE,4,0.06012735698581173
epiforecasts-EpiNow2,inc case,DE,4,0.03229981986841127
itwm-dSEIR,inc case,DE,4,0.0394775576169471
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.029543693914192582
HZI-AgeExtendedSEIR,inc death,DE,1,0.18774540971277223
IEM_Health-CovidProject,inc death,DE,1,0.04656086160876751
ILM-EKF,inc death,DE,1,0.05878896667773676
ITWW-county_repro,inc death,DE,1,0.04693635242819306
Karlen-pypm,inc death,DE,1,0.07012177953127638
LANL-GrowthRate,inc death,DE,1,0.05542959715329465
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.060626121886416036
MUNI-ARIMA,inc death,DE,1,0.07658036448810446
RobertWalraven-ESG,inc death,DE,1,0.06395722748457075
UMass-MechBayes,inc death,DE,1,0.06258180323759073
USC-SIkJalpha,inc death,DE,1,0.06395722748457075
epiforecasts-EpiExpert,inc death,DE,1,0.07865010406886404
epiforecasts-EpiNow2,inc death,DE,1,0.03660445095028892
