model,target_variable,location,horizon,weight
IEM_Health-CovidProject,inc death,Overall,1,0.09026347176825184
ILM-EKF,inc death,Overall,1,0.09590493875376757
Karlen-pypm,inc death,Overall,1,0.17437261591594105
LANL-GrowthRate,inc death,Overall,1,0.10806190282114657
MUNI-ARIMA,inc death,Overall,1,0.15984156458961263
RobertWalraven-ESG,inc death,Overall,1,0.09711892532027096
UMass-MechBayes,inc death,Overall,1,0.1111941318884262
USC-SIkJalpha,inc death,Overall,1,0.08162122447129155
epiforecasts-EpiNow2,inc death,Overall,1,0.08162122447129155
IEM_Health-CovidProject,inc death,Overall,2,0.08062683693942775
ILM-EKF,inc death,Overall,2,0.09518446027571331
Karlen-pypm,inc death,Overall,2,0.15229513644114132
LANL-GrowthRate,inc death,Overall,2,0.12023300245353262
MUNI-ARIMA,inc death,Overall,2,0.15575638954207635
RobertWalraven-ESG,inc death,Overall,2,0.08900365116690076
UMass-MechBayes,inc death,Overall,2,0.12930719131795015
USC-SIkJalpha,inc death,Overall,2,0.09790401628359084
epiforecasts-EpiNow2,inc death,Overall,2,0.07968931557966696
IEM_Health-CovidProject,inc death,Overall,3,0.07899472486109915
ILM-EKF,inc death,Overall,3,0.09500716908970032
Karlen-pypm,inc death,Overall,3,0.1233426405725934
LANL-GrowthRate,inc death,Overall,3,0.12782782750250588
MUNI-ARIMA,inc death,Overall,3,0.17147635396677618
RobertWalraven-ESG,inc death,Overall,3,0.08679667299552869
UMass-MechBayes,inc death,Overall,3,0.1352025098584197
USC-SIkJalpha,inc death,Overall,3,0.10493329123340035
epiforecasts-EpiNow2,inc death,Overall,3,0.07641880991997635
IEM_Health-CovidProject,inc death,Overall,4,0.07719186762425603
ILM-EKF,inc death,Overall,4,0.0848262281585231
Karlen-pypm,inc death,Overall,4,0.08872628462558163
LANL-GrowthRate,inc death,Overall,4,0.1575344237229715
MUNI-ARIMA,inc death,Overall,4,0.17951597121920007
RobertWalraven-ESG,inc death,Overall,4,0.09529860200525435
UMass-MechBayes,inc death,Overall,4,0.12450301229718716
USC-SIkJalpha,inc death,Overall,4,0.11521174272277018
epiforecasts-EpiNow2,inc death,Overall,4,0.07719186762425603
IEM_Health-CovidProject,inc case,AT,1,0.10501921469096855
ILM-EKF,inc case,AT,1,0.09424801318420253
Karlen-pypm,inc case,AT,1,0.10354007082208168
LANL-GrowthRate,inc case,AT,1,0.1387046231767509
MUNI-ARIMA,inc case,AT,1,0.22276803116266056
RobertWalraven-ESG,inc case,AT,1,0.1361360190438481
USC-SIkJalpha,inc case,AT,1,0.08648641209844468
epiforecasts-EpiNow2,inc case,AT,1,0.11309761582104304
IEM_Health-CovidProject,inc case,AT,2,0.10439945816070692
ILM-EKF,inc case,AT,2,0.1069772225597367
Karlen-pypm,inc case,AT,2,0.08023291691980253
LANL-GrowthRate,inc case,AT,2,0.14939922460928748
MUNI-ARIMA,inc case,AT,2,0.2280303954562809
RobertWalraven-ESG,inc case,AT,2,0.13754214329109005
USC-SIkJalpha,inc case,AT,2,0.10315660746831753
epiforecasts-EpiNow2,inc case,AT,2,0.09026203153477785
IEM_Health-CovidProject,inc case,AT,3,0.10195420501809037
ILM-EKF,inc case,AT,3,0.11072445921319492
Karlen-pypm,inc case,AT,3,0.05918031440705245
LANL-GrowthRate,inc case,AT,3,0.14503344657502998
MUNI-ARIMA,inc case,AT,3,0.2709835449165034
RobertWalraven-ESG,inc case,AT,3,0.14105992749078256
USC-SIkJalpha,inc case,AT,3,0.10195420501809037
epiforecasts-EpiNow2,inc case,AT,3,0.06910989736125589
IEM_Health-CovidProject,inc case,AT,4,0.09912031411109497
ILM-EKF,inc case,AT,4,0.10687755608500675
Karlen-pypm,inc case,AT,4,0.03926811166062548
LANL-GrowthRate,inc case,AT,4,0.13966953352017927
MUNI-ARIMA,inc case,AT,4,0.2926409273756137
RobertWalraven-ESG,inc case,AT,4,0.16172261776020758
USC-SIkJalpha,inc case,AT,4,0.10074523729324406
epiforecasts-EpiNow2,inc case,AT,4,0.059955702194028175
IEM_Health-CovidProject,inc death,AT,1,0.07795736959321024
ILM-EKF,inc death,AT,1,0.054173765310535936
Karlen-pypm,inc death,AT,1,0.3364475950864863
LANL-GrowthRate,inc death,AT,1,0.07433144542608419
MUNI-ARIMA,inc death,AT,1,0.0968561258582309
RobertWalraven-ESG,inc death,AT,1,0.09541051203945133
UMass-MechBayes,inc death,AT,1,0.12061328880458942
USC-SIkJalpha,inc death,AT,1,0.06329212184795287
epiforecasts-EpiNow2,inc death,AT,1,0.08091777603345872
IEM_Health-CovidProject,inc death,AT,2,0.07048043698650423
ILM-EKF,inc death,AT,2,0.07136144244883554
Karlen-pypm,inc death,AT,2,0.259496154359402
LANL-GrowthRate,inc death,AT,2,0.10978683453667004
MUNI-ARIMA,inc death,AT,2,0.10015641045450602
RobertWalraven-ESG,inc death,AT,2,0.08395463817510063
UMass-MechBayes,inc death,AT,2,0.15429501070018495
USC-SIkJalpha,inc death,AT,2,0.07226475184692205
epiforecasts-EpiNow2,inc death,AT,2,0.07820432049187455
IEM_Health-CovidProject,inc death,AT,3,0.06592928589664149
ILM-EKF,inc death,AT,3,0.08040156816663596
Karlen-pypm,inc death,AT,3,0.18313690526844859
LANL-GrowthRate,inc death,AT,3,0.11367118258041636
MUNI-ARIMA,inc death,AT,3,0.14983928612873068
RobertWalraven-ESG,inc death,AT,3,0.10301450921350233
UMass-MechBayes,inc death,AT,3,0.16482321474160372
USC-SIkJalpha,inc death,AT,3,0.06592928589664149
epiforecasts-EpiNow2,inc death,AT,3,0.07325476210737944
IEM_Health-CovidProject,inc death,AT,4,0.0717775693158548
ILM-EKF,inc death,AT,4,0.09012072591879547
Karlen-pypm,inc death,AT,4,0.08913038827133617
LANL-GrowthRate,inc death,AT,4,0.13296500545396053
MUNI-ARIMA,inc death,AT,4,0.18433784847026347
RobertWalraven-ESG,inc death,AT,4,0.11110774428344646
UMass-MechBayes,inc death,AT,4,0.17257160282322537
USC-SIkJalpha,inc death,AT,4,0.08361716837826384
epiforecasts-EpiNow2,inc death,AT,4,0.0643719470848539
IEM_Health-CovidProject,inc case,BE,1,0.13390495166167865
ILM-EKF,inc case,BE,1,0.12967637424078354
Karlen-pypm,inc case,BE,1,0.16647642639019508
LANL-GrowthRate,inc case,BE,1,0.11406718104513366
MUNI-ARIMA,inc case,BE,1,0.09934883510382611
RobertWalraven-ESG,inc case,BE,1,0.14842476569728238
USC-SIkJalpha,inc case,BE,1,0.10097750453175769
epiforecasts-EpiNow2,inc case,BE,1,0.10712396132934295
IEM_Health-CovidProject,inc case,BE,2,0.12537060684093682
ILM-EKF,inc case,BE,2,0.11888592028019872
Karlen-pypm,inc case,BE,2,0.10690516862405465
LANL-GrowthRate,inc case,BE,2,0.14217285311858815
MUNI-ARIMA,inc case,BE,2,0.13010157313682122
RobertWalraven-ESG,inc case,BE,2,0.17238458440628812
USC-SIkJalpha,inc case,BE,2,0.09643892833918219
epiforecasts-EpiNow2,inc case,BE,2,0.10774036525393008
IEM_Health-CovidProject,inc case,BE,3,0.11679098515886815
ILM-EKF,inc case,BE,3,0.10968883065596399
Karlen-pypm,inc case,BE,3,0.0673607756725422
LANL-GrowthRate,inc case,BE,3,0.16073214789190762
MUNI-ARIMA,inc case,BE,3,0.1503143234915062
RobertWalraven-ESG,inc case,BE,3,0.20041909798867494
USC-SIkJalpha,inc case,BE,3,0.08116973468541336
epiforecasts-EpiNow2,inc case,BE,3,0.11352410445512358
IEM_Health-CovidProject,inc case,BE,4,0.10170098409045795
ILM-EKF,inc case,BE,4,0.08925884241981683
Karlen-pypm,inc case,BE,4,0.035932895877784934
LANL-GrowthRate,inc case,BE,4,0.17663855131500591
MUNI-ARIMA,inc case,BE,4,0.14466088254246176
RobertWalraven-ESG,inc case,BE,4,0.2021766551195851
USC-SIkJalpha,inc case,BE,4,0.14342446474295353
epiforecasts-EpiNow2,inc case,BE,4,0.10620672389193393
IEM_Health-CovidProject,inc death,BE,1,0.08684797180276685
ILM-EKF,inc death,BE,1,0.06646528454293382
Karlen-pypm,inc death,BE,1,0.31017132786702445
LANL-GrowthRate,inc death,BE,1,0.07079997701312515
MUNI-ARIMA,inc death,BE,1,0.10177496695636741
RobertWalraven-ESG,inc death,BE,1,0.09174081528461288
UMass-MechBayes,inc death,BE,1,0.12289807330580213
USC-SIkJalpha,inc death,BE,1,0.08350766519496812
epiforecasts-EpiNow2,inc death,BE,1,0.06579391803239913
IEM_Health-CovidProject,inc death,BE,2,0.07118088981807215
ILM-EKF,inc death,BE,2,0.0787303781321101
Karlen-pypm,inc death,BE,2,0.27348447140627724
LANL-GrowthRate,inc death,BE,2,0.0787303781321101
MUNI-ARIMA,inc death,BE,2,0.11055755227062271
RobertWalraven-ESG,inc death,BE,2,0.09992701839844743
UMass-MechBayes,inc death,BE,2,0.12371916563617302
USC-SIkJalpha,inc death,BE,2,0.08247944375744869
epiforecasts-EpiNow2,inc death,BE,2,0.08119070244873855
IEM_Health-CovidProject,inc death,BE,3,0.07786607375288439
ILM-EKF,inc death,BE,3,0.08394936076482848
Karlen-pypm,inc death,BE,3,0.23359822125865312
LANL-GrowthRate,inc death,BE,3,0.09425893138507058
MUNI-ARIMA,inc death,BE,3,0.11939464642108939
RobertWalraven-ESG,inc death,BE,3,0.10332229017209657
UMass-MechBayes,inc death,BE,3,0.13431897722372554
USC-SIkJalpha,inc death,BE,3,0.08528189030077812
epiforecasts-EpiNow2,inc death,BE,3,0.0680096087208737
IEM_Health-CovidProject,inc death,BE,4,0.07185515532234286
ILM-EKF,inc death,BE,4,0.07691537752814166
Karlen-pypm,inc death,BE,4,0.12411345010222859
LANL-GrowthRate,inc death,BE,4,0.08952445581144357
MUNI-ARIMA,inc death,BE,4,0.1475943730945421
RobertWalraven-ESG,inc death,BE,4,0.12135537343329017
UMass-MechBayes,inc death,BE,4,0.2184396721799223
USC-SIkJalpha,inc death,BE,4,0.08952445581144357
epiforecasts-EpiNow2,inc death,BE,4,0.060677686716645085
Karlen-pypm,inc hosp,BE,1,1
IEM_Health-CovidProject,inc case,BG,1,0.07556295215343244
ILM-EKF,inc case,BG,1,0.08137548693446568
Karlen-pypm,inc case,BG,1,0.08414965126177704
LANL-GrowthRate,inc case,BG,1,0.10732129436284608
MUNI-ARIMA,inc case,BG,1,0.2848142042706299
RobertWalraven-ESG,inc case,BG,1,0.16829930252355407
USC-SIkJalpha,inc case,BG,1,0.06383766647445153
epiforecasts-EpiNow2,inc case,BG,1,0.13463944201884323
IEM_Health-CovidProject,inc case,BG,2,0.06877129459115286
ILM-EKF,inc case,BG,2,0.06877129459115286
Karlen-pypm,inc case,BG,2,0.0520696944761586
LANL-GrowthRate,inc case,BG,2,0.14018763897427314
MUNI-ARIMA,inc case,BG,2,0.33135260121191834
RobertWalraven-ESG,inc case,BG,2,0.15510121758855752
USC-SIkJalpha,inc case,BG,2,0.08782840032123138
epiforecasts-EpiNow2,inc case,BG,2,0.095917858245555307
IEM_Health-CovidProject,inc case,BG,3,0.06662381539154297
ILM-EKF,inc case,BG,3,0.06609505495192755
Karlen-pypm,inc case,BG,3,0.04575811496671907
LANL-GrowthRate,inc case,BG,3,0.14115215125326902
MUNI-ARIMA,inc case,BG,3,0.34699903849761965
RobertWalraven-ESG,inc case,BG,3,0.14871387364183697
USC-SIkJalpha,inc case,BG,3,0.11408187567045028
epiforecasts-EpiNow2,inc case,BG,3,0.07057607562663451
IEM_Health-CovidProject,inc case,BG,4,0.06048445387022677
ILM-EKF,inc case,BG,4,0.0593137870211256
Karlen-pypm,inc case,BG,4,0.05051448894656301
LANL-GrowthRate,inc case,BG,4,0.1294878449052742
MUNI-ARIMA,inc case,BG,4,0.3536014226259411
RobertWalraven-ESG,inc case,BG,4,0.1641720890763298
USC-SIkJalpha,inc case,BG,4,0.1242383376793847
epiforecasts-EpiNow2,inc case,BG,4,0.058187575875154864
IEM_Health-CovidProject,inc death,BG,1,0.06251490243581466
ILM-EKF,inc death,BG,1,0.08502026731270794
Karlen-pypm,inc death,BG,1,0.3036438118310998
LANL-GrowthRate,inc death,BG,1,0.059041852300491623
MUNI-ARIMA,inc death,BG,1,0.13567063932878928
RobertWalraven-ESG,inc death,BG,1,0.07872246973398883
UMass-MechBayes,inc death,BG,1,0.13567063932878928
USC-SIkJalpha,inc death,BG,1,0.07329333389026547
epiforecasts-EpiNow2,inc death,BG,1,0.06642208383805309
IEM_Health-CovidProject,inc death,BG,2,0.05708694348419867
ILM-EKF,inc death,BG,2,0.07538404075477516
Karlen-pypm,inc death,BG,2,0.2672706899487483
LANL-GrowthRate,inc death,BG,2,0.04941138805775178
MUNI-ARIMA,inc death,BG,2,0.1399989328302967
RobertWalraven-ESG,inc death,BG,2,0.08054733121743099
UMass-MechBayes,inc death,BG,2,0.18374859933976445
USC-SIkJalpha,inc death,BG,2,0.08399935969817804
epiforecasts-EpiNow2,inc death,BG,2,0.06255271466885598
IEM_Health-CovidProject,inc death,BG,3,0.04966091889214676
ILM-EKF,inc death,BG,3,0.06835051202359983
Karlen-pypm,inc death,BG,3,0.21919302131706156
LANL-GrowthRate,inc death,BG,3,0.05386947134063377
MUNI-ARIMA,inc death,BG,3,0.15134756233797106
RobertWalraven-ESG,inc death,BG,3,0.09932183778429352
UMass-MechBayes,inc death,BG,3,0.18695875347631719
USC-SIkJalpha,inc death,BG,3,0.11351067175347829
epiforecasts-EpiNow2,inc death,BG,3,0.05778725107449804
IEM_Health-CovidProject,inc death,BG,4,0.05186754988555484
ILM-EKF,inc death,BG,4,0.06404514855433728
Karlen-pypm,inc death,BG,4,0.17128353683136713
LANL-GrowthRate,inc death,BG,4,0.07919561380375038
MUNI-ARIMA,inc death,BG,4,0.16011287138584318
RobertWalraven-ESG,inc death,BG,4,0.11159381945073918
UMass-MechBayes,inc death,BG,4,0.21043405953567962
USC-SIkJalpha,inc death,BG,4,0.0969104221545893
epiforecasts-EpiNow2,inc death,BG,4,0.05455697839813915
IEM_Health-CovidProject,inc case,CH,1,0.13608235260606671
ILM-EKF,inc case,CH,1,0.15701809916084625
Karlen-pypm,inc case,CH,1,0.0570531602540963
LANL-GrowthRate,inc case,CH,1,0.13812870377307523
MUNI-ARIMA,inc case,CH,1,0.09094612674167826
RobertWalraven-ESG,inc case,CH,1,0.143524356264211
USC-SIkJalpha,inc case,CH,1,0.16854236331944045
epiforecasts-EpiNow2,inc case,CH,1,0.10870483788058585
IEM_Health-CovidProject,inc case,CH,2,0.13782580959643054
ILM-EKF,inc case,CH,2,0.15690938323285938
Karlen-pypm,inc case,CH,2,0.03322185638480737
LANL-GrowthRate,inc case,CH,2,0.1906375684137544
MUNI-ARIMA,inc case,CH,2,0.11589897625154388
RobertWalraven-ESG,inc case,CH,2,0.1488921154764359
USC-SIkJalpha,inc case,CH,2,0.1251424528851026
epiforecasts-EpiNow2,inc case,CH,2,0.09147183775906602
IEM_Health-CovidProject,inc case,CH,3,0.15188074750306993
ILM-EKF,inc case,CH,3,0.17433268409048028
Karlen-pypm,inc case,CH,3,0.027202521940848344
LANL-GrowthRate,inc case,CH,3,0.19655155559220813
MUNI-ARIMA,inc case,CH,3,0.11862874952902502
RobertWalraven-ESG,inc case,CH,3,0.14850561978077947
USC-SIkJalpha,inc case,CH,3,0.1033415395381713
epiforecasts-EpiNow2,inc case,CH,3,0.07955658202541757
IEM_Health-CovidProject,inc case,CH,4,0.1512247446151878
ILM-EKF,inc case,CH,4,0.13959207195248105
Karlen-pypm,inc case,CH,4,0.03469783815262435
LANL-GrowthRate,inc case,CH,4,0.17119782409266543
MUNI-ARIMA,inc case,CH,4,0.10801767472513416
RobertWalraven-ESG,inc case,CH,4,0.1277955588297362
USC-SIkJalpha,inc case,CH,4,0.18146969353822537
epiforecasts-EpiNow2,inc case,CH,4,0.08600459409394567
IEM_Health-CovidProject,inc death,CH,1,0.11033511977506588
ILM-EKF,inc death,CH,1,0.07944128623804744
Karlen-pypm,inc death,CH,1,0.24825401949389825
LANL-GrowthRate,inc death,CH,1,0.08106253697759942
MUNI-ARIMA,inc death,CH,1,0.09687961736347248
RobertWalraven-ESG,inc death,CH,1,0.13696773489318526
UMass-MechBayes,inc death,CH,1,0.0749446096585353
USC-SIkJalpha,inc death,CH,1,0.09346033675064405
epiforecasts-EpiNow2,inc death,CH,1,0.07865473884955192
IEM_Health-CovidProject,inc death,CH,2,0.10723680299326427
ILM-EKF,inc death,CH,2,0.07569656681877478
Karlen-pypm,inc death,CH,2,0.19582372720509125
LANL-GrowthRate,inc death,CH,2,0.09898781814762854
MUNI-ARIMA,inc death,CH,2,0.1169856032653792
RobertWalraven-ESG,inc death,CH,2,0.15803318335849473
UMass-MechBayes,inc death,CH,2,0.09007891451434198
USC-SIkJalpha,inc death,CH,2,0.10353898220039308
epiforecasts-EpiNow2,inc death,CH,2,0.053618401496632134
IEM_Health-CovidProject,inc death,CH,3,0.09956874905292266
ILM-EKF,inc death,CH,3,0.06905574531089798
Karlen-pypm,inc death,CH,3,0.1189293391465465
LANL-GrowthRate,inc death,CH,3,0.08478131107476583
MUNI-ARIMA,inc death,CH,3,0.12232732026501927
RobertWalraven-ESG,inc death,CH,3,0.19913749810584533
UMass-MechBayes,inc death,CH,3,0.13379550653986483
USC-SIkJalpha,inc death,CH,3,0.14513410878900593
epiforecasts-EpiNow2,inc death,CH,3,0.027270421715131683
IEM_Health-CovidProject,inc death,CH,4,0.1120594959901475
ILM-EKF,inc death,CH,4,0.06044421298862501
Karlen-pypm,inc death,CH,4,0.0923453253992882
LANL-GrowthRate,inc death,CH,4,0.09874549646656561
MUNI-ARIMA,inc death,CH,4,0.13122756767267274
RobertWalraven-ESG,inc death,CH,4,0.21219776900261972
UMass-MechBayes,inc death,CH,4,0.11872970408479913
USC-SIkJalpha,inc death,CH,4,0.15111053247156253
epiforecasts-EpiNow2,inc death,CH,4,0.023139895923719553
IEM_Health-CovidProject,inc case,CY,1,0.1231545010246437
ILM-EKF,inc case,CY,1,0.05354543522810597
Karlen-pypm,inc case,CY,1,0.08160840429343862
LANL-GrowthRate,inc case,CY,1,0.1855752755165864
MUNI-ARIMA,inc case,CY,1,0.23356888125363465
RobertWalraven-ESG,inc case,CY,1,0.09676425080507721
USC-SIkJalpha,inc case,CY,1,0.09676425080507721
epiforecasts-EpiNow2,inc case,CY,1,0.12901900107343625
IEM_Health-CovidProject,inc case,CY,2,0.13084501586944694
ILM-EKF,inc case,CY,2,0.053115303471755686
Karlen-pypm,inc case,CY,2,0.060276917423003645
LANL-GrowthRate,inc case,CY,2,0.15934591041526705
MUNI-ARIMA,inc case,CY,2,0.21748563448570232
RobertWalraven-ESG,inc case,CY,2,0.12875149561553578
USC-SIkJalpha,inc case,CY,2,0.1399472778429737
epiforecasts-EpiNow2,inc case,CY,2,0.11023244487631487
IEM_Health-CovidProject,inc case,CY,3,0.12469822441163504
ILM-EKF,inc case,CY,3,0.04080513979602702
Karlen-pypm,inc case,CY,3,0.04089872956620139
LANL-GrowthRate,inc case,CY,3,0.15240894094755394
MUNI-ARIMA,inc case,CY,3,0.21484151916703387
RobertWalraven-ESG,inc case,CY,3,0.1550595312249027
USC-SIkJalpha,inc case,CY,3,0.15240894094755394
epiforecasts-EpiNow2,inc case,CY,3,0.11887897393909205
IEM_Health-CovidProject,inc case,CY,4,0.11965816620628009
ILM-EKF,inc case,CY,4,0.026721416329773227
Karlen-pypm,inc case,CY,4,0.0306865297206428
LANL-GrowthRate,inc case,CY,4,0.1626123797162268
MUNI-ARIMA,inc case,CY,4,0.20026998343998456
RobertWalraven-ESG,inc case,CY,4,0.1626123797162268
USC-SIkJalpha,inc case,CY,4,0.14523395745647735
epiforecasts-EpiNow2,inc case,CY,4,0.1522051874143883
IEM_Health-CovidProject,inc death,CY,1,0.08851550539086493
ILM-EKF,inc death,CY,1,0.08108763081261056
Karlen-pypm,inc death,CY,1,0.16805117690149723
LANL-GrowthRate,inc death,CY,1,0.07942144661783088
MUNI-ARIMA,inc death,CY,1,0.092028025446058
RobertWalraven-ESG,inc death,CY,1,0.08052452226530074
UMass-MechBayes,inc death,CY,1,0.13970519525546155
USC-SIkJalpha,inc death,CY,1,0.10261532040887883
epiforecasts-EpiNow2,inc death,CY,1,0.16805117690149723
IEM_Health-CovidProject,inc death,CY,2,0.10692227705205631
ILM-EKF,inc death,CY,2,0.0965414734547693
Karlen-pypm,inc death,CY,2,0.15783764707684503
LANL-GrowthRate,inc death,CY,2,0.08356110727597679
MUNI-ARIMA,inc death,CY,2,0.09470258824610703
RobertWalraven-ESG,inc death,CY,2,0.07649055204493259
UMass-MechBayes,inc death,CY,2,0.14205388236916056
USC-SIkJalpha,inc death,CY,2,0.09122726390680035
epiforecasts-EpiNow2,inc death,CY,2,0.15066320857335208
IEM_Health-CovidProject,inc death,CY,3,0.10835120956901247
ILM-EKF,inc death,CY,3,0.060253843370084985
Karlen-pypm,inc death,CY,3,0.13426128142247196
LANL-GrowthRate,inc death,CY,3,0.10557297342621728
MUNI-ARIMA,inc death,CY,3,0.10557297342621728
RobertWalraven-ESG,inc death,CY,3,0.10557297342621728
UMass-MechBayes,inc death,CY,3,0.10124621222022476
USC-SIkJalpha,inc death,CY,3,0.12476805950371132
epiforecasts-EpiNow2,inc death,CY,3,0.15440047363584275
IEM_Health-CovidProject,inc death,CY,4,0.1406363344333444
ILM-EKF,inc death,CY,4,0.056084580499098056
Karlen-pypm,inc death,CY,4,0.11824201366370356
LANL-GrowthRate,inc death,CY,4,0.1586666337196706
MUNI-ARIMA,inc death,CY,4,0.14970964633226982
RobertWalraven-ESG,inc death,CY,4,0.13751108255704783
UMass-MechBayes,inc death,CY,4,0.06726085559855602
USC-SIkJalpha,inc death,CY,4,0.17188885319630978
IEM_Health-CovidProject,inc case,CZ,1,0.03143610733142882
ILM-EKF,inc case,CZ,1,0.06226767413725323
Karlen-pypm,inc case,CZ,1,0.32379190551371684
LANL-GrowthRate,inc case,CZ,1,0.03901107295345986
MUNI-ARIMA,inc case,CZ,1,0.1904658267727746
MUNI_DMS-SEIAR,inc case,CZ,1,0.05680559745854682
RobertWalraven-ESG,inc case,CZ,1,0.2158612703424779
USC-SIkJalpha,inc case,CZ,1,0.03054640618053932
epiforecasts-EpiNow2,inc case,CZ,1,0.04981413930980259
IEM_Health-CovidProject,inc case,CZ,2,0.029862257708443057
ILM-EKF,inc case,CZ,2,0.05386917076817179
Karlen-pypm,inc case,CZ,2,0.22894397576473013
LANL-GrowthRate,inc case,CZ,2,0.07044430023530157
MUNI-ARIMA,inc case,CZ,2,0.16160751230451537
MUNI_DMS-SEIAR,inc case,CZ,2,0.09157759030589205
RobertWalraven-ESG,inc case,CZ,2,0.2747327709176761
USC-SIkJalpha,inc case,CZ,2,0.03712605012401029
epiforecasts-EpiNow2,inc case,CZ,2,0.05183637187125965
IEM_Health-CovidProject,inc case,CZ,3,0.029361012140371477
ILM-EKF,inc case,CZ,3,0.052389256956349106
Karlen-pypm,inc case,CZ,3,0.140623794988095
LANL-GrowthRate,inc case,CZ,3,0.07858388543452366
MUNI-ARIMA,inc case,CZ,3,0.1669907565483628
MUNI_DMS-SEIAR,inc case,CZ,3,0.09213283119909672
RobertWalraven-ESG,inc case,CZ,3,0.3339815130967256
USC-SIkJalpha,inc case,CZ,3,0.04380085417661975
epiforecasts-EpiNow2,inc case,CZ,3,0.062136095459855926
IEM_Health-CovidProject,inc case,CZ,4,0.028963210730565767
ILM-EKF,inc case,CZ,4,0.0492374582419618
Karlen-pypm,inc case,CZ,4,0.09468741969608038
LANL-GrowthRate,inc case,CZ,4,0.06312494646405359
MUNI-ARIMA,inc case,CZ,4,0.15386705700613063
MUNI_DMS-SEIAR,inc case,CZ,4,0.07693352850306531
RobertWalraven-ESG,inc case,CZ,4,0.41031215201634835
USC-SIkJalpha,inc case,CZ,4,0.04827201788427628
epiforecasts-EpiNow2,inc case,CZ,4,0.07460220945751789
IEM_Health-CovidProject,inc death,CZ,1,0.0543129686012108
ILM-EKF,inc death,CZ,1,0.04984888899015238
Karlen-pypm,inc death,CZ,1,0.3308153542073749
LANL-GrowthRate,inc death,CZ,1,0.05598413686586344
MUNI-ARIMA,inc death,CZ,1,0.14555875585124495
MUNI_DMS-SEIAR,inc death,CZ,1,0.07135233129962987
RobertWalraven-ESG,inc death,CZ,1,0.04725933631533927
UMass-MechBayes,inc death,CZ,1,0.1070284969494448
USC-SIkJalpha,inc death,CZ,1,0.03675726157859721
epiforecasts-EpiNow2,inc death,CZ,1,0.10108246934114232
IEM_Health-CovidProject,inc death,CZ,2,0.0438155275146282
ILM-EKF,inc death,CZ,2,0.06059594230746453
Karlen-pypm,inc death,CZ,2,0.35600116105635415
LANL-GrowthRate,inc death,CZ,2,0.05933352684272569
MUNI-ARIMA,inc death,CZ,2,0.1498952257079386
MUNI_DMS-SEIAR,inc death,CZ,2,0.06946364118172764
RobertWalraven-ESG,inc death,CZ,2,0.03848661200609234
UMass-MechBayes,inc death,CZ,2,0.11866705368545138
USC-SIkJalpha,inc death,CZ,2,0.03901382586918949
epiforecasts-EpiNow2,inc death,CZ,2,0.06472748382842804
IEM_Health-CovidProject,inc death,CZ,3,0.030886756498301884
ILM-EKF,inc death,CZ,3,0.046027323409234176
Karlen-pypm,inc death,CZ,3,0.3912322489784905
LANL-GrowthRate,inc death,CZ,3,0.08694049977299788
MUNI-ARIMA,inc death,CZ,3,0.1676709638479245
MUNI_DMS-SEIAR,inc death,CZ,3,0.060189576765921605
RobertWalraven-ESG,inc death,CZ,3,0.030886756498301884
UMass-MechBayes,inc death,CZ,3,0.111780642565283
USC-SIkJalpha,inc death,CZ,3,0.030094788382960803
epiforecasts-EpiNow2,inc death,CZ,3,0.044290443280583826
IEM_Health-CovidProject,inc death,CZ,4,0.023967335769378643
