model,target_variable,location,horizon,weight
LANL-GrowthRate,inc death,BE,1,0.1108579480234909
RobertWalraven-ESG,inc death,BE,1,0.13197374764701297
UMass-MechBayes,inc death,BE,1,0.15613795496266325
UMass-SemiMech,inc death,BE,1,0.15396937225484847
USC-SIkJalpha,inc death,BE,1,0.1403265164854315
epiforecasts-EpiNow2,inc death,BE,1,0.09556719657197492
IEM_Health-CovidProject,inc death,BE,2,0.11085128331910772
ILM-EKF,inc death,BE,2,0.10613420743318824
LANL-GrowthRate,inc death,BE,2,0.12470769373399618
RobertWalraven-ESG,inc death,BE,2,0.12628627213569232
UMass-MechBayes,inc death,BE,2,0.13127125656210126
UMass-SemiMech,inc death,BE,2,0.13481912836107696
USC-SIkJalpha,inc death,BE,2,0.16091315320515637
epiforecasts-EpiNow2,inc death,BE,2,0.105017005249681
IEM_Health-CovidProject,inc death,BE,3,0.1408330647288856
ILM-EKF,inc death,BE,3,0.14228495199413185
LANL-GrowthRate,inc death,BE,3,0.18650865328960525
RobertWalraven-ESG,inc death,BE,3,0.1568368220844408
USC-SIkJalpha,inc death,BE,3,0.2604083083666186
epiforecasts-EpiNow2,inc death,BE,3,0.11312819953631795
IEM_Health-CovidProject,inc death,BE,4,0.16302386774472769
ILM-EKF,inc death,BE,4,0.11136137444534215
LANL-GrowthRate,inc death,BE,4,0.16822675714083601
RobertWalraven-ESG,inc death,BE,4,0.17377269418943497
USC-SIkJalpha,inc death,BE,4,0.3100650033576193
epiforecasts-EpiNow2,inc death,BE,4,0.07355030312203993
IEM_Health-CovidProject,inc case,BG,1,0.1291281075115662
ILM-EKF,inc case,BG,1,0.17733593431588424
LANL-GrowthRate,inc case,BG,1,0.1797323658606935
UMass-SemiMech,inc case,BG,1,0.19851037423419876
USC-SIkJalpha,inc case,BG,1,0.08986618293034675
epiforecasts-EpiNow2,inc case,BG,1,0.22542703514731052
IEM_Health-CovidProject,inc case,BG,2,0.10772387751230564
ILM-EKF,inc case,BG,2,0.11387952765586597
LANL-GrowthRate,inc case,BG,2,0.22561038497860236
UMass-SemiMech,inc case,BG,2,0.2717579637242256
USC-SIkJalpha,inc case,BG,2,0.11722892552809731
epiforecasts-EpiNow2,inc case,BG,2,0.1637993206009031
IEM_Health-CovidProject,inc case,BG,3,0.14418452794721098
ILM-EKF,inc case,BG,3,0.12371388509050818
LANL-GrowthRate,inc case,BG,3,0.32855162925675946
USC-SIkJalpha,inc case,BG,3,0.22774601573479916
epiforecasts-EpiNow2,inc case,BG,3,0.17580394197072216
IEM_Health-CovidProject,inc case,BG,4,0.12947940270700534
ILM-EKF,inc case,BG,4,0.09733912543930899
LANL-GrowthRate,inc case,BG,4,0.35648874511539136
USC-SIkJalpha,inc case,BG,4,0.2691140526851484
epiforecasts-EpiNow2,inc case,BG,4,0.14757867405314587
IEM_Health-CovidProject,inc death,BG,1,0.0910236453994556
ILM-EKF,inc death,BG,1,0.11915822670474187
LANL-GrowthRate,inc death,BG,1,0.092960318705827
RobertWalraven-ESG,inc death,BG,1,0.12850396997570201
UMass-MechBayes,inc death,BG,1,0.22598974030209668
UMass-SemiMech,inc death,BG,1,0.15984640167709274
USC-SIkJalpha,inc death,BG,1,0.10160779021334577
epiforecasts-EpiNow2,inc death,BG,1,0.08090990702173831
IEM_Health-CovidProject,inc death,BG,2,0.08776107872720874
ILM-EKF,inc death,BG,2,0.09146929332131616
LANL-GrowthRate,inc death,BG,2,0.07059043288927659
RobertWalraven-ESG,inc death,BG,2,0.1755221574544175
UMass-MechBayes,inc death,BG,2,0.24506867267220553
UMass-SemiMech,inc death,BG,2,0.14759817785939655
USC-SIkJalpha,inc death,BG,2,0.11101401411646919
epiforecasts-EpiNow2,inc death,BG,2,0.0709761729597098
IEM_Health-CovidProject,inc death,BG,3,0.1399973210362989
ILM-EKF,inc death,BG,3,0.10658232259965142
LANL-GrowthRate,inc death,BG,3,0.10116993903013788
RobertWalraven-ESG,inc death,BG,3,0.38087506458404846
USC-SIkJalpha,inc death,BG,3,0.17985766938691178
epiforecasts-EpiNow2,inc death,BG,3,0.09151768336295157
IEM_Health-CovidProject,inc death,BG,4,0.13629141752388224
ILM-EKF,inc death,BG,4,0.08451404076848579
LANL-GrowthRate,inc death,BG,4,0.1454925258799249
RobertWalraven-ESG,inc death,BG,4,0.36296556456360213
USC-SIkJalpha,inc death,BG,4,0.18538563781474302
epiforecasts-EpiNow2,inc death,BG,4,0.08535081344936189
IEM_Health-CovidProject,inc case,CH,1,0.1488933306247116
ILM-EKF,inc case,CH,1,0.22010318440174761
LANL-GrowthRate,inc case,CH,1,0.1562460876925986
UMass-SemiMech,inc case,CH,1,0.09735333156231142
USC-SIkJalpha,inc case,CH,1,0.15340524973455136
epiforecasts-EpiNow2,inc case,CH,1,0.22399881598407942
IEM_Health-CovidProject,inc case,CH,2,0.17072981225518633
ILM-EKF,inc case,CH,2,0.2200517580177957
LANL-GrowthRate,inc case,CH,2,0.23765589865921938
USC-SIkJalpha,inc case,CH,2,0.15312880068248672
epiforecasts-EpiNow2,inc case,CH,2,0.21843373038531189
IEM_Health-CovidProject,inc case,CH,3,0.15530990103934786
ILM-EKF,inc case,CH,3,0.21894381882630282
LANL-GrowthRate,inc case,CH,3,0.2522232792879009
USC-SIkJalpha,inc case,CH,3,0.15304810636401753
epiforecasts-EpiNow2,inc case,CH,3,0.22047489448243085
IEM_Health-CovidProject,inc case,CH,4,0.14468551423567708
ILM-EKF,inc case,CH,4,0.1613508614251268
LANL-GrowthRate,inc case,CH,4,0.3210209847104085
USC-SIkJalpha,inc case,CH,4,0.16748920941412618
epiforecasts-EpiNow2,inc case,CH,4,0.20545343021466145
IEM_Health-CovidProject,inc death,CH,1,0.18866193391579097
ILM-EKF,inc death,CH,1,0.10027976667596095
LANL-GrowthRate,inc death,CH,1,0.12794315058657085
RobertWalraven-ESG,inc death,CH,1,0.17953313066180107
UMass-MechBayes,inc death,CH,1,0.0772989868127199
UMass-SemiMech,inc death,CH,1,0.07135291090404913
USC-SIkJalpha,inc death,CH,1,0.16369197207399508
epiforecasts-EpiNow2,inc death,CH,1,0.09123814836911202
IEM_Health-CovidProject,inc death,CH,2,0.21323815874485919
ILM-EKF,inc death,CH,2,0.11051028664879563
LANL-GrowthRate,inc death,CH,2,0.15448887011107143
RobertWalraven-ESG,inc death,CH,2,0.24419208501427422
USC-SIkJalpha,inc death,CH,2,0.1869124601343827
epiforecasts-EpiNow2,inc death,CH,2,0.09065813934661678
IEM_Health-CovidProject,inc death,CH,3,0.17605019970134284
ILM-EKF,inc death,CH,3,0.10391852065704263
LANL-GrowthRate,inc death,CH,3,0.1542707935527231
RobertWalraven-ESG,inc death,CH,3,0.30539320356355387
USC-SIkJalpha,inc death,CH,3,0.17814603541207308
epiforecasts-EpiNow2,inc death,CH,3,0.08222124711326449
IEM_Health-CovidProject,inc death,CH,4,0.1847883760243815
ILM-EKF,inc death,CH,4,0.1020303916699039
LANL-GrowthRate,inc death,CH,4,0.15542947516069472
RobertWalraven-ESG,inc death,CH,4,0.2969813186106131
USC-SIkJalpha,inc death,CH,4,0.17323910252285765
epiforecasts-EpiNow2,inc death,CH,4,0.08753133601154912
IEM_Health-CovidProject,inc case,CY,1,0.14361710422114202
ILM-EKF,inc case,CY,1,0.15625540939260252
LANL-GrowthRate,inc case,CY,1,0.18963035120461472
UMass-SemiMech,inc case,CY,1,0.22450489855258982
USC-SIkJalpha,inc case,CY,1,0.10172878215664227
epiforecasts-EpiNow2,inc case,CY,1,0.1842634544724086
IEM_Health-CovidProject,inc case,CY,2,0.15194209748265497
ILM-EKF,inc case,CY,2,0.23582679713453739
LANL-GrowthRate,inc case,CY,2,0.21979973325160765
UMass-SemiMech,inc case,CY,2,0.13475816979116423
USC-SIkJalpha,inc case,CY,2,0.13396078417109816
epiforecasts-EpiNow2,inc case,CY,2,0.12371241816893763
IEM_Health-CovidProject,inc case,CY,3,0.1983775494948757
ILM-EKF,inc case,CY,3,0.26728764563520097
LANL-GrowthRate,inc case,CY,3,0.2591053707688173
USC-SIkJalpha,inc case,CY,3,0.14762980427525635
epiforecasts-EpiNow2,inc case,CY,3,0.1275996298258497
IEM_Health-CovidProject,inc case,CY,4,0.21369778966677833
ILM-EKF,inc case,CY,4,0.27735245041858464
LANL-GrowthRate,inc case,CY,4,0.2687745395808965
USC-SIkJalpha,inc case,CY,4,0.12779965852621056
epiforecasts-EpiNow2,inc case,CY,4,0.11237556180752999
IEM_Health-CovidProject,inc death,CY,1,0.1774200214634786
ILM-EKF,inc death,CY,1,0.0887100107317393
LANL-GrowthRate,inc death,CY,1,0.11828001430898571
RobertWalraven-ESG,inc death,CY,1,0.10138286940770204
UMass-MechBayes,inc death,CY,1,0.15164104398587916
UMass-SemiMech,inc death,CY,1,0.11828001430898571
USC-SIkJalpha,inc death,CY,1,0.11088751341467412
epiforecasts-EpiNow2,inc death,CY,1,0.13339851237855532
IEM_Health-CovidProject,inc death,CY,2,0.11646388433453142
ILM-EKF,inc death,CY,2,0.0887343880644049
LANL-GrowthRate,inc death,CY,2,0.11467213226784631
RobertWalraven-ESG,inc death,CY,2,0.10648126567728587
UMass-MechBayes,inc death,CY,2,0.16029437843892497
UMass-SemiMech,inc death,CY,2,0.13932128219457965
USC-SIkJalpha,inc death,CY,2,0.18634221493525027
epiforecasts-EpiNow2,inc death,CY,2,0.0876904540871766
IEM_Health-CovidProject,inc death,CY,3,0.14520820908489063
ILM-EKF,inc death,CY,3,0.13857011952672418
LANL-GrowthRate,inc death,CY,3,0.16496442800800498
RobertWalraven-ESG,inc death,CY,3,0.20726299929210884
USC-SIkJalpha,inc death,CY,3,0.18232910464042656
epiforecasts-EpiNow2,inc death,CY,3,0.16166513944784489
IEM_Health-CovidProject,inc death,CY,4,0.15045713488360804
ILM-EKF,inc death,CY,4,0.1269482075580443
LANL-GrowthRate,inc death,CY,4,0.16926427674405906
RobertWalraven-ESG,inc death,CY,4,0.15725197323319035
USC-SIkJalpha,inc death,CY,4,0.24374055851144505
epiforecasts-EpiNow2,inc death,CY,4,0.15233784906965314
IEM_Health-CovidProject,inc case,CZ,1,0.06739171199591058
ILM-EKF,inc case,CZ,1,0.1394311282674012
LANL-GrowthRate,inc case,CZ,1,0.09514124046481494
MUNI_DMS-SEIAR,inc case,CZ,1,0.12070157372401893
UMass-SemiMech,inc case,CZ,1,0.1797112319890949
USC-SIkJalpha,inc case,CZ,1,0.06795802890343924
bisop-seirfilter,inc case,CZ,1,0.22463903998636858
epiforecasts-EpiNow2,inc case,CZ,1,0.10502604466895155
IEM_Health-CovidProject,inc case,CZ,2,0.06845697939910621
ILM-EKF,inc case,CZ,2,0.11950964200182948
LANL-GrowthRate,inc case,CZ,2,0.18079663790020353
UMass-SemiMech,inc case,CZ,2,0.2203459024408731
USC-SIkJalpha,inc case,CZ,2,0.08598864485497486
bisop-seirfilter,inc case,CZ,2,0.20738437876788055
epiforecasts-EpiNow2,inc case,CZ,2,0.11751781463513232
IEM_Health-CovidProject,inc case,CZ,3,0.10886662391630694
ILM-EKF,inc case,CZ,3,0.17846987527263433
LANL-GrowthRate,inc case,CZ,3,0.3110474969037341
USC-SIkJalpha,inc case,CZ,3,0.16494943017622263
epiforecasts-EpiNow2,inc case,CZ,3,0.23666657373110203
IEM_Health-CovidProject,inc case,CZ,4,0.0995184685523907
ILM-EKF,inc case,CZ,4,0.1680393813261679
LANL-GrowthRate,inc case,CZ,4,0.2383814479278196
USC-SIkJalpha,inc case,CZ,4,0.17373563154061428
epiforecasts-EpiNow2,inc case,CZ,4,0.3203250706530075
IEM_Health-CovidProject,inc death,CZ,1,0.06857079885935682
ILM-EKF,inc death,CZ,1,0.07444829590444454
LANL-GrowthRate,inc death,CZ,1,0.09142773181247577
MUNI_DMS-SEIAR,inc death,CZ,1,0.10422761426622236
RobertWalraven-ESG,inc death,CZ,1,0.06596684447229263
UMass-MechBayes,inc death,CZ,1,0.14084812738678698
UMass-SemiMech,inc death,CZ,1,0.13714159771871365
USC-SIkJalpha,inc death,CZ,1,0.05059592925544775
bisop-seirfilter,inc death,CZ,1,0.09306036988055567
epiforecasts-EpiNow2,inc death,CZ,1,0.17371269044370394
IEM_Health-CovidProject,inc death,CZ,2,0.06051497782602576
ILM-EKF,inc death,CZ,2,0.09879996379759308
LANL-GrowthRate,inc death,CZ,2,0.1180780055141966
RobertWalraven-ESG,inc death,CZ,2,0.05695527324802424
UMass-MechBayes,inc death,CZ,2,0.18619993177238692
UMass-SemiMech,inc death,CZ,2,0.17289993664578787
USC-SIkJalpha,inc death,CZ,2,0.055645956621632874
bisop-seirfilter,inc death,CZ,2,0.1383199493166303
epiforecasts-EpiNow2,inc death,CZ,2,0.11258600525772235
IEM_Health-CovidProject,inc death,CZ,3,0.095288230857513
ILM-EKF,inc death,CZ,3,0.18065060433403513
LANL-GrowthRate,inc death,CZ,3,0.3468491603213474
RobertWalraven-ESG,inc death,CZ,3,0.095288230857513
USC-SIkJalpha,inc death,CZ,3,0.09742953941610882
epiforecasts-EpiNow2,inc death,CZ,3,0.18449423421348266
IEM_Health-CovidProject,inc death,CZ,4,0.07429990346246071
ILM-EKF,inc death,CZ,4,0.15145749551963145
LANL-GrowthRate,inc death,CZ,4,0.41451525089583346
RobertWalraven-ESG,inc death,CZ,4,0.08468591147334231
USC-SIkJalpha,inc death,CZ,4,0.0960462166709858
epiforecasts-EpiNow2,inc death,CZ,4,0.17899522197774628
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.05448516661189163
HZI-AgeExtendedSEIR,inc case,DE,1,0.06790904824090842
IEM_Health-CovidProject,inc case,DE,1,0.06941813820181747
ILM-EKF,inc case,DE,1,0.07619063948979966
ITWW-county_repro,inc case,DE,1,0.05784844850151456
Karlen-pypm,inc case,DE,1,0.08519498779313962
LANL-GrowthRate,inc case,DE,1,0.06007338882849589
MIT_CovidAnalytics-DELPHI,inc case,DE,1,0.05417022345228532
UMass-SemiMech,inc case,DE,1,0.060853562709385446
UNIPV-BayesINGARCHX,inc case,DE,1,0.10771780065799264
USC-SIkJalpha,inc case,DE,1,0.05969075577863286
epiforecasts-EpiExpert,inc case,DE,1,0.09466109754793293
epiforecasts-EpiNow2,inc case,DE,1,0.07497158925796288
itwm-dSEIR,inc case,DE,1,0.07681515292824065
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.07277970615403719
IEM_Health-CovidProject,inc case,DE,2,0.09126344105030061
ILM-EKF,inc case,DE,2,0.0723219721530684
ITWW-county_repro,inc case,DE,2,0.049996493792773385
Karlen-pypm,inc case,DE,2,0.090544831278251
LANL-GrowthRate,inc case,DE,2,0.08393571950611589
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.06724674603706361
UMass-SemiMech,inc case,DE,2,0.08455289391424908
UNIPV-BayesINGARCHX,inc case,DE,2,0.07011703397766998
USC-SIkJalpha,inc case,DE,2,0.06608731938125216
epiforecasts-EpiExpert,inc case,DE,2,0.07985551091901304
epiforecasts-EpiNow2,inc case,DE,2,0.09199354857870302
itwm-dSEIR,inc case,DE,2,0.0793047832575026
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.11072230138958122
IEM_Health-CovidProject,inc case,DE,3,0.0975017280893327
ILM-EKF,inc case,DE,3,0.08064957755537397
ITWW-county_repro,inc case,DE,3,0.053327475771308495
Karlen-pypm,inc case,DE,3,0.06986754847043092
LANL-GrowthRate,inc case,DE,3,0.12325690154689228
UNIPV-BayesINGARCHX,inc case,DE,3,0.0953666537516101
USC-SIkJalpha,inc case,DE,3,0.08165769727481614
epiforecasts-EpiExpert,inc case,DE,3,0.10797712036339326
epiforecasts-EpiNow2,inc case,DE,3,0.0975017280893327
itwm-dSEIR,inc case,DE,3,0.0821712676979282
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.10930853049216735
IEM_Health-CovidProject,inc case,DE,4,0.10430203291237342
ILM-EKF,inc case,DE,4,0.06384844070804167
ITWW-county_repro,inc case,DE,4,0.05358261298635655
Karlen-pypm,inc case,DE,4,0.041404746398548235
LANL-GrowthRate,inc case,DE,4,0.1570524863393209
UNIPV-BayesINGARCHX,inc case,DE,4,0.07807752178011952
USC-SIkJalpha,inc case,DE,4,0.08382556019337986
epiforecasts-EpiExpert,inc case,DE,4,0.15181740346134354
epiforecasts-EpiNow2,inc case,DE,4,0.09109044207680611
itwm-dSEIR,inc case,DE,4,0.06569022265154287
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.021155185426681992
HZI-AgeExtendedSEIR,inc death,DE,1,0.2961725959735479
IEM_Health-CovidProject,inc death,DE,1,0.03914925119190576
ILM-EKF,inc death,DE,1,0.053218513338996895
ITWW-county_repro,inc death,DE,1,0.03892554118509487
Karlen-pypm,inc death,DE,1,0.06426386516407172
LANL-GrowthRate,inc death,DE,1,0.0523997669799354
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.049006976312169805
RobertWalraven-ESG,inc death,DE,1,0.0523997669799354
UMass-MechBayes,inc death,DE,1,0.051605831116603045
UMass-SemiMech,inc death,DE,1,0.060282917764527454
USC-SIkJalpha,inc death,DE,1,0.04972240662329637
epiforecasts-EpiExpert,inc death,DE,1,0.07485680997133629
epiforecasts-EpiNow2,inc death,DE,1,0.02803279714975968
itwm-dSEIR,inc death,DE,1,0.0688077748221374
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03241955324755883
IEM_Health-CovidProject,inc death,DE,2,0.054032588745931386
ILM-EKF,inc death,DE,2,0.06201055486949173
ITWW-county_repro,inc death,DE,2,0.09525332655210586
Karlen-pypm,inc death,DE,2,0.09058404583876734
LANL-GrowthRate,inc death,DE,2,0.05811051997203942
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.07332994186947832
RobertWalraven-ESG,inc death,DE,2,0.050489468172427686
UMass-MechBayes,inc death,DE,2,0.07965148858236439
UMass-SemiMech,inc death,DE,2,0.0982933263356837
USC-SIkJalpha,inc death,DE,2,0.07636010475664684
epiforecasts-EpiExpert,inc death,DE,2,0.08716577995805912
epiforecasts-EpiNow2,inc death,DE,2,0.03359844609292461
itwm-dSEIR,inc death,DE,2,0.1087008550065208
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.04671252004235799
IEM_Health-CovidProject,inc death,DE,3,0.0620400656812567
ILM-EKF,inc death,DE,3,0.06691962140899599
ITWW-county_repro,inc death,DE,3,0.08758597507942122
Karlen-pypm,inc death,DE,3,0.09024009553637338
LANL-GrowthRate,inc death,DE,3,0.07587065357198271
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.11344469153144081
RobertWalraven-ESG,inc death,DE,3,0.05112314425236603
USC-SIkJalpha,inc death,DE,3,0.09379285520315972
epiforecasts-EpiExpert,inc death,DE,3,0.16096881906488225
epiforecasts-EpiNow2,inc death,DE,3,0.03892710003529832
itwm-dSEIR,inc death,DE,3,0.11237445859246495
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.04637564217984645
IEM_Health-CovidProject,inc death,DE,4,0.062045950496324255
ILM-EKF,inc death,DE,4,0.05685382074767787
ITWW-county_repro,inc death,DE,4,0.06439840359571096
Karlen-pypm,inc death,DE,4,0.062045950496324255
LANL-GrowthRate,inc death,DE,4,0.08823417635516241
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.15985956657288247
RobertWalraven-ESG,inc death,DE,4,0.04767741459191232
USC-SIkJalpha,inc death,DE,4,0.0943615497131598
epiforecasts-EpiExpert,inc death,DE,4,0.19138117124922552
epiforecasts-EpiNow2,inc death,DE,4,0.03795548368350561
itwm-dSEIR,inc death,DE,4,0.08881087031826805
IEM_Health-CovidProject,inc case,DK,1,0.16267136074515595
ILM-EKF,inc case,DK,1,0.16449912884341614
LANL-GrowthRate,inc case,DK,1,0.20333920093144492
UMass-SemiMech,inc case,DK,1,0.17429074365552422
USC-SIkJalpha,inc case,DK,1,0.16088376337433002
