model,target_variable,location,horizon,weight
Karlen-pypm,inc death,CY,2,0.18604346455862092
LANL-GrowthRate,inc death,CY,2,0.07929721440203516
MUNI-ARIMA,inc death,CY,2,0.08875468033989255
RobertWalraven-ESG,inc death,CY,2,0.07441738582344837
UMass-MechBayes,inc death,CY,2,0.13820371652926128
USC-SIkJalpha,inc death,CY,2,0.08875468033989255
epiforecasts-EpiNow2,inc death,CY,2,0.1465796993492165
IEM_Health-CovidProject,inc death,CY,3,0.1067631250722365
ILM-EKF,inc death,CY,3,0.059370713454804686
Karlen-pypm,inc death,CY,3,0.15213745322793698
LANL-GrowthRate,inc death,CY,3,0.10058674593582612
MUNI-ARIMA,inc death,CY,3,0.10402560904474324
RobertWalraven-ESG,inc death,CY,3,0.10227727948096604
UMass-MechBayes,inc death,CY,3,0.09976226441176196
USC-SIkJalpha,inc death,CY,3,0.12293935614378747
epiforecasts-EpiNow2,inc death,CY,3,0.15213745322793698
IEM_Health-CovidProject,inc death,CY,4,0.1088960959756077
ILM-EKF,inc death,CY,4,0.04869070152383668
Karlen-pypm,inc death,CY,4,0.12117761055932286
LANL-GrowthRate,inc death,CY,4,0.13319522482966895
MUNI-ARIMA,inc death,CY,4,0.12893297763511954
RobertWalraven-ESG,inc death,CY,4,0.11938238669918474
UMass-MechBayes,inc death,CY,4,0.05839355871155777
USC-SIkJalpha,inc death,CY,4,0.1492279833739809
epiforecasts-EpiNow2,inc death,CY,4,0.13210346069172083
IEM_Health-CovidProject,inc case,CZ,1,0.03479260355754232
ILM-EKF,inc case,CZ,1,0.06824703005517917
Karlen-pypm,inc case,CZ,1,0.27298812022071667
LANL-GrowthRate,inc case,CZ,1,0.04275717545625683
MUNI-ARIMA,inc case,CZ,1,0.2087556213452539
MUNI_DMS-SEIAR,inc case,CZ,1,0.06226044847139153
RobertWalraven-ESG,inc case,CZ,1,0.2218028476793323
USC-SIkJalpha,inc case,CZ,1,0.03379852917018397
epiforecasts-EpiNow2,inc case,CZ,1,0.05459762404414333
IEM_Health-CovidProject,inc case,CZ,2,0.03302404100996079
ILM-EKF,inc case,CZ,2,0.058925249645224165
Karlen-pypm,inc case,CZ,2,0.2003458487937622
LANL-GrowthRate,inc case,CZ,2,0.07329726175381543
MUNI-ARIMA,inc case,CZ,2,0.1669548739948018
MUNI_DMS-SEIAR,inc case,CZ,2,0.09694153973891718
RobertWalraven-ESG,inc case,CZ,2,0.27319888471876663
USC-SIkJalpha,inc case,CZ,2,0.0406106450257626
epiforecasts-EpiNow2,inc case,CZ,2,0.05670165531898929
IEM_Health-CovidProject,inc case,CZ,3,0.031103118939855318
ILM-EKF,inc case,CZ,3,0.05488785695268585
Karlen-pypm,inc case,CZ,3,0.1555155946992766
LANL-GrowthRate,inc case,CZ,3,0.0799794487024851
MUNI-ARIMA,inc case,CZ,3,0.16466357085805755
MUNI_DMS-SEIAR,inc case,CZ,3,0.09330935681956595
RobertWalraven-ESG,inc case,CZ,3,0.3110311893985532
USC-SIkJalpha,inc case,CZ,3,0.04588984761617998
epiforecasts-EpiNow2,inc case,CZ,3,0.06362001601334043
IEM_Health-CovidProject,inc case,CZ,4,0.031355638885390245
ILM-EKF,inc case,CZ,4,0.05356588309587501
Karlen-pypm,inc case,CZ,4,0.10713176619175002
LANL-GrowthRate,inc case,CZ,4,0.06766216812110527
MUNI-ARIMA,inc case,CZ,4,0.160697649287625
MUNI_DMS-SEIAR,inc case,CZ,4,0.08294072221296775
RobertWalraven-ESG,inc case,CZ,4,0.3673089126574286
USC-SIkJalpha,inc case,CZ,4,0.05142324777204001
epiforecasts-EpiNow2,inc case,CZ,4,0.07791401177581819
IEM_Health-CovidProject,inc death,CZ,1,0.05534251288898945
ILM-EKF,inc death,CZ,1,0.04927757996964814
Karlen-pypm,inc death,CZ,1,0.3270239397985741
LANL-GrowthRate,inc death,CZ,1,0.05802037641587605
MUNI-ARIMA,inc death,CZ,1,0.14988597240767979
MUNI_DMS-SEIAR,inc death,CZ,1,0.07053457525067283
RobertWalraven-ESG,inc death,CZ,1,0.04671770568551058
UMass-MechBayes,inc death,CZ,1,0.10580186287600925
USC-SIkJalpha,inc death,CZ,1,0.037471493101919946
epiforecasts-EpiNow2,inc death,CZ,1,0.09992398160511985
IEM_Health-CovidProject,inc death,CZ,2,0.046377810756061406
ILM-EKF,inc death,CZ,2,0.05962861382922182
Karlen-pypm,inc death,CZ,2,0.3652252597039836
LANL-GrowthRate,inc death,CZ,2,0.05843604155263738
MUNI-ARIMA,inc death,CZ,2,0.14609010388159344
MUNI_DMS-SEIAR,inc death,CZ,2,0.06794888552632254
RobertWalraven-ESG,inc death,CZ,2,0.03745900099528037
UMass-MechBayes,inc death,CZ,2,0.11687208310527476
USC-SIkJalpha,inc death,CZ,2,0.0384447641793667
epiforecasts-EpiNow2,inc death,CZ,2,0.06351743647025802
IEM_Health-CovidProject,inc death,CZ,3,0.03206896398574899
ILM-EKF,inc death,CZ,3,0.047800908582531505
Karlen-pypm,inc death,CZ,3,0.36192116498202426
LANL-GrowthRate,inc death,CZ,3,0.09048029124550606
MUNI-ARIMA,inc death,CZ,3,0.18096058249101213
MUNI_DMS-SEIAR,inc death,CZ,3,0.06179141841156512
RobertWalraven-ESG,inc death,CZ,3,0.03248010454966884
UMass-MechBayes,inc death,CZ,3,0.11515673431246229
USC-SIkJalpha,inc death,CZ,3,0.031277137714495924
