model,target_variable,location,horizon,weight
USC-SIkJalpha,inc death,Overall,2,0.13127578918618552
epiforecasts-EpiExpert,inc death,Overall,2,0.11020683536618045
epiforecasts-EpiNow2,inc death,Overall,2,0.10627087696024544
IEM_Health-CovidProject,inc death,Overall,3,0.08868309654202162
ILM-EKF,inc death,Overall,3,0.11668828492371267
RobertWalraven-ESG,inc death,Overall,3,0.09964392869890071
UMass-MechBayes,inc death,Overall,3,0.18475645112921174
UMass-SemiMech,inc death,Overall,3,0.14780516090336937
USC-SIkJalpha,inc death,Overall,3,0.13041631844414944
epiforecasts-EpiExpert,inc death,Overall,3,0.13236283065973375
epiforecasts-EpiNow2,inc death,Overall,3,0.09964392869890071
IEM_Health-CovidProject,inc death,Overall,4,0.08559577693456039
ILM-EKF,inc death,Overall,4,0.09915550397369866
RobertWalraven-ESG,inc death,Overall,4,0.10653942448237834
UMass-MechBayes,inc death,Overall,4,0.17883403395256364
UMass-SemiMech,inc death,Overall,4,0.14306722716205092
USC-SIkJalpha,inc death,Overall,4,0.1494732224081129
epiforecasts-EpiExpert,inc death,Overall,4,0.1371877520731995
epiforecasts-EpiNow2,inc death,Overall,4,0.10014705901343565
IEM_Health-CovidProject,inc case,AT,1,0.10348019003850803
ILM-EKF,inc case,AT,1,0.10756493438213337
MUNI-ARIMA,inc case,AT,1,0.24772530342551924
RobertWalraven-ESG,inc case,AT,1,0.1993886588546862
UMass-SemiMech,inc case,AT,1,0.0996943294273431
USC-SIkJalpha,inc case,AT,1,0.08790252702195843
epiforecasts-EpiNow2,inc case,AT,1,0.1542440568498516
IEM_Health-CovidProject,inc case,AT,2,0.10089674573558052
ILM-EKF,inc case,AT,2,0.10910927155126732
RobertWalraven-ESG,inc case,AT,2,0.42651806151859045
UMass-SemiMech,inc case,AT,2,0.11443167504157303
USC-SIkJalpha,inc case,AT,2,0.1130529801615541
epiforecasts-EpiNow2,inc case,AT,2,0.13599126599143466
IEM_Health-CovidProject,inc case,AT,3,0.16282089317059567
ILM-EKF,inc case,AT,3,0.17803779907438963
UMass-SemiMech,inc case,AT,3,0.22678624405904393
USC-SIkJalpha,inc case,AT,3,0.18495188835883195
epiforecasts-EpiNow2,inc case,AT,3,0.24740317533713885
IEM_Health-CovidProject,inc case,AT,4,0.1494183211947963
ILM-EKF,inc case,AT,4,0.15909288875417163
UMass-SemiMech,inc case,AT,4,0.24036860366119406
USC-SIkJalpha,inc case,AT,4,0.19398168014763031
epiforecasts-EpiNow2,inc case,AT,4,0.25713850624220763
IEM_Health-CovidProject,inc death,AT,1,0.09236473096618426
ILM-EKF,inc death,AT,1,0.07146468235339805
MUNI-ARIMA,inc death,AT,1,0.11253633887833946
RobertWalraven-ESG,inc death,AT,1,0.1359814094779935
UMass-MechBayes,inc death,AT,1,0.18472946193236853
UMass-SemiMech,inc death,AT,1,0.19581322964831066
USC-SIkJalpha,inc death,AT,1,0.08158884568679611
epiforecasts-EpiNow2,inc death,AT,1,0.12552130105660939
IEM_Health-CovidProject,inc death,AT,2,0.09201396974653842
ILM-EKF,inc death,AT,2,0.09661466823386534
RobertWalraven-ESG,inc death,AT,2,0.1400212583099498
UMass-MechBayes,inc death,AT,2,0.26837407842740374
UMass-SemiMech,inc death,AT,2,0.17566303315248244
USC-SIkJalpha,inc death,AT,2,0.10501594373246233
epiforecasts-EpiNow2,inc death,AT,2,0.1222970483972979
IEM_Health-CovidProject,inc death,AT,3,0.09442270806132357
ILM-EKF,inc death,AT,3,0.1080413678778606
RobertWalraven-ESG,inc death,AT,3,0.162844960279674
UMass-MechBayes,inc death,AT,3,0.2553705058931251
UMass-SemiMech,inc death,AT,3,0.15184192242293923
USC-SIkJalpha,inc death,AT,3,0.10122794828195948
epiforecasts-EpiNow2,inc death,AT,3,0.12625058718311802
IEM_Health-CovidProject,inc death,AT,4,0.09810922606402175
ILM-EKF,inc death,AT,4,0.10495405578941859
RobertWalraven-ESG,inc death,AT,4,0.15743108368412792
UMass-MechBayes,inc death,AT,4,0.2707814639367
UMass-SemiMech,inc death,AT,4,0.14103201246703126
USC-SIkJalpha,inc death,AT,4,0.11097600981012296
epiforecasts-EpiNow2,inc death,AT,4,0.1167161482485776
IEM_Health-CovidProject,inc case,BE,1,0.12385865436116564
ILM-EKF,inc case,BE,1,0.12982774613760736
MUNI-ARIMA,inc case,BE,1,0.13303336949902975
RobertWalraven-ESG,inc case,BE,1,0.2835711297216161
UMass-SemiMech,inc case,BE,1,0.10262574218496581
USC-SIkJalpha,inc case,BE,1,0.10995615234103481
epiforecasts-EpiNow2,inc case,BE,1,0.11712720575458055
IEM_Health-CovidProject,inc case,BE,2,0.10757155968083085
ILM-EKF,inc case,BE,2,0.10666759699443731
RobertWalraven-ESG,inc case,BE,2,0.423114801411268
UMass-SemiMech,inc case,BE,2,0.12952493920753103
USC-SIkJalpha,inc case,BE,2,0.12821660648826302
epiforecasts-EpiNow2,inc case,BE,2,0.10490449621766974
IEM_Health-CovidProject,inc case,BE,3,0.16391187071434182
ILM-EKF,inc case,BE,3,0.16591079596695574
UMass-SemiMech,inc case,BE,3,0.2305878859201758
USC-SIkJalpha,inc case,BE,3,0.2519386160979698
epiforecasts-EpiNow2,inc case,BE,3,0.18765083130055685
IEM_Health-CovidProject,inc case,BE,4,0.1436686236417567
ILM-EKF,inc case,BE,4,0.13763212685008622
UMass-SemiMech,inc case,BE,4,0.23067919852338398
USC-SIkJalpha,inc case,BE,4,0.3090230772671747
epiforecasts-EpiNow2,inc case,BE,4,0.17899697371759846
IEM_Health-CovidProject,inc death,BE,1,0.11715728765402114
ILM-EKF,inc death,BE,1,0.09087901752601639
MUNI-ARIMA,inc death,BE,1,0.13891506964691078
RobertWalraven-ESG,inc death,BE,1,0.14733416477702657
UMass-MechBayes,inc death,BE,1,0.1676561185393751
UMass-SemiMech,inc death,BE,1,0.12965406500378338
USC-SIkJalpha,inc death,BE,1,0.11307040552655528
epiforecasts-EpiNow2,inc death,BE,1,0.09533387132631131
IEM_Health-CovidProject,inc death,BE,2,0.11966763466703732
ILM-EKF,inc death,BE,2,0.12255119212889366
RobertWalraven-ESG,inc death,BE,2,0.17240252452030802
UMass-MechBayes,inc death,BE,2,0.18163837404818164
UMass-SemiMech,inc death,BE,2,0.15411740828330564
USC-SIkJalpha,inc death,BE,2,0.12557714749010088
epiforecasts-EpiNow2,inc death,BE,2,0.12404571886217283
IEM_Health-CovidProject,inc death,BE,3,0.11300265707942517
ILM-EKF,inc death,BE,3,0.12363820127513579
RobertWalraven-ESG,inc death,BE,3,0.17515411847310902
UMass-MechBayes,inc death,BE,3,0.19828768129031207
UMass-SemiMech,inc death,BE,3,0.1364837286803447
USC-SIkJalpha,inc death,BE,3,0.14396228915598
epiforecasts-EpiNow2,inc death,BE,3,0.10947132404569315
IEM_Health-CovidProject,inc death,BE,4,0.0964804719216557
ILM-EKF,inc death,BE,4,0.099237056833703
RobertWalraven-ESG,inc death,BE,4,0.17366484945898028
UMass-MechBayes,inc death,BE,4,0.24809264208425752
UMass-SemiMech,inc death,BE,4,0.15323369069910023
USC-SIkJalpha,inc death,BE,4,0.15323369069910023
epiforecasts-EpiNow2,inc death,BE,4,0.07605759830320304
IEM_Health-CovidProject,inc case,BG,1,0.06835209488903904
ILM-EKF,inc case,BG,1,0.10104222722727511
MUNI-ARIMA,inc case,BG,1,0.21787230245881195
RobertWalraven-ESG,inc case,BG,1,0.33199588946104674
UMass-SemiMech,inc case,BG,1,0.09959876683831403
USC-SIkJalpha,inc case,BG,1,0.05202920655732822
epiforecasts-EpiNow2,inc case,BG,1,0.12910951256818484
IEM_Health-CovidProject,inc case,BG,2,0.060104826166223244
ILM-EKF,inc case,BG,2,0.07158552329909736
RobertWalraven-ESG,inc case,BG,2,0.5791919612381514
UMass-SemiMech,inc case,BG,2,0.1179835476596234
USC-SIkJalpha,inc case,BG,2,0.07158552329909736
epiforecasts-EpiNow2,inc case,BG,2,0.09954861833780726
IEM_Health-CovidProject,inc case,BG,3,0.13062806927878118
ILM-EKF,inc case,BG,3,0.13484187796519348
UMass-SemiMech,inc case,BG,3,0.31547911071101864
USC-SIkJalpha,inc case,BG,3,0.22904647763950672
epiforecasts-EpiNow2,inc case,BG,3,0.19000446440549992
IEM_Health-CovidProject,inc case,BG,4,0.12123757052520058
ILM-EKF,inc case,BG,4,0.11040069271289214
UMass-SemiMech,inc case,BG,4,0.3239626884525852
USC-SIkJalpha,inc case,BG,4,0.278334140783207
epiforecasts-EpiNow2,inc case,BG,4,0.16606490752611508
IEM_Health-CovidProject,inc death,BG,1,0.07164824539504633
ILM-EKF,inc death,BG,1,0.10536506675742108
MUNI-ARIMA,inc death,BG,1,0.18658397238293314
RobertWalraven-ESG,inc death,BG,1,0.10790398402868423
UMass-MechBayes,inc death,BG,1,0.20354615169047255
UMass-SemiMech,inc death,BG,1,0.1517971300742507
USC-SIkJalpha,inc death,BG,1,0.09527692206788076
epiforecasts-EpiNow2,inc death,BG,1,0.07787852760331124
IEM_Health-CovidProject,inc death,BG,2,0.07585159327919021
ILM-EKF,inc death,BG,2,0.10745642381218613
RobertWalraven-ESG,inc death,BG,2,0.16118463571827918
UMass-MechBayes,inc death,BG,2,0.2820731125069886
UMass-SemiMech,inc death,BG,2,0.17030829434384215
USC-SIkJalpha,inc death,BG,2,0.11876762631873206
epiforecasts-EpiNow2,inc death,BG,2,0.08435831402078163
IEM_Health-CovidProject,inc death,BG,3,0.07592166601271721
ILM-EKF,inc death,BG,3,0.08636960170254067
RobertWalraven-ESG,inc death,BG,3,0.1961309705328528
UMass-MechBayes,inc death,BG,3,0.2544401779885658
UMass-SemiMech,inc death,BG,3,0.162315285958223
USC-SIkJalpha,inc death,BG,3,0.15184333202543443
epiforecasts-EpiNow2,inc death,BG,3,0.07297896577966614
IEM_Health-CovidProject,inc death,BG,4,0.0728811443300137
ILM-EKF,inc death,BG,4,0.06928207547421056
RobertWalraven-ESG,inc death,BG,4,0.19690695134775635
UMass-MechBayes,inc death,BG,4,0.2953604270216345
UMass-SemiMech,inc death,BG,4,0.15588466981697377
USC-SIkJalpha,inc death,BG,4,0.14207210413698873
epiforecasts-EpiNow2,inc death,BG,4,0.06761262787242237
IEM_Health-CovidProject,inc case,CH,1,0.1602823338514695
ILM-EKF,inc case,CH,1,0.22232710824558674
MUNI-ARIMA,inc case,CH,1,0.05398543359488137
RobertWalraven-ESG,inc case,CH,1,0.2953774438119938
UMass-SemiMech,inc case,CH,1,0.09572417160573873
USC-SIkJalpha,inc case,CH,1,0.17230350889032975
IEM_Health-CovidProject,inc case,CH,2,0.11555233066474792
ILM-EKF,inc case,CH,2,0.15847176776879715
RobertWalraven-ESG,inc case,CH,2,0.313953502183466
UMass-SemiMech,inc case,CH,2,0.12999637199784142
USC-SIkJalpha,inc case,CH,2,0.14101301369257374
epiforecasts-EpiNow2,inc case,CH,2,0.14101301369257374
IEM_Health-CovidProject,inc case,CH,3,0.16056923074166174
ILM-EKF,inc case,CH,3,0.19243793302626633
UMass-SemiMech,inc case,CH,3,0.23342008543000825
USC-SIkJalpha,inc case,CH,3,0.22113481777579733
epiforecasts-EpiNow2,inc case,CH,3,0.19243793302626633
IEM_Health-CovidProject,inc case,CH,4,0.156064950298773
ILM-EKF,inc case,CH,4,0.16413727531422678
UMass-SemiMech,inc case,CH,4,0.2462059129713402
USC-SIkJalpha,inc case,CH,4,0.2572962694114906
epiforecasts-EpiNow2,inc case,CH,4,0.1762955920041695
IEM_Health-CovidProject,inc death,CH,1,0.1601033294859034
ILM-EKF,inc death,CH,1,0.116438785080657
MUNI-ARIMA,inc death,CH,1,0.13341944123825283
RobertWalraven-ESG,inc death,CH,1,0.232877570161314
UMass-MechBayes,inc death,CH,1,0.09417842910935492
UMass-SemiMech,inc death,CH,1,0.10085249101474228
USC-SIkJalpha,inc death,CH,1,0.16212995390977555
IEM_Health-CovidProject,inc death,CH,2,0.14529845067521235
ILM-EKF,inc death,CH,2,0.11965754761488076
RobertWalraven-ESG,inc death,CH,2,0.2588954212031056
UMass-MechBayes,inc death,CH,2,0.11767973691050257
UMass-SemiMech,inc death,CH,2,0.11866040138475675
USC-SIkJalpha,inc death,CH,2,0.13433252986953592
epiforecasts-EpiNow2,inc death,CH,2,0.105475912342006
IEM_Health-CovidProject,inc death,CH,3,0.11861718403969651
ILM-EKF,inc death,CH,3,0.10167187203402558
RobertWalraven-ESG,inc death,CH,3,0.29115126991561874
UMass-MechBayes,inc death,CH,3,0.11972575585315162
UMass-SemiMech,inc death,CH,3,0.11861718403969651
USC-SIkJalpha,inc death,CH,3,0.16423917790111825
epiforecasts-EpiNow2,inc death,CH,3,0.08597755621669279
IEM_Health-CovidProject,inc death,CH,4,0.13665031451005524
ILM-EKF,inc death,CH,4,0.09446296909084355
RobertWalraven-ESG,inc death,CH,4,0.27598004695168016
UMass-MechBayes,inc death,CH,4,0.11632216854988173
UMass-SemiMech,inc death,CH,4,0.12912827884895126
USC-SIkJalpha,inc death,CH,4,0.17376521474735418
epiforecasts-EpiNow2,inc death,CH,4,0.07369100730123397
IEM_Health-CovidProject,inc case,CY,1,0.05471394797137041
ILM-EKF,inc case,CY,1,0.05169821855562557
MUNI-ARIMA,inc case,CY,1,0.13969518630988187
RobertWalraven-ESG,inc case,CY,1,0.547139479713704
UMass-SemiMech,inc case,CY,1,0.07059864254370374
USC-SIkJalpha,inc case,CY,1,0.04235918552622225
epiforecasts-EpiNow2,inc case,CY,1,0.09379533937949212
IEM_Health-CovidProject,inc case,CY,2,0.030491888508175618
ILM-EKF,inc case,CY,2,0.033466706899217144
RobertWalraven-ESG,inc case,CY,2,0.8232809897207418
UMass-SemiMech,inc case,CY,2,0.037765183014712926
USC-SIkJalpha,inc case,CY,2,0.031664653450797754
epiforecasts-EpiNow2,inc case,CY,2,0.043330578406354826
IEM_Health-CovidProject,inc case,CY,3,0.1867661604997394
ILM-EKF,inc case,CY,3,0.18808141515114601
UMass-SemiMech,inc case,CY,3,0.21366048761170184
USC-SIkJalpha,inc case,CY,3,0.19076829251044808
epiforecasts-EpiNow2,inc case,CY,3,0.22072364422696472
IEM_Health-CovidProject,inc case,CY,4,0.20556261046967178
ILM-EKF,inc case,CY,4,0.1806099236496538
UMass-SemiMech,inc case,CY,4,0.22003885064359233
USC-SIkJalpha,inc case,CY,4,0.1882260047674103
epiforecasts-EpiNow2,inc case,CY,4,0.20556261046967178
IEM_Health-CovidProject,inc death,CY,1,0.11941006453901369
ILM-EKF,inc death,CY,1,0.10103928537916543
MUNI-ARIMA,inc death,CY,1,0.11589800381727798
RobertWalraven-ESG,inc death,CY,1,0.09024119381192636
UMass-MechBayes,inc death,CY,1,0.17384700572591696
UMass-SemiMech,inc death,CY,1,0.1343363226063904
USC-SIkJalpha,inc death,CY,1,0.11366919605156109
epiforecasts-EpiNow2,inc death,CY,1,0.15155892806874813
IEM_Health-CovidProject,inc death,CY,2,0.1335426615305262
ILM-EKF,inc death,CY,2,0.1181929303201209
RobertWalraven-ESG,inc death,CY,2,0.09347986307136835
UMass-MechBayes,inc death,CY,2,0.21422468620521917
UMass-SemiMech,inc death,CY,2,0.15579977178561394
USC-SIkJalpha,inc death,CY,2,0.1335426615305262
epiforecasts-EpiNow2,inc death,CY,2,0.15121742555662526
IEM_Health-CovidProject,inc death,CY,3,0.13461389318479386
ILM-EKF,inc death,CY,3,0.09823175989160633
RobertWalraven-ESG,inc death,CY,3,0.14685151983795694
UMass-MechBayes,inc death,CY,3,0.25066035282685756
UMass-SemiMech,inc death,CY,3,0.1309756798554751
USC-SIkJalpha,inc death,CY,3,0.10769111454783509
epiforecasts-EpiNow2,inc death,CY,3,0.1309756798554751
IEM_Health-CovidProject,inc death,CY,4,0.16615073557499385
ILM-EKF,inc death,CY,4,0.08548834527510056
RobertWalraven-ESG,inc death,CY,4,0.16615073557499385
UMass-MechBayes,inc death,CY,4,0.1907656593638818
UMass-SemiMech,inc death,CY,4,0.15261252749110546
USC-SIkJalpha,inc death,CY,4,0.13039677981834957
epiforecasts-EpiNow2,inc death,CY,4,0.10843521690157493
IEM_Health-CovidProject,inc case,CZ,1,0.0375983279619401
ILM-EKF,inc case,CZ,1,0.07937424791965131
MUNI-ARIMA,inc case,CZ,1,0.2255899677716406
MUNI_DMS-SEIAR,inc case,CZ,1,0.07026572766657657
RobertWalraven-ESG,inc case,CZ,1,0.4286209387661171
UMass-SemiMech,inc case,CZ,1,0.06036914630508692
USC-SIkJalpha,inc case,CZ,1,0.03695008092811355
epiforecasts-EpiNow2,inc case,CZ,1,0.061231562680873874
IEM_Health-CovidProject,inc case,CZ,2,0.0397108181736754
ILM-EKF,inc case,CZ,2,0.07075745783673071
MUNI_DMS-SEIAR,inc case,CZ,2,0.12553742519419966
RobertWalraven-ESG,inc case,CZ,2,0.5559514544314555
UMass-SemiMech,inc case,CZ,2,0.0905037251400044
USC-SIkJalpha,inc case,CZ,2,0.048045187420002335
epiforecasts-EpiNow2,inc case,CZ,2,0.06949393180393194
IEM_Health-CovidProject,inc case,CZ,3,0.07717297630803688
ILM-EKF,inc case,CZ,3,0.13470192228311892
MUNI_DMS-SEIAR,inc case,CZ,3,0.26459306162755497
UMass-SemiMech,inc case,CZ,3,0.23898728147004972
USC-SIkJalpha,inc case,CZ,3,0.1122516019025991
epiforecasts-EpiNow2,inc case,CZ,3,0.17229315640864049
IEM_Health-CovidProject,inc case,CZ,4,0.06491737398449508
ILM-EKF,inc case,CZ,4,0.11661083845363004
MUNI_DMS-SEIAR,inc case,CZ,4,0.2098995092165341
UMass-SemiMech,inc case,CZ,4,0.28622660347709195
USC-SIkJalpha,inc case,CZ,4,0.11244616565171468
epiforecasts-EpiNow2,inc case,CZ,4,0.2098995092165341
IEM_Health-CovidProject,inc death,CZ,1,0.07484746233999309
ILM-EKF,inc death,CZ,1,0.08155022016148501
MUNI-ARIMA,inc death,CZ,1,0.21855459003277986
MUNI_DMS-SEIAR,inc death,CZ,1,0.10927729501638993
RobertWalraven-ESG,inc death,CZ,1,0.07484746233999309
UMass-MechBayes,inc death,CZ,1,0.14767202029241883
UMass-SemiMech,inc death,CZ,1,0.07095928247817528
USC-SIkJalpha,inc death,CZ,1,0.05154589387565562
epiforecasts-EpiNow2,inc death,CZ,1,0.17074577346310926
IEM_Health-CovidProject,inc death,CZ,2,0.07890016955442987
ILM-EKF,inc death,CZ,2,0.12692635971799587
MUNI_DMS-SEIAR,inc death,CZ,2,0.1326957397051775
RobertWalraven-ESG,inc death,CZ,2,0.08109184093094181
UMass-MechBayes,inc death,CZ,2,0.24327552279282544
UMass-SemiMech,inc death,CZ,2,0.12163776139641272
USC-SIkJalpha,inc death,CZ,2,0.06950729222652155
epiforecasts-EpiNow2,inc death,CZ,2,0.14596531367569526
IEM_Health-CovidProject,inc death,CZ,3,0.0686049923487144
ILM-EKF,inc death,CZ,3,0.11891532007110497
MUNI_DMS-SEIAR,inc death,CZ,3,0.1337797350799931
RobertWalraven-ESG,inc death,CZ,3,0.06773657472404712
UMass-MechBayes,inc death,CZ,3,0.24323588196362383
UMass-SemiMech,inc death,CZ,3,0.17837298010665747
USC-SIkJalpha,inc death,CZ,3,0.06773657472404712
epiforecasts-EpiNow2,inc death,CZ,3,0.12161794098181192
IEM_Health-CovidProject,inc death,CZ,4,0.0499588888800801
ILM-EKF,inc death,CZ,4,0.10113628724504019
MUNI_DMS-SEIAR,inc death,CZ,4,0.12195846403078375
RobertWalraven-ESG,inc death,CZ,4,0.06097923201539188
UMass-MechBayes,inc death,CZ,4,0.2961848412176177
UMass-SemiMech,inc death,CZ,4,0.18848126259302947
USC-SIkJalpha,inc death,CZ,4,0.06282708753100982
epiforecasts-EpiNow2,inc death,CZ,4,0.11847393648704709
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.0452829679516812
HZI-AgeExtendedSEIR,inc case,DE,1,0.0651632953451022
IEM_Health-CovidProject,inc case,DE,1,0.04416024973800315
ILM-EKF,inc case,DE,1,0.06361178831307596
ITWW-county_repro,inc case,DE,1,0.04240785887538397
Karlen-pypm,inc case,DE,1,0.058718573827454726
MIT_CovidAnalytics-DELPHI,inc case,DE,1,0.05088943065046077
MUNI-ARIMA,inc case,DE,1,0.07633414597569116
RobertWalraven-ESG,inc case,DE,1,0.21373560873193523
UMass-SemiMech,inc case,DE,1,0.04770884123480697
UNIPV-BayesINGARCHX,inc case,DE,1,0.07319712627806
USC-SIkJalpha,inc case,DE,1,0.03872021897317668
epiforecasts-EpiExpert,inc case,DE,1,0.06763785086453646
epiforecasts-EpiNow2,inc case,DE,1,0.04646426276781201
itwm-dSEIR,inc case,DE,1,0.06596778047281951
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.04288203059652381
HZI-AgeExtendedSEIR,inc case,DE,2,0.0442326457334222
IEM_Health-CovidProject,inc case,DE,2,0.04642600006731091
ILM-EKF,inc case,DE,2,0.057321898042292034
ITWW-county_repro,inc case,DE,2,0.03363800004877018
Karlen-pypm,inc case,DE,2,0.0535004381728059
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.06040372051768408
RobertWalraven-ESG,inc case,DE,2,0.3304438828320364
UMass-SemiMech,inc case,DE,2,0.06456949434648987
UNIPV-BayesINGARCHX,inc case,DE,2,0.05507398047200607
USC-SIkJalpha,inc case,DE,2,0.04321189237034322
epiforecasts-EpiExpert,inc case,DE,2,0.06311849447353506
epiforecasts-EpiNow2,inc case,DE,2,0.04604545908315262
itwm-dSEIR,inc case,DE,2,0.05913206324362757
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.059349691553530363
HZI-AgeExtendedSEIR,inc case,DE,3,0.048201130709220795
IEM_Health-CovidProject,inc case,DE,3,0.06924130681245208
ILM-EKF,inc case,DE,3,0.07393563269804207
ITWW-county_repro,inc case,DE,3,0.043622023291844815
Karlen-pypm,inc case,DE,3,0.06510749745051464
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.1163253954449195
UMass-SemiMech,inc case,DE,3,0.11043550200467041
UNIPV-BayesINGARCHX,inc case,DE,3,0.09483048541705394
USC-SIkJalpha,inc case,DE,3,0.07331432486024339
epiforecasts-EpiExpert,inc case,DE,3,0.10144656579498795
epiforecasts-EpiNow2,inc case,DE,3,0.06415003425271296
itwm-dSEIR,inc case,DE,3,0.080040409709807
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.054600908403583615
HZI-AgeExtendedSEIR,inc case,DE,4,0.042256355199295145
IEM_Health-CovidProject,inc case,DE,4,0.07146295364586677
ILM-EKF,inc case,DE,4,0.058197375424178945
ITWW-county_repro,inc case,DE,4,0.03681424884787077
Karlen-pypm,inc case,DE,4,0.04883900349667277
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.13884230994054117
UMass-SemiMech,inc case,DE,4,0.1295861559445051
UNIPV-BayesINGARCHX,inc case,DE,4,0.08916478620034754
USC-SIkJalpha,inc case,DE,4,0.07652725744754238
epiforecasts-EpiExpert,inc case,DE,4,0.12148702119797353
epiforecasts-EpiNow2,inc case,DE,4,0.062301036511781295
itwm-dSEIR,inc case,DE,4,0.06992058773984089
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.027046452833021383
HZI-AgeExtendedSEIR,inc death,DE,1,0.1915790409005681
IEM_Health-CovidProject,inc death,DE,1,0.04660030724608413
ILM-EKF,inc death,DE,1,0.05747371227017043
ITWW-county_repro,inc death,DE,1,0.04691731613891464
Karlen-pypm,inc death,DE,1,0.06631582185019665
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.05795668464218867
MUNI-ARIMA,inc death,DE,1,0.06896845472420451
RobertWalraven-ESG,inc death,DE,1,0.060498644494916244
UMass-MechBayes,inc death,DE,1,0.05795668464218867
UMass-SemiMech,inc death,DE,1,0.06385968030018936
USC-SIkJalpha,inc death,DE,1,0.06157897743232545
epiforecasts-EpiExpert,inc death,DE,1,0.07496571165674404
epiforecasts-EpiNow2,inc death,DE,1,0.035187987104185976
itwm-dSEIR,inc death,DE,1,0.08309452376410183
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.027849785242836836
HZI-AgeExtendedSEIR,inc death,DE,2,0.17098472800253314
IEM_Health-CovidProject,inc death,DE,2,0.048370679632295556
ILM-EKF,inc death,DE,2,0.05486823361275316
ITWW-county_repro,inc death,DE,2,0.08450969315067729
Karlen-pypm,inc death,DE,2,0.06126952753424104
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.06338226986300798
RobertWalraven-ESG,inc death,DE,2,0.05070581589040638
UMass-MechBayes,inc death,DE,2,0.0727954782585042
UMass-SemiMech,inc death,DE,2,0.08649815651892853
USC-SIkJalpha,inc death,DE,2,0.06936172928404645
epiforecasts-EpiExpert,inc death,DE,2,0.08261059892257219
epiforecasts-EpiNow2,inc death,DE,2,0.03253249249605719
itwm-dSEIR,inc death,DE,2,0.09426081159114005
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.029555841214227007
HZI-AgeExtendedSEIR,inc death,DE,3,0.10837141778549901
IEM_Health-CovidProject,inc death,DE,3,0.04972335639569955
ILM-EKF,inc death,DE,3,0.052178830785610635
ITWW-county_repro,inc death,DE,3,0.07615288817359389
Karlen-pypm,inc death,DE,3,0.05673134622328137
