model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
UMass-SemiMech,inc case,3,Overall,0.92,1.04,0.49,0.87,0.22,186,32,NA
USC-SIkJalpha,inc case,3,Overall,0.88,0.93,0.38,0.54,0.14,285,32,NA
epiforecasts-EpiExpert,inc case,3,Overall,0.93,0.93,0.26,0.7,0.28,149,32,NA
epiforecasts-EpiNow2,inc case,3,Overall,1.05,1.03,0.43,0.86,0.15,284,32,NA
DSMPG-bayes,inc case,4,Overall,1.7,1.79,0.45,NA,0.33,146,25,NA
EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.29,0.77,0.25,253,32,NA
EuroCOVIDhub-ensemble,inc case,4,Overall,1.17,1.11,0.4,0.87,0.33,253,32,NA
IEM_Health-CovidProject,inc case,4,Overall,1.8,1.73,0.32,0.73,0.36,253,32,NA
ILM-EKF,inc case,4,Overall,1.75,1.66,0.43,0.87,0.27,253,32,NA
LANL-GrowthRate,inc case,4,Overall,0.83,0.77,0.45,0.85,0.15,253,32,NA
RobertWalraven-ESG,inc case,4,Overall,0.91,NA,0.32,0.64,NA,253,32,NA
UMass-SemiMech,inc case,4,Overall,1.08,1.18,0.44,0.9,0.27,154,32,NA
USC-SIkJalpha,inc case,4,Overall,0.9,0.95,0.37,0.54,0.15,253,32,NA
epiforecasts-EpiExpert,inc case,4,Overall,0.96,0.94,0.26,0.7,0.33,133,32,NA
epiforecasts-EpiNow2,inc case,4,Overall,1.2,1.12,0.41,0.85,0.16,252,32,NA
LANL-GrowthRate,inc case,5,Overall,NA,NA,0.4,0.82,0.23,221,32,NA
USC-SIkJalpha,inc case,5,Overall,NA,NA,0.33,0.54,0.16,221,32,NA
EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.48,0.9,0.15,319,32,NA
EuroCOVIDhub-ensemble,inc death,2,Overall,0.49,0.47,0.69,0.98,0.22,319,32,NA
IEM_Health-CovidProject,inc death,2,Overall,1.02,0.92,0.51,0.92,0.12,319,32,NA
ILM-EKF,inc death,2,Overall,0.76,0.7,0.78,0.99,0.21,319,32,NA
LANL-GrowthRate,inc death,2,Overall,0.63,0.55,0.39,0.88,-0.01,319,32,NA
RobertWalraven-ESG,inc death,2,Overall,0.8,0.82,0.47,0.72,-0.06,319,32,NA
UMass-MechBayes,inc death,2,Overall,0.51,0.58,0.58,0.94,0.17,219,32,NA
UMass-SemiMech,inc death,2,Overall,0.63,0.74,0.58,0.88,0.27,219,32,NA
USC-SIkJalpha,inc death,2,Overall,0.67,0.67,0.49,0.65,0.3,319,32,NA
USyd-OneModelMan,inc death,2,Overall,0.76,NA,NA,NA,NA,223,32,NA
epiforecasts-EpiExpert,inc death,2,Overall,0.82,0.77,0.31,0.75,0.26,165,32,NA
epiforecasts-EpiExpert_Rt,inc death,2,Overall,0.51,0.69,0.47,0.84,0.41,55,19,NA
epiforecasts-EpiNow2,inc death,2,Overall,0.91,0.82,0.47,0.89,0.35,317,32,NA
BIOCOMSC-Gompertz,inc death,1,Overall,0.59,NA,0.61,0.95,NA,101,29,NA
EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.35,0.94,0.16,319,32,NA
EuroCOVIDhub-ensemble,inc death,1,Overall,0.57,0.61,0.75,0.98,0.15,319,32,NA
IEM_Health-CovidProject,inc death,1,Overall,0.94,0.94,0.6,0.94,0.12,319,32,NA
ILM-EKF,inc death,1,Overall,0.76,0.9,0.88,0.99,0.15,319,32,NA
LANL-GrowthRate,inc death,1,Overall,0.75,0.74,0.37,0.87,0,319,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.82,0.82,0.46,0.79,-0,319,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.8,NA,NA,NA,NA,255,32,NA
UMass-MechBayes,inc death,1,Overall,0.72,0.85,0.62,0.94,0.12,251,32,NA
UMass-SemiMech,inc death,1,Overall,0.83,1.07,0.62,0.91,0.16,251,32,NA
USC-SIkJalpha,inc death,1,Overall,0.75,0.96,0.48,0.61,0.24,319,32,NA
USyd-OneModelMan,inc death,1,Overall,0.73,NA,NA,NA,NA,255,32,NA
epiforecasts-EpiExpert,inc death,1,Overall,0.88,0.83,0.41,0.78,0.2,138,32,NA
epiforecasts-EpiNow2,inc death,1,Overall,0.99,0.97,0.59,0.93,0.23,317,32,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.52,0.85,0.15,287,32,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.54,0.49,0.62,0.97,0.27,287,32,NA
IEM_Health-CovidProject,inc death,3,Overall,1.16,1.04,0.48,0.91,0.14,287,32,NA
ILM-EKF,inc death,3,Overall,0.91,0.79,0.69,0.98,0.27,287,32,NA
LANL-GrowthRate,inc death,3,Overall,0.64,0.56,0.39,0.86,0,287,32,NA
RobertWalraven-ESG,inc death,3,Overall,0.86,0.91,0.44,0.7,-0.12,287,32,NA
UMass-MechBayes,inc death,3,Overall,0.57,0.58,0.58,0.97,0.21,187,32,NA
UMass-SemiMech,inc death,3,Overall,0.71,0.73,0.51,0.91,0.35,187,32,NA
USC-SIkJalpha,inc death,3,Overall,0.71,0.71,0.42,0.61,0.37,287,32,NA
USyd-OneModelMan,inc death,3,Overall,0.95,NA,NA,NA,NA,191,32,NA
epiforecasts-EpiExpert,inc death,3,Overall,0.8,0.74,0.29,0.76,0.29,151,32,NA
epiforecasts-EpiNow2,inc death,3,Overall,1.04,0.93,0.45,0.9,0.38,285,32,NA
EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.56,0.82,0.17,255,32,NA
EuroCOVIDhub-ensemble,inc death,4,Overall,0.64,0.57,0.6,0.95,0.32,255,32,NA
IEM_Health-CovidProject,inc death,4,Overall,1.39,1.24,0.44,0.91,0.12,255,32,NA
ILM-EKF,inc death,4,Overall,1.24,1.05,0.62,0.98,0.33,255,32,NA
LANL-GrowthRate,inc death,4,Overall,0.64,0.54,0.43,0.85,0.02,255,32,NA
RobertWalraven-ESG,inc death,4,Overall,0.93,0.98,0.41,0.67,-0.15,255,32,NA
UMass-MechBayes,inc death,4,Overall,0.7,0.69,0.59,0.96,0.27,155,32,NA
UMass-SemiMech,inc death,4,Overall,0.83,0.83,0.46,0.89,0.45,155,32,NA
USC-SIkJalpha,inc death,4,Overall,0.71,0.7,0.45,0.64,0.35,255,32,NA
USyd-OneModelMan,inc death,4,Overall,1.16,NA,NA,NA,NA,159,32,NA
epiforecasts-EpiExpert,inc death,4,Overall,0.87,0.8,0.27,0.76,0.28,135,32,NA
epiforecasts-EpiNow2,inc death,4,Overall,1.16,1.04,0.47,0.91,0.37,253,32,NA
LANL-GrowthRate,inc death,5,Overall,NA,NA,0.42,0.86,0.06,223,32,NA
USC-SIkJalpha,inc death,5,Overall,NA,NA,0.46,0.7,0.33,223,32,NA
DSMPG-bayes,inc case,2,AT,0.9,0.72,0.29,0.86,0.69,7,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0,1,0.34,10,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.66,0.71,0.4,0.9,0.47,10,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.89,0.96,0.4,0.7,0.64,10,1,Austria
ILM-EKF,inc case,2,AT,0.79,0.85,0.5,1,0.5,10,1,Austria
LANL-GrowthRate,inc case,2,AT,0.52,0.49,0.4,1,0.22,10,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.57,NA,0.3,0.8,NA,10,1,Austria
UMass-SemiMech,inc case,2,AT,0.87,0.82,0.29,1,0.51,7,1,Austria
USC-SIkJalpha,inc case,2,AT,0.68,0.89,0.3,0.6,0.53,10,1,Austria
UVA-Ensemble,inc case,2,AT,1.25,NA,0,0.89,NA,9,1,Austria
epiforecasts-EpiExpert_Rt,inc case,2,AT,0.7,0.88,0,0.5,0.48,4,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,0.7,0.69,0.2,0.7,0.27,10,1,Austria
BIOCOMSC-Gompertz,inc case,1,AT,0.33,NA,1,1,NA,4,1,Austria
DSMPG-bayes,inc case,1,AT,0.92,0.67,0.25,0.75,0.59,8,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.1,1,0.44,10,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.62,0.57,0.7,0.9,0.43,10,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.9,0.86,0.3,0.9,0.6,10,1,Austria
ILM-EKF,inc case,1,AT,0.78,0.74,0.6,1,0.42,10,1,Austria
LANL-GrowthRate,inc case,1,AT,0.48,0.45,0.5,1,-0.14,10,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.69,1.2,0.4,0.9,0.6,10,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.47,NA,NA,NA,NA,8,1,Austria
UMass-SemiMech,inc case,1,AT,0.88,0.76,0.62,1,0.38,8,1,Austria
USC-SIkJalpha,inc case,1,AT,0.73,0.92,0.5,0.6,0.59,10,1,Austria
UVA-Ensemble,inc case,1,AT,1.46,NA,0.2,1,NA,10,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,0.62,0.55,0.5,0.7,0.11,10,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.11,1,0.42,9,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.83,0.89,0.44,0.78,0.61,9,1,Austria
IEM_Health-CovidProject,inc case,3,AT,1.13,1.19,0.22,0.78,0.76,9,1,Austria
ILM-EKF,inc case,3,AT,1.05,1.12,0.44,1,0.6,9,1,Austria
LANL-GrowthRate,inc case,3,AT,0.71,0.71,0.22,0.78,0.49,9,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.58,NA,0.33,0.78,NA,9,1,Austria
UMass-SemiMech,inc case,3,AT,0.82,0.89,0.33,0.83,0.58,6,1,Austria
USC-SIkJalpha,inc case,3,AT,0.74,1.04,0.33,0.44,0.51,9,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,0.79,0.81,0.33,0.67,0.43,9,1,Austria
EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.12,1,0.5,8,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,1.05,1.04,0.12,0.75,0.74,8,1,Austria
IEM_Health-CovidProject,inc case,4,AT,1.52,1.5,0.12,0.62,0.88,8,1,Austria
ILM-EKF,inc case,4,AT,1.46,1.46,0.25,1,0.68,8,1,Austria
LANL-GrowthRate,inc case,4,AT,0.81,0.8,0.12,0.88,0.59,8,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.59,NA,0.25,0.62,NA,8,1,Austria
UMass-SemiMech,inc case,4,AT,0.89,0.99,0.4,1,0.62,5,1,Austria
USC-SIkJalpha,inc case,4,AT,0.89,1.1,0.25,0.38,0.8,8,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,0.91,0.88,0.5,0.88,0.5,8,1,Austria
LANL-GrowthRate,inc case,5,AT,NA,NA,0.29,0.57,0.65,7,1,Austria
USC-SIkJalpha,inc case,5,AT,NA,NA,0.14,0.29,0.84,7,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.4,1,0.14,10,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.5,0.54,0.7,1,0.31,10,1,Austria
IEM_Health-CovidProject,inc death,2,AT,1.03,0.95,0.4,1,0.22,10,1,Austria
ILM-EKF,inc death,2,AT,0.8,1.04,1,1,0.28,10,1,Austria
LANL-GrowthRate,inc death,2,AT,0.64,0.54,0.1,1,-0.08,10,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.71,0.67,0.4,0.9,0.13,10,1,Austria
UMass-MechBayes,inc death,2,AT,0.32,0.42,1,1,0.09,7,1,Austria
UMass-SemiMech,inc death,2,AT,0.57,0.63,0.57,1,0.44,7,1,Austria
USC-SIkJalpha,inc death,2,AT,0.65,0.97,0.4,0.5,0.66,10,1,Austria
USyd-OneModelMan,inc death,2,AT,1,NA,NA,NA,NA,7,1,Austria
epiforecasts-EpiExpert_Rt,inc death,2,AT,0.6,0.65,0.25,0.75,0.65,4,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.8,0.65,0.4,0.9,0.59,10,1,Austria
BIOCOMSC-Gompertz,inc death,1,AT,0.8,NA,0.75,1,NA,4,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.1,1,0.24,10,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.61,0.65,0.9,1,0.2,10,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.85,0.89,0.6,1,0.24,10,1,Austria
ILM-EKF,inc death,1,AT,0.8,1.4,1,1,0.17,10,1,Austria
LANL-GrowthRate,inc death,1,AT,0.72,0.7,0.3,0.9,-0.08,10,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.76,0.7,0.2,1,0.28,10,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.7,NA,NA,NA,NA,8,1,Austria
UMass-MechBayes,inc death,1,AT,0.48,0.58,0.88,1,-0.05,8,1,Austria
UMass-SemiMech,inc death,1,AT,0.39,0.58,0.88,1,0.19,8,1,Austria
USC-SIkJalpha,inc death,1,AT,0.88,1.23,0.3,0.4,0.64,10,1,Austria
USyd-OneModelMan,inc death,1,AT,0.52,NA,NA,NA,NA,8,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.62,0.65,0.7,1,0.3,10,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.56,1,0.17,9,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.47,0.59,0.67,1,0.4,9,1,Austria
IEM_Health-CovidProject,inc death,3,AT,1.29,1.12,0.33,0.89,0.25,9,1,Austria
ILM-EKF,inc death,3,AT,1.01,1.1,0.78,1,0.42,9,1,Austria
LANL-GrowthRate,inc death,3,AT,0.64,0.6,0.33,0.89,-0.04,9,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.83,0.74,0.11,0.89,0,9,1,Austria
UMass-MechBayes,inc death,3,AT,0.49,0.52,0.83,1,0.22,6,1,Austria
UMass-SemiMech,inc death,3,AT,0.83,0.83,0.5,1,0.58,6,1,Austria
USC-SIkJalpha,inc death,3,AT,0.89,1.15,0.33,0.56,0.72,9,1,Austria
USyd-OneModelMan,inc death,3,AT,1.5,NA,NA,NA,NA,6,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,0.94,0.91,0.33,0.89,0.66,9,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.5,1,0.15,8,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.6,0.68,0.62,0.88,0.45,8,1,Austria
IEM_Health-CovidProject,inc death,4,AT,1.4,1.37,0.38,0.88,0.29,8,1,Austria
ILM-EKF,inc death,4,AT,1.26,1.25,0.38,1,0.55,8,1,Austria
LANL-GrowthRate,inc death,4,AT,0.67,0.7,0.5,0.75,-0.01,8,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.93,0.89,0.12,0.75,-0.07,8,1,Austria
UMass-MechBayes,inc death,4,AT,0.49,0.55,0.8,1,0.3,5,1,Austria
UMass-SemiMech,inc death,4,AT,0.89,0.97,0.4,0.8,0.66,5,1,Austria
USC-SIkJalpha,inc death,4,AT,0.92,1.14,0.38,0.5,0.71,8,1,Austria
USyd-OneModelMan,inc death,4,AT,1.82,NA,NA,NA,NA,5,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,1.09,0.95,0.38,0.88,0.67,8,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0.43,0.86,0.05,7,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0.29,0.57,0.75,7,1,Austria
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.1,1,0.15,10,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,0.97,0.95,0.6,1,0.11,10,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,1.35,1.26,0.3,0.9,0.36,10,1,Belgium
ILM-EKF,inc case,2,BE,1.24,1.28,0.5,0.9,0.1,10,1,Belgium
LANL-GrowthRate,inc case,2,BE,0.91,0.88,0.6,1,-0.14,10,1,Belgium
RobertWalraven-ESG,inc case,2,BE,0.77,NA,0.5,0.7,NA,10,1,Belgium
UMass-SemiMech,inc case,2,BE,1.03,1.15,0.57,1,0.23,7,1,Belgium
USC-SIkJalpha,inc case,2,BE,0.81,0.98,0.5,0.6,-0.01,10,1,Belgium
UVA-Ensemble,inc case,2,BE,0.98,NA,0.44,0.56,NA,9,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,1.17,1.23,0.7,0.8,0.21,10,1,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,0.81,NA,0.75,1,NA,4,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.3,1,0.16,10,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,0.79,0.8,0.5,1,0.07,10,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.05,0.92,0.6,1,0.26,10,1,Belgium
ILM-EKF,inc case,1,BE,1.07,0.97,0.4,0.9,0.01,10,1,Belgium
LANL-GrowthRate,inc case,1,BE,0.69,0.82,0.6,1,-0.2,10,1,Belgium
RobertWalraven-ESG,inc case,1,BE,0.92,0.55,0.3,0.8,-0.2,10,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,0.95,NA,NA,NA,NA,8,1,Belgium
UMass-SemiMech,inc case,1,BE,1.13,1.23,0.5,1,0.1,8,1,Belgium
USC-SIkJalpha,inc case,1,BE,1,1,0.5,0.6,-0.1,10,1,Belgium
UVA-Ensemble,inc case,1,BE,1.27,NA,0.3,0.7,NA,10,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,1.04,1.06,0.6,0.9,0.18,10,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.44,1,0.18,9,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,1.27,1.32,0.56,0.89,0.17,9,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,1.81,1.77,0.22,0.89,0.45,9,1,Belgium
ILM-EKF,inc case,3,BE,1.72,1.79,0.44,0.89,0.1,9,1,Belgium
LANL-GrowthRate,inc case,3,BE,1.04,1.04,0.56,0.89,-0.03,9,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.8,NA,0.44,0.78,NA,9,1,Belgium
UMass-SemiMech,inc case,3,BE,1.08,1.47,0.33,1,0.19,6,1,Belgium
USC-SIkJalpha,inc case,3,BE,0.79,1.02,0.67,0.67,-0.04,9,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,1.48,1.57,0.56,0.89,0.26,9,1,Belgium
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.38,1,0.17,8,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,1.59,1.73,0.5,1,0.3,8,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,2.52,2.45,0.25,0.88,0.53,8,1,Belgium
ILM-EKF,inc case,4,BE,2.51,2.61,0.38,0.88,0.24,8,1,Belgium
LANL-GrowthRate,inc case,4,BE,0.92,0.92,0.62,1,0.12,8,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.52,NA,0.5,0.88,NA,8,1,Belgium
UMass-SemiMech,inc case,4,BE,1.44,1.63,0.4,1,0.17,5,1,Belgium
USC-SIkJalpha,inc case,4,BE,0.82,1,0.62,0.75,-0.06,8,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,1.92,2,0.5,0.88,0.39,8,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0.71,1,0.17,7,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0.71,0.86,-0.19,7,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.9,1,-0,10,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.68,0.55,0.8,1,0.06,10,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,1.25,0.87,0.4,0.9,-0.01,10,1,Belgium
ILM-EKF,inc death,2,BE,0.75,0.82,0.9,1,0.18,10,1,Belgium
LANL-GrowthRate,inc death,2,BE,1.1,0.77,0.4,0.8,-0.16,10,1,Belgium
RobertWalraven-ESG,inc death,2,BE,1.03,0.63,0.5,1,-0.05,10,1,Belgium
UMass-MechBayes,inc death,2,BE,0.92,0.61,0.71,1,-0.07,7,1,Belgium
UMass-SemiMech,inc death,2,BE,0.98,0.73,0.57,1,0.04,7,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.85,0.75,0.5,0.8,0.05,10,1,Belgium
USyd-OneModelMan,inc death,2,BE,0.94,NA,NA,NA,NA,7,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,1.22,0.84,0.5,0.9,0.44,10,1,Belgium
BIOCOMSC-Gompertz,inc death,1,BE,1.41,NA,0.5,1,NA,4,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.8,1,0.12,10,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.81,0.67,0.8,1,0.02,10,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,1.21,0.84,0.6,0.9,0.06,10,1,Belgium
ILM-EKF,inc death,1,BE,0.93,1.15,1,1,0.11,10,1,Belgium
LANL-GrowthRate,inc death,1,BE,1.34,0.9,0.4,0.9,-0.07,10,1,Belgium
RobertWalraven-ESG,inc death,1,BE,1.09,0.71,0.6,1,0.01,10,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,1.34,NA,NA,NA,NA,8,1,Belgium
UMass-MechBayes,inc death,1,BE,0.84,0.67,0.75,1,-0.15,8,1,Belgium
UMass-SemiMech,inc death,1,BE,0.96,0.77,0.75,1,-0.16,8,1,Belgium
USC-SIkJalpha,inc death,1,BE,1.18,0.88,0.3,0.6,-0.04,10,1,Belgium
USyd-OneModelMan,inc death,1,BE,0.86,NA,NA,NA,NA,8,1,Belgium
epiforecasts-EpiNow2,inc death,1,BE,1.47,1.02,0.5,0.9,0.28,10,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,0.01,9,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.65,0.51,0.67,1,0.09,9,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,1.38,0.89,0.33,0.78,0.04,9,1,Belgium
ILM-EKF,inc death,3,BE,1.01,0.83,0.67,1,0.23,9,1,Belgium
LANL-GrowthRate,inc death,3,BE,1.05,0.68,0.44,0.89,-0.19,9,1,Belgium
RobertWalraven-ESG,inc death,3,BE,1.06,0.61,0.56,1,-0.12,9,1,Belgium
UMass-MechBayes,inc death,3,BE,0.56,0.58,0.83,1,-0.14,6,1,Belgium
UMass-SemiMech,inc death,3,BE,0.85,0.74,0.5,1,0.07,6,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.87,0.67,0.44,0.67,0.13,9,1,Belgium
USyd-OneModelMan,inc death,3,BE,1.07,NA,NA,NA,NA,6,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,1.44,0.97,0.44,1,0.51,9,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,-0.02,8,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.78,0.55,0.62,1,0.1,8,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,1.57,1.04,0.38,0.88,0.11,8,1,Belgium
ILM-EKF,inc death,4,BE,1.57,1.08,0.62,1,0.28,8,1,Belgium
LANL-GrowthRate,inc death,4,BE,1.11,0.74,0.38,0.75,-0.18,8,1,Belgium
RobertWalraven-ESG,inc death,4,BE,1.11,0.6,0.5,1,-0.19,8,1,Belgium
UMass-MechBayes,inc death,4,BE,0.39,0.53,0.8,1,-0.14,5,1,Belgium
UMass-SemiMech,inc death,4,BE,0.79,0.74,0.6,1,0.06,5,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.83,0.54,0.38,0.88,-0.06,8,1,Belgium
USyd-OneModelMan,inc death,4,BE,1.47,NA,NA,NA,NA,5,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,1.8,1.29,0.5,1,0.47,8,1,Belgium
LANL-GrowthRate,inc death,5,BE,NA,NA,0.29,0.86,-0.2,7,1,Belgium
USC-SIkJalpha,inc death,5,BE,NA,NA,0.57,0.86,-0.1,7,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.1,0.5,0.46,10,1,Bulgaria
