model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
LANL-GrowthRate,inc death,4,Overall,0.46,0.41,0.38,0.78,0.2,315,32,NA
RobertWalraven-ESG,inc death,4,Overall,0.67,0.7,0.52,0.77,0.06,315,32,NA
UMass-MechBayes,inc death,4,Overall,0.53,0.54,0.51,0.91,0.28,279,32,NA
UMass-SemiMech,inc death,4,Overall,0.65,0.68,0.4,0.86,0.43,279,32,NA
USC-SIkJalpha,inc death,4,Overall,0.58,0.6,0.34,0.48,0.46,315,32,NA
USyd-OneModelMan,inc death,4,Overall,0.83,NA,NA,NA,NA,283,32,NA
epiforecasts-EpiExpert,inc death,4,Overall,0.69,0.64,0.23,0.65,0.52,112,26,NA
epiforecasts-EpiNow2,inc death,4,Overall,0.79,0.73,0.47,0.92,0.29,312,32,NA
EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.52,0.88,0.33,315,32,NA
EuroCOVIDhub-ensemble,inc death,3,Overall,0.43,0.4,0.58,0.94,0.36,315,32,NA
IEM_Health-CovidProject,inc death,3,Overall,1.03,0.94,0.42,0.84,0.41,314,32,NA
ILM-EKF,inc death,3,Overall,0.62,0.55,0.68,0.98,0.26,314,32,NA
MUNI-ARIMA,inc death,3,Overall,0.45,0.72,0.54,0.95,0.29,124,31,NA
RobertWalraven-ESG,inc death,3,Overall,0.6,0.62,0.56,0.8,0.07,315,32,NA
UMass-MechBayes,inc death,3,Overall,0.48,0.46,0.5,0.94,0.23,311,32,NA
UMass-SemiMech,inc death,3,Overall,0.59,0.58,0.45,0.89,0.36,311,32,NA
USC-SIkJalpha,inc death,3,Overall,0.54,0.58,0.33,0.46,0.45,315,32,NA
USyd-OneModelMan,inc death,3,Overall,0.75,NA,NA,NA,NA,315,32,NA
epiforecasts-EpiExpert,inc death,3,Overall,0.7,0.61,0.23,0.73,0.51,99,22,NA
epiforecasts-EpiNow2,inc death,3,Overall,0.66,0.62,0.49,0.92,0.25,303,32,NA
BIOCOMSC-Gompertz,inc death,2,Overall,0.61,NA,0.58,0.94,NA,175,30,NA
EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.53,0.92,0.33,315,32,NA
EuroCOVIDhub-ensemble,inc death,2,Overall,0.37,0.39,0.63,0.97,0.26,315,32,NA
IEM_Health-CovidProject,inc death,2,Overall,0.9,0.83,0.44,0.88,0.34,313,32,NA
ILM-EKF,inc death,2,Overall,0.44,0.47,0.8,0.98,0.18,314,32,NA
MUNI-ARIMA,inc death,2,Overall,0.57,0.68,0.52,0.96,0.31,187,32,NA
RobertWalraven-ESG,inc death,2,Overall,0.62,0.63,0.58,0.83,0.1,315,32,NA
UMass-MechBayes,inc death,2,Overall,0.49,0.49,0.52,0.94,0.17,315,32,NA
UMass-SemiMech,inc death,2,Overall,0.62,0.63,0.54,0.89,0.26,315,32,NA
USC-SIkJalpha,inc death,2,Overall,0.5,0.57,0.38,0.46,0.34,315,32,NA
USyd-OneModelMan,inc death,2,Overall,0.69,NA,NA,NA,NA,315,32,NA
epiforecasts-EpiExpert,inc death,2,Overall,0.74,0.61,0.26,0.74,0.35,99,22,NA
epiforecasts-EpiNow2,inc death,2,Overall,0.61,0.58,0.54,0.94,0.17,297,32,NA
BIOCOMSC-Gompertz,inc death,1,Overall,0.74,NA,0.53,0.91,NA,201,31,NA
EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.41,0.96,0.31,315,32,NA
EuroCOVIDhub-ensemble,inc death,1,Overall,0.46,0.48,0.7,0.97,0.17,315,32,NA
IEM_Health-CovidProject,inc death,1,Overall,0.86,0.78,0.55,0.89,0.26,312,32,NA
ILM-EKF,inc death,1,Overall,0.52,0.64,0.88,0.99,0.11,314,32,NA
MUNI-ARIMA,inc death,1,Overall,0.67,0.71,0.52,0.94,0.22,219,32,NA
RobertWalraven-ESG,inc death,1,Overall,0.75,0.72,0.57,0.85,0.1,315,32,NA
SDSC_ISG-TrendModel,inc death,1,Overall,0.77,NA,NA,NA,NA,315,32,NA
UMass-MechBayes,inc death,1,Overall,0.7,0.65,0.57,0.92,0.13,315,32,NA
UMass-SemiMech,inc death,1,Overall,0.8,0.83,0.58,0.9,0.12,315,32,NA
USC-SIkJalpha,inc death,1,Overall,0.71,0.81,0.36,0.41,0.3,315,32,NA
USyd-OneModelMan,inc death,1,Overall,0.75,NA,NA,NA,NA,315,32,NA
epiforecasts-EpiExpert,inc death,1,Overall,0.8,0.61,0.47,0.84,0.3,96,22,NA
epiforecasts-EpiExpert_Rt,inc death,1,Overall,0.85,0.7,0.51,0.93,0.2,69,19,NA
epiforecasts-EpiNow2,inc death,1,Overall,0.77,0.74,0.62,0.95,0.09,296,32,NA
LANL-GrowthRate,inc death,5,Overall,NA,NA,0.35,0.78,0.28,316,32,NA
USC-SIkJalpha,inc death,5,Overall,NA,NA,0.35,0.53,0.46,316,32,NA
EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.1,1,0.77,10,1,Austria
EuroCOVIDhub-ensemble,inc case,4,AT,0.78,0.68,0.2,0.7,0.77,10,1,Austria
IEM_Health-CovidProject,inc case,4,AT,1.16,1.19,0,0.3,0.96,10,1,Austria
ILM-EKF,inc case,4,AT,0.98,0.75,0.3,1,0.59,10,1,Austria
LANL-GrowthRate,inc case,4,AT,0.67,0.61,0.2,0.8,0.8,10,1,Austria
RobertWalraven-ESG,inc case,4,AT,0.45,0.75,0.4,0.7,0.15,10,1,Austria
UMass-SemiMech,inc case,4,AT,0.65,0.71,0.33,0.89,0.66,9,1,Austria
USC-SIkJalpha,inc case,4,AT,0.73,0.8,0.1,0.2,0.93,10,1,Austria
UVA-Ensemble,inc case,4,AT,1.17,NA,0.25,0.5,NA,8,1,Austria
epiforecasts-EpiNow2,inc case,4,AT,0.55,0.53,0.4,0.8,0.26,10,1,Austria
EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.2,1,0.74,10,1,Austria
EuroCOVIDhub-ensemble,inc case,3,AT,0.58,0.51,0.4,0.8,0.62,10,1,Austria
IEM_Health-CovidProject,inc case,3,AT,0.9,0.87,0.2,0.6,0.86,10,1,Austria
ILM-EKF,inc case,3,AT,0.72,0.54,0.5,1,0.46,10,1,Austria
MUNI-ARIMA,inc case,3,AT,0.1,0.62,1,1,0.15,4,1,Austria
RobertWalraven-ESG,inc case,3,AT,0.46,0.57,0.4,0.8,0.2,10,1,Austria
UMass-SemiMech,inc case,3,AT,0.65,0.64,0.3,0.8,0.64,10,1,Austria
USC-SIkJalpha,inc case,3,AT,0.59,0.62,0.1,0.2,0.82,10,1,Austria
UVA-Ensemble,inc case,3,AT,1.03,NA,0.33,0.78,NA,9,1,Austria
epiforecasts-EpiNow2,inc case,3,AT,0.53,0.5,0.3,0.5,0.13,10,1,Austria
BIOCOMSC-Gompertz,inc case,2,AT,0.31,NA,1,1,NA,7,1,Austria
EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.2,1,0.69,10,1,Austria
EuroCOVIDhub-ensemble,inc case,2,AT,0.47,0.47,0.6,0.9,0.47,10,1,Austria
IEM_Health-CovidProject,inc case,2,AT,0.72,0.72,0.3,0.7,0.68,10,1,Austria
ILM-EKF,inc case,2,AT,0.52,0.48,0.6,1,0.3,10,1,Austria
MUNI-ARIMA,inc case,2,AT,0.25,0.41,0.83,1,0.25,6,1,Austria
RobertWalraven-ESG,inc case,2,AT,0.48,0.64,0.5,0.9,0.25,10,1,Austria
UMass-SemiMech,inc case,2,AT,0.66,0.64,0.3,1,0.57,10,1,Austria
USC-SIkJalpha,inc case,2,AT,0.54,0.68,0.3,0.4,0.77,10,1,Austria
UVA-Ensemble,inc case,2,AT,1.27,NA,0.4,0.9,NA,10,1,Austria
epiforecasts-EpiNow2,inc case,2,AT,0.51,0.46,0.2,0.7,0.03,10,1,Austria
BIOCOMSC-Gompertz,inc case,1,AT,0.29,NA,0.88,1,NA,8,1,Austria
EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.2,1,0.68,10,1,Austria
EuroCOVIDhub-ensemble,inc case,1,AT,0.47,0.45,0.6,0.9,0.4,10,1,Austria
IEM_Health-CovidProject,inc case,1,AT,0.68,0.64,0.3,0.8,0.58,10,1,Austria
ILM-EKF,inc case,1,AT,0.43,0.46,0.7,1,0.2,10,1,Austria
MUNI-ARIMA,inc case,1,AT,0.28,0.33,0.57,1,0.33,7,1,Austria
RobertWalraven-ESG,inc case,1,AT,0.6,0.81,0.6,1,0.38,10,1,Austria
SDSC_ISG-TrendModel,inc case,1,AT,0.33,NA,NA,NA,NA,10,1,Austria
UMass-SemiMech,inc case,1,AT,0.77,0.71,0.5,1,0.46,10,1,Austria
USC-SIkJalpha,inc case,1,AT,0.73,0.96,0.1,0.3,0.87,10,1,Austria
UVA-Ensemble,inc case,1,AT,1.68,NA,0.4,1,NA,10,1,Austria
epiforecasts-EpiNow2,inc case,1,AT,0.47,0.45,0.4,0.5,-0.05,10,1,Austria
LANL-GrowthRate,inc case,5,AT,NA,NA,0.1,0.5,0.88,10,1,Austria
USC-SIkJalpha,inc case,5,AT,NA,NA,0,0.1,0.96,10,1,Austria
EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.4,1,0.49,10,1,Austria
EuroCOVIDhub-ensemble,inc death,4,AT,0.55,0.54,0.4,0.9,0.61,10,1,Austria
IEM_Health-CovidProject,inc death,4,AT,1.09,1.13,0.3,0.6,0.77,10,1,Austria
ILM-EKF,inc death,4,AT,0.92,0.84,0.2,1,0.59,10,1,Austria
LANL-GrowthRate,inc death,4,AT,0.32,0.4,0.6,0.7,0.22,10,1,Austria
RobertWalraven-ESG,inc death,4,AT,0.67,0.57,0.3,0.8,0.24,10,1,Austria
UMass-MechBayes,inc death,4,AT,0.32,0.35,0.56,1,0.21,9,1,Austria
UMass-SemiMech,inc death,4,AT,0.62,0.66,0.33,0.89,0.63,9,1,Austria
USC-SIkJalpha,inc death,4,AT,0.75,0.97,0.2,0.3,0.8,10,1,Austria
USyd-OneModelMan,inc death,4,AT,1.23,NA,NA,NA,NA,9,1,Austria
epiforecasts-EpiNow2,inc death,4,AT,0.57,0.52,0.6,0.9,0.37,10,1,Austria
EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.3,1,0.5,10,1,Austria
EuroCOVIDhub-ensemble,inc death,3,AT,0.43,0.44,0.5,1,0.53,10,1,Austria
IEM_Health-CovidProject,inc death,3,AT,0.9,0.96,0.3,0.7,0.68,10,1,Austria
ILM-EKF,inc death,3,AT,0.72,0.67,0.6,1,0.41,10,1,Austria
MUNI-ARIMA,inc death,3,AT,0.46,0.95,0.75,1,0.35,4,1,Austria
RobertWalraven-ESG,inc death,3,AT,0.51,0.48,0.4,0.9,0.3,10,1,Austria
UMass-MechBayes,inc death,3,AT,0.31,0.31,0.6,1,0.11,10,1,Austria
UMass-SemiMech,inc death,3,AT,0.51,0.5,0.5,1,0.48,10,1,Austria
USC-SIkJalpha,inc death,3,AT,0.65,0.9,0.1,0.2,0.9,10,1,Austria
USyd-OneModelMan,inc death,3,AT,0.83,NA,NA,NA,NA,10,1,Austria
epiforecasts-EpiNow2,inc death,3,AT,0.38,0.4,0.5,1,0.35,10,1,Austria
BIOCOMSC-Gompertz,inc death,2,AT,0.57,NA,0.71,1,NA,7,1,Austria
EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.4,1,0.54,10,1,Austria
EuroCOVIDhub-ensemble,inc death,2,AT,0.43,0.43,0.6,1,0.38,10,1,Austria
IEM_Health-CovidProject,inc death,2,AT,0.79,0.8,0.2,1,0.63,10,1,Austria
ILM-EKF,inc death,2,AT,0.55,0.74,0.9,1,0.3,10,1,Austria
MUNI-ARIMA,inc death,2,AT,0.67,0.79,0.67,1,0.45,6,1,Austria
RobertWalraven-ESG,inc death,2,AT,0.55,0.47,0.5,1,0.38,10,1,Austria
UMass-MechBayes,inc death,2,AT,0.29,0.31,0.7,1,-0.01,10,1,Austria
UMass-SemiMech,inc death,2,AT,0.54,0.46,0.6,1,0.32,10,1,Austria
USC-SIkJalpha,inc death,2,AT,0.58,0.84,0.2,0.2,0.6,10,1,Austria
USyd-OneModelMan,inc death,2,AT,0.71,NA,NA,NA,NA,10,1,Austria
epiforecasts-EpiNow2,inc death,2,AT,0.28,0.36,0.6,1,0.2,10,1,Austria
BIOCOMSC-Gompertz,inc death,1,AT,0.77,NA,0.62,0.88,NA,8,1,Austria
EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.3,1,0.52,10,1,Austria
EuroCOVIDhub-ensemble,inc death,1,AT,0.5,0.51,0.8,1,0.25,10,1,Austria
IEM_Health-CovidProject,inc death,1,AT,0.86,0.79,0.5,1,0.42,10,1,Austria
ILM-EKF,inc death,1,AT,0.68,1.08,0.9,1,0.17,10,1,Austria
MUNI-ARIMA,inc death,1,AT,0.98,0.95,0.57,1,0.24,7,1,Austria
RobertWalraven-ESG,inc death,1,AT,0.63,0.59,0.4,1,0.38,10,1,Austria
SDSC_ISG-TrendModel,inc death,1,AT,0.58,NA,NA,NA,NA,10,1,Austria
UMass-MechBayes,inc death,1,AT,0.29,0.39,0.8,1,-0.04,10,1,Austria
UMass-SemiMech,inc death,1,AT,0.41,0.47,0.6,1,0.02,10,1,Austria
USC-SIkJalpha,inc death,1,AT,0.8,1.15,0.1,0.1,0.66,10,1,Austria
USyd-OneModelMan,inc death,1,AT,0.69,NA,NA,NA,NA,10,1,Austria
epiforecasts-EpiNow2,inc death,1,AT,0.42,0.46,0.7,1,0.1,10,1,Austria
LANL-GrowthRate,inc death,5,AT,NA,NA,0.3,0.7,0.35,10,1,Austria
USC-SIkJalpha,inc death,5,AT,NA,NA,0.2,0.4,0.81,10,1,Austria
EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.2,1,0.53,10,1,Belgium
EuroCOVIDhub-ensemble,inc case,4,BE,1.26,1.24,0.4,0.9,0.6,10,1,Belgium
IEM_Health-CovidProject,inc case,4,BE,2.15,1.94,0.1,0.7,0.86,10,1,Belgium
ILM-EKF,inc case,4,BE,1.88,1.65,0.5,0.9,0.46,10,1,Belgium
LANL-GrowthRate,inc case,4,BE,0.79,0.76,0.5,1,0.5,10,1,Belgium
RobertWalraven-ESG,inc case,4,BE,0.46,1.22,0.4,1,0.85,10,1,Belgium
UMass-SemiMech,inc case,4,BE,1.1,1.22,0.44,0.89,0.27,9,1,Belgium
USC-SIkJalpha,inc case,4,BE,0.52,0.74,0.5,0.5,0.52,10,1,Belgium
UVA-Ensemble,inc case,4,BE,0.92,NA,0,0.38,NA,8,1,Belgium
epiforecasts-EpiNow2,inc case,4,BE,1.41,1.32,0.6,0.8,0.54,10,1,Belgium
EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.3,1,0.64,10,1,Belgium
EuroCOVIDhub-ensemble,inc case,3,BE,0.95,0.93,0.5,1,0.48,10,1,Belgium
IEM_Health-CovidProject,inc case,3,BE,1.58,1.34,0.1,0.8,0.81,10,1,Belgium
ILM-EKF,inc case,3,BE,1.28,1.11,0.5,0.9,0.36,10,1,Belgium
MUNI-ARIMA,inc case,3,BE,1.16,1.51,0.5,1,0.6,4,1,Belgium
RobertWalraven-ESG,inc case,3,BE,0.66,1.06,0.3,1,0.8,10,1,Belgium
UMass-SemiMech,inc case,3,BE,1.15,1.17,0.2,0.9,0.29,10,1,Belgium
USC-SIkJalpha,inc case,3,BE,0.47,0.75,0.5,0.5,0.54,10,1,Belgium
UVA-Ensemble,inc case,3,BE,0.68,NA,0.56,0.56,NA,9,1,Belgium
epiforecasts-EpiNow2,inc case,3,BE,1.15,1.01,0.6,0.9,0.47,10,1,Belgium
BIOCOMSC-Gompertz,inc case,2,BE,0.59,NA,0.86,1,NA,7,1,Belgium
EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.2,1,0.61,10,1,Belgium
EuroCOVIDhub-ensemble,inc case,2,BE,0.71,0.74,0.6,1,0.36,10,1,Belgium
IEM_Health-CovidProject,inc case,2,BE,1.21,0.97,0.3,1,0.66,10,1,Belgium
ILM-EKF,inc case,2,BE,0.73,0.71,0.5,1,0.32,10,1,Belgium
MUNI-ARIMA,inc case,2,BE,1.12,1.26,0.5,1,0.48,6,1,Belgium
RobertWalraven-ESG,inc case,2,BE,0.79,1.07,0.5,0.9,0.76,10,1,Belgium
UMass-SemiMech,inc case,2,BE,1.3,1.21,0.4,1,0.27,10,1,Belgium
USC-SIkJalpha,inc case,2,BE,0.7,0.9,0.4,0.5,0.65,10,1,Belgium
UVA-Ensemble,inc case,2,BE,0.96,NA,0.5,0.8,NA,10,1,Belgium
epiforecasts-EpiNow2,inc case,2,BE,0.92,0.91,0.6,0.8,0.43,10,1,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,1.07,NA,0.62,1,NA,8,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.3,1,0.45,10,1,Belgium
EuroCOVIDhub-ensemble,inc case,1,BE,0.94,0.87,0.4,1,0.3,10,1,Belgium
IEM_Health-CovidProject,inc case,1,BE,1.01,0.87,0.6,1,0.42,10,1,Belgium
ILM-EKF,inc case,1,BE,0.87,0.7,0.5,1,0.21,10,1,Belgium
MUNI-ARIMA,inc case,1,BE,1.43,1.28,0.14,1,0.43,7,1,Belgium
RobertWalraven-ESG,inc case,1,BE,1.2,1.51,0.3,0.9,0.63,10,1,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,0.7,NA,NA,NA,NA,10,1,Belgium
UMass-SemiMech,inc case,1,BE,1.55,1.37,0.4,1,0.26,10,1,Belgium
USC-SIkJalpha,inc case,1,BE,0.86,1.13,0.3,0.4,0.43,10,1,Belgium
UVA-Ensemble,inc case,1,BE,1.8,NA,0.2,0.8,NA,10,1,Belgium
epiforecasts-EpiNow2,inc case,1,BE,0.88,0.85,0.6,0.9,0.33,10,1,Belgium
LANL-GrowthRate,inc case,5,BE,NA,NA,0.4,0.9,0.52,10,1,Belgium
USC-SIkJalpha,inc case,5,BE,NA,NA,0.5,0.7,0.33,10,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.22,10,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.56,0.5,0.6,1,0.52,10,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,1.07,0.89,0.3,0.7,0.66,10,1,Belgium
ILM-EKF,inc death,4,BE,1.18,0.9,0.3,1,0.58,10,1,Belgium
LANL-GrowthRate,inc death,4,BE,0.7,0.62,0.4,0.7,0.31,10,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.53,0.4,0.8,1,0.08,10,1,Belgium
UMass-MechBayes,inc death,4,BE,0.25,0.35,0.89,1,-0.06,9,1,Belgium
UMass-SemiMech,inc death,4,BE,0.73,0.67,0.44,1,0.28,9,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.71,0.69,0.3,0.5,0.5,10,1,Belgium
USyd-OneModelMan,inc death,4,BE,0.89,NA,NA,NA,NA,9,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,1.47,1.12,0.2,1,0.76,10,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.9,1,0.26,10,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.54,0.48,0.7,0.9,0.36,10,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,0.96,0.74,0.3,0.8,0.52,10,1,Belgium
ILM-EKF,inc death,3,BE,0.77,0.67,0.6,1,0.43,10,1,Belgium
MUNI-ARIMA,inc death,3,BE,0.56,0.62,0.75,1,0.2,4,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.49,0.39,0.7,1,0.16,10,1,Belgium
UMass-MechBayes,inc death,3,BE,0.46,0.42,0.7,1,-0.05,10,1,Belgium
UMass-SemiMech,inc death,3,BE,0.78,0.67,0.3,1,0.2,10,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.78,0.79,0.3,0.3,0.67,10,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.8,NA,NA,NA,NA,10,1,Belgium
BIOCOMSC-Gompertz,inc death,2,BE,0.81,NA,1,1,NA,7,1,Belgium
EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.9,1,0.29,10,1,Belgium
EuroCOVIDhub-ensemble,inc death,2,BE,0.57,0.47,0.7,1,0.3,10,1,Belgium
IEM_Health-CovidProject,inc death,2,BE,0.83,0.65,0.6,0.9,0.4,10,1,Belgium
ILM-EKF,inc death,2,BE,0.57,0.65,0.8,1,0.33,10,1,Belgium
MUNI-ARIMA,inc death,2,BE,0.67,0.61,0.67,1,0.23,6,1,Belgium
RobertWalraven-ESG,inc death,2,BE,0.57,0.4,0.8,1,0.22,10,1,Belgium
UMass-MechBayes,inc death,2,BE,0.57,0.43,0.8,1,-0.01,10,1,Belgium
UMass-SemiMech,inc death,2,BE,0.71,0.57,0.6,1,0.2,10,1,Belgium
USC-SIkJalpha,inc death,2,BE,0.82,0.8,0.4,0.5,0.62,10,1,Belgium
USyd-OneModelMan,inc death,2,BE,0.78,NA,NA,NA,NA,10,1,Belgium
BIOCOMSC-Gompertz,inc death,1,BE,1.44,NA,0.38,1,NA,8,1,Belgium
EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.8,1,0.4,10,1,Belgium
EuroCOVIDhub-ensemble,inc death,1,BE,0.69,0.55,0.8,1,0.14,10,1,Belgium
IEM_Health-CovidProject,inc death,1,BE,0.83,0.63,0.7,0.9,0.33,10,1,Belgium
ILM-EKF,inc death,1,BE,0.69,0.96,1,1,0.18,10,1,Belgium
MUNI-ARIMA,inc death,1,BE,0.71,0.61,0.71,1,0.07,7,1,Belgium
RobertWalraven-ESG,inc death,1,BE,0.77,0.55,0.8,1,0.19,10,1,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,1.3,NA,NA,NA,NA,10,1,Belgium
