location,target,type,quantile,target_end_date,forecast_date,value
AT,3 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-10,1117
AT,3 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-10,1383
AT,3 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-10,1925
AT,3 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-10,2371
AT,3 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-10,2815
AT,3 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-10,3204
AT,3 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-10,3646
AT,3 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-10,4105
AT,3 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-10,4509
AT,3 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-10,4950
AT,3 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-10,5378
AT,3 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-10,5853
AT,3 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-10,6422
AT,3 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-10,7120
AT,3 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-10,7833
AT,3 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-10,8719
AT,3 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-10,9797
AT,3 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-10,11327
AT,3 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-10,13001
AT,3 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-10,15964
AT,3 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-10,19472
AT,3 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-10,24566
AT,3 wk ahead inc death,point,NA,2021-05-29,2021-05-10,81
AT,3 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-10,25
AT,3 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-10,32
AT,3 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-10,39
AT,3 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-10,49
AT,3 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-10,54
AT,3 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-10,59
AT,3 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-10,64
AT,3 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-10,68
AT,3 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-10,71
AT,3 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-10,74
AT,3 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-10,77
AT,3 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-10,81
AT,3 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-10,84
AT,3 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-10,87
AT,3 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-10,90
AT,3 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-10,95
AT,3 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-10,99
AT,3 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-10,105
AT,3 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-10,111
AT,3 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-10,121
AT,3 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-10,139
AT,3 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-10,160
AT,3 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-10,193
AT,4 wk ahead inc case,point,NA,2021-06-05,2021-05-10,4848
AT,4 wk ahead inc case,quantile,0.01,2021-06-05,2021-05-10,332
AT,4 wk ahead inc case,quantile,0.025,2021-06-05,2021-05-10,542
AT,4 wk ahead inc case,quantile,0.05,2021-06-05,2021-05-10,793
AT,4 wk ahead inc case,quantile,0.1,2021-06-05,2021-05-10,1193
AT,4 wk ahead inc case,quantile,0.15,2021-06-05,2021-05-10,1609
AT,4 wk ahead inc case,quantile,0.2,2021-06-05,2021-05-10,2003
AT,4 wk ahead inc case,quantile,0.25,2021-06-05,2021-05-10,2464
AT,4 wk ahead inc case,quantile,0.3,2021-06-05,2021-05-10,2900
AT,4 wk ahead inc case,quantile,0.35,2021-06-05,2021-05-10,3358
AT,4 wk ahead inc case,quantile,0.4,2021-06-05,2021-05-10,3859
AT,4 wk ahead inc case,quantile,0.45,2021-06-05,2021-05-10,4312
AT,4 wk ahead inc case,quantile,0.5,2021-06-05,2021-05-10,4848
AT,4 wk ahead inc case,quantile,0.55,2021-06-05,2021-05-10,5528
AT,4 wk ahead inc case,quantile,0.6,2021-06-05,2021-05-10,6222
AT,4 wk ahead inc case,quantile,0.65,2021-06-05,2021-05-10,6958
AT,4 wk ahead inc case,quantile,0.7,2021-06-05,2021-05-10,8060
AT,4 wk ahead inc case,quantile,0.75,2021-06-05,2021-05-10,9242
AT,4 wk ahead inc case,quantile,0.8,2021-06-05,2021-05-10,10592
AT,4 wk ahead inc case,quantile,0.85,2021-06-05,2021-05-10,12781
AT,4 wk ahead inc case,quantile,0.9,2021-06-05,2021-05-10,15521
AT,4 wk ahead inc case,quantile,0.95,2021-06-05,2021-05-10,20308
AT,4 wk ahead inc case,quantile,0.975,2021-06-05,2021-05-10,25732
AT,4 wk ahead inc case,quantile,0.99,2021-06-05,2021-05-10,34337
AT,4 wk ahead inc death,point,NA,2021-06-05,2021-05-10,66
AT,4 wk ahead inc death,quantile,0.01,2021-06-05,2021-05-10,12
AT,4 wk ahead inc death,quantile,0.025,2021-06-05,2021-05-10,18
AT,4 wk ahead inc death,quantile,0.05,2021-06-05,2021-05-10,24
AT,4 wk ahead inc death,quantile,0.1,2021-06-05,2021-05-10,31
AT,4 wk ahead inc death,quantile,0.15,2021-06-05,2021-05-10,35
AT,4 wk ahead inc death,quantile,0.2,2021-06-05,2021-05-10,40
AT,4 wk ahead inc death,quantile,0.25,2021-06-05,2021-05-10,45
AT,4 wk ahead inc death,quantile,0.3,2021-06-05,2021-05-10,50
AT,4 wk ahead inc death,quantile,0.35,2021-06-05,2021-05-10,53
AT,4 wk ahead inc death,quantile,0.4,2021-06-05,2021-05-10,58
AT,4 wk ahead inc death,quantile,0.45,2021-06-05,2021-05-10,62
AT,4 wk ahead inc death,quantile,0.5,2021-06-05,2021-05-10,66
AT,4 wk ahead inc death,quantile,0.55,2021-06-05,2021-05-10,71
AT,4 wk ahead inc death,quantile,0.6,2021-06-05,2021-05-10,75
AT,4 wk ahead inc death,quantile,0.65,2021-06-05,2021-05-10,79
AT,4 wk ahead inc death,quantile,0.7,2021-06-05,2021-05-10,85
AT,4 wk ahead inc death,quantile,0.75,2021-06-05,2021-05-10,93
AT,4 wk ahead inc death,quantile,0.8,2021-06-05,2021-05-10,102
AT,4 wk ahead inc death,quantile,0.85,2021-06-05,2021-05-10,113
AT,4 wk ahead inc death,quantile,0.9,2021-06-05,2021-05-10,127
AT,4 wk ahead inc death,quantile,0.95,2021-06-05,2021-05-10,158
AT,4 wk ahead inc death,quantile,0.975,2021-06-05,2021-05-10,189
AT,4 wk ahead inc death,quantile,0.99,2021-06-05,2021-05-10,231
CZ,1 wk ahead inc case,point,NA,2021-05-15,2021-05-10,9776
CZ,1 wk ahead inc case,quantile,0.01,2021-05-15,2021-05-10,5075
CZ,1 wk ahead inc case,quantile,0.025,2021-05-15,2021-05-10,5649
CZ,1 wk ahead inc case,quantile,0.05,2021-05-15,2021-05-10,6028
CZ,1 wk ahead inc case,quantile,0.1,2021-05-15,2021-05-10,6882
CZ,1 wk ahead inc case,quantile,0.15,2021-05-15,2021-05-10,7418
CZ,1 wk ahead inc case,quantile,0.2,2021-05-15,2021-05-10,7886
CZ,1 wk ahead inc case,quantile,0.25,2021-05-15,2021-05-10,8260
CZ,1 wk ahead inc case,quantile,0.3,2021-05-15,2021-05-10,8578
CZ,1 wk ahead inc case,quantile,0.35,2021-05-15,2021-05-10,8904
CZ,1 wk ahead inc case,quantile,0.4,2021-05-15,2021-05-10,9195
CZ,1 wk ahead inc case,quantile,0.45,2021-05-15,2021-05-10,9473
CZ,1 wk ahead inc case,quantile,0.5,2021-05-15,2021-05-10,9776
CZ,1 wk ahead inc case,quantile,0.55,2021-05-15,2021-05-10,10061
CZ,1 wk ahead inc case,quantile,0.6,2021-05-15,2021-05-10,10348
CZ,1 wk ahead inc case,quantile,0.65,2021-05-15,2021-05-10,10755
CZ,1 wk ahead inc case,quantile,0.7,2021-05-15,2021-05-10,11052
CZ,1 wk ahead inc case,quantile,0.75,2021-05-15,2021-05-10,11554
CZ,1 wk ahead inc case,quantile,0.8,2021-05-15,2021-05-10,12115
CZ,1 wk ahead inc case,quantile,0.85,2021-05-15,2021-05-10,12595
CZ,1 wk ahead inc case,quantile,0.9,2021-05-15,2021-05-10,13310
CZ,1 wk ahead inc case,quantile,0.95,2021-05-15,2021-05-10,14929
CZ,1 wk ahead inc case,quantile,0.975,2021-05-15,2021-05-10,16178
CZ,1 wk ahead inc case,quantile,0.99,2021-05-15,2021-05-10,17386
CZ,1 wk ahead inc death,point,NA,2021-05-15,2021-05-10,265
CZ,1 wk ahead inc death,quantile,0.01,2021-05-15,2021-05-10,178
CZ,1 wk ahead inc death,quantile,0.025,2021-05-15,2021-05-10,193
CZ,1 wk ahead inc death,quantile,0.05,2021-05-15,2021-05-10,203
CZ,1 wk ahead inc death,quantile,0.1,2021-05-15,2021-05-10,216
CZ,1 wk ahead inc death,quantile,0.15,2021-05-15,2021-05-10,224
CZ,1 wk ahead inc death,quantile,0.2,2021-05-15,2021-05-10,233
CZ,1 wk ahead inc death,quantile,0.25,2021-05-15,2021-05-10,239
CZ,1 wk ahead inc death,quantile,0.3,2021-05-15,2021-05-10,245
CZ,1 wk ahead inc death,quantile,0.35,2021-05-15,2021-05-10,250
CZ,1 wk ahead inc death,quantile,0.4,2021-05-15,2021-05-10,254
CZ,1 wk ahead inc death,quantile,0.45,2021-05-15,2021-05-10,259
CZ,1 wk ahead inc death,quantile,0.5,2021-05-15,2021-05-10,265
CZ,1 wk ahead inc death,quantile,0.55,2021-05-15,2021-05-10,270
CZ,1 wk ahead inc death,quantile,0.6,2021-05-15,2021-05-10,275
CZ,1 wk ahead inc death,quantile,0.65,2021-05-15,2021-05-10,281
CZ,1 wk ahead inc death,quantile,0.7,2021-05-15,2021-05-10,286
CZ,1 wk ahead inc death,quantile,0.75,2021-05-15,2021-05-10,293
CZ,1 wk ahead inc death,quantile,0.8,2021-05-15,2021-05-10,301
CZ,1 wk ahead inc death,quantile,0.85,2021-05-15,2021-05-10,311
CZ,1 wk ahead inc death,quantile,0.9,2021-05-15,2021-05-10,323
CZ,1 wk ahead inc death,quantile,0.95,2021-05-15,2021-05-10,345
CZ,1 wk ahead inc death,quantile,0.975,2021-05-15,2021-05-10,361
CZ,1 wk ahead inc death,quantile,0.99,2021-05-15,2021-05-10,383
CZ,2 wk ahead inc case,point,NA,2021-05-22,2021-05-10,7852
CZ,2 wk ahead inc case,quantile,0.01,2021-05-22,2021-05-10,2994
CZ,2 wk ahead inc case,quantile,0.025,2021-05-22,2021-05-10,3539
CZ,2 wk ahead inc case,quantile,0.05,2021-05-22,2021-05-10,4020
CZ,2 wk ahead inc case,quantile,0.1,2021-05-22,2021-05-10,4770
CZ,2 wk ahead inc case,quantile,0.15,2021-05-22,2021-05-10,5177
CZ,2 wk ahead inc case,quantile,0.2,2021-05-22,2021-05-10,5579
CZ,2 wk ahead inc case,quantile,0.25,2021-05-22,2021-05-10,6124
CZ,2 wk ahead inc case,quantile,0.3,2021-05-22,2021-05-10,6456
CZ,2 wk ahead inc case,quantile,0.35,2021-05-22,2021-05-10,6791
CZ,2 wk ahead inc case,quantile,0.4,2021-05-22,2021-05-10,7169
CZ,2 wk ahead inc case,quantile,0.45,2021-05-22,2021-05-10,7539
CZ,2 wk ahead inc case,quantile,0.5,2021-05-22,2021-05-10,7852
CZ,2 wk ahead inc case,quantile,0.55,2021-05-22,2021-05-10,8315
CZ,2 wk ahead inc case,quantile,0.6,2021-05-22,2021-05-10,8778
CZ,2 wk ahead inc case,quantile,0.65,2021-05-22,2021-05-10,9279
CZ,2 wk ahead inc case,quantile,0.7,2021-05-22,2021-05-10,9951
CZ,2 wk ahead inc case,quantile,0.75,2021-05-22,2021-05-10,10541
CZ,2 wk ahead inc case,quantile,0.8,2021-05-22,2021-05-10,11225
CZ,2 wk ahead inc case,quantile,0.85,2021-05-22,2021-05-10,12226
CZ,2 wk ahead inc case,quantile,0.9,2021-05-22,2021-05-10,13262
CZ,2 wk ahead inc case,quantile,0.95,2021-05-22,2021-05-10,14888
CZ,2 wk ahead inc case,quantile,0.975,2021-05-22,2021-05-10,16228
CZ,2 wk ahead inc case,quantile,0.99,2021-05-22,2021-05-10,18656
CZ,2 wk ahead inc death,point,NA,2021-05-22,2021-05-10,216
CZ,2 wk ahead inc death,quantile,0.01,2021-05-22,2021-05-10,131
CZ,2 wk ahead inc death,quantile,0.025,2021-05-22,2021-05-10,142
CZ,2 wk ahead inc death,quantile,0.05,2021-05-22,2021-05-10,152
CZ,2 wk ahead inc death,quantile,0.1,2021-05-22,2021-05-10,169
CZ,2 wk ahead inc death,quantile,0.15,2021-05-22,2021-05-10,179
CZ,2 wk ahead inc death,quantile,0.2,2021-05-22,2021-05-10,184
CZ,2 wk ahead inc death,quantile,0.25,2021-05-22,2021-05-10,190
CZ,2 wk ahead inc death,quantile,0.3,2021-05-22,2021-05-10,195
CZ,2 wk ahead inc death,quantile,0.35,2021-05-22,2021-05-10,201
CZ,2 wk ahead inc death,quantile,0.4,2021-05-22,2021-05-10,207
CZ,2 wk ahead inc death,quantile,0.45,2021-05-22,2021-05-10,211
CZ,2 wk ahead inc death,quantile,0.5,2021-05-22,2021-05-10,216
CZ,2 wk ahead inc death,quantile,0.55,2021-05-22,2021-05-10,223
CZ,2 wk ahead inc death,quantile,0.6,2021-05-22,2021-05-10,228
CZ,2 wk ahead inc death,quantile,0.65,2021-05-22,2021-05-10,235
CZ,2 wk ahead inc death,quantile,0.7,2021-05-22,2021-05-10,242
CZ,2 wk ahead inc death,quantile,0.75,2021-05-22,2021-05-10,248
CZ,2 wk ahead inc death,quantile,0.8,2021-05-22,2021-05-10,257
CZ,2 wk ahead inc death,quantile,0.85,2021-05-22,2021-05-10,268
CZ,2 wk ahead inc death,quantile,0.9,2021-05-22,2021-05-10,281
CZ,2 wk ahead inc death,quantile,0.95,2021-05-22,2021-05-10,303
CZ,2 wk ahead inc death,quantile,0.975,2021-05-22,2021-05-10,327
CZ,2 wk ahead inc death,quantile,0.99,2021-05-22,2021-05-10,351
CZ,3 wk ahead inc case,point,NA,2021-05-29,2021-05-10,6789
CZ,3 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-10,1385
CZ,3 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-10,1861
CZ,3 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-10,2226
CZ,3 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-10,3029
CZ,3 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-10,3511
CZ,3 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-10,3986
CZ,3 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-10,4412
CZ,3 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-10,4857
CZ,3 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-10,5272
CZ,3 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-10,5851
CZ,3 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-10,6358
CZ,3 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-10,6789
CZ,3 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-10,7276
CZ,3 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-10,7910
CZ,3 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-10,8552
CZ,3 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-10,9570
CZ,3 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-10,10478
CZ,3 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-10,11478
CZ,3 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-10,12934
CZ,3 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-10,14807
CZ,3 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-10,17450
CZ,3 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-10,19737
CZ,3 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-10,24304
CZ,3 wk ahead inc death,point,NA,2021-05-29,2021-05-10,175
CZ,3 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-10,83
CZ,3 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-10,95
CZ,3 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-10,108
CZ,3 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-10,124
CZ,3 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-10,133
CZ,3 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-10,141
CZ,3 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-10,149
CZ,3 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-10,155
CZ,3 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-10,159
CZ,3 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-10,165
CZ,3 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-10,169
CZ,3 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-10,175
CZ,3 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-10,180
CZ,3 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-10,187
CZ,3 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-10,195
CZ,3 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-10,204
CZ,3 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-10,215
CZ,3 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-10,228
CZ,3 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-10,240
CZ,3 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-10,266
CZ,3 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-10,296
CZ,3 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-10,335
CZ,3 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-10,386
CZ,4 wk ahead inc case,point,NA,2021-06-05,2021-05-10,5872
CZ,4 wk ahead inc case,quantile,0.01,2021-06-05,2021-05-10,615
CZ,4 wk ahead inc case,quantile,0.025,2021-06-05,2021-05-10,911
CZ,4 wk ahead inc case,quantile,0.05,2021-06-05,2021-05-10,1302
CZ,4 wk ahead inc case,quantile,0.1,2021-06-05,2021-05-10,1892
CZ,4 wk ahead inc case,quantile,0.15,2021-06-05,2021-05-10,2368
CZ,4 wk ahead inc case,quantile,0.2,2021-06-05,2021-05-10,2697
CZ,4 wk ahead inc case,quantile,0.25,2021-06-05,2021-05-10,3128
CZ,4 wk ahead inc case,quantile,0.3,2021-06-05,2021-05-10,3594
CZ,4 wk ahead inc case,quantile,0.35,2021-06-05,2021-05-10,4176
CZ,4 wk ahead inc case,quantile,0.4,2021-06-05,2021-05-10,4755
CZ,4 wk ahead inc case,quantile,0.45,2021-06-05,2021-05-10,5260
CZ,4 wk ahead inc case,quantile,0.5,2021-06-05,2021-05-10,5872
CZ,4 wk ahead inc case,quantile,0.55,2021-06-05,2021-05-10,6626
CZ,4 wk ahead inc case,quantile,0.6,2021-06-05,2021-05-10,7405
CZ,4 wk ahead inc case,quantile,0.65,2021-06-05,2021-05-10,8201
CZ,4 wk ahead inc case,quantile,0.7,2021-06-05,2021-05-10,9190
CZ,4 wk ahead inc case,quantile,0.75,2021-06-05,2021-05-10,10323
CZ,4 wk ahead inc case,quantile,0.8,2021-06-05,2021-05-10,11850
CZ,4 wk ahead inc case,quantile,0.85,2021-06-05,2021-05-10,13915
CZ,4 wk ahead inc case,quantile,0.9,2021-06-05,2021-05-10,16134
CZ,4 wk ahead inc case,quantile,0.95,2021-06-05,2021-05-10,21649
CZ,4 wk ahead inc case,quantile,0.975,2021-06-05,2021-05-10,27628
