location_name,location,target_variable,date,value,source,snapshot_date
Austria,AT,inc death,2020-04-25,78,ECDC,2022-08-12
Austria,AT,inc case,2020-04-25,447,ECDC,2022-08-12
Austria,AT,inc death,2020-05-02,51,ECDC,2022-08-12
Austria,AT,inc case,2020-05-02,311,ECDC,2022-08-12
Austria,AT,inc death,2020-05-09,32,ECDC,2022-08-12
Austria,AT,inc case,2020-05-09,264,ECDC,2022-08-12
Austria,AT,inc death,2020-05-16,14,ECDC,2022-08-12
Austria,AT,inc case,2020-05-16,331,ECDC,2022-08-12
Austria,AT,inc death,2020-05-23,18,ECDC,2022-08-12
Austria,AT,inc case,2020-05-23,263,ECDC,2022-08-12
Austria,AT,inc death,2020-05-30,15,ECDC,2022-08-12
Austria,AT,inc case,2020-05-30,195,ECDC,2022-08-12
Austria,AT,inc death,2020-06-06,15,ECDC,2022-08-12
Austria,AT,inc case,2020-06-06,228,ECDC,2022-08-12
Austria,AT,inc death,2020-06-13,16,ECDC,2022-08-12
Austria,AT,inc case,2020-06-13,172,ECDC,2022-08-12
Austria,AT,inc death,2020-06-20,17,ECDC,2022-08-12
Austria,AT,inc case,2020-06-20,248,ECDC,2022-08-12
Austria,AT,inc death,2020-06-27,17,ECDC,2022-08-12
Austria,AT,inc case,2020-06-27,334,ECDC,2022-08-12
Austria,AT,inc death,2020-07-04,9,ECDC,2022-08-12
Austria,AT,inc case,2020-07-04,641,ECDC,2022-08-12
Austria,AT,inc death,2020-07-11,7,ECDC,2022-08-12
Austria,AT,inc case,2020-07-11,596,ECDC,2022-08-12
Austria,AT,inc death,2020-07-18,10,ECDC,2022-08-12
Austria,AT,inc case,2020-07-18,784,ECDC,2022-08-12
Austria,AT,inc death,2020-07-25,8,ECDC,2022-08-12
Austria,AT,inc case,2020-07-25,872,ECDC,2022-08-12
Austria,AT,inc death,2020-08-01,17,ECDC,2022-08-12
Austria,AT,inc case,2020-08-01,796,ECDC,2022-08-12
Austria,AT,inc death,2020-08-08,12,ECDC,2022-08-12
Austria,AT,inc case,2020-08-08,720,ECDC,2022-08-12
Austria,AT,inc death,2020-08-15,10,ECDC,2022-08-12
Austria,AT,inc case,2020-08-15,1460,ECDC,2022-08-12
Austria,AT,inc death,2020-08-22,13,ECDC,2022-08-12
Austria,AT,inc case,2020-08-22,1913,ECDC,2022-08-12
Austria,AT,inc death,2020-08-29,6,ECDC,2022-08-12
Austria,AT,inc case,2020-08-29,1945,ECDC,2022-08-12
Austria,AT,inc death,2020-09-05,16,ECDC,2022-08-12
Austria,AT,inc case,2020-09-05,2265,ECDC,2022-08-12
Austria,AT,inc death,2020-09-12,15,ECDC,2022-08-12
Austria,AT,inc case,2020-09-12,3996,ECDC,2022-08-12
Austria,AT,inc death,2020-09-19,24,ECDC,2022-08-12
Austria,AT,inc case,2020-09-19,5215,ECDC,2022-08-12
Austria,AT,inc death,2020-09-26,34,ECDC,2022-08-12
Austria,AT,inc case,2020-09-26,4662,ECDC,2022-08-12
Austria,AT,inc death,2020-10-03,40,ECDC,2022-08-12
Austria,AT,inc case,2020-10-03,5612,ECDC,2022-08-12
Austria,AT,inc death,2020-10-10,71,ECDC,2022-08-12
Austria,AT,inc case,2020-10-10,7493,ECDC,2022-08-12
Austria,AT,inc death,2020-10-17,66,ECDC,2022-08-12
Austria,AT,inc case,2020-10-17,9898,ECDC,2022-08-12
Austria,AT,inc death,2020-10-24,126,ECDC,2022-08-12
Austria,AT,inc case,2020-10-24,18301,ECDC,2022-08-12
Austria,AT,inc death,2020-10-31,261,ECDC,2022-08-12
Austria,AT,inc case,2020-10-31,31656,ECDC,2022-08-12
Austria,AT,inc death,2020-11-07,399,ECDC,2022-08-12
Austria,AT,inc case,2020-11-07,44780,ECDC,2022-08-12
Austria,AT,inc death,2020-11-14,622,ECDC,2022-08-12
Austria,AT,inc case,2020-11-14,47845,ECDC,2022-08-12
Austria,AT,inc death,2020-11-21,770,ECDC,2022-08-12
Austria,AT,inc case,2020-11-21,40692,ECDC,2022-08-12
Austria,AT,inc death,2020-11-28,857,ECDC,2022-08-12
Austria,AT,inc case,2020-11-28,31126,ECDC,2022-08-12
Austria,AT,inc death,2020-12-05,929,ECDC,2022-08-12
Austria,AT,inc case,2020-12-05,23060,ECDC,2022-08-12
Austria,AT,inc death,2020-12-12,852,ECDC,2022-08-12
Austria,AT,inc case,2020-12-12,18696,ECDC,2022-08-12
Austria,AT,inc death,2020-12-19,710,ECDC,2022-08-12
Austria,AT,inc case,2020-12-19,14849,ECDC,2022-08-12
Austria,AT,inc death,2020-12-26,616,ECDC,2022-08-12
Austria,AT,inc case,2020-12-26,13473,ECDC,2022-08-12
Austria,AT,inc death,2021-01-02,518,ECDC,2022-08-12
Austria,AT,inc case,2021-01-02,14935,ECDC,2022-08-12
Austria,AT,inc death,2021-01-09,437,ECDC,2022-08-12
Austria,AT,inc case,2021-01-09,14573,ECDC,2022-08-12
Austria,AT,inc death,2021-01-16,451,ECDC,2022-08-12
Austria,AT,inc case,2021-01-16,10947,ECDC,2022-08-12
Austria,AT,inc death,2021-01-23,402,ECDC,2022-08-12
Austria,AT,inc case,2021-01-23,10481,ECDC,2022-08-12
Austria,AT,inc death,2021-01-30,370,ECDC,2022-08-12
Austria,AT,inc case,2021-01-30,9624,ECDC,2022-08-12
Austria,AT,inc death,2021-02-06,298,ECDC,2022-08-12
Austria,AT,inc case,2021-02-06,9161,ECDC,2022-08-12
Austria,AT,inc death,2021-02-13,255,ECDC,2022-08-12
Austria,AT,inc case,2021-02-13,9540,ECDC,2022-08-12
Austria,AT,inc death,2021-02-20,219,ECDC,2022-08-12
Austria,AT,inc case,2021-02-20,11738,ECDC,2022-08-12
Austria,AT,inc death,2021-02-27,224,ECDC,2022-08-12
Austria,AT,inc case,2021-02-27,14310,ECDC,2022-08-12
Austria,AT,inc death,2021-03-06,190,ECDC,2022-08-12
Austria,AT,inc case,2021-03-06,16350,ECDC,2022-08-12
Austria,AT,inc death,2021-03-13,215,ECDC,2022-08-12
Austria,AT,inc case,2021-03-13,18326,ECDC,2022-08-12
Austria,AT,inc death,2021-03-20,247,ECDC,2022-08-12
Austria,AT,inc case,2021-03-20,21152,ECDC,2022-08-12
Austria,AT,inc death,2021-03-27,216,ECDC,2022-08-12
Austria,AT,inc case,2021-03-27,22406,ECDC,2022-08-12
Austria,AT,inc death,2021-04-03,271,ECDC,2022-08-12
Austria,AT,inc case,2021-04-03,20880,ECDC,2022-08-12
Austria,AT,inc death,2021-04-10,252,ECDC,2022-08-12
Austria,AT,inc case,2021-04-10,17722,ECDC,2022-08-12
Austria,AT,inc death,2021-04-17,243,ECDC,2022-08-12
Austria,AT,inc case,2021-04-17,16928,ECDC,2022-08-12
Austria,AT,inc death,2021-04-24,200,ECDC,2022-08-12
Austria,AT,inc case,2021-04-24,15187,ECDC,2022-08-12
Austria,AT,inc death,2021-05-01,191,ECDC,2022-08-12
Austria,AT,inc case,2021-05-01,12781,ECDC,2022-08-12
Austria,AT,inc death,2021-05-08,157,ECDC,2022-08-12
Austria,AT,inc case,2021-05-08,8914,ECDC,2022-08-12
Austria,AT,inc death,2021-05-15,104,ECDC,2022-08-12
Austria,AT,inc case,2021-05-15,5776,ECDC,2022-08-12
Austria,AT,inc death,2021-05-22,73,ECDC,2022-08-12
Austria,AT,inc case,2021-05-22,4182,ECDC,2022-08-12
Austria,AT,inc death,2021-05-29,72,ECDC,2022-08-12
Austria,AT,inc case,2021-05-29,3173,ECDC,2022-08-12
Austria,AT,inc death,2021-06-05,47,ECDC,2022-08-12
Austria,AT,inc case,2021-06-05,2426,ECDC,2022-08-12
Austria,AT,inc death,2021-06-12,36,ECDC,2022-08-12
Austria,AT,inc case,2021-06-12,1685,ECDC,2022-08-12
Austria,AT,inc death,2021-06-19,32,ECDC,2022-08-12
Austria,AT,inc case,2021-06-19,1001,ECDC,2022-08-12
Austria,AT,inc death,2021-06-26,19,ECDC,2022-08-12
Austria,AT,inc case,2021-06-26,681,ECDC,2022-08-12
Austria,AT,inc death,2021-07-03,23,ECDC,2022-08-12
Austria,AT,inc case,2021-07-03,632,ECDC,2022-08-12
Austria,AT,inc death,2021-07-10,11,ECDC,2022-08-12
Austria,AT,inc case,2021-07-10,1093,ECDC,2022-08-12
Austria,AT,inc death,2021-07-17,13,ECDC,2022-08-12
Austria,AT,inc case,2021-07-17,2204,ECDC,2022-08-12
Austria,AT,inc death,2021-07-24,15,ECDC,2022-08-12
Austria,AT,inc case,2021-07-24,2522,ECDC,2022-08-12
Austria,AT,inc death,2021-07-31,15,ECDC,2022-08-12
Austria,AT,inc case,2021-07-31,3259,ECDC,2022-08-12
Austria,AT,inc death,2021-08-07,19,ECDC,2022-08-12
Austria,AT,inc case,2021-08-07,3665,ECDC,2022-08-12
Austria,AT,inc death,2021-08-14,16,ECDC,2022-08-12
Austria,AT,inc case,2021-08-14,5899,ECDC,2022-08-12
Austria,AT,inc death,2021-08-21,12,ECDC,2022-08-12
Austria,AT,inc case,2021-08-21,8068,ECDC,2022-08-12
Austria,AT,inc death,2021-08-28,35,ECDC,2022-08-12
Austria,AT,inc case,2021-08-28,9433,ECDC,2022-08-12
Austria,AT,inc death,2021-09-04,43,ECDC,2022-08-12
Austria,AT,inc case,2021-09-04,11279,ECDC,2022-08-12
Austria,AT,inc death,2021-09-11,51,ECDC,2022-08-12
Austria,AT,inc case,2021-09-11,14082,ECDC,2022-08-12
Austria,AT,inc death,2021-09-18,84,ECDC,2022-08-12
Austria,AT,inc case,2021-09-18,13774,ECDC,2022-08-12
Austria,AT,inc death,2021-09-25,76,ECDC,2022-08-12
Austria,AT,inc case,2021-09-25,11743,ECDC,2022-08-12
Austria,AT,inc death,2021-10-02,77,ECDC,2022-08-12
Austria,AT,inc case,2021-10-02,12602,ECDC,2022-08-12
Austria,AT,inc death,2021-10-09,73,ECDC,2022-08-12
Austria,AT,inc case,2021-10-09,12789,ECDC,2022-08-12
Austria,AT,inc death,2021-10-16,106,ECDC,2022-08-12
Austria,AT,inc case,2021-10-16,15352,ECDC,2022-08-12
Austria,AT,inc death,2021-10-23,111,ECDC,2022-08-12
Austria,AT,inc case,2021-10-23,23852,ECDC,2022-08-12
Austria,AT,inc death,2021-10-30,142,ECDC,2022-08-12
Austria,AT,inc case,2021-10-30,34598,ECDC,2022-08-12
Austria,AT,inc death,2021-11-06,208,ECDC,2022-08-12
Austria,AT,inc case,2021-11-06,56470,ECDC,2022-08-12
Austria,AT,inc death,2021-11-13,335,ECDC,2022-08-12
Austria,AT,inc case,2021-11-13,78832,ECDC,2022-08-12
Austria,AT,inc death,2021-11-20,397,ECDC,2022-08-12
Austria,AT,inc case,2021-11-20,97152,ECDC,2022-08-12
Austria,AT,inc death,2021-11-27,477,ECDC,2022-08-12
Austria,AT,inc case,2021-11-27,82719,ECDC,2022-08-12
Austria,AT,inc death,2021-12-04,482,ECDC,2022-08-12
Austria,AT,inc case,2021-12-04,50907,ECDC,2022-08-12
Austria,AT,inc death,2021-12-11,405,ECDC,2022-08-12
Austria,AT,inc case,2021-12-11,29218,ECDC,2022-08-12
Austria,AT,inc death,2021-12-18,279,ECDC,2022-08-12
Austria,AT,inc case,2021-12-18,18878,ECDC,2022-08-12
Austria,AT,inc death,2021-12-25,175,ECDC,2022-08-12
Austria,AT,inc case,2021-12-25,14649,ECDC,2022-08-12
Austria,AT,inc death,2022-01-01,131,ECDC,2022-08-12
Austria,AT,inc case,2022-01-01,23096,ECDC,2022-08-12
Austria,AT,inc death,2022-01-08,88,ECDC,2022-08-12
Austria,AT,inc case,2022-01-08,62332,ECDC,2022-08-12
Austria,AT,inc death,2022-01-15,71,ECDC,2022-08-12
Austria,AT,inc case,2022-01-15,110826,ECDC,2022-08-12
Austria,AT,inc death,2022-01-22,79,ECDC,2022-08-12
Austria,AT,inc case,2022-01-22,176347,ECDC,2022-08-12
Austria,AT,inc death,2022-01-29,107,ECDC,2022-08-12
Austria,AT,inc case,2022-01-29,227748,ECDC,2022-08-12
Austria,AT,inc death,2022-02-05,141,ECDC,2022-08-12
Austria,AT,inc case,2022-02-05,232447,ECDC,2022-08-12
Austria,AT,inc death,2022-02-12,178,ECDC,2022-08-12
Austria,AT,inc case,2022-02-12,216409,ECDC,2022-08-12
Austria,AT,inc death,2022-02-19,191,ECDC,2022-08-12
Austria,AT,inc case,2022-02-19,195615,ECDC,2022-08-12
Austria,AT,inc death,2022-02-26,215,ECDC,2022-08-12
Austria,AT,inc case,2022-02-26,185979,ECDC,2022-08-12
Austria,AT,inc death,2022-03-05,222,ECDC,2022-08-12
Austria,AT,inc case,2022-03-05,218183,ECDC,2022-08-12
Austria,AT,inc death,2022-03-12,194,ECDC,2022-08-12
Austria,AT,inc case,2022-03-12,301070,ECDC,2022-08-12
Austria,AT,inc death,2022-03-19,239,ECDC,2022-08-12
Austria,AT,inc case,2022-03-19,318022,ECDC,2022-08-12
Austria,AT,inc death,2022-03-26,283,ECDC,2022-08-12
Austria,AT,inc case,2022-03-26,249900,ECDC,2022-08-12
Austria,AT,inc death,2022-04-02,286,ECDC,2022-08-12
Austria,AT,inc case,2022-04-02,152773,ECDC,2022-08-12
Austria,AT,inc death,2022-04-09,216,ECDC,2022-08-12
Austria,AT,inc case,2022-04-09,97269,ECDC,2022-08-12
Austria,AT,inc death,2022-04-16,167,ECDC,2022-08-12
Austria,AT,inc case,2022-04-16,63904,ECDC,2022-08-12
Austria,AT,inc death,2022-04-23,127,ECDC,2022-08-12
Austria,AT,inc case,2022-04-23,49583,ECDC,2022-08-12
Austria,AT,inc death,2022-04-30,91,ECDC,2022-08-12
Austria,AT,inc case,2022-04-30,40728,ECDC,2022-08-12
Austria,AT,inc death,2022-05-07,77,ECDC,2022-08-12
Austria,AT,inc case,2022-05-07,37307,ECDC,2022-08-12
Austria,AT,inc death,2022-05-14,42,ECDC,2022-08-12
Austria,AT,inc case,2022-05-14,30040,ECDC,2022-08-12
Austria,AT,inc death,2022-05-21,35,ECDC,2022-08-12
Austria,AT,inc case,2022-05-21,20415,ECDC,2022-08-12
Austria,AT,inc death,2022-05-28,30,ECDC,2022-08-12
Austria,AT,inc case,2022-05-28,15399,ECDC,2022-08-12
Austria,AT,inc death,2022-06-04,24,ECDC,2022-08-12
Austria,AT,inc case,2022-06-04,19634,ECDC,2022-08-12
Austria,AT,inc death,2022-06-11,24,ECDC,2022-08-12
Austria,AT,inc case,2022-06-11,25534,ECDC,2022-08-12
Austria,AT,inc death,2022-06-18,30,ECDC,2022-08-12
Austria,AT,inc case,2022-06-18,40978,ECDC,2022-08-12
Austria,AT,inc death,2022-06-25,35,ECDC,2022-08-12
Austria,AT,ICUadmissions,2022-06-25,98,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-06-25,422,ECDC,2023-11-24
Austria,AT,inc case,2022-06-25,60467,ECDC,2022-08-12
Austria,AT,tests,2022-06-25,876743,ECDC,2023-11-24
Austria,AT,inc death,2022-07-02,48,ECDC,2022-08-12
Austria,AT,ICUadmissions,2022-07-02,105,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-07-02,490,ECDC,2023-11-24
Austria,AT,inc case,2022-07-02,71627,ECDC,2022-08-12
Austria,AT,tests,2022-07-02,911142,ECDC,2023-11-24
Austria,AT,inc death,2022-07-09,64,ECDC,2022-08-12
Austria,AT,ICUadmissions,2022-07-09,124,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-07-09,536,ECDC,2023-11-24
Austria,AT,inc case,2022-07-09,74042,ECDC,2022-08-12
Austria,AT,tests,2022-07-09,869033,ECDC,2023-11-24
Austria,AT,inc death,2022-07-16,55,ECDC,2022-08-19
Austria,AT,ICUadmissions,2022-07-16,182,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-07-16,723,ECDC,2023-11-24
Austria,AT,inc case,2022-07-16,83786,ECDC,2022-08-19
Austria,AT,tests,2022-07-16,1019276,ECDC,2023-11-24
Austria,AT,inc death,2022-07-23,97,ECDC,2022-08-26
Austria,AT,ICUadmissions,2022-07-23,144,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-07-23,646,ECDC,2023-11-24
Austria,AT,inc case,2022-07-23,79577,ECDC,2022-08-26
Austria,AT,tests,2022-07-23,850510,ECDC,2023-11-24
Austria,AT,inc death,2022-07-30,67,ECDC,2022-09-02
Austria,AT,ICUadmissions,2022-07-30,103,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-07-30,511,ECDC,2023-11-24
Austria,AT,inc case,2022-07-30,54655,ECDC,2022-09-02
Austria,AT,tests,2022-07-30,665041,ECDC,2023-11-24
Austria,AT,ICUadmissions,2022-08-06,49,ECDC,2023-11-24
Austria,AT,inc death,2022-08-06,69,ECDC,2022-09-09
Austria,AT,hospitaladmissions,2022-08-06,310,ECDC,2023-11-24
Austria,AT,inc case,2022-08-06,42884,ECDC,2022-09-09
Austria,AT,tests,2022-08-06,628744,ECDC,2023-11-24
Austria,AT,inc death,2022-08-13,46,ECDC,2022-09-16
Austria,AT,ICUadmissions,2022-08-13,50,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-08-13,255,ECDC,2023-11-24
Austria,AT,inc case,2022-08-13,38593,ECDC,2022-09-16
Austria,AT,tests,2022-08-13,645056,ECDC,2023-11-24
Austria,AT,inc death,2022-08-20,43,ECDC,2022-09-23
Austria,AT,ICUadmissions,2022-08-20,89,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-08-20,325,ECDC,2023-11-24
Austria,AT,inc case,2022-08-20,37622,ECDC,2022-09-23
Austria,AT,inc death,2022-08-27,22,ECDC,2022-09-30
Austria,AT,ICUadmissions,2022-08-27,64,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-08-27,276,ECDC,2023-11-24
Austria,AT,inc case,2022-08-27,33697,ECDC,2022-09-30
Austria,AT,inc death,2022-09-03,36,ECDC,2022-10-07
Austria,AT,ICUadmissions,2022-09-03,111,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-09-03,369,ECDC,2023-11-24
Austria,AT,inc case,2022-09-03,29637,ECDC,2022-10-07
Austria,AT,inc death,2022-09-10,65,ECDC,2022-10-14
Austria,AT,ICUadmissions,2022-09-10,102,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-09-10,450,ECDC,2023-11-24
Austria,AT,inc case,2022-09-10,60313,ECDC,2022-10-14
Austria,AT,tests,2022-09-10,631561,ECDC,2023-11-24
Austria,AT,inc death,2022-09-17,31,ECDC,2022-10-21
Austria,AT,ICUadmissions,2022-09-17,197,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-09-17,598,ECDC,2023-11-24
Austria,AT,inc case,2022-09-17,36225,ECDC,2022-10-21
Austria,AT,inc death,2022-09-24,47,ECDC,2022-10-28
Austria,AT,ICUadmissions,2022-09-24,264,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-09-24,778,ECDC,2023-11-24
Austria,AT,inc case,2022-09-24,52264,ECDC,2022-10-28
Austria,AT,inc death,2022-10-01,42,ECDC,2022-11-04
Austria,AT,ICUadmissions,2022-10-01,207,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-10-01,681,ECDC,2023-11-24
Austria,AT,inc case,2022-10-01,83435,ECDC,2022-11-04
Austria,AT,hospitaladmissions,2022-10-08,1,ECDC,2023-11-24
Austria,AT,inc death,2022-10-08,98,ECDC,2022-11-11
Austria,AT,ICUadmissions,2022-10-08,222,ECDC,2023-11-24
Austria,AT,inc case,2022-10-08,97877,ECDC,2022-11-11
Austria,AT,inc death,2022-10-15,81,ECDC,2022-11-18
Austria,AT,ICUadmissions,2022-10-15,220,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-10-15,238,ECDC,2023-11-24
Austria,AT,inc case,2022-10-15,86421,ECDC,2022-11-18
Austria,AT,tests,2022-10-15,889186,ECDC,2023-11-24
Austria,AT,inc death,2022-10-22,77,ECDC,2022-11-25
Austria,AT,ICUadmissions,2022-10-22,171,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-10-22,184,ECDC,2023-11-24
Austria,AT,inc case,2022-10-22,58672,ECDC,2022-11-25
Austria,AT,inc death,2022-10-29,67,ECDC,2022-12-02
Austria,AT,ICUadmissions,2022-10-29,158,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-10-29,166,ECDC,2023-11-24
Austria,AT,inc case,2022-10-29,37103,ECDC,2022-12-02
Austria,AT,inc death,2022-11-05,47,ECDC,2022-12-09
Austria,AT,ICUadmissions,2022-11-05,133,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-11-05,140,ECDC,2023-11-24
Austria,AT,inc case,2022-11-05,29399,ECDC,2022-12-09
Austria,AT,tests,2022-11-05,593107,ECDC,2023-11-24
Austria,AT,inc death,2022-11-12,50,ECDC,2022-12-16
Austria,AT,ICUadmissions,2022-11-12,142,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-11-12,149,ECDC,2023-11-24
Austria,AT,inc case,2022-11-12,24780,ECDC,2022-12-16
Austria,AT,tests,2022-11-12,1231667,ECDC,2023-11-24
Austria,AT,inc death,2022-11-19,53,ECDC,2022-12-23
Austria,AT,ICUadmissions,2022-11-19,136,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-11-19,141,ECDC,2023-11-24
Austria,AT,inc case,2022-11-19,27032,ECDC,2022-12-23
Austria,AT,tests,2022-11-19,681890,ECDC,2023-11-24
Austria,AT,inc death,2022-11-26,40,ECDC,2023-01-13
Austria,AT,ICUadmissions,2022-11-26,136,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-11-26,148,ECDC,2023-11-24
Austria,AT,inc case,2022-11-26,30237,ECDC,2023-01-13
Austria,AT,inc death,2022-12-03,49,ECDC,2023-01-13
Austria,AT,ICUadmissions,2022-12-03,118,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-12-03,128,ECDC,2023-11-24
Austria,AT,inc case,2022-12-03,33268,ECDC,2023-01-13
Austria,AT,tests,2022-12-03,500225,ECDC,2023-11-24
Austria,AT,inc death,2022-12-10,38,ECDC,2023-01-13
Austria,AT,ICUadmissions,2022-12-10,146,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-12-10,158,ECDC,2023-11-24
Austria,AT,inc case,2022-12-10,33281,ECDC,2023-01-13
Austria,AT,tests,2022-12-10,190331,ECDC,2023-11-24
Austria,AT,inc death,2022-12-17,54,ECDC,2023-01-20
Austria,AT,ICUadmissions,2022-12-17,146,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-12-17,160,ECDC,2023-11-24
Austria,AT,inc case,2022-12-17,34746,ECDC,2023-01-20
Austria,AT,tests,2022-12-17,724315,ECDC,2023-11-24
Austria,AT,inc death,2022-12-24,65,ECDC,2023-01-27
Austria,AT,ICUadmissions,2022-12-24,156,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-12-24,167,ECDC,2023-11-24
Austria,AT,inc case,2022-12-24,32958,ECDC,2023-01-27
Austria,AT,inc death,2022-12-31,75,ECDC,2023-02-03
Austria,AT,ICUadmissions,2022-12-31,96,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2022-12-31,111,ECDC,2023-11-24
Austria,AT,inc case,2022-12-31,24817,ECDC,2023-02-03
Austria,AT,inc death,2023-01-07,58,ECDC,2023-02-10
Austria,AT,ICUadmissions,2023-01-07,110,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2023-01-07,126,ECDC,2023-11-24
Austria,AT,inc case,2023-01-07,18797,ECDC,2023-02-10
Austria,AT,tests,2023-01-07,368514,ECDC,2023-11-24
Austria,AT,inc death,2023-01-14,50,ECDC,2023-02-17
Austria,AT,ICUadmissions,2023-01-14,61,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2023-01-14,68,ECDC,2023-11-24
Austria,AT,inc case,2023-01-14,14954,ECDC,2023-02-17
Austria,AT,tests,2023-01-14,430635,ECDC,2023-11-24
Austria,AT,inc death,2023-01-21,42,ECDC,2023-02-24
Austria,AT,ICUadmissions,2023-01-21,61,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2023-01-21,68,ECDC,2023-11-24
Austria,AT,inc case,2023-01-21,13848,ECDC,2023-02-24
Austria,AT,tests,2023-01-21,374988,ECDC,2023-11-24
Austria,AT,inc death,2023-01-28,46,ECDC,2023-03-03
Austria,AT,ICUadmissions,2023-01-28,73,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2023-01-28,85,ECDC,2023-11-24
Austria,AT,inc case,2023-01-28,19929,ECDC,2023-03-03
Austria,AT,inc death,2023-02-04,43,ECDC,2023-03-10
Austria,AT,ICUadmissions,2023-02-04,70,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2023-02-04,76,ECDC,2023-11-24
Austria,AT,inc case,2023-02-04,26728,ECDC,2023-03-10
Austria,AT,inc death,2023-02-11,36,ECDC,2023-03-17
Austria,AT,ICUadmissions,2023-02-11,80,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2023-02-11,91,ECDC,2023-11-24
Austria,AT,inc case,2023-02-11,28853,ECDC,2023-03-17
Austria,AT,inc death,2023-02-18,33,ECDC,2023-03-24
Austria,AT,ICUadmissions,2023-02-18,110,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2023-02-18,122,ECDC,2023-11-24
Austria,AT,inc case,2023-02-18,34138,ECDC,2023-03-24
Austria,AT,tests,2023-02-18,372438,ECDC,2023-11-24
Austria,AT,inc death,2023-02-25,55,ECDC,2023-04-01
Austria,AT,ICUadmissions,2023-02-25,94,ECDC,2023-11-24
Austria,AT,hospitaladmissions,2023-02-25,113,ECDC,2023-11-24
