target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
2 wk ahead inc case,2021-10-02,DE,quantile,0.9,84716,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,DE,quantile,0.95,91732,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,DE,quantile,0.975,98286,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,DE,quantile,0.99,106497,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.01,364,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.025,379,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.05,392,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.1,407,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.15,418,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.2,427,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.25,435,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.3,442,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.35,448,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.4,455,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.45,461,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.5,467,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.55,474,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.6,480,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.65,487,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.7,494,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.75,502,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.8,511,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.85,522,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.9,536,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.95,557,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.975,576,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,DE,quantile,0.99,599,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.01,32971,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.025,36600,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.05,40039,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.1,44407,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.15,47621,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.2,50339,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.25,52795,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.3,55102,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.35,57330,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.4,59528,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.45,61734,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.5,63985,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.55,66318,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.6,68776,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.65,71412,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.7,74299,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.75,77547,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.8,81330,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.85,85973,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.9,92194,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.95,102251,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.975,111859,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,DE,quantile,0.99,124171,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.01,356,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.025,375,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.05,392,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.1,412,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.15,427,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.2,439,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.25,449,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.3,459,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.35,468,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.4,477,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.45,486,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.5,494,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.55,503,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.6,512,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.65,522,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.7,532,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.75,543,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.8,556,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.85,572,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.9,592,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.95,623,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.975,651,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,DE,quantile,0.99,686,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.01,28213,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.025,32096,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.05,35861,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.1,40754,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.15,44426,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.2,47579,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.25,50462,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.3,53200,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.35,55869,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.4,58526,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.45,61216,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.5,63985,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.55,66879,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.6,69953,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.65,73280,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.7,76956,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.75,81131,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.8,86047,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.85,92155,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.9,100460,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.95,114164,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.975,127556,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,DE,quantile,0.99,145115,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.01,332,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.025,354,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.05,374,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.1,398,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.15,416,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.2,430,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.25,443,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.3,454,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.35,466,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.4,476,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.45,487,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.5,498,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.55,509,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.6,520,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.65,532,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.7,545,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.75,560,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.8,576,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.85,596,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.9,622,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.95,663,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.975,700,2021-09-20,forecast
4 wk ahead inc death,2021-10-16,DE,quantile,0.99,746,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.01,187835,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.025,190818,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.05,193421,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.1,196466,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.15,198548,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.2,200218,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.25,201662,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.3,202968,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.35,204185,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.4,205347,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.45,206478,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.5,207597,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.55,208721,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.6,209871,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.65,211065,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.7,212331,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.75,213706,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.8,215247,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.85,217058,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.9,219358,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.95,222811,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.975,225851,2021-09-20,forecast
1 wk ahead inc case,2021-09-25,GB,quantile,0.99,229437,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.01,827,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.025,859,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.05,887,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.1,921,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.15,945,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.2,964,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.25,981,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.3,996,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.35,1010,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.4,1024,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.45,1038,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.5,1051,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.55,1065,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.6,1079,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.65,1094,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.7,1109,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.75,1127,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.8,1146,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.85,1170,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.9,1199,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.95,1245,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.975,1286,2021-09-20,forecast
1 wk ahead inc death,2021-09-25,GB,quantile,0.99,1336,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.01,165146,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.025,171938,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.05,178002,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.1,185260,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.15,190323,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.2,194445,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.25,198053,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.3,201350,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.35,204454,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.4,207444,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.45,210378,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.5,213306,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.55,216275,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.6,219334,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.65,222542,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.7,225972,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.75,229734,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.8,233997,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.85,239065,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.9,245599,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.95,255612,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.975,264628,2021-09-20,forecast
2 wk ahead inc case,2021-10-02,GB,quantile,0.99,275511,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.01,765,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.025,809,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.05,849,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.1,897,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.15,932,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.2,960,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.25,985,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.3,1007,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.35,1029,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.4,1050,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.45,1071,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.5,1092,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.55,1113,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.6,1135,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.65,1158,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.7,1183,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.75,1210,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.8,1242,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.85,1279,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.9,1328,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.95,1404,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.975,1473,2021-09-20,forecast
2 wk ahead inc death,2021-10-02,GB,quantile,0.99,1558,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.01,146700,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.025,156471,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.05,165394,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.1,176315,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.15,184088,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.2,190510,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.25,196197,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.3,201448,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.35,206440,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.4,211291,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.45,216093,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.5,220926,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.55,225866,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.6,231000,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.65,236428,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.7,242287,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.75,248772,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.8,256199,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.85,265135,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.9,276824,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.95,295102,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.975,311931,2021-09-20,forecast
3 wk ahead inc case,2021-10-09,GB,quantile,0.99,332708,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.01,708,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.025,763,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.05,813,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.1,875,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.15,920,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.2,957,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.25,990,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.3,1021,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.35,1050,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.4,1078,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.45,1107,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.5,1135,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.55,1164,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.6,1195,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.65,1227,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.7,1263,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.75,1302,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.8,1347,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.85,1401,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.9,1472,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.95,1585,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.975,1690,2021-09-20,forecast
3 wk ahead inc death,2021-10-09,GB,quantile,0.99,1820,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,GB,quantile,0.01,129556,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,GB,quantile,0.025,141620,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,GB,quantile,0.05,152890,2021-09-20,forecast
4 wk ahead inc case,2021-10-16,GB,quantile,0.1,167001,2021-09-20,forecast
