"location","forecast_date","target_end_date","target","type","quantile","value"
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.6,297113
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.65,314093
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.7,332045
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.75,350096
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.8,369143
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.85,389243
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.9,410454
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.95,441319
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.975,474569
"AT",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.99,510395
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","point",NA,237025
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.01,91106
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.025,105173
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.05,121412
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.1,140158
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.15,151893
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.2,164612
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.25,178395
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.3,193333
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.35,201577
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.4,210178
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.45,219153
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.5,228516
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.55,238286
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.6,248480
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.65,259118
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.7,270217
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.75,278463
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.8,286967
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.85,295737
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.9,304781
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.95,321747
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.975,339658
"AT",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.99,358566
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","point",NA,298
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.01,105
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.025,121
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.05,140
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.1,162
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.15,177
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.2,194
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.25,213
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.3,233
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.35,248
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.4,263
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.45,280
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.5,297
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.55,315
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.6,335
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.65,356
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.7,378
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.75,412
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.8,450
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.85,490
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.9,535
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.95,610
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.975,697
"AT",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.99,795
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","point",NA,269
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.01,81
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.025,96
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.05,113
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.1,134
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.15,149
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.2,165
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.25,184
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.3,204
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.35,218
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.4,233
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.45,248
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.5,265
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.55,283
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.6,303
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.65,323
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.7,345
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.75,375
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.8,408
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.85,443
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.9,482
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.95,544
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.975,614
"AT",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.99,693
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","point",NA,235
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.01,68
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.025,82
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.05,98
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.1,117
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.15,131
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.2,145
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.25,162
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.3,181
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.35,192
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.4,203
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.45,215
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.5,228
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.55,242
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.6,257
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.65,272
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.7,289
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.75,309
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.8,330
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.85,353
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.9,378
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.95,417
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.975,460
"AT",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.99,508
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","point",NA,206
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.01,63
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.025,76
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.05,92
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.1,110
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.15,122
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.2,136
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.25,150
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.3,166
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.35,174
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.4,182
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.45,190
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.5,198
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.55,207
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.6,216
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.65,226
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.7,236
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.75,249
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.8,263
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.85,279
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.9,295
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.95,324
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.975,357
"AT",2022-03-20,2022-04-16,"4 wk ahead inc death","quantile",0.99,393
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","point",NA,64415
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.01,34249
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.025,37346
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.05,40745
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.1,44478
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.15,46850
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.2,49362
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.25,52025
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.3,54848
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.35,57078
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.4,59415
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.45,61867
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.5,64437
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.55,67133
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.6,69961
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.65,72927
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.7,76039
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.75,80407
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.8,85048
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.85,89980
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.9,95221
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.95,104734
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.975,115247
"BE",2022-03-20,2022-03-26,"1 wk ahead inc case","quantile",0.99,126868
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","point",NA,81820
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.01,29057
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.025,33139
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.05,37799
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.1,43121
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.15,46988
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.2,51207
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.25,55810
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.3,60831
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.35,65540
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.4,70619
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.45,76099
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.5,82011
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.55,88391
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.6,95276
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.65,102705
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.7,110724
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.75,121203
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.8,132686
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.85,145269
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.9,159059
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.95,183196
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.975,211028
"BE",2022-03-20,2022-04-02,"2 wk ahead inc case","quantile",0.99,243123
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","point",NA,110873
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.01,27061
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.025,32180
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.05,38272
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.1,45524
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.15,51189
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.2,57563
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.25,64735
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.3,72807
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.35,80888
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.4,89871
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.45,99859
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.5,110964
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.55,123311
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.6,137042
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.65,152311
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.7,169293
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.75,190689
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.8,214799
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.85,241969
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.9,272589
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.95,324930
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.975,387341
"BE",2022-03-20,2022-04-09,"3 wk ahead inc case","quantile",0.99,461764
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","point",NA,158468
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.01,27494
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.025,34024
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.05,42110
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.1,52124
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.15,60325
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.2,69821
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.25,80817
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.3,93550
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.35,106535
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.4,121325
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.45,138175
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.5,157369
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.55,179236
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.6,204148
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.65,232530
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.7,264868
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.75,303125
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.8,346909
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.85,397019
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.9,454370
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.95,545358
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.975,654579
"BE",2022-03-20,2022-04-16,"4 wk ahead inc case","quantile",0.99,785687
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","point",NA,153
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.01,44
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.025,52
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.05,61
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.1,72
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.15,80
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.2,89
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.25,99
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.3,110
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.35,120
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.4,130
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.45,142
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.5,154
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.55,168
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.6,183
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.65,199
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.7,216
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.75,243
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.8,274
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.85,308
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.9,347
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.95,417
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.975,500
"BE",2022-03-20,2022-03-26,"1 wk ahead inc death","quantile",0.99,601
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","point",NA,198
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.01,39
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.025,48
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.05,58
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.1,72
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.15,82
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.2,95
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.25,109
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.3,126
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.35,141
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.4,158
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.45,177
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.5,199
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.55,223
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.6,251
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.65,281
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.7,316
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.75,365
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.8,422
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.85,488
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.9,564
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.95,697
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.975,861
"BE",2022-03-20,2022-04-02,"2 wk ahead inc death","quantile",0.99,1064
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","point",NA,272
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.01,37
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.025,48
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.05,61
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.1,78
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.15,92
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.2,110
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.25,130
"BE",2022-03-20,2022-04-09,"3 wk ahead inc death","quantile",0.3,154
