"location","forecast_date","target_end_date","target","type","quantile","value"
"AT",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.8,261869
"AT",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.85,279834
"AT",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.9,299038
"AT",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.95,324625
"AT",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.975,352433
"AT",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.99,382660
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","point",NA,170
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.01,59
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.025,68
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.05,79
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.1,91
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.15,100
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.2,110
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.25,120
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.3,132
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.35,141
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.4,150
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.45,160
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.5,170
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.55,182
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.6,194
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.65,207
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.7,220
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.75,242
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.8,266
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.85,292
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.9,320
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.95,369
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.975,426
"AT",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.99,492
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","point",NA,152
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.01,41
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.025,48
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.05,58
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.1,69
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.15,77
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.2,87
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.25,97
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.3,109
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.35,118
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.4,128
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.45,139
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.5,152
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.55,163
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.6,177
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.65,191
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.7,207
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.75,230
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.8,254
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.85,281
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.9,311
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.95,360
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.975,417
"AT",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.99,483
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","point",NA,144
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.01,32
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.025,39
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.05,48
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.1,59
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.15,67
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.2,76
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.25,87
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.3,99
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.35,108
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.4,118
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.45,129
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.5,144
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.55,153
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.6,167
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.65,182
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.7,198
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.75,218
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.8,241
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.85,265
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.9,292
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.95,332
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.975,379
"AT",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.99,431
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","point",NA,145
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.01,29
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.025,36
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.05,45
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.1,57
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.15,65
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.2,75
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.25,87
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.3,100
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.35,108
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.4,118
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.45,128
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.5,145
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.55,151
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.6,164
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.65,178
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.7,193
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.75,210
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.8,227
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.85,246
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.9,267
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.95,296
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.975,329
"AT",2022-03-27,2022-04-23,"4 wk ahead inc death","quantile",0.99,365
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","point",NA,67193
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.01,35919
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.025,39143
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.05,42681
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.1,46564
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.15,49024
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.2,51631
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.25,54392
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.3,57317
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.35,59620
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.4,62033
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.45,64562
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.5,67193
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.55,69994
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.6,72910
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.65,75967
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.7,79173
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.75,83682
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.8,88471
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.85,93558
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.9,98962
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.95,108779
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.975,119623
"BE",2022-03-27,2022-04-02,"1 wk ahead inc case","quantile",0.99,131603
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","point",NA,78398
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.01,28147
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.025,32063
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.05,36529
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.1,41623
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.15,45315
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.2,49338
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.25,53724
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.3,58504
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.35,62974
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.4,67792
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.45,72984
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.5,78398
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.55,84615
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.6,91120
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.65,98134
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.7,105696
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.75,115592
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.8,126425
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.85,138285
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.9,151270
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.95,174015
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.975,200209
"BE",2022-03-27,2022-04-09,"2 wk ahead inc case","quantile",0.99,230379
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","point",NA,95125
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.01,23460
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.025,27857
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.05,33082
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.1,39293
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.15,44143
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.2,49595
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.25,55725
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.3,62617
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.35,69534
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.4,77222
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.45,85766
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.5,95125
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.55,105819
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.6,117552
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.65,130597
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.7,145100
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.75,163496
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.8,184235
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.85,207619
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.9,233985
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.95,279376
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.975,333601
"BE",2022-03-27,2022-04-16,"3 wk ahead inc case","quantile",0.99,398385
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","point",NA,113605
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.01,19648
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.025,24287
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.05,30026
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.1,37125
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.15,42969
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.2,49737
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.25,57575
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.3,66653
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.35,76097
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.4,86885
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.45,99207
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.5,113605
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.55,129363
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.6,147733
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.65,168720
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.7,192699
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.75,222040
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.8,255856
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.85,294828
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.9,339745
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.95,413807
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.975,504017
"BE",2022-03-27,2022-04-23,"4 wk ahead inc case","quantile",0.99,613895
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","point",NA,140
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.01,42
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.025,49
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.05,57
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.1,67
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.15,74
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.2,83
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.25,92
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.3,102
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.35,111
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.4,120
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.45,130
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.5,140
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.55,153
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.6,166
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.65,181
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.7,196
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.75,220
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.8,247
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.85,278
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.9,312
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.95,374
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.975,447
"BE",2022-03-27,2022-04-02,"1 wk ahead inc death","quantile",0.99,536
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","point",NA,161
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.01,33
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.025,40
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.05,49
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.1,60
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.15,68
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.2,78
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.25,90
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.3,103
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.35,115
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.4,129
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.45,145
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.5,161
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.55,181
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.6,203
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.65,227
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.7,254
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.75,294
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.8,340
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.85,393
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.9,455
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.95,564
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.975,698
"BE",2022-03-27,2022-04-09,"2 wk ahead inc death","quantile",0.99,865
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","point",NA,186
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.01,26
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.025,33
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.05,43
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.1,54
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.15,64
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.2,76
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.25,90
"BE",2022-03-27,2022-04-16,"3 wk ahead inc death","quantile",0.3,106
